PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP3.mLb.clN_peak_5282	chr2R	18892252	18892725	+	27	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-6941	FBgn0086022	FBgn0086022	FBtr0114298						NA
AkaaF6HSan_REP3.mLb.clN_peak_7326	chr3L	8518752	8519021	+	27	NA	promoter-TSS (FBgn0035904)	-promoter-TSS (FBgn0035904)	1	FBgn0035904	FBgn0035904	FBtr0076622						NA
AkaaF6HSan_REP3.mLb.clN_peak_9460	chr3R	4571117	4572683	+	27	NA	Intergenic	Intergenic	6744	FBgn0052945	FBgn0052945	FBtr0078896						NA
AkaaF6HSan_REP3.mLb.clN_peak_15034	chrX	10953829	10954169	+	27	NA	promoter-TSS (FBgn0263705)	-promoter-TSS (FBgn0263705)	-1513	FBgn0052670	FBgn0052670	FBtr0073401						NA
AkaaF6HSan_REP3.mLb.clN_peak_15304	chrX	13321227	13321455	+	27	NA	promoter-TSS (FBgn0283680)	-promoter-TSS (FBgn0283680)	-9678	FBgn0040309	FBgn0040309	FBtr0345161						NA
AkaaF6HSan_REP3.mLb.clN_peak_5046	chr2R	17373997	17374571	+	27	NA	exon (FBgn0265487, exon 8 of 8)	-exon (FBgn0265487, exon 8 of 8)	14797	FBgn0265444	FBgn0265444	FBtr0339754						NA
AkaaF6HSan_REP3.mLb.clN_peak_9592	chr3R	5170572	5171082	+	27	NA	TTS (FBgn0037295)	-TTS (FBgn0037295)	7005	FBgn0286879	FBgn0286879	FBtr0475056						NA
AkaaF6HSan_REP3.mLb.clN_peak_15488	chrX	14913567	14914034	+	27	NA	promoter-TSS (FBgn0030596)	-promoter-TSS (FBgn0030596)	12	FBgn0030596	FBgn0030596	FBtr0073976						NA
AkaaF6HSan_REP3.mLb.clN_peak_104	chr2L	594012	595504	+	27	NA	promoter-TSS (FBgn0010323)	-promoter-TSS (FBgn0010323)	6610	FBgn0267827	FBgn0267827	FBtr0445834						NA
AkaaF6HSan_REP3.mLb.clN_peak_7886	chr3L	13006484	13007296	+	27	NA	promoter-TSS (FBgn0036330)	-promoter-TSS (FBgn0036330)	73	FBgn0036330	FBgn0036330	FBtr0300699						NA
AkaaF6HSan_REP3.mLb.clN_peak_11823	chr3R	22494297	22495196	+	27	NA	TTS (FBgn0038979)	-TTS (FBgn0038979)	1793	FBgn0038979	FBgn0038979	FBtr0301483						NA
AkaaF6HSan_REP3.mLb.clN_peak_11516	chr3R	19700152	19700729	+	27	NA	Intergenic	Intergenic	13530	FBgn0051216	FBgn0051216	FBtr0335415						NA
AkaaF6HSan_REP3.mLb.clN_peak_644	chr2L	5531903	5532504	+	27	NA	promoter-TSS (FBgn0031713)	-promoter-TSS (FBgn0031713)	20	FBgn0031713	FBgn0031713	FBtr0079128						NA
AkaaF6HSan_REP3.mLb.clN_peak_14030	chrX	3798668	3799330	+	27	NA	promoter-TSS (FBgn0260484)	-promoter-TSS (FBgn0260484)	29	FBgn0053221	FBgn0053221	FBtr0305348						NA
AkaaF6HSan_REP3.mLb.clN_peak_443	chr2L	3804655	3805015	+	27	NA	promoter-TSS (FBgn0021800)	-promoter-TSS (FBgn0021800)	-847	FBgn0021800	FBgn0021800	FBtr0077497						NA
AkaaF6HSan_REP3.mLb.clN_peak_2423	chr2L	21578712	21579346	+	27	NA	exon (FBgn0016919, exon 6 of 7)	-exon (FBgn0016919, exon 6 of 7)	-1353	FBgn0260718	FBgn0260718	FBtr0331679						NA
AkaaF6HSan_REP3.mLb.clN_peak_11819	chr3R	22464773	22465290	+	27	NA	promoter-TSS (FBgn0038972)	-promoter-TSS (FBgn0038972)	46	FBgn0038972	FBgn0038972	FBtr0084254						NA
AkaaF6HSan_REP3.mLb.clN_peak_15094	chrX	11510325	11510687	+	27	NA	intron (FBgn0052666, intron 1 of 4)	-intron (FBgn0052666, intron 2 of 5)	16687	FBgn0052666	FBgn0052666	FBtr0340295						NA
AkaaF6HSan_REP3.mLb.clN_peak_13165	chr4	418344	418719	+	27	NA	Intergenic	Intergenic	-7536	FBgn0263385	FBgn0263385	FBtr0309072						NA
AkaaF6HSan_REP3.mLb.clN_peak_59	chr2L	320566	321631	+	27	NA	exon (FBgn0031249, exon 1 of 1)	-exon (FBgn0031249, exon 1 of 1)	150	FBgn0031249	FBgn0031249	FBtr0078098						NA
AkaaF6HSan_REP3.mLb.clN_peak_8739	chr3L	20392886	20393507	+	27	NA	exon (FBgn0053969, exon 2 of 3)	-exon (FBgn0053969, exon 2 of 3)	357	FBgn0053969	FBgn0053969	FBtr0307394						NA
AkaaF6HSan_REP3.mLb.clN_peak_1677	chr2L	14406019	14406354	+	27	NA	intron (FBgn0004858, intron 1 of 2)	-intron (FBgn0004858, intron 1 of 2)	3363	FBgn0004858	FBgn0004858	FBtr0342915						NA
AkaaF6HSan_REP3.mLb.clN_peak_8824	chr3L	20977669	20978342	+	27	NA	promoter-TSS (FBgn0053283)	-promoter-TSS (FBgn0053283)	-760	FBgn0053283	FBgn0053283	FBtr0302444						NA
AkaaF6HSan_REP3.mLb.clN_peak_4146	chr2R	12224877	12225109	+	27	NA	exon (FBgn0033702, exon 2 of 2)	-exon (FBgn0033702, exon 2 of 2)	4317	FBgn0033702	FBgn0033702	FBtr0331944						NA
AkaaF6HSan_REP3.mLb.clN_peak_5247	chr2R	18698423	18698813	+	27	NA	intron (FBgn0262103, intron 2 of 10)	-intron (FBgn0262103, intron 2 of 7)	2033	FBgn0034377	FBgn0034377	FBtr0086605						NA
AkaaF6HSan_REP3.mLb.clN_peak_15825	chrX	17284672	17285483	+	27	NA	promoter-TSS (FBgn0030837)	-promoter-TSS (FBgn0030837)	-577	FBgn0030837	FBgn0030837	FBtr0074444						NA
AkaaF6HSan_REP3.mLb.clN_peak_1574	chr2L	13404396	13405500	+	27	NA	exon (FBgn0032521, exon 6 of 7)	-exon (FBgn0032521, exon 6 of 7)	-5117	FBgn0265811	FBgn0265811	FBtr0342634						NA
AkaaF6HSan_REP3.mLb.clN_peak_6316	chr3L	462264	462518	+	27	NA	exon (FBgn0001316, exon 6 of 19)	-exon (FBgn0001316, exon 6 of 19)	-24617	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6HSan_REP3.mLb.clN_peak_4121	chr2R	12054821	12055015	+	27	NA	promoter-TSS (FBgn0028407)	-promoter-TSS (FBgn0028407)	-171	FBgn0028407	FBgn0028407	FBtr0087980						NA
AkaaF6HSan_REP3.mLb.clN_peak_8427	chr3L	17956783	17957074	+	27	NA	intron (FBgn0000568, intron 4 of 5)	-intron (FBgn0000568, intron 4 of 5)	-9228	FBgn0266942	FBgn0266942	FBtr0345835						NA
AkaaF6HSan_REP3.mLb.clN_peak_14554	chrX	7543746	7544109	+	27	NA	intron (FBgn0052719, intron 2 of 7)	-intron (FBgn0052719, intron 2 of 7)	4065	FBgn0052719	FBgn0052719	FBtr0071083						NA
AkaaF6HSan_REP3.mLb.clN_peak_9412	chr3R	4359811	4361223	+	27	NA	intron (FBgn0037238, intron 1 of 6)	-intron (FBgn0037238, intron 1 of 4)	634	FBgn0037238	FBgn0037238	FBtr0335203						NA
AkaaF6HSan_REP3.mLb.clN_peak_13254	chr4	775378	775973	+	27	NA	TTS (FBgn0266727)	-TTS (FBgn0266727)	1471	FBgn0266727	FBgn0266727	FBtr0345200						NA
AkaaF6HSan_REP3.mLb.clN_peak_4592	chr2R	14576557	14577136	+	27	NA	intron (FBgn0265974, intron 5 of 9)	-intron (FBgn0265974, intron 5 of 9)	-1075	FBgn0010397	FBgn0010397	FBtr0333166						NA
AkaaF6HSan_REP3.mLb.clN_peak_4890	chr2R	16291459	16291676	+	27	NA	promoter-TSS (FBgn0050100)	-promoter-TSS (FBgn0050100)	49	FBgn0259718	FBgn0259718	FBtr0340023						NA
AkaaF6HSan_REP3.mLb.clN_peak_2404	chr2L	21324496	21324892	+	27	NA	Intergenic	Intergenic	-1966	FBgn0261586	FBgn0261586	FBtr0344487						NA
AkaaF6HSan_REP3.mLb.clN_peak_14610	chrX	7959137	7959558	+	27	NA	promoter-TSS (FBgn0003656)	-promoter-TSS (FBgn0003656)	73	FBgn0267180	FBgn0267180	FBtr0346307						NA
AkaaF6HSan_REP3.mLb.clN_peak_2355	chr2L	21092827	21093191	+	27	NA	intron (FBgn0032914, intron 1 of 2)	-intron (FBgn0032914, intron 1 of 2)	1782	FBgn0032914	FBgn0032914	FBtr0300444						NA
AkaaF6HSan_REP3.mLb.clN_peak_12124	chr3R	24924849	24926876	+	27	NA	promoter-TSS (FBgn0267766)	-promoter-TSS (FBgn0267766)	436	FBgn0039251	FBgn0039251	FBtr0084718						NA
AkaaF6HSan_REP3.mLb.clN_peak_7661	chr3L	11203868	11204357	+	27	NA	intron (FBgn0036147, intron 3 of 10)	-intron (FBgn0036147, intron 2 of 9)	1904	FBgn0036147	FBgn0036147	FBtr0076188						NA
AkaaF6HSan_REP3.mLb.clN_peak_12837	chr3R	30616343	30616774	+	27	NA	Intergenic	Intergenic	4530	FBgn0267131	FBgn0267131	FBtr0346227						NA
AkaaF6HSan_REP3.mLb.clN_peak_16489	chrX	23412335	23412582	+	27	NA	Intergenic	Intergenic	120758	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6HSan_REP3.mLb.clN_peak_4483	chr2R	13978502	13980170	+	27	NA	exon (FBgn0033889, exon 1 of 9)	-exon (FBgn0033889, exon 1 of 9)	474	FBgn0033889	FBgn0033889	FBtr0303991						NA
AkaaF6HSan_REP3.mLb.clN_peak_12947	chr3R	31340647	31341105	+	27	NA	intron (FBgn0085376, intron 2 of 16)	-intron (FBgn0085376, intron 2 of 16)	-4263	FBgn0267787	FBgn0267787	FBtr0347353						NA
AkaaF6HSan_REP3.mLb.clN_peak_7993	chr3L	14220943	14221400	+	27	NA	promoter-TSS (FBgn0013718)	-promoter-TSS (FBgn0013718)	2967	FBgn0036415	FBgn0036415	FBtr0075737						NA
AkaaF6HSan_REP3.mLb.clN_peak_7782	chr3L	12116001	12116871	+	27	NA	exon (FBgn0011335, exon 1 of 4)	-exon (FBgn0011335, exon 1 of 4)	335	FBgn0011335	FBgn0011335	FBtr0075991						NA
AkaaF6HSan_REP3.mLb.clN_peak_12052	chr3R	24357729	24358154	+	27	NA	promoter-TSS (FBgn0039188)	-promoter-TSS (FBgn0039188)	-3	FBgn0039188	FBgn0039188	FBtr0084629						NA
AkaaF6HSan_REP3.mLb.clN_peak_2014	chr2L	18681841	18683069	+	27	NA	promoter-TSS (FBgn0015553)	-promoter-TSS (FBgn0015553)	-380	FBgn0015553	FBgn0015553	FBtr0081131						NA
AkaaF6HSan_REP3.mLb.clN_peak_11007	chr3R	15457055	15458277	+	27	NA	intron (FBgn0286071, intron 1 of 16)	-intron (FBgn0286071, intron 1 of 16)	3415	FBgn0286071	FBgn0286071	FBtr0083160						NA
AkaaF6HSan_REP3.mLb.clN_peak_11857	chr3R	22724393	22724627	+	27	NA	promoter-TSS (FBgn0024958)	-promoter-TSS (FBgn0024958)	77	FBgn0024958	FBgn0024958	FBtr0084327						NA
AkaaF6HSan_REP3.mLb.clN_peak_2258	chr2L	20694704	20695478	+	27	NA	intron (FBgn0014859, intron 2 of 5)	-intron (FBgn0014859, intron 1 of 4)	12723	FBgn0032877	FBgn0032877	FBtr0081391						NA
AkaaF6HSan_REP3.mLb.clN_peak_9966	chr3R	7546374	7547016	+	27	NA	exon (FBgn0015568, exon 3 of 3)	-exon (FBgn0015568, exon 3 of 3)	-1445	FBgn0267804	FBgn0267804	FBtr0347374						NA
AkaaF6HSan_REP3.mLb.clN_peak_8362	chr3L	17426933	17427398	+	27	NA	promoter-TSS (FBgn0053051)	-promoter-TSS (FBgn0053051)	-35	FBgn0053051	FBgn0053051	FBtr0075230						NA
AkaaF6HSan_REP3.mLb.clN_peak_13963	chrX	3337282	3339137	+	27	NA	intron (FBgn0000479, intron 12 of 14)	-intron (FBgn0000479, intron 12 of 14)	10191	FBgn0266180	FBgn0266180	FBtr0343761						NA
AkaaF6HSan_REP3.mLb.clN_peak_11410	chr3R	19014208	19015386	+	27	NA	intron (FBgn0026239, intron 4 of 4)	-intron (FBgn0026239, intron 4 of 4)	9233	FBgn0038672	FBgn0038672	FBtr0343992						NA
AkaaF6HSan_REP3.mLb.clN_peak_8781	chr3L	20692921	20693875	+	27	NA	exon (FBgn0001320, exon 3 of 3)	-exon (FBgn0001320, exon 3 of 3)	1158	FBgn0001320	FBgn0001320	FBtr0078283						NA
AkaaF6HSan_REP3.mLb.clN_peak_3809	chr2R	10553059	10553194	+	27	NA	Intergenic	Intergenic	-5866	FBgn0283426	FBgn0283426	FBtr0445179						NA
AkaaF6HSan_REP3.mLb.clN_peak_4558	chr2R	14341888	14342431	+	27	NA	promoter-TSS (FBgn0085408)	-promoter-TSS (FBgn0085408)	-10072	FBgn0033924	FBgn0033924	FBtr0087546						NA
AkaaF6HSan_REP3.mLb.clN_peak_15214	chrX	12676089	12677161	+	27	NA	intron (FBgn0011837, intron 1 of 2)	-intron (FBgn0011837, intron 2 of 3)	-4062	FBgn0286868	FBgn0286868	FBtr0475041						NA
AkaaF6HSan_REP3.mLb.clN_peak_3860	chr2R	10807359	10807740	+	27	NA	intron (FBgn0027499, intron 1 of 4)	-intron (FBgn0027499, intron 1 of 4)	-1012	FBgn0027499	FBgn0027499	FBtr0088253						NA
AkaaF6HSan_REP3.mLb.clN_peak_6762	chr3L	3624752	3625097	+	26	NA	Intergenic	Intergenic	-1428	FBgn0263239	FBgn0263239	FBtr0113134						NA
AkaaF6HSan_REP3.mLb.clN_peak_16084	chrX	19220478	19220792	+	26	NA	promoter-TSS (FBgn0031001)	-promoter-TSS (FBgn0031001)	13	FBgn0031001	FBgn0031001	FBtr0332392						NA
AkaaF6HSan_REP3.mLb.clN_peak_9571	chr3R	5102036	5104375	+	26	NA	Intergenic	Intergenic	5973	FBgn0262605	FBgn0262605	FBtr0305279						NA
AkaaF6HSan_REP3.mLb.clN_peak_4795	chr2R	15756783	15757799	+	26	NA	intron (FBgn0050089, intron 2 of 3)	-intron (FBgn0050089, intron 4 of 6)	21795	FBgn0050089	FBgn0050089	FBtr0340007						NA
AkaaF6HSan_REP3.mLb.clN_peak_10030	chr3R	8122384	8122809	+	26	NA	promoter-TSS (FBgn0037549)	-promoter-TSS (FBgn0037549)	-129	FBgn0037549	FBgn0037549	FBtr0113205						NA
AkaaF6HSan_REP3.mLb.clN_peak_714	chr2L	6036580	6036972	+	26	NA	TTS (FBgn0031766)	-TTS (FBgn0031766)	239	FBgn0025742	FBgn0025742	FBtr0345290						NA
AkaaF6HSan_REP3.mLb.clN_peak_3284	chr2R	7986507	7986838	+	26	NA	intron (FBgn0033246, intron 1 of 13)	-intron (FBgn0033246, intron 1 of 13)	-3187	FBgn0033247	FBgn0033247	FBtr0088862						NA
AkaaF6HSan_REP3.mLb.clN_peak_6649	chr3L	2738810	2739131	+	26	NA	promoter-TSS (FBgn0020509)	-promoter-TSS (FBgn0020509)	-780	FBgn0020509	FBgn0020509	FBtr0072943						NA
AkaaF6HSan_REP3.mLb.clN_peak_13388	chrX	196437	197189	+	26	NA	exon (FBgn0284435, exon 3 of 8)	-exon (FBgn0284435, exon 3 of 8)	-44534	FBgn0264445	FBgn0264445	FBtr0332568						NA
AkaaF6HSan_REP3.mLb.clN_peak_16344	chrX	21479645	21480145	+	26	NA	promoter-TSS (FBgn0031181)	-promoter-TSS (FBgn0031181)	54	FBgn0267065	FBgn0267065	FBtr0346053						NA
AkaaF6HSan_REP3.mLb.clN_peak_13157	chr4	397703	398105	+	26	NA	Intergenic	Intergenic	2508	FBgn0264819	FBgn0264819	FBtr0334480						NA
AkaaF6HSan_REP3.mLb.clN_peak_11793	chr3R	22183732	22184068	+	26	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	25577	FBgn0266751	FBgn0266751	FBtr0345327						NA
AkaaF6HSan_REP3.mLb.clN_peak_9041	chr3L	22143195	22143764	+	26	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	7389	FBgn0037153	FBgn0037153	FBtr0333219						NA
AkaaF6HSan_REP3.mLb.clN_peak_14886	chrX	10033679	10034649	+	26	NA	exon (FBgn0263132, exon 10 of 15)	-exon (FBgn0263132, exon 10 of 15)	13992	FBgn0267495	FBgn0267495	FBtr0345084						NA
AkaaF6HSan_REP3.mLb.clN_peak_9453	chr3R	4537559	4538799	+	26	NA	exon (FBgn0085386, exon 3 of 6)	-exon (FBgn0085386, exon 3 of 6)	-3177	FBgn0037260	FBgn0037260	FBtr0303866						NA
AkaaF6HSan_REP3.mLb.clN_peak_12248	chr3R	25753908	25754176	+	26	NA	intron (FBgn0066101, intron 2 of 9)	-intron (FBgn0066101, intron 3 of 11)	-1047	FBgn0066101	FBgn0066101	FBtr0335237						NA
AkaaF6HSan_REP3.mLb.clN_peak_14448	chrX	6688620	6689244	+	26	NA	promoter-TSS (FBgn0029892)	-promoter-TSS (FBgn0029892)	-158	FBgn0029892	FBgn0029892	FBtr0070989						NA
AkaaF6HSan_REP3.mLb.clN_peak_5438	chr2R	20208485	20209210	+	26	NA	Intergenic	Intergenic	3772	FBgn0034483	FBgn0034483	FBtr0086324						NA
AkaaF6HSan_REP3.mLb.clN_peak_16375	chrX	21733539	21734911	+	26	NA	intron (FBgn0267704, intron 1 of 1)	-intron (FBgn0267704, intron 1 of 1)	100789	FBgn0267704	FBgn0267704	FBtr0347227						NA
AkaaF6HSan_REP3.mLb.clN_peak_6473	chr3L	1440554	1441490	+	26	NA	intron (FBgn0267487, intron 3 of 7)	-intron (FBgn0267487, intron 3 of 7)	-3150	FBgn0043865	FBgn0043865	FBtr0301788						NA
AkaaF6HSan_REP3.mLb.clN_peak_3618	chr2R	9605876	9607702	+	26	NA	promoter-TSS (FBgn0050005)	-promoter-TSS (FBgn0050005)	-503	FBgn0050005	FBgn0050005	FBtr0088464						NA
AkaaF6HSan_REP3.mLb.clN_peak_8984	chr3L	21893711	21894068	+	26	NA	intron (FBgn0262737, intron 2 of 10)	-intron (FBgn0262737, intron 1 of 8)	-6850	FBgn0264470	FBgn0264470	FBtr0332737						NA
AkaaF6HSan_REP3.mLb.clN_peak_14328	chrX	5815187	5817365	+	26	NA	promoter-TSS (FBgn0029813)	-promoter-TSS (FBgn0029813)	-456	FBgn0029813	FBgn0029813	FBtr0070832						NA
AkaaF6HSan_REP3.mLb.clN_peak_3973	chr2R	11379688	11379833	+	26	NA	promoter-TSS (FBgn0033629)	-promoter-TSS (FBgn0033629)	-583	FBgn0033629	FBgn0033629	FBtr0088151						NA
AkaaF6HSan_REP3.mLb.clN_peak_5	chr2L	19669	19900	+	26	NA	intron (FBgn0002121, intron 1 of 8)	-intron (FBgn0002121, intron 2 of 8)	1592	FBgn0002121	FBgn0002121	FBtr0078169						NA
AkaaF6HSan_REP3.mLb.clN_peak_10855	chr3R	14378004	14378372	+	26	NA	promoter-TSS (FBgn0266248)	-promoter-TSS (FBgn0266248)	-844	FBgn0266248	FBgn0266248	FBtr0343915						NA
AkaaF6HSan_REP3.mLb.clN_peak_5229	chr2R	18614826	18615450	+	26	NA	promoter-TSS (FBgn0034362)	-promoter-TSS (FBgn0034362)	78	FBgn0034362	FBgn0034362	FBtr0086706						NA
AkaaF6HSan_REP3.mLb.clN_peak_10078	chr3R	8468116	8469028	+	26	NA	intron (FBgn0266801, intron 1 of 14)	-intron (FBgn0266801, intron 1 of 15)	-7372	FBgn0267800	FBgn0267800	FBtr0347369						NA
AkaaF6HSan_REP3.mLb.clN_peak_439	chr2L	3778459	3778885	+	26	NA	promoter-TSS (FBgn0004893)	-promoter-TSS (FBgn0004893)	-6275	FBgn0051960	FBgn0051960	FBtr0077494						NA
AkaaF6HSan_REP3.mLb.clN_peak_5609	chr2R	21531811	21532084	+	26	NA	exon (FBgn0265938, exon 1 of 1)	-exon (FBgn0265938, exon 1 of 1)	248	FBgn0265938	FBgn0265938	FBtr0342902						NA
AkaaF6HSan_REP3.mLb.clN_peak_7391	chr3L	8840059	8840437	+	26	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	3786	FBgn0052026	FBgn0052026	FBtr0076584						NA
AkaaF6HSan_REP3.mLb.clN_peak_7646	chr3L	11085774	11086186	+	26	NA	intron (FBgn0020412, intron 2 of 7)	-intron (FBgn0020412, intron 2 of 8)	7213	FBgn0020412	FBgn0020412	FBtr0332707						NA
AkaaF6HSan_REP3.mLb.clN_peak_12772	chr3R	30176719	30178097	+	26	NA	promoter-TSS (FBgn0039752)	-promoter-TSS (FBgn0039752)	292	FBgn0039751	FBgn0039751	FBtr0339185						NA
AkaaF6HSan_REP3.mLb.clN_peak_9181	chr3L	22749262	22750647	+	26	NA	exon (FBgn0052451, exon 1 of 5)	-exon (FBgn0052451, exon 1 of 5)	-6842	FBgn0267623	FBgn0267623	FBtr0347074						NA
AkaaF6HSan_REP3.mLb.clN_peak_4912	chr2R	16416397	16416645	+	26	NA	exon (FBgn0029153, exon 2 of 4)	-exon (FBgn0029153, exon 2 of 4)	2877	FBgn0029154	FBgn0029154	FBtr0301869						NA
AkaaF6HSan_REP3.mLb.clN_peak_2795	chr2R	5684021	5684516	+	26	NA	intron (FBgn0033033, intron 3 of 6)	-intron (FBgn0033033, intron 3 of 6)	6938	FBgn0033033	FBgn0033033	FBtr0086060						NA
AkaaF6HSan_REP3.mLb.clN_peak_13033	chr3R	31822364	31822589	+	26	NA	intron (FBgn0039883, intron 2 of 10)	-intron (FBgn0039883, intron 2 of 7)	9867	FBgn0039883	FBgn0039883	FBtr0343538						NA
AkaaF6HSan_REP3.mLb.clN_peak_424	chr2L	3646117	3646533	+	26	NA	promoter-TSS (FBgn0000721)	-promoter-TSS (FBgn0000721)	-14171	FBgn0000721	FBgn0000721	FBtr0089312						NA
AkaaF6HSan_REP3.mLb.clN_peak_11725	chr3R	21657251	21657537	+	26	NA	intron (FBgn0011766, intron 1 of 7)	-intron (FBgn0011766, intron 1 of 7)	3477	FBgn0011766	FBgn0011766	FBtr0346157						NA
AkaaF6HSan_REP3.mLb.clN_peak_12598	chr3R	28856891	28857201	+	26	NA	intron (FBgn0265274, intron 2 of 5)	-intron (FBgn0265274, intron 2 of 5)	2451	FBgn0265274	FBgn0265274	FBtr0345207						NA
AkaaF6HSan_REP3.mLb.clN_peak_3114	chr2R	7139589	7139841	+	26	NA	Intergenic	Intergenic	5220	FBgn0265636	FBgn0265636	FBtr0340502						NA
AkaaF6HSan_REP3.mLb.clN_peak_8135	chr3L	15647105	15647523	+	26	NA	exon (FBgn0259236, exon 1 of 2)	-exon (FBgn0259236, exon 1 of 2)	-1257	FBgn0262529	FBgn0262529	FBtr0304969						NA
AkaaF6HSan_REP3.mLb.clN_peak_771	chr2L	6472008	6472285	+	26	NA	promoter-TSS (FBgn0259749)	-promoter-TSS (FBgn0259749)	1758	FBgn0259749	FBgn0259749	FBtr0079268						NA
AkaaF6HSan_REP3.mLb.clN_peak_15663	chrX	16124058	16124363	+	26	NA	exon (FBgn0285879, exon 1 of 3)	-exon (FBgn0285879, exon 1 of 3)	122	FBgn0285879	FBgn0285879	FBtr0310301						NA
AkaaF6HSan_REP3.mLb.clN_peak_15068	chrX	11369431	11369678	+	26	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-111	FBgn0001624	FBgn0001624	FBtr0330390						NA
AkaaF6HSan_REP3.mLb.clN_peak_7940	chr3L	13442016	13442896	+	26	NA	promoter-TSS (FBgn0036365)	-promoter-TSS (FBgn0036365)	-138	FBgn0036365	FBgn0036365	FBtr0331534						NA
AkaaF6HSan_REP3.mLb.clN_peak_16199	chrX	19934961	19935477	+	26	NA	promoter-TSS (FBgn0263210)	-promoter-TSS (FBgn0263210)	-654	FBgn0263210	FBgn0263210	FBtr0307584						NA
AkaaF6HSan_REP3.mLb.clN_peak_2391	chr2L	21270413	21270677	+	26	NA	intron (FBgn0032938, intron 2 of 10)	-intron (FBgn0032938, intron 2 of 10)	7589	FBgn0032938	FBgn0032938	FBtr0346464						NA
AkaaF6HSan_REP3.mLb.clN_peak_4828	chr2R	15929600	15930379	+	26	NA	intron (FBgn0034049, intron 1 of 7)	-intron (FBgn0034049, intron 1 of 7)	1946	FBgn0034049	FBgn0034049	FBtr0340017						NA
AkaaF6HSan_REP3.mLb.clN_peak_15889	chrX	17802185	17802596	+	26	NA	intron (FBgn0026058, intron 1 of 3)	-intron (FBgn0026058, intron 1 of 3)	11380	FBgn0026058	FBgn0026058	FBtr0074461						NA
AkaaF6HSan_REP3.mLb.clN_peak_11763	chr3R	21878451	21879246	+	26	NA	promoter-TSS (FBgn0083984)	-promoter-TSS (FBgn0083984)	-162	FBgn0083984	FBgn0083984	FBtr0301007						NA
AkaaF6HSan_REP3.mLb.clN_peak_8713	chr3L	20247816	20248172	+	26	NA	promoter-TSS (FBgn0265959)	-promoter-TSS (FBgn0265959)	6431	FBgn0024814	FBgn0024814	FBtr0332771						NA
AkaaF6HSan_REP3.mLb.clN_peak_14943	chrX	10362460	10363145	+	26	NA	intron (FBgn0028331, intron 1 of 7)	-intron (FBgn0028331, intron 1 of 6)	3471	FBgn0028331	FBgn0028331	FBtr0481644						NA
AkaaF6HSan_REP3.mLb.clN_peak_2693	chr2R	4223938	4224536	+	26	NA	Intergenic	Intergenic	18697	FBgn0262117	FBgn0262117	FBtr0111268						NA
AkaaF6HSan_REP3.mLb.clN_peak_11055	chr3R	15910513	15911916	+	26	NA	TTS (FBgn0038381)	-TTS (FBgn0038381)	2816	FBgn0038381	FBgn0038381	FBtr0083200						NA
AkaaF6HSan_REP3.mLb.clN_peak_8478	chr3L	18459870	18461302	+	26	NA	intron (FBgn0052196, intron 1 of 3)	-intron (FBgn0052196, intron 1 of 3)	438	FBgn0052196	FBgn0052196	FBtr0332868						NA
AkaaF6HSan_REP3.mLb.clN_peak_10165	chr3R	9138321	9138552	+	26	NA	intron (FBgn0003165, intron 1 of 6)	-intron (FBgn0003165, intron 8 of 12)	19514	FBgn0003165	FBgn0003165	FBtr0081991						NA
AkaaF6HSan_REP3.mLb.clN_peak_13433	chrX	405659	406357	+	26	NA	intron (FBgn0052816, intron 2 of 2)	-intron (FBgn0052816, intron 2 of 2)	-3713	FBgn0002561	FBgn0002561	FBtr0070074						NA
AkaaF6HSan_REP3.mLb.clN_peak_10615	chr3R	12403700	12403963	+	26	NA	TTS (FBgn0085431)	-TTS (FBgn0085431)	-1992	FBgn0286075	FBgn0286075	FBtr0082600						NA
AkaaF6HSan_REP3.mLb.clN_peak_12341	chr3R	26490678	26491194	+	26	NA	intron (FBgn0039431, intron 2 of 10)	-intron (FBgn0039431, intron 2 of 10)	19164	FBgn0267752	FBgn0267752	FBtr0347316						NA
AkaaF6HSan_REP3.mLb.clN_peak_16069	chrX	19146333	19146951	+	26	NA	intron (FBgn0261461, intron 2 of 5)	-intron (FBgn0261461, intron 1 of 4)	-10774	FBgn0030985	FBgn0030985	FBtr0074701						NA
