PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP3.mLb.clN_peak_8490	chrX	14069571	14069773	+	15	NA	promoter-TSS (FBgn0011974)	-promoter-TSS (FBgn0011974)	-969	FBgn0011974	FBgn0011974	FBtr0073865						NA
ManzF3Heat_REP3.mLb.clN_peak_4658	chr3L	18029624	18029739	+	15	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	-3649	FBgn0000568	FBgn0000568	FBtr0306814						NA
ManzF3Heat_REP3.mLb.clN_peak_6257	chr3R	18380878	18381366	+	15	NA	promoter-TSS (FBgn0038610)	-promoter-TSS (FBgn0038610)	-386	FBgn0038610	FBgn0038610	FBtr0344550						NA
ManzF3Heat_REP3.mLb.clN_peak_2706	chr2R	17307045	17307229	+	15	NA	exon (FBgn0263709, exon 1 of 2)	-exon (FBgn0263709, exon 1 of 2)	165	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Heat_REP3.mLb.clN_peak_5169	chr3L	27010186	27010370	+	15	NA	Intergenic	Intergenic	73628	FBgn0063670	FBgn0063670	FBtr0333872						NA
ManzF3Heat_REP3.mLb.clN_peak_6730	chr3R	25518009	25518315	+	15	NA	promoter-TSS (FBgn0011666)	-promoter-TSS (FBgn0011666)	11887	FBgn0039343	FBgn0039343	FBtr0084880						NA
ManzF3Heat_REP3.mLb.clN_peak_5071	chr3L	22616899	22617006	+	15	NA	intron (FBgn0037171, intron 1 of 4)	-intron (FBgn0037171, intron 1 of 4)	9203	FBgn0267629	FBgn0267629	FBtr0347080						NA
ManzF3Heat_REP3.mLb.clN_peak_8774	chrX	17702717	17703063	+	15	NA	promoter-TSS (FBgn0026192)	-promoter-TSS (FBgn0026192)	-113	FBgn0030863	FBgn0030863	FBtr0074476						NA
ManzF3Heat_REP3.mLb.clN_peak_2690	chr2R	17110443	17111371	+	15	NA	intron (FBgn0034194, intron 3 of 6)	-intron (FBgn0034194, intron 2 of 5)	2063	FBgn0034194	FBgn0034194	FBtr0086982						NA
ManzF3Heat_REP3.mLb.clN_peak_7395	chrX	573978	574190	+	15	NA	intron (FBgn0000108, intron 8 of 11)	-intron (FBgn0000108, intron 8 of 11)	-8037	FBgn0261930	FBgn0261930	FBtr0110929						NA
ManzF3Heat_REP3.mLb.clN_peak_2606	chr2R	15906698	15906977	+	15	NA	intron (FBgn0264089, intron 1 of 20)	-intron (FBgn0264089, intron 1 of 19)	-9158	FBgn0265511	FBgn0265511	FBtr0340012						NA
ManzF3Heat_REP3.mLb.clN_peak_5828	chr3R	11372392	11372689	+	15	NA	promoter-TSS (FBgn0004595)	-promoter-TSS (FBgn0004595)	-15939	FBgn0267674	FBgn0267674	FBtr0347163						NA
ManzF3Heat_REP3.mLb.clN_peak_4945	chr3L	21392601	21392969	+	15	NA	intron (FBgn0261258, intron 1 of 5)	-intron (FBgn0261258, intron 1 of 6)	-5532	FBgn0267615	FBgn0267615	FBtr0347056						NA
ManzF3Heat_REP3.mLb.clN_peak_1606	chr2R	5725736	5725965	+	15	NA	exon (FBgn0267978, exon 1 of 8)	-exon (FBgn0267978, exon 1 of 8)	1675	FBgn0267978	FBgn0267978	FBtr0335274						NA
ManzF3Heat_REP3.mLb.clN_peak_3782	chr3L	4789848	4790006	+	15	NA	exon (FBgn0035574, exon 8 of 11)	-exon (FBgn0035574, exon 8 of 11)	3790	FBgn0267471	FBgn0267471	FBtr0346842						NA
ManzF3Heat_REP3.mLb.clN_peak_512	chr2L	7687481	7687673	+	15	NA	exon (FBgn0040299, exon 8 of 10)	-exon (FBgn0040299, exon 8 of 10)	-2236	FBgn0264997	FBgn0264997	FBtr0335490						NA
ManzF3Heat_REP3.mLb.clN_peak_2067	chr2R	9940010	9940281	+	15	NA	intron (FBgn0011656, intron 1 of 9)	-intron (FBgn0011656, intron 2 of 9)	-10530	FBgn0011656	FBgn0011656	FBtr0330708						NA
ManzF3Heat_REP3.mLb.clN_peak_3602	chr3L	2547485	2548034	+	15	NA	intron (FBgn0010905, intron 1 of 13)	-intron (FBgn0010905, intron 1 of 15)	6533	FBgn0010905	FBgn0010905	FBtr0345047						NA
ManzF3Heat_REP3.mLb.clN_peak_1147	chr2L	18210589	18211216	+	15	NA	exon (FBgn0261804, exon 5 of 15)	-exon (FBgn0261804, exon 5 of 15)	-1665	FBgn0051802	FBgn0051802	FBtr0081058						NA
ManzF3Heat_REP3.mLb.clN_peak_7461	chrX	1154488	1154978	+	15	NA	Intergenic	Intergenic	7656	FBgn0040368	FBgn0040368	FBtr0070252						NA
ManzF3Heat_REP3.mLb.clN_peak_3464	chr3L	968330	968513	+	15	NA	intron (FBgn0264574, intron 2 of 11)	-intron (FBgn0264574, intron 2 of 10)	5665	FBgn0267460	FBgn0267460	FBtr0346831						NA
ManzF3Heat_REP3.mLb.clN_peak_7741	chrX	4019220	4019344	+	15	NA	Intergenic	Intergenic	-17675	FBgn0262990	FBgn0262990	FBtr0306828						NA
ManzF3Heat_REP3.mLb.clN_peak_4454	chr3L	15246569	15246708	+	15	NA	Intergenic	Intergenic	11019	FBgn0029114	FBgn0029114	FBtr0075607						NA
ManzF3Heat_REP3.mLb.clN_peak_8211	chrX	10377452	10377570	+	15	NA	TTS (FBgn0030195)	-TTS (FBgn0030195)	2137	FBgn0030195	FBgn0030195	FBtr0071445						NA
ManzF3Heat_REP3.mLb.clN_peak_8437	chrX	13370981	13371387	+	15	NA	TTS (FBgn0030477)	-TTS (FBgn0030477)	-2575	FBgn0030478	FBgn0030478	FBtr0339837						NA
ManzF3Heat_REP3.mLb.clN_peak_6713	chr3R	25339613	25339743	+	15	NA	promoter-TSS (FBgn0027376)	-promoter-TSS (FBgn0027376)	-574	FBgn0027376	FBgn0027376	FBtr0084832						NA
ManzF3Heat_REP3.mLb.clN_peak_7652	chrX	3096714	3096959	+	15	NA	intron (FBgn0028369, intron 5 of 10)	-intron (FBgn0028369, intron 7 of 12)	-29354	FBgn0029649	FBgn0029649	FBtr0070561						NA
ManzF3Heat_REP3.mLb.clN_peak_3389	chr3L	137802	137992	+	15	NA	intron (FBgn0020386, intron 3 of 5)	-intron (FBgn0020386, intron 3 of 5)	-6326	FBgn0267455	FBgn0267455	FBtr0346826						NA
ManzF3Heat_REP3.mLb.clN_peak_7805	chrX	4707809	4707945	+	15	NA	promoter-TSS (FBgn0029723)	-promoter-TSS (FBgn0029723)	-871	FBgn0029723	FBgn0029723	FBtr0070714						NA
ManzF3Heat_REP3.mLb.clN_peak_725	chr2L	11256405	11256528	+	15	NA	exon (FBgn0264442, exon 7 of 7)	-exon (FBgn0264442, exon 7 of 7)	12536	FBgn0040232	FBgn0040232	FBtr0332205						NA
ManzF3Heat_REP3.mLb.clN_peak_8438	chrX	13373959	13374640	+	15	NA	exon (FBgn0030478, exon 3 of 7)	-exon (FBgn0030478, exon 3 of 7)	540	FBgn0030478	FBgn0030478	FBtr0339837						NA
ManzF3Heat_REP3.mLb.clN_peak_3810	chr3L	5428295	5428431	+	15	NA	intron (FBgn0085420, intron 1 of 11)	-intron (FBgn0085420, intron 1 of 11)	4254	FBgn0085420	FBgn0085420	FBtr0333612						NA
ManzF3Heat_REP3.mLb.clN_peak_2450	chr2R	13990297	13990684	+	15	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	217	FBgn0020620	FBgn0020620	FBtr0330627						NA
ManzF3Heat_REP3.mLb.clN_peak_6023	chr3R	14370175	14370408	+	15	NA	promoter-TSS (FBgn0024321)	-promoter-TSS (FBgn0024321)	-283	FBgn0024321	FBgn0024321	FBtr0082941						NA
ManzF3Heat_REP3.mLb.clN_peak_7702	chrX	3719548	3719660	+	15	NA	promoter-TSS (FBgn0015286)	-promoter-TSS (FBgn0015286)	31	FBgn0015286	FBgn0015286	FBtr0070584						NA
ManzF3Heat_REP3.mLb.clN_peak_4447	chr3L	15172989	15173147	+	15	NA	Intergenic	Intergenic	-9440	FBgn0036489	FBgn0036489	FBtr0075645						NA
ManzF3Heat_REP3.mLb.clN_peak_2824	chr2R	18698647	18698796	+	15	NA	intron (FBgn0262103, intron 2 of 10)	-intron (FBgn0262103, intron 2 of 7)	2136	FBgn0034377	FBgn0034377	FBtr0086605						NA
ManzF3Heat_REP3.mLb.clN_peak_4430	chr3L	14921625	14921829	+	15	NA	promoter-TSS (FBgn0259099)	-promoter-TSS (FBgn0259099)	17922	FBgn0259099	FBgn0259099	FBtr0331181						NA
ManzF3Heat_REP3.mLb.clN_peak_1169	chr2L	18572818	18572998	+	15	NA	promoter-TSS (FBgn0085370)	-promoter-TSS (FBgn0085370)	17434	FBgn0085370	FBgn0085370	FBtr0343831						NA
ManzF3Heat_REP3.mLb.clN_peak_2004	chr2R	9340120	9340550	+	15	NA	intron (FBgn0033403, intron 2 of 3)	-intron (FBgn0033403, intron 2 of 3)	-5014	FBgn0033404	FBgn0033404	FBtr0088503						NA
ManzF3Heat_REP3.mLb.clN_peak_3981	chr3L	7983983	7984093	+	15	NA	intron (FBgn0011817, intron 2 of 7)	-intron (FBgn0011817, intron 3 of 9)	4992	FBgn0011817	FBgn0011817	FBtr0474156						NA
ManzF3Heat_REP3.mLb.clN_peak_5470	chr3R	6543088	6543529	+	15	NA	intron (FBgn0053202, intron 3 of 7)	-intron (FBgn0053202, intron 3 of 7)	-5728	FBgn0046873	FBgn0046873	FBtr0081676						NA
ManzF3Heat_REP3.mLb.clN_peak_719	chr2L	11203991	11204212	+	15	NA	promoter-TSS (FBgn0287724)	-promoter-TSS (FBgn0287724)	1991	FBgn0264441	FBgn0264441	FBtr0332563						NA
ManzF3Heat_REP3.mLb.clN_peak_1741	chr2R	6846840	6846978	+	15	NA	Intergenic	Intergenic	5364	FBgn0265051	FBgn0265051	FBtr0336661						NA
ManzF3Heat_REP3.mLb.clN_peak_3398	chr3L	246558	246867	+	15	NA	promoter-TSS (FBgn0052476)	-promoter-TSS (FBgn0052476)	200	FBgn0000541	FBgn0000541	FBtr0332104						NA
ManzF3Heat_REP3.mLb.clN_peak_4597	chr3L	17224394	17224558	+	15	NA	intron (FBgn0260943, intron 2 of 14)	-intron (FBgn0260943, intron 2 of 14)	13736	FBgn0260943	FBgn0260943	FBtr0333861						NA
ManzF3Heat_REP3.mLb.clN_peak_4558	chr3L	16713927	16714053	+	15	NA	exon (FBgn0000414, exon 1 of 10)	-exon (FBgn0000414, exon 1 of 10)	330	FBgn0000414	FBgn0000414	FBtr0330190						NA
ManzF3Heat_REP3.mLb.clN_peak_9046	chrX	20624257	20624559	+	15	NA	promoter-TSS (FBgn0083981)	-promoter-TSS (FBgn0083981)	-635	FBgn0083981	FBgn0083981	FBtr0331160						NA
ManzF3Heat_REP3.mLb.clN_peak_2936	chr2R	20019438	20019770	+	15	NA	Intergenic	Intergenic	-2509	FBgn0265841	FBgn0265841	FBtr0342686						NA
ManzF3Heat_REP3.mLb.clN_peak_8423	chrX	13205666	13205820	+	15	NA	intron (FBgn0265630, intron 2 of 12)	-intron (FBgn0265630, intron 2 of 11)	-3481	FBgn0265629	FBgn0265629	FBtr0340490						NA
ManzF3Heat_REP3.mLb.clN_peak_2894	chr2R	19556756	19556912	+	15	NA	intron (FBgn0003435, intron 5 of 10)	-intron (FBgn0003435, intron 5 of 9)	4763	FBgn0262571	FBgn0262571	FBtr0304898						NA
ManzF3Heat_REP3.mLb.clN_peak_7002	chr3R	29557172	29557411	+	15	NA	exon (FBgn0000492, exon 1 of 2)	-exon (FBgn0000492, exon 1 of 2)	905	FBgn0000492	FBgn0000492	FBtr0085441						NA
ManzF3Heat_REP3.mLb.clN_peak_5164	chr3L	26031627	26031780	+	15	NA	Intergenic	Intergenic	-17982	FBgn0287183	FBgn0287183	FBtr0113818						NA
ManzF3Heat_REP3.mLb.clN_peak_5371	chr3R	5623969	5624835	+	15	NA	promoter-TSS (FBgn0037351)	-promoter-TSS (FBgn0037351)	-72	FBgn0037351	FBgn0037351	FBtr0078705						NA
ManzF3Heat_REP3.mLb.clN_peak_1025	chr2L	16036683	16036929	+	15	NA	intron (FBgn0028644, intron 5 of 7)	-intron (FBgn0028644, intron 5 of 7)	-5241	FBgn0266459	FBgn0266459	FBtr0344488						NA
ManzF3Heat_REP3.mLb.clN_peak_3376	chr2R	25274717	25275065	+	15	NA	Intergenic	Intergenic	22964	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Heat_REP3.mLb.clN_peak_1010	chr2L	15609241	15609374	+	15	NA	promoter-TSS (FBgn0266159)	-promoter-TSS (FBgn0266159)	-864	FBgn0266159	FBgn0266159	FBtr0343715						NA
ManzF3Heat_REP3.mLb.clN_peak_8532	chrX	14602598	14602737	+	15	NA	promoter-TSS (FBgn0030574)	-promoter-TSS (FBgn0030574)	-87	FBgn0030574	FBgn0030574	FBtr0343366						NA
ManzF3Heat_REP3.mLb.clN_peak_9215	chrX	22925873	22926813	+	15	NA	Intergenic	Intergenic	9238	FBgn0083994	FBgn0083994	FBtr0332615						NA
ManzF3Heat_REP3.mLb.clN_peak_3096	chr2R	22000756	22001102	+	15	NA	intron (FBgn0085399, intron 4 of 8)	-intron (FBgn0085399, intron 4 of 8)	-13991	FBgn0050401	FBgn0050401	FBtr0345794						NA
ManzF3Heat_REP3.mLb.clN_peak_516	chr2L	7711314	7711470	+	15	NA	promoter-TSS (FBgn0267326)	-promoter-TSS (FBgn0267326)	-84	FBgn0012018	FBgn0012018	FBtr0089297						NA
ManzF3Heat_REP3.mLb.clN_peak_4061	chr3L	9211486	9211970	+	15	NA	promoter-TSS (FBgn0035969)	-promoter-TSS (FBgn0035969)	-152	FBgn0035969	FBgn0035969	FBtr0076429						NA
ManzF3Heat_REP3.mLb.clN_peak_4771	chr3L	19404296	19404438	+	15	NA	intron (FBgn0052206, intron 1 of 13)	-intron (FBgn0052206, intron 1 of 13)	-1172	FBgn0264697	FBgn0264697	FBtr0333868						NA
ManzF3Heat_REP3.mLb.clN_peak_3640	chr3L	3081729	3082250	+	15	NA	promoter-TSS (FBgn0035397)	-promoter-TSS (FBgn0035397)	8782	FBgn0035397	FBgn0035397	FBtr0332113						NA
ManzF3Heat_REP3.mLb.clN_peak_2974	chr2R	20393040	20393229	+	15	NA	Intergenic	Intergenic	-31204	FBgn0086604	FBgn0086604	FBtr0342690						NA
ManzF3Heat_REP3.mLb.clN_peak_899	chr2L	14174229	14174422	+	15	NA	intron (FBgn0263038, intron 1 of 5)	-intron (FBgn0263038, intron 1 of 5)	6361	FBgn0263038	FBgn0263038	FBtr0306927						NA
ManzF3Heat_REP3.mLb.clN_peak_69	chr2L	722061	722450	+	15	NA	exon (FBgn0267993, exon 2 of 2)	-exon (FBgn0267993, exon 2 of 2)	2578	FBgn0267993	FBgn0267993	FBtr0347592						NA
ManzF3Heat_REP3.mLb.clN_peak_8488	chrX	14065758	14065908	+	15	NA	Intergenic	Intergenic	-4016	FBgn0053236	FBgn0053236	FBtr0300085						NA
ManzF3Heat_REP3.mLb.clN_peak_2111	chr2R	10364751	10364867	+	15	NA	exon (FBgn0261698, exon 1 of 28)	-exon (FBgn0261698, exon 1 of 28)	2624	FBgn0041242	FBgn0041242	FBtr0303149						NA
ManzF3Heat_REP3.mLb.clN_peak_6951	chr3R	28891819	28892009	+	15	NA	promoter-TSS (FBgn0265998)	-promoter-TSS (FBgn0265998)	2893	FBgn0265998	FBgn0265998	FBtr0479846						NA
ManzF3Heat_REP3.mLb.clN_peak_5246	chr3R	4333846	4334154	+	15	NA	promoter-TSS (FBgn0027866)	-promoter-TSS (FBgn0027866)	-1098	FBgn0040687	FBgn0040687	FBtr0078908						NA
ManzF3Heat_REP3.mLb.clN_peak_3498	chr3L	1421564	1421855	+	15	NA	exon (FBgn0035218, exon 1 of 1)	-exon (FBgn0035218, exon 1 of 1)	1762	FBgn0035218	FBgn0035218	FBtr0072720						NA
ManzF3Heat_REP3.mLb.clN_peak_2834	chr2R	18857717	18857910	+	15	NA	TTS (FBgn0287616)	-TTS (FBgn0287616)	226	FBgn0287616	FBgn0287616	FBtr0479987						NA
ManzF3Heat_REP3.mLb.clN_peak_1334	chr2L	20805986	20806273	+	15	NA	intron (FBgn0032886, intron 1 of 2)	-intron (FBgn0032886, intron 1 of 2)	-3845	FBgn0032886	FBgn0032886	FBtr0081416						NA
ManzF3Heat_REP3.mLb.clN_peak_2272	chr2R	11838275	11838395	+	15	NA	intron (FBgn0033654, intron 1 of 3)	-intron (FBgn0033654, intron 1 of 3)	1209	FBgn0033654	FBgn0033654	FBtr0088064						NA
ManzF3Heat_REP3.mLb.clN_peak_736	chr2L	11387680	11387807	+	15	NA	TTS (FBgn0263764)	-TTS (FBgn0263764)	4555	FBgn0263764	FBgn0263764	FBtr0344212						NA
ManzF3Heat_REP3.mLb.clN_peak_6805	chr3R	26543252	26543372	+	15	NA	promoter-TSS (FBgn0267753)	-promoter-TSS (FBgn0267753)	-103	FBgn0267753	FBgn0267753	FBtr0347317						NA
ManzF3Heat_REP3.mLb.clN_peak_103	chr2L	1126301	1126455	+	15	NA	intron (FBgn0016926, intron 2 of 4)	-intron (FBgn0016926, intron 2 of 4)	-2938	FBgn0031304	FBgn0031304	FBtr0077956						NA
ManzF3Heat_REP3.mLb.clN_peak_7537	chrX	1951615	1951788	+	15	NA	intron (FBgn0264562, intron 2 of 11)	-intron (FBgn0264562, intron 2 of 11)	2779	FBgn0287217	FBgn0287217	FBtr0475315						NA
ManzF3Heat_REP3.mLb.clN_peak_6041	chr3R	14654719	14655181	+	15	NA	intron (FBgn0086686, intron 1 of 5)	-intron (FBgn0086686, intron 1 of 5)	247	FBgn0086686	FBgn0086686	FBtr0082975						NA
ManzF3Heat_REP3.mLb.clN_peak_8198	chrX	10277967	10278915	+	15	NA	exon (FBgn0259170, exon 4 of 7)	-exon (FBgn0259170, exon 4 of 7)	11633	FBgn0259170	FBgn0259170	FBtr0300513						NA
ManzF3Heat_REP3.mLb.clN_peak_7071	chr3R	30486048	30486231	+	15	NA	TTS (FBgn0039776)	-TTS (FBgn0039776)	1789	FBgn0039777	FBgn0039777	FBtr0085690						NA
ManzF3Heat_REP3.mLb.clN_peak_819	chr2L	13070852	13071029	+	15	NA	Intergenic	Intergenic	-10800	FBgn0262160	FBgn0262160	FBtr0336617						NA
ManzF3Heat_REP3.mLb.clN_peak_4949	chr3L	21454129	21454553	+	15	NA	Intergenic	Intergenic	8507	FBgn0267849	FBgn0267849	FBtr0078352						NA
ManzF3Heat_REP3.mLb.clN_peak_6022	chr3R	14363158	14363432	+	15	NA	intron (FBgn0024321, intron 2 of 5)	-intron (FBgn0024321, intron 1 of 3)	-1509	FBgn0051320	FBgn0051320	FBtr0082943						NA
ManzF3Heat_REP3.mLb.clN_peak_7786	chrX	4540510	4541130	+	15	NA	promoter-TSS (FBgn0029709)	-promoter-TSS (FBgn0029709)	-88	FBgn0029709	FBgn0029709	FBtr0343566						NA
ManzF3Heat_REP3.mLb.clN_peak_1622	chr2R	5859584	5859917	+	15	NA	exon (FBgn0085414, exon 10 of 10)	-exon (FBgn0085414, exon 10 of 10)	20645	FBgn0265631	FBgn0265631	FBtr0340497						NA
ManzF3Heat_REP3.mLb.clN_peak_4445	chr3L	15144460	15144623	+	15	NA	promoter-TSS (FBgn0047178)	-promoter-TSS (FBgn0047178)	186	FBgn0036484	FBgn0036484	FBtr0331830						NA
ManzF3Heat_REP3.mLb.clN_peak_233	chr2L	3449634	3450001	+	15	NA	exon (FBgn0031534, exon 1 of 5)	-exon (FBgn0031534, exon 1 of 5)	134	FBgn0031534	FBgn0031534	FBtr0343238						NA
ManzF3Heat_REP3.mLb.clN_peak_2215	chr2R	11370951	11371210	+	15	NA	promoter-TSS (FBgn0021795)	-promoter-TSS (FBgn0021795)	255	FBgn0021795	FBgn0021795	FBtr0345952						NA
ManzF3Heat_REP3.mLb.clN_peak_425	chr2L	6268771	6269257	+	15	NA	intron (FBgn0053531, intron 1 of 16)	-intron (FBgn0053531, intron 1 of 6)	2489	FBgn0286891	FBgn0286891	FBtr0475067						NA
ManzF3Heat_REP3.mLb.clN_peak_2897	chr2R	19594403	19595101	+	15	NA	exon (FBgn0034459, exon 2 of 5)	-exon (FBgn0034459, exon 2 of 5)	962	FBgn0034459	FBgn0034459	FBtr0300829						NA
ManzF3Heat_REP3.mLb.clN_peak_3130	chr2R	22403527	22403683	+	15	NA	promoter-TSS (FBgn0034725)	-promoter-TSS (FBgn0034725)	-410	FBgn0265981	FBgn0265981	FBtr0342999						NA
ManzF3Heat_REP3.mLb.clN_peak_1528	chr2R	2863910	2864042	+	15	NA	exon (FBgn0287612, exon 1 of 1)	-exon (FBgn0287612, exon 1 of 1)	1209	FBgn0287612	FBgn0287612	FBtr0479970						NA
ManzF3Heat_REP3.mLb.clN_peak_5356	chr3R	5355196	5355442	+	15	NA	promoter-TSS (FBgn0037312)	-promoter-TSS (FBgn0037312)	227	FBgn0037313	FBgn0037313	FBtr0078785						NA
ManzF3Heat_REP3.mLb.clN_peak_4229	chr3L	11630591	11630766	+	15	NA	promoter-TSS (FBgn0052091)	-promoter-TSS (FBgn0052091)	-714	FBgn0052091	FBgn0052091	FBtr0076106						NA
ManzF3Heat_REP3.mLb.clN_peak_5435	chr3R	6278527	6279155	+	15	NA	exon (FBgn0037419, exon 1 of 2)	-exon (FBgn0037419, exon 1 of 2)	310	FBgn0037419	FBgn0037419	FBtr0078602						NA
ManzF3Heat_REP3.mLb.clN_peak_1384	chr2L	21219875	21220099	+	15	NA	intron (FBgn0032935, intron 1 of 3)	-intron (FBgn0032935, intron 1 of 3)	585	FBgn0032935	FBgn0032935	FBtr0331678						NA
ManzF3Heat_REP3.mLb.clN_peak_5546	chr3R	7309592	7309896	+	15	NA	promoter-TSS (FBgn0267337)	-promoter-TSS (FBgn0267337)	-115	FBgn0267337	FBgn0267337	FBtr0330140						NA
ManzF3Heat_REP3.mLb.clN_peak_2108	chr2R	10355001	10355167	+	15	NA	TTS (FBgn0283625)	-TTS (FBgn0283625)	303	FBgn0033512	FBgn0033512	FBtr0088357						NA
ManzF3Heat_REP3.mLb.clN_peak_160	chr2L	2121355	2121524	+	15	NA	Intergenic	Intergenic	7798	FBgn0031389	FBgn0031389	FBtr0334781						NA
ManzF3Heat_REP3.mLb.clN_peak_4420	chr3L	14757994	14758217	+	15	NA	promoter-TSS (FBgn0013263)	-promoter-TSS (FBgn0013263)	-143	FBgn0013263	FBgn0013263	FBtr0075703						NA
ManzF3Heat_REP3.mLb.clN_peak_4830	chr3L	20156864	20157354	+	15	NA	exon (FBgn0261556, exon 6 of 15)	-exon (FBgn0261556, exon 6 of 15)	-2881	FBgn0267604	FBgn0267604	FBtr0347050						NA
ManzF3Heat_REP3.mLb.clN_peak_8890	chrX	19001691	19002189	+	15	NA	intron (FBgn0264090, intron 2 of 5)	-intron (FBgn0264090, intron 3 of 6)	-48502	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF3Heat_REP3.mLb.clN_peak_9105	chrX	21319239	21319642	+	15	NA	promoter-TSS (FBgn0064116)	-promoter-TSS (FBgn0064116)	-144	FBgn0064117	FBgn0064117	FBtr0091704						NA
ManzF3Heat_REP3.mLb.clN_peak_5026	chr3L	22143378	22144000	+	15	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	7599	FBgn0037153	FBgn0037153	FBtr0333219						NA
ManzF3Heat_REP3.mLb.clN_peak_8719	chrX	16945415	16945677	+	15	NA	intron (FBgn0030808, intron 1 of 8)	-intron (FBgn0030808, intron 1 of 8)	2256	FBgn0030808	FBgn0030808	FBtr0290096						NA
ManzF3Heat_REP3.mLb.clN_peak_3326	chr2R	24701765	24702022	+	15	NA	intron (FBgn0053988, intron 3 of 5)	-intron (FBgn0053988, intron 3 of 5)	-7507	FBgn0035050	FBgn0035050	FBtr0072442						NA
ManzF3Heat_REP3.mLb.clN_peak_3154	chr2R	22720316	22720787	+	15	NA	exon (FBgn0028371, exon 13 of 16)	-exon (FBgn0028371, exon 13 of 16)	7850	FBgn0050268	FBgn0050268	FBtr0273311						NA
ManzF3Heat_REP3.mLb.clN_peak_4002	chr3L	8450788	8450946	+	15	NA	intron (FBgn0010825, intron 1 of 15)	-intron (FBgn0010825, intron 1 of 14)	945	FBgn0010825	FBgn0010825	FBtr0333049						NA
ManzF3Heat_REP3.mLb.clN_peak_597	chr2L	8871294	8871694	+	15	NA	Intergenic	Intergenic	3619	FBgn0265587	FBgn0265587	FBtr0340257						NA
ManzF3Heat_REP3.mLb.clN_peak_7457	chrX	1134128	1134290	+	15	NA	exon (FBgn0040397, exon 1 of 5)	-exon (FBgn0040397, exon 1 of 5)	687	FBgn0040397	FBgn0040397	FBtr0331340						NA
ManzF3Heat_REP3.mLb.clN_peak_3485	chr3L	1300032	1300624	+	15	NA	TTS (FBgn0010333)	-TTS (FBgn0010333)	1656	FBgn0025682	FBgn0025682	FBtr0089942						NA
ManzF3Heat_REP3.mLb.clN_peak_2079	chr2R	10058971	10059211	+	15	NA	intron (FBgn0262169, intron 2 of 9)	-intron (FBgn0262169, intron 2 of 10)	-4515	FBgn0010385	FBgn0010385	FBtr0088432						NA
ManzF3Heat_REP3.mLb.clN_peak_2684	chr2R	17069438	17069601	+	15	NA	exon (FBgn0050460, exon 4 of 5)	-exon (FBgn0050460, exon 4 of 5)	-1067	FBgn0286740	FBgn0286740	FBtr0474094						NA
ManzF3Heat_REP3.mLb.clN_peak_8892	chrX	19011211	19011468	+	15	NA	exon (FBgn0264090, exon 5 of 7)	-exon (FBgn0264090, exon 5 of 7)	-39103	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF3Heat_REP3.mLb.clN_peak_3382	chr3L	79997	80278	+	15	NA	Intergenic	Intergenic	-4805	FBgn0035097	FBgn0035097	FBtr0305595						NA
ManzF3Heat_REP3.mLb.clN_peak_686	chr2L	10567476	10567681	+	15	NA	exon (FBgn0032268, exon 1 of 1)	-exon (FBgn0032268, exon 1 of 1)	323	FBgn0032268	FBgn0032268	FBtr0080098						NA
ManzF3Heat_REP3.mLb.clN_peak_5647	chr3R	8615313	8615431	+	15	NA	intron (FBgn0261929, intron 2 of 6)	-intron (FBgn0261929, intron 2 of 6)	2661	FBgn0267799	FBgn0267799	FBtr0347368						NA
ManzF3Heat_REP3.mLb.clN_peak_5767	chr3R	10291075	10291278	+	15	NA	exon (FBgn0262617, exon 2 of 12)	-exon (FBgn0262617, exon 2 of 12)	6586	FBgn0262617	FBgn0262617	FBtr0479807						NA
ManzF3Heat_REP3.mLb.clN_peak_556	chr2L	8386011	8386164	+	15	NA	promoter-TSS (FBgn0032036)	-promoter-TSS (FBgn0032036)	-52	FBgn0032036	FBgn0032036	FBtr0303471						NA
ManzF3Heat_REP3.mLb.clN_peak_5915	chr3R	12697579	12697987	+	15	NA	promoter-TSS (FBgn0016693)	-promoter-TSS (FBgn0016693)	-48	FBgn0016693	FBgn0016693	FBtr0082655						NA
ManzF3Heat_REP3.mLb.clN_peak_3700	chr3L	3713569	3714191	+	15	NA	promoter-TSS (FBgn0262535)	-promoter-TSS (FBgn0262535)	-147	FBgn0262535	FBgn0262535	FBtr0340708						NA
