PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP3.mLb.clN_peak_13701	chrX	385779	386219	+	19	NA	exon (FBgn0265965, exon 1 of 1)	-exon (FBgn0265965, exon 1 of 1)	441	FBgn0265965	FBgn0265965	FBtr0342969						NA
ManzF6HSan_REP3.mLb.clN_peak_540	chr2L	4793899	4795503	+	19	NA	promoter-TSS (FBgn0031628)	-promoter-TSS (FBgn0031628)	152	FBgn0031628	FBgn0031628	FBtr0077381						NA
ManzF6HSan_REP3.mLb.clN_peak_11680	chr3R	19238876	19239232	+	19	NA	intron (FBgn0038693, intron 13 of 25)	-intron (FBgn0038693, intron 14 of 27)	7076	FBgn0038693	FBgn0038693	FBtr0344553						NA
ManzF6HSan_REP3.mLb.clN_peak_7556	chr3L	7666353	7666928	+	19	NA	exon (FBgn0261788, exon 16 of 21)	-exon (FBgn0261788, exon 16 of 21)	-11888	FBgn0035807	FBgn0035807	FBtr0076821						NA
ManzF6HSan_REP3.mLb.clN_peak_15489	chrX	10956118	10956475	+	19	NA	exon (FBgn0263705, exon 1 of 5)	-exon (FBgn0263705, exon 1 of 5)	-3810	FBgn0052670	FBgn0052670	FBtr0073401						NA
ManzF6HSan_REP3.mLb.clN_peak_290	chr2L	2383102	2383527	+	19	NA	TTS (FBgn0264672)	-TTS (FBgn0264672)	112	FBgn0031422	FBgn0031422	FBtr0077768						NA
ManzF6HSan_REP3.mLb.clN_peak_4637	chr2R	13580961	13581215	+	19	NA	exon (FBgn0027581, exon 8 of 8)	-exon (FBgn0027581, exon 8 of 8)	3052	FBgn0265497	FBgn0265497	FBtr0339944						NA
ManzF6HSan_REP3.mLb.clN_peak_4578	chr2R	13303320	13303477	+	19	NA	Intergenic	Intergenic	4403	FBgn0033827	FBgn0033827	FBtr0345663						NA
ManzF6HSan_REP3.mLb.clN_peak_16403	chrX	17281913	17282271	+	19	NA	promoter-TSS (FBgn0030838)	-promoter-TSS (FBgn0030838)	-404	FBgn0030838	FBgn0030838	FBtr0339778						NA
ManzF6HSan_REP3.mLb.clN_peak_14046	chrX	1943365	1943559	+	19	NA	intron (FBgn0264562, intron 2 of 11)	-intron (FBgn0264562, intron 2 of 11)	1522	FBgn0264562	FBgn0264562	FBtr0333343						NA
ManzF6HSan_REP3.mLb.clN_peak_14479	chrX	4482179	4483868	+	19	NA	exon (FBgn0000179, exon 8 of 8)	-exon (FBgn0000179, exon 8 of 8)	-47208	FBgn0029708	FBgn0029708	FBtr0308916						NA
ManzF6HSan_REP3.mLb.clN_peak_896	chr2L	7275418	7275882	+	19	NA	exon (FBgn0010453, exon 1 of 4)	-exon (FBgn0010453, exon 1 of 4)	1521	FBgn0010453	FBgn0010453	FBtr0334799						NA
ManzF6HSan_REP3.mLb.clN_peak_9156	chr3L	20626823	20627012	+	19	NA	exon (FBgn0265891, exon 1 of 1)	-exon (FBgn0265891, exon 1 of 1)	316	FBgn0265891	FBgn0265891	FBtr0342776						NA
ManzF6HSan_REP3.mLb.clN_peak_15022	chrX	8035961	8037348	+	19	NA	intron (FBgn0029990, intron 3 of 4)	-intron (FBgn0029990, intron 3 of 4)	863	FBgn0029990	FBgn0029990	FBtr0071123						NA
ManzF6HSan_REP3.mLb.clN_peak_10288	chr3R	7505087	7505238	+	19	NA	promoter-TSS (FBgn0015577)	-promoter-TSS (FBgn0015577)	-64	FBgn0015577	FBgn0015577	FBtr0302355						NA
ManzF6HSan_REP3.mLb.clN_peak_15771	chrX	13069760	13070201	+	19	NA	exon (FBgn0265597, exon 14 of 19)	-exon (FBgn0265597, exon 14 of 19)	-14652	FBgn0030443	FBgn0030443	FBtr0343602						NA
ManzF6HSan_REP3.mLb.clN_peak_704	chr2L	5876626	5876957	+	19	NA	intron (FBgn0031745, intron 1 of 4)	-intron (FBgn0031745, intron 1 of 3)	2707	FBgn0031745	FBgn0031745	FBtr0342620						NA
ManzF6HSan_REP3.mLb.clN_peak_11264	chr3R	15440994	15441914	+	19	NA	TTS (FBgn0286071)	-TTS (FBgn0286071)	1485	FBgn0000047	FBgn0000047	FBtr0083143						NA
ManzF6HSan_REP3.mLb.clN_peak_8857	chr3L	18171119	18171486	+	19	NA	intron (FBgn0003997, intron 3 of 3)	-intron (FBgn0003997, intron 3 of 3)	-8780	FBgn0036781	FBgn0036781	FBtr0075134						NA
ManzF6HSan_REP3.mLb.clN_peak_12918	chr3R	29236157	29236503	+	19	NA	exon (FBgn0039656, exon 4 of 6)	-exon (FBgn0039656, exon 4 of 6)	2393	FBgn0039656	FBgn0039656	FBtr0473405						NA
ManzF6HSan_REP3.mLb.clN_peak_15467	chrX	10848729	10849146	+	19	NA	TTS (FBgn0030239)	-TTS (FBgn0030239)	180	FBgn0030240	FBgn0030240	FBtr0073380						NA
ManzF6HSan_REP3.mLb.clN_peak_269	chr2L	2216291	2216711	+	19	NA	promoter-TSS (FBgn0031399)	-promoter-TSS (FBgn0031399)	-190	FBgn0031398	FBgn0031398	FBtr0330675						NA
ManzF6HSan_REP3.mLb.clN_peak_4313	chr2R	12002566	12002852	+	19	NA	exon (FBgn0004839, exon 6 of 7)	-exon (FBgn0004839, exon 6 of 7)	-6614	FBgn0266858	FBgn0266858	FBtr0345659						NA
ManzF6HSan_REP3.mLb.clN_peak_2924	chr2R	5953469	5953913	+	19	NA	Intergenic	Intergenic	-3930	FBgn0033047	FBgn0033047	FBtr0335266						NA
ManzF6HSan_REP3.mLb.clN_peak_990	chr2L	7998877	7999351	+	19	NA	promoter-TSS (FBgn0031970)	-promoter-TSS (FBgn0031970)	245	FBgn0031971	FBgn0031971	FBtr0343382						NA
ManzF6HSan_REP3.mLb.clN_peak_7784	chr3L	9064401	9064945	+	19	NA	intron (FBgn0000116, intron 1 of 2)	-intron (FBgn0000116, intron 1 of 3)	8058	FBgn0035959	FBgn0035959	FBtr0345351						NA
ManzF6HSan_REP3.mLb.clN_peak_8697	chr3L	16962594	16964697	+	19	NA	exon (FBgn0010352, exon 8 of 11)	-exon (FBgn0010352, exon 8 of 11)	-5956	FBgn0036680	FBgn0036680	FBtr0347065						NA
ManzF6HSan_REP3.mLb.clN_peak_5854	chr2R	20975444	20976041	+	19	NA	intron (FBgn0083951, intron 1 of 2)	-intron (FBgn0083951, intron 1 of 2)	254	FBgn0083951	FBgn0083951	FBtr0110813						NA
ManzF6HSan_REP3.mLb.clN_peak_15198	chrX	9094270	9095292	+	19	NA	exon (FBgn0030087, exon 12 of 13)	-exon (FBgn0030087, exon 12 of 13)	5268	FBgn0030086	FBgn0030086	FBtr0071289						NA
ManzF6HSan_REP3.mLb.clN_peak_15768	chrX	13032483	13033860	+	19	NA	intron (FBgn0265597, intron 3 of 18)	-intron (FBgn0265597, intron 3 of 18)	-1564	FBgn0265597	FBgn0265597	FBtr0340355						NA
ManzF6HSan_REP3.mLb.clN_peak_8964	chr3L	19200951	19201551	+	19	NA	intron (FBgn0016797, intron 3 of 6)	-intron (FBgn0016797, intron 3 of 6)	-16525	FBgn0267603	FBgn0267603	FBtr0347049						NA
ManzF6HSan_REP3.mLb.clN_peak_4345	chr2R	12130249	12130503	+	19	NA	Intergenic	Intergenic	-8319	FBgn0033683	FBgn0033683	FBtr0333061						NA
ManzF6HSan_REP3.mLb.clN_peak_9829	chr3R	4510171	4510327	+	19	NA	intron (FBgn0085386, intron 5 of 14)	-intron (FBgn0085386, intron 5 of 14)	-3884	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF6HSan_REP3.mLb.clN_peak_7090	chr3L	3269545	3269726	+	19	NA	TTS (FBgn0085294)	-TTS (FBgn0085294)	1174	FBgn0085294	FBgn0085294	FBtr0331459						NA
ManzF6HSan_REP3.mLb.clN_peak_13439	chr4	545763	547579	+	19	NA	exon (FBgn0026869, exon 6 of 6)	-exon (FBgn0026869, exon 6 of 6)	11183	FBgn0026869	FBgn0026869	FBtr0345197						NA
ManzF6HSan_REP3.mLb.clN_peak_6566	chr2R	25019370	25019832	+	19	NA	intron (FBgn0004055, intron 2 of 4)	-intron (FBgn0004055, intron 2 of 4)	7539	FBgn0004055	FBgn0004055	FBtr0345678						NA
ManzF6HSan_REP3.mLb.clN_peak_8761	chr3L	17548000	17549457	+	19	NA	exon (FBgn0023197, exon 2 of 3)	-exon (FBgn0023197, exon 2 of 3)	399	FBgn0023197	FBgn0023197	FBtr0473621						NA
ManzF6HSan_REP3.mLb.clN_peak_8607	chr3L	16394541	16394710	+	19	NA	promoter-TSS (FBgn0036627)	-promoter-TSS (FBgn0036627)	39	FBgn0036627	FBgn0036627	FBtr0343534						NA
ManzF6HSan_REP3.mLb.clN_peak_2910	chr2R	5897538	5897743	+	19	NA	intron (FBgn0263109, intron 1 of 3)	-intron (FBgn0263109, intron 1 of 3)	3745	FBgn0263109	FBgn0263109	FBtr0307307						NA
ManzF6HSan_REP3.mLb.clN_peak_14957	chrX	7612554	7612733	+	19	NA	intron (FBgn0004198, intron 1 of 6)	-intron (FBgn0004198, intron 1 of 6)	4215	FBgn0004198	FBgn0004198	FBtr0331733						NA
ManzF6HSan_REP3.mLb.clN_peak_8403	chr3L	14744814	14745074	+	19	NA	exon (FBgn0259175, exon 4 of 10)	-exon (FBgn0259175, exon 4 of 10)	-11427	FBgn0036443	FBgn0036443	FBtr0075709						NA
ManzF6HSan_REP3.mLb.clN_peak_6450	chr2R	24459656	24459987	+	19	NA	intron (FBgn0035010, intron 1 of 8)	-intron (FBgn0035010, intron 1 of 8)	4529	FBgn0035010	FBgn0035010	FBtr0330230						NA
ManzF6HSan_REP3.mLb.clN_peak_6064	chr2R	22296414	22296744	+	19	NA	exon (FBgn0034717, exon 5 of 5)	-exon (FBgn0034717, exon 5 of 5)	3179	FBgn0034717	FBgn0034717	FBtr0308774						NA
ManzF6HSan_REP3.mLb.clN_peak_12806	chr3R	28499589	28499836	+	19	NA	exon (FBgn0013813, exon 20 of 47)	-exon (FBgn0013813, exon 20 of 47)	7550	FBgn0013813	FBgn0013813	FBtr0337034						NA
ManzF6HSan_REP3.mLb.clN_peak_16603	chrX	18570620	18571057	+	19	NA	exon (FBgn0265598, exon 5 of 5)	-exon (FBgn0265598, exon 5 of 5)	5074	FBgn0052546	FBgn0052546	FBtr0074600						NA
ManzF6HSan_REP3.mLb.clN_peak_1975	chr2L	18681731	18682471	+	19	NA	promoter-TSS (FBgn0015553)	-promoter-TSS (FBgn0015553)	-26	FBgn0015553	FBgn0015553	FBtr0081131						NA
ManzF6HSan_REP3.mLb.clN_peak_14066	chrX	2032684	2033292	+	19	NA	intron (FBgn0000667, intron 2 of 9)	-intron (FBgn0000667, intron 2 of 9)	3478	FBgn0000667	FBgn0000667	FBtr0310657						NA
ManzF6HSan_REP3.mLb.clN_peak_10964	chr3R	12705231	12705448	+	19	NA	TTS (FBgn0016693)	-TTS (FBgn0016693)	245	FBgn0038080	FBgn0038080	FBtr0082656						NA
ManzF6HSan_REP3.mLb.clN_peak_3510	chr2R	8559573	8559825	+	19	NA	promoter-TSS (FBgn0266846)	-promoter-TSS (FBgn0266846)	-775	FBgn0266846	FBgn0266846	FBtr0345579						NA
ManzF6HSan_REP3.mLb.clN_peak_16708	chrX	19166181	19166366	+	19	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	809	FBgn0261461	FBgn0261461	FBtr0339261						NA
ManzF6HSan_REP3.mLb.clN_peak_7065	chr3L	3120745	3120939	+	19	NA	exon (FBgn0026189, exon 3 of 15)	-exon (FBgn0026189, exon 3 of 15)	1172	FBgn0052273	FBgn0052273	FBtr0073121						NA
ManzF6HSan_REP3.mLb.clN_peak_10460	chr3R	8810627	8810854	+	19	NA	promoter-TSS (FBgn0037635)	-promoter-TSS (FBgn0037635)	-929	FBgn0037635	FBgn0037635	FBtr0309098						NA
ManzF6HSan_REP3.mLb.clN_peak_4300	chr2R	11924290	11924463	+	19	NA	Intergenic	Intergenic	5420	FBgn0265371	FBgn0265371	FBtr0339584						NA
ManzF6HSan_REP3.mLb.clN_peak_2433	chr2L	21812618	21812805	+	19	NA	Intergenic	Intergenic	-6779	FBgn0266021	FBgn0266021	FBtr0343231						NA
ManzF6HSan_REP3.mLb.clN_peak_2424	chr2L	21782375	21782641	+	19	NA	exon (FBgn0032964, exon 1 of 1)	-exon (FBgn0032964, exon 1 of 1)	1557	FBgn0032964	FBgn0032964	FBtr0085909						NA
ManzF6HSan_REP3.mLb.clN_peak_10656	chr3R	10000705	10001367	+	19	NA	TTS (FBgn0037772)	-TTS (FBgn0037772)	240	FBgn0037773	FBgn0037773	FBtr0306611						NA
ManzF6HSan_REP3.mLb.clN_peak_12609	chr3R	26077930	26078493	+	19	NA	exon (FBgn0039411, exon 10 of 11)	-exon (FBgn0039411, exon 10 of 11)	-6633	FBgn0266255	FBgn0266255	FBtr0343922						NA
ManzF6HSan_REP3.mLb.clN_peak_8401	chr3L	14739947	14740071	+	19	NA	exon (FBgn0259175, exon 3 of 11)	-exon (FBgn0259175, exon 3 of 11)	-6492	FBgn0036443	FBgn0036443	FBtr0075709						NA
ManzF6HSan_REP3.mLb.clN_peak_10465	chr3R	8823495	8824797	+	19	NA	promoter-TSS (FBgn0037638)	-promoter-TSS (FBgn0037638)	31	FBgn0037637	FBgn0037637	FBtr0081930						NA
ManzF6HSan_REP3.mLb.clN_peak_4321	chr2R	12016428	12016570	+	19	NA	TTS (FBgn0265365)	-TTS (FBgn0265365)	1404	FBgn0265365	FBgn0265365	FBtr0339556						NA
ManzF6HSan_REP3.mLb.clN_peak_10683	chr3R	10118728	10119033	+	19	NA	exon (FBgn0037788, exon 4 of 4)	-exon (FBgn0037788, exon 4 of 4)	2520	FBgn0266721	FBgn0266721	FBtr0082195						NA
ManzF6HSan_REP3.mLb.clN_peak_11917	chr3R	21116220	21116421	+	19	NA	promoter-TSS (FBgn0010770)	-promoter-TSS (FBgn0010770)	66	FBgn0010770	FBgn0010770	FBtr0084012						NA
ManzF6HSan_REP3.mLb.clN_peak_3815	chr2R	9843401	9844079	+	19	NA	promoter-TSS (FBgn0033453)	-promoter-TSS (FBgn0033453)	1054	FBgn0033453	FBgn0033453	FBtr0345020						NA
ManzF6HSan_REP3.mLb.clN_peak_1683	chr2L	14273832	14274211	+	19	NA	promoter-TSS (FBgn0052971)	-promoter-TSS (FBgn0052971)	433	FBgn0265942	FBgn0265942	FBtr0342909						NA
ManzF6HSan_REP3.mLb.clN_peak_7121	chr3L	3444900	3445065	+	19	NA	intron (FBgn0026259, intron 7 of 9)	-intron (FBgn0026259, intron 6 of 8)	15995	FBgn0026259	FBgn0026259	FBtr0309839						NA
ManzF6HSan_REP3.mLb.clN_peak_5379	chr2R	17736696	17737251	+	19	NA	TTS (FBgn0034270)	-TTS (FBgn0034270)	296	FBgn0034269	FBgn0034269	FBtr0086884						NA
ManzF6HSan_REP3.mLb.clN_peak_14216	chrX	2822332	2822793	+	19	NA	intron (FBgn0028369, intron 2 of 10)	-intron (FBgn0028369, intron 2 of 12)	12681	FBgn0040356	FBgn0040356	FBtr0070489						NA
ManzF6HSan_REP3.mLb.clN_peak_15798	chrX	13230830	13231170	+	19	NA	intron (FBgn0004456, intron 1 of 7)	-intron (FBgn0004456, intron 2 of 8)	5566	FBgn0052639	FBgn0052639	FBtr0073734						NA
ManzF6HSan_REP3.mLb.clN_peak_15240	chrX	9329218	9330174	+	19	NA	exon (FBgn0085479, exon 1 of 1)	-exon (FBgn0085479, exon 1 of 1)	791	FBgn0085479	FBgn0085479	FBtr0112756						NA
ManzF6HSan_REP3.mLb.clN_peak_4169	chr2R	11441205	11441557	+	19	NA	exon (FBgn0033635, exon 5 of 6)	-exon (FBgn0033635, exon 5 of 6)	-1124	FBgn0260499	FBgn0260499	FBtr0339545						NA
ManzF6HSan_REP3.mLb.clN_peak_3254	chr2R	7429224	7429699	+	19	NA	promoter-TSS (FBgn0033168)	-promoter-TSS (FBgn0033168)	534	FBgn0265098	FBgn0265098	FBtr0336914						NA
ManzF6HSan_REP3.mLb.clN_peak_3068	chr2R	6652920	6653538	+	19	NA	promoter-TSS (FBgn0050443)	-promoter-TSS (FBgn0050443)	12	FBgn0050443	FBgn0050443	FBtr0086109						NA
ManzF6HSan_REP3.mLb.clN_peak_4987	chr2R	15424766	15425363	+	19	NA	promoter-TSS (FBgn0263980)	-promoter-TSS (FBgn0263980)	-925	FBgn0050472	FBgn0050472	FBtr0332396						NA
ManzF6HSan_REP3.mLb.clN_peak_14083	chrX	2109761	2110225	+	19	NA	exon (FBgn0000382, exon 7 of 11)	-exon (FBgn0000382, exon 7 of 11)	8066	FBgn0086043	FBgn0086043	FBtr0114319						NA
ManzF6HSan_REP3.mLb.clN_peak_2031	chr2L	19049045	19049381	+	19	NA	TTS (FBgn0263198)	-TTS (FBgn0263198)	137	FBgn0032746	FBgn0032746	FBtr0081146						NA
ManzF6HSan_REP3.mLb.clN_peak_7837	chr3L	9451793	9452081	+	19	NA	promoter-TSS (FBgn0266124)	-promoter-TSS (FBgn0266124)	61	FBgn0266124	FBgn0266124	FBtr0076462						NA
ManzF6HSan_REP3.mLb.clN_peak_9331	chr3L	21704919	21705890	+	19	NA	exon (FBgn0052447, exon 1 of 3)	-exon (FBgn0052447, exon 1 of 3)	961	FBgn0052447	FBgn0052447	FBtr0333970						NA
ManzF6HSan_REP3.mLb.clN_peak_4372	chr2R	12277374	12277609	+	19	NA	TTS (FBgn0000253)	-TTS (FBgn0000253)	-2280	FBgn0261611	FBgn0261611	FBtr0345483						NA
ManzF6HSan_REP3.mLb.clN_peak_3869	chr2R	10068568	10068800	+	19	NA	promoter-TSS (FBgn0033481)	-promoter-TSS (FBgn0033481)	18	FBgn0013435	FBgn0013435	FBtr0088429						NA
ManzF6HSan_REP3.mLb.clN_peak_4884	chr2R	14931863	14932188	+	19	NA	exon (FBgn0033983, exon 3 of 5)	-exon (FBgn0033983, exon 3 of 5)	-1490	FBgn0040747	FBgn0040747	FBtr0087406						NA
ManzF6HSan_REP3.mLb.clN_peak_7026	chr3L	2658613	2659200	+	19	NA	promoter-TSS (FBgn0053233)	-promoter-TSS (FBgn0053233)	-733	FBgn0053233	FBgn0053233	FBtr0273190						NA
ManzF6HSan_REP3.mLb.clN_peak_1931	chr2L	18324432	18325097	+	19	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	4662	FBgn0000636	FBgn0000636	FBtr0344782						NA
ManzF6HSan_REP3.mLb.clN_peak_1415	chr2L	11219148	11219615	+	19	NA	intron (FBgn0264442, intron 1 of 6)	-intron (FBgn0264442, intron 2 of 8)	-13289	FBgn0264441	FBgn0264441	FBtr0332563						NA
ManzF6HSan_REP3.mLb.clN_peak_9883	chr3R	4796993	4797530	+	19	NA	exon (FBgn0260794, exon 4 of 12)	-exon (FBgn0260794, exon 4 of 12)	-12539	FBgn0037276	FBgn0037276	FBtr0078880						NA
ManzF6HSan_REP3.mLb.clN_peak_2194	chr2L	20322868	20323213	+	19	NA	intron (FBgn0003475, intron 2 of 16)	-intron (FBgn0003475, intron 2 of 16)	-5417	FBgn0263581	FBgn0263581	FBtr0309806						NA
ManzF6HSan_REP3.mLb.clN_peak_16966	chrX	21333332	21333810	+	19	NA	exon (FBgn0015558, exon 7 of 8)	-exon (FBgn0015558, exon 7 of 8)	5449	FBgn0015558	FBgn0015558	FBtr0329902						NA
ManzF6HSan_REP3.mLb.clN_peak_9247	chr3L	21263049	21263577	+	19	NA	exon (FBgn0004865, exon 4 of 6)	-exon (FBgn0004865, exon 4 of 6)	5022	FBgn0037063	FBgn0037063	FBtr0305708						NA
ManzF6HSan_REP3.mLb.clN_peak_14724	chrX	5949276	5949614	+	19	NA	promoter-TSS (FBgn0052755)	-promoter-TSS (FBgn0052755)	-806	FBgn0052755	FBgn0052755	FBtr0070862						NA
ManzF6HSan_REP3.mLb.clN_peak_14161	chrX	2481537	2482149	+	19	NA	exon (FBgn0284408, exon 34 of 43)	-exon (FBgn0284408, exon 34 of 43)	-11800	FBgn0040388	FBgn0040388	FBtr0334883						NA
ManzF6HSan_REP3.mLb.clN_peak_10975	chr3R	12980676	12981388	+	19	NA	promoter-TSS (FBgn0038100)	-promoter-TSS (FBgn0038100)	240	FBgn0038100	FBgn0038100	FBtr0082693						NA
ManzF6HSan_REP3.mLb.clN_peak_11622	chr3R	18795146	18795402	+	19	NA	promoter-TSS (FBgn0038652)	-promoter-TSS (FBgn0038652)	-105	FBgn0038652	FBgn0038652	FBtr0339167						NA
ManzF6HSan_REP3.mLb.clN_peak_14628	chrX	5341326	5342045	+	19	NA	exon (FBgn0029761, exon 2 of 11)	-exon (FBgn0029761, exon 2 of 11)	1449	FBgn0029761	FBgn0029761	FBtr0331604						NA
ManzF6HSan_REP3.mLb.clN_peak_14236	chrX	2955830	2956328	+	19	NA	exon (FBgn0003285, exon 5 of 8)	-exon (FBgn0003285, exon 5 of 8)	8045	FBgn0029648	FBgn0029648	FBtr0332493						NA
ManzF6HSan_REP3.mLb.clN_peak_16835	chrX	19833504	19835574	+	19	NA	exon (FBgn0261811, exon 3 of 4)	-exon (FBgn0261811, exon 3 of 4)	-10459	FBgn0031074	FBgn0031074	FBtr0074806						NA
ManzF6HSan_REP3.mLb.clN_peak_11704	chr3R	19404587	19404795	+	19	NA	exon (FBgn0038704, exon 4 of 5)	-exon (FBgn0038704, exon 4 of 5)	1223	FBgn0038704	FBgn0038704	FBtr0445726						NA
ManzF6HSan_REP3.mLb.clN_peak_5697	chr2R	19714347	19714598	+	19	NA	TTS (FBgn0043533)	-TTS (FBgn0043533)	396	FBgn0034472	FBgn0034472	FBtr0086329						NA
ManzF6HSan_REP3.mLb.clN_peak_7711	chr3L	8688974	8689131	+	19	NA	Intergenic	Intergenic	-3651	FBgn0265719	FBgn0265719	FBtr0340661						NA
ManzF6HSan_REP3.mLb.clN_peak_8158	chr3L	12205784	12206076	+	19	NA	promoter-TSS (FBgn0036266)	-promoter-TSS (FBgn0036266)	92	FBgn0036266	FBgn0036266	FBtr0076016						NA
ManzF6HSan_REP3.mLb.clN_peak_15494	chrX	11047448	11048340	+	19	NA	exon (FBgn0030257, exon 2 of 5)	-exon (FBgn0030257, exon 2 of 5)	3138	FBgn0030257	FBgn0030257	FBtr0331720						NA
ManzF6HSan_REP3.mLb.clN_peak_8844	chr3L	18079146	18079521	+	19	NA	Intergenic	Intergenic	1752	FBgn0266941	FBgn0266941	FBtr0345833						NA
ManzF6HSan_REP3.mLb.clN_peak_1867	chr2L	16802675	16803426	+	19	NA	exon (FBgn0032609, exon 3 of 5)	-exon (FBgn0032609, exon 3 of 5)	1027	FBgn0032609	FBgn0032609	FBtr0080931						NA
ManzF6HSan_REP3.mLb.clN_peak_10352	chr3R	8007429	8008157	+	19	NA	TTS (FBgn0040524)	-TTS (FBgn0040524)	317	FBgn0037537	FBgn0037537	FBtr0081822						NA
ManzF6HSan_REP3.mLb.clN_peak_5886	chr2R	21138514	21138679	+	19	NA	exon (FBgn0034590, exon 2 of 6)	-exon (FBgn0034590, exon 2 of 6)	1199	FBgn0034590	FBgn0034590	FBtr0071636						NA
ManzF6HSan_REP3.mLb.clN_peak_6463	chr2R	24508378	24508662	+	19	NA	TTS (FBgn0035014)	-TTS (FBgn0035014)	1650	FBgn0035014	FBgn0035014	FBtr0072300						NA
ManzF6HSan_REP3.mLb.clN_peak_7136	chr3L	3539646	3539785	+	19	NA	intron (FBgn0005640, intron 1 of 10)	-intron (FBgn0005640, intron 1 of 10)	-16095	FBgn0266403	FBgn0266403	FBtr0344345						NA
ManzF6HSan_REP3.mLb.clN_peak_13539	chr4	918996	919723	+	19	NA	exon (FBgn0023213, exon 8 of 16)	-exon (FBgn0023213, exon 8 of 16)	-7028	FBgn0025726	FBgn0025726	FBtr0344971						NA
ManzF6HSan_REP3.mLb.clN_peak_2012	chr2L	18955962	18956135	+	19	NA	exon (FBgn0032727, exon 2 of 2)	-exon (FBgn0032727, exon 2 of 2)	1263	FBgn0032727	FBgn0032727	FBtr0344845						NA
ManzF6HSan_REP3.mLb.clN_peak_16308	chrX	16731443	16732414	+	19	NA	exon (FBgn0052571, exon 2 of 3)	-exon (FBgn0052571, exon 2 of 3)	837	FBgn0052571	FBgn0052571	FBtr0074325						NA
ManzF6HSan_REP3.mLb.clN_peak_16904	chrX	20694738	20695123	+	19	NA	exon (FBgn0003300, exon 1 of 2)	-exon (FBgn0003300, exon 1 of 2)	4260	FBgn0003300	FBgn0003300	FBtr0345922						NA
ManzF6HSan_REP3.mLb.clN_peak_2456	chr2L	21950159	21950396	+	19	NA	promoter-TSS (FBgn0267267)	-promoter-TSS (FBgn0267267)	244	FBgn0267268	FBgn0267268	FBtr0346484						NA
ManzF6HSan_REP3.mLb.clN_peak_2258	chr2L	20857410	20857709	+	19	NA	TTS (FBgn0032895)	-TTS (FBgn0032895)	332	FBgn0032896	FBgn0032896	FBtr0081449						NA
ManzF6HSan_REP3.mLb.clN_peak_3670	chr2R	9210399	9210791	+	19	NA	TTS (FBgn0262515)	-TTS (FBgn0262515)	-2530	FBgn0266847	FBgn0266847	FBtr0345583						NA
ManzF6HSan_REP3.mLb.clN_peak_4276	chr2R	11839349	11839559	+	19	NA	promoter-TSS (FBgn0033654)	-promoter-TSS (FBgn0033654)	90	FBgn0033654	FBgn0033654	FBtr0088064						NA
ManzF6HSan_REP3.mLb.clN_peak_8419	chr3L	14855742	14855986	+	19	NA	intron (FBgn0036454, intron 3 of 7)	-intron (FBgn0036454, intron 3 of 18)	-29477	FBgn0265913	FBgn0265913	FBtr0342827						NA
ManzF6HSan_REP3.mLb.clN_peak_16269	chrX	16524045	16525117	+	19	NA	exon (FBgn0264077, exon 1 of 1)	-exon (FBgn0264077, exon 1 of 1)	834	FBgn0264077	FBgn0264077	FBtr0074299						NA
ManzF6HSan_REP3.mLb.clN_peak_11326	chr3R	16078202	16078396	+	19	NA	TTS (FBgn0052855)	-TTS (FBgn0052855)	-2135	FBgn0026059	FBgn0026059	FBtr0110974						NA
ManzF6HSan_REP3.mLb.clN_peak_1811	chr2L	16496627	16496788	+	19	NA	promoter-TSS (FBgn0032586)	-promoter-TSS (FBgn0032586)	5167	FBgn0032586	FBgn0032586	FBtr0333487						NA
ManzF6HSan_REP3.mLb.clN_peak_3801	chr2R	9776811	9777568	+	19	NA	TTS (FBgn0265105)	-TTS (FBgn0265105)	2079	FBgn0265105	FBgn0265105	FBtr0336932						NA
ManzF6HSan_REP3.mLb.clN_peak_16134	chrX	15700952	15701259	+	19	NA	TTS (FBgn0030670)	-TTS (FBgn0030670)	154	FBgn0030669	FBgn0030669	FBtr0074060						NA
ManzF6HSan_REP3.mLb.clN_peak_4235	chr2R	11721835	11722065	+	19	NA	intron (FBgn0033649, intron 2 of 4)	-intron (FBgn0033649, intron 2 of 4)	9687	FBgn0033649	FBgn0033649	FBtr0113070						NA
ManzF6HSan_REP3.mLb.clN_peak_3642	chr2R	9083257	9083925	+	19	NA	exon (FBgn0033371, exon 3 of 7)	-exon (FBgn0033371, exon 3 of 7)	1196	FBgn0033371	FBgn0033371	FBtr0300173						NA
ManzF6HSan_REP3.mLb.clN_peak_14608	chrX	5225331	5225736	+	19	NA	exon (FBgn0266098, exon 10 of 30)	-exon (FBgn0266098, exon 10 of 30)	-36736	FBgn0266097	FBgn0266097	FBtr0343543						NA
