PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP1.mLb.clN_peak_4648	chr3L	2343095	2343345	+	20	NA	exon (FBgn0035331, exon 4 of 5)	-exon (FBgn0035331, exon 4 of 5)	-17337	FBgn0035332	FBgn0035332	FBtr0072888						NA
ManzF3Heat_REP1.mLb.clN_peak_2880	chr2R	11816987	11817206	+	20	NA	Intergenic	Intergenic	-8249	FBgn0033653	FBgn0033653	FBtr0088031						NA
ManzF3Heat_REP1.mLb.clN_peak_5675	chr3L	13041702	13041816	+	20	NA	promoter-TSS (FBgn0011284)	-promoter-TSS (FBgn0011284)	3	FBgn0011284	FBgn0011284	FBtr0346390						NA
ManzF3Heat_REP1.mLb.clN_peak_9933	chrX	1762625	1763034	+	20	NA	Intergenic	Intergenic	-8764	FBgn0025391	FBgn0025391	FBtr0302174						NA
ManzF3Heat_REP1.mLb.clN_peak_4456	chr3L	654105	654385	+	20	NA	promoter-TSS (FBgn0035150)	-promoter-TSS (FBgn0035150)	-118	FBgn0035150	FBgn0035150	FBtr0072557						NA
ManzF3Heat_REP1.mLb.clN_peak_4378	chr3L	80090	80415	+	20	NA	Intergenic	Intergenic	-4920	FBgn0035097	FBgn0035097	FBtr0305595						NA
ManzF3Heat_REP1.mLb.clN_peak_4169	chr2R	23595451	23595579	+	20	NA	intron (FBgn0015903, intron 2 of 5)	-intron (FBgn0015903, intron 1 of 4)	-1077	FBgn0015903	FBgn0015903	FBtr0332926						NA
ManzF3Heat_REP1.mLb.clN_peak_3212	chr2R	14910524	14910746	+	20	NA	exon (FBgn0027596, exon 3 of 10)	-exon (FBgn0027596, exon 3 of 10)	-2664	FBgn0027596	FBgn0027596	FBtr0303757						NA
ManzF3Heat_REP1.mLb.clN_peak_360	chr2L	4055741	4056084	+	20	NA	intron (FBgn0000547, intron 2 of 9)	-intron (FBgn0000547, intron 2 of 8)	20040	FBgn0266319	FBgn0266319	FBtr0344049						NA
ManzF3Heat_REP1.mLb.clN_peak_8455	chr3R	20579673	20579915	+	20	NA	promoter-TSS (FBgn0023212)	-promoter-TSS (FBgn0023212)	56	FBgn0023212	FBgn0023212	FBtr0083947						NA
ManzF3Heat_REP1.mLb.clN_peak_5753	chr3L	14031150	14031740	+	20	NA	promoter-TSS (FBgn0036402)	-promoter-TSS (FBgn0036402)	261	FBgn0061515	FBgn0061515	FBtr0333053						NA
ManzF3Heat_REP1.mLb.clN_peak_9344	chr3R	30656168	30656412	+	20	NA	Intergenic	Intergenic	6329	FBgn0085462	FBgn0085462	FBtr0304711						NA
ManzF3Heat_REP1.mLb.clN_peak_1732	chr2L	20734896	20735696	+	20	NA	promoter-TSS (FBgn0032880)	-promoter-TSS (FBgn0032880)	385	FBgn0262743	FBgn0262743	FBtr0305586						NA
ManzF3Heat_REP1.mLb.clN_peak_11769	chrX	20352130	20352525	+	20	NA	Intergenic	Intergenic	-7425	FBgn0267741	FBgn0267741	FBtr0347301						NA
ManzF3Heat_REP1.mLb.clN_peak_4503	chr3L	1007628	1007845	+	20	NA	promoter-TSS (FBgn0024277)	-promoter-TSS (FBgn0024277)	-3726	FBgn0024277	FBgn0024277	FBtr0072644						NA
ManzF3Heat_REP1.mLb.clN_peak_538	chr2L	6139956	6140339	+	20	NA	promoter-TSS (FBgn0266071)	-promoter-TSS (FBgn0266071)	765	FBgn0031785	FBgn0031785	FBtr0079202						NA
ManzF3Heat_REP1.mLb.clN_peak_4800	chr3L	3771459	3771871	+	20	NA	intron (FBgn0052264, intron 2 of 10)	-intron (FBgn0052264, intron 2 of 11)	-16464	FBgn0035458	FBgn0035458	FBtr0303094						NA
ManzF3Heat_REP1.mLb.clN_peak_1038	chr2L	12172909	12173063	+	20	NA	promoter-TSS (FBgn0032421)	-promoter-TSS (FBgn0032421)	5	FBgn0032421	FBgn0032421	FBtr0080342						NA
ManzF3Heat_REP1.mLb.clN_peak_441	chr2L	5151346	5151612	+	20	NA	promoter-TSS (FBgn0261836)	-promoter-TSS (FBgn0261836)	-270	FBgn0261836	FBgn0261836	FBtr0332405						NA
ManzF3Heat_REP1.mLb.clN_peak_4497	chr3L	968324	968459	+	20	NA	intron (FBgn0264574, intron 2 of 11)	-intron (FBgn0264574, intron 2 of 10)	5635	FBgn0267460	FBgn0267460	FBtr0346831						NA
ManzF3Heat_REP1.mLb.clN_peak_5939	chr3L	15729321	15729548	+	20	NA	Intergenic	Intergenic	-1004	FBgn0010105	FBgn0010105	FBtr0333023						NA
ManzF3Heat_REP1.mLb.clN_peak_4566	chr3L	1577578	1578088	+	20	NA	intron (FBgn0035237, intron 1 of 4)	-intron (FBgn0035237, intron 1 of 4)	8652	FBgn0035236	FBgn0035236	FBtr0345367						NA
ManzF3Heat_REP1.mLb.clN_peak_4417	chr3L	340631	340765	+	20	NA	intron (FBgn0035132, intron 1 of 4)	-intron (FBgn0035132, intron 1 of 4)	2217	FBgn0035132	FBgn0035132	FBtr0333904						NA
ManzF3Heat_REP1.mLb.clN_peak_3791	chr2R	20446289	20446478	+	20	NA	intron (FBgn0086604, intron 3 of 20)	-intron (FBgn0086604, intron 3 of 15)	22045	FBgn0086604	FBgn0086604	FBtr0342690						NA
ManzF3Heat_REP1.mLb.clN_peak_11239	chrX	15482331	15482687	+	20	NA	TTS (FBgn0030647)	-TTS (FBgn0030647)	135	FBgn0030648	FBgn0030648	FBtr0074039						NA
ManzF3Heat_REP1.mLb.clN_peak_9695	chrX	149768	150166	+	20	NA	intron (FBgn0284435, intron 2 of 7)	-intron (FBgn0284435, intron 1 of 6)	-1541	FBgn0025835	FBgn0025835	FBtr0340051						NA
ManzF3Heat_REP1.mLb.clN_peak_4954	chr3L	5561461	5561612	+	20	NA	promoter-TSS (FBgn0010894)	-promoter-TSS (FBgn0010894)	62	FBgn0010894	FBgn0010894	FBtr0077136						NA
ManzF3Heat_REP1.mLb.clN_peak_763	chr2L	8437368	8437618	+	20	NA	promoter-TSS (FBgn0027490)	-promoter-TSS (FBgn0027490)	88	FBgn0043002	FBgn0043002	FBtr0100268						NA
ManzF3Heat_REP1.mLb.clN_peak_3203	chr2R	14855329	14855459	+	20	NA	promoter-TSS (FBgn0033973)	-promoter-TSS (FBgn0033973)	-35	FBgn0033973	FBgn0033973	FBtr0087449						NA
ManzF3Heat_REP1.mLb.clN_peak_10043	chrX	2633887	2634717	+	20	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	9498	FBgn0267350	FBgn0267350	FBtr0331587						NA
ManzF3Heat_REP1.mLb.clN_peak_10452	chrX	6803273	6804803	+	20	NA	promoter-TSS (FBgn0029903)	-promoter-TSS (FBgn0029903)	354	FBgn0029903	FBgn0029903	FBtr0308228						NA
ManzF3Heat_REP1.mLb.clN_peak_6919	chr3R	4664911	4665066	+	20	NA	intron (FBgn0263346, intron 1 of 13)	-intron (FBgn0263346, intron 2 of 8)	-4049	FBgn0265039	FBgn0265039	FBtr0336464						NA
ManzF3Heat_REP1.mLb.clN_peak_2407	chr2R	8137519	8137778	+	20	NA	TTS (FBgn0263593)	-TTS (FBgn0263593)	-2333	FBgn0033268	FBgn0033268	FBtr0339297						NA
ManzF3Heat_REP1.mLb.clN_peak_4077	chr2R	22854235	22854403	+	20	NA	promoter-TSS (FBgn0010078)	-promoter-TSS (FBgn0010078)	-64	FBgn0010078	FBgn0010078	FBtr0071897						NA
ManzF3Heat_REP1.mLb.clN_peak_4331	chr2R	24969274	24969867	+	20	NA	promoter-TSS (FBgn0035088)	-promoter-TSS (FBgn0035088)	-61	FBgn0285950	FBgn0285950	FBtr0072405						NA
ManzF3Heat_REP1.mLb.clN_peak_4866	chr3L	4441489	4441625	+	20	NA	Intergenic	Intergenic	4836	FBgn0035544	FBgn0035544	FBtr0073301						NA
ManzF3Heat_REP1.mLb.clN_peak_4056	chr2R	22680892	22681225	+	20	NA	Intergenic	Intergenic	-7363	FBgn0265982	FBgn0265982	FBtr0343004						NA
ManzF3Heat_REP1.mLb.clN_peak_6392	chr3L	20569903	20570051	+	20	NA	Intergenic	Intergenic	11780	FBgn0284412	FBgn0284412	FBtr0452190						NA
ManzF3Heat_REP1.mLb.clN_peak_2897	chr2R	11903659	11903997	+	20	NA	promoter-TSS (FBgn0260959)	-promoter-TSS (FBgn0260959)	90	FBgn0260959	FBgn0260959	FBtr0301431						NA
ManzF3Heat_REP1.mLb.clN_peak_5796	chr3L	14352749	14352977	+	20	NA	intron (FBgn0001085, intron 4 of 4)	-intron (FBgn0001085, intron 4 of 4)	16844	FBgn0036421	FBgn0036421	FBtr0333022						NA
ManzF3Heat_REP1.mLb.clN_peak_10707	chrX	9813394	9813508	+	20	NA	intron (FBgn0052698, intron 2 of 8)	-intron (FBgn0052698, intron 2 of 8)	30228	FBgn0052698	FBgn0052698	FBtr0336923						NA
ManzF3Heat_REP1.mLb.clN_peak_6148	chr3L	18021059	18021414	+	20	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	4796	FBgn0000568	FBgn0000568	FBtr0306814						NA
ManzF3Heat_REP1.mLb.clN_peak_12090	chrX	23347663	23348707	+	20	NA	Intergenic	Intergenic	56485	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF3Heat_REP1.mLb.clN_peak_5391	chr3L	10046953	10047340	+	20	NA	intron (FBgn0040823, intron 6 of 6)	-intron (FBgn0040823, intron 6 of 6)	-1156	FBgn0267538	FBgn0267538	FBtr0346943						NA
ManzF3Heat_REP1.mLb.clN_peak_1872	chr2L	21931898	21932325	+	20	NA	TTS (FBgn0266873)	-TTS (FBgn0266873)	3047	FBgn0266873	FBgn0266873	FBtr0345727						NA
ManzF3Heat_REP1.mLb.clN_peak_8061	chr3R	15935000	15935369	+	20	NA	promoter-TSS (FBgn0013334)	-promoter-TSS (FBgn0013334)	65	FBgn0013334	FBgn0013334	FBtr0310672						NA
ManzF3Heat_REP1.mLb.clN_peak_8683	chr3R	23279201	23280226	+	20	NA	intron (FBgn0004882, intron 1 of 9)	-intron (FBgn0004882, intron 1 of 9)	1143	FBgn0004882	FBgn0004882	FBtr0334498						NA
ManzF3Heat_REP1.mLb.clN_peak_5950	chr3L	15967203	15968143	+	20	NA	promoter-TSS (FBgn0036549)	-promoter-TSS (FBgn0036549)	199	FBgn0263599	FBgn0263599	FBtr0075527						NA
ManzF3Heat_REP1.mLb.clN_peak_9064	chr3R	27335249	27335658	+	20	NA	Intergenic	Intergenic	-4571	FBgn0039511	FBgn0039511	FBtr0085170						NA
ManzF3Heat_REP1.mLb.clN_peak_7176	chr3R	6421613	6421947	+	20	NA	intron (FBgn0264495, intron 1 of 6)	-intron (FBgn0264495, intron 2 of 8)	-12202	FBgn0264787	FBgn0264787	FBtr0334323						NA
ManzF3Heat_REP1.mLb.clN_peak_8062	chr3R	15963831	15964060	+	20	NA	promoter-TSS (FBgn0038389)	-promoter-TSS (FBgn0038389)	61	FBgn0038389	FBgn0038389	FBtr0302549						NA
ManzF3Heat_REP1.mLb.clN_peak_11473	chrX	17844724	17845081	+	20	NA	promoter-TSS (FBgn0030872)	-promoter-TSS (FBgn0030872)	-47	FBgn0030872	FBgn0030872	FBtr0303572						NA
ManzF3Heat_REP1.mLb.clN_peak_9180	chr3R	29082218	29083463	+	20	NA	intron (FBgn0039633, intron 1 of 7)	-intron (FBgn0039633, intron 2 of 8)	-12528	FBgn0266390	FBgn0266390	FBtr0344329						NA
ManzF3Heat_REP1.mLb.clN_peak_4455	chr3L	649365	649694	+	20	NA	intron (FBgn0035147, intron 2 of 3)	-intron (FBgn0035147, intron 2 of 3)	755	FBgn0035147	FBgn0035147	FBtr0306917						NA
ManzF3Heat_REP1.mLb.clN_peak_7510	chr3R	9586858	9587055	+	20	NA	promoter-TSS (FBgn0037718)	-promoter-TSS (FBgn0037718)	14	FBgn0037718	FBgn0037718	FBtr0082074						NA
ManzF3Heat_REP1.mLb.clN_peak_5380	chr3L	9853823	9854338	+	20	NA	intron (FBgn0004390, intron 1 of 4)	-intron (FBgn0004390, intron 1 of 4)	1205	FBgn0004390	FBgn0004390	FBtr0330168						NA
ManzF3Heat_REP1.mLb.clN_peak_5310	chr3L	9004880	9005006	+	20	NA	promoter-TSS (FBgn0035954)	-promoter-TSS (FBgn0035954)	-253	FBgn0035954	FBgn0035954	FBtr0076521						NA
ManzF3Heat_REP1.mLb.clN_peak_6390	chr3L	20562029	20562242	+	20	NA	Intergenic	Intergenic	3938	FBgn0284412	FBgn0284412	FBtr0452190						NA
ManzF3Heat_REP1.mLb.clN_peak_9055	chr3R	27252955	27254309	+	20	NA	promoter-TSS (FBgn0010441)	-promoter-TSS (FBgn0010441)	202	FBgn0011289	FBgn0011289	FBtr0085156						NA
ManzF3Heat_REP1.mLb.clN_peak_8547	chr3R	21658369	21658636	+	20	NA	intron (FBgn0011766, intron 1 of 7)	-intron (FBgn0011766, intron 1 of 7)	2369	FBgn0011766	FBgn0011766	FBtr0346157						NA
ManzF3Heat_REP1.mLb.clN_peak_4360	chr2R	25183034	25183181	+	20	NA	TTS (FBgn0035094)	-TTS (FBgn0035094)	5701	FBgn0035094	FBgn0035094	FBtr0333172						NA
ManzF3Heat_REP1.mLb.clN_peak_4638	chr3L	2275735	2275877	+	20	NA	promoter-TSS (FBgn0035328)	-promoter-TSS (FBgn0035328)	-744	FBgn0035328	FBgn0035328	FBtr0072883						NA
ManzF3Heat_REP1.mLb.clN_peak_10577	chrX	8243456	8244402	+	20	NA	promoter-TSS (FBgn0020653)	-promoter-TSS (FBgn0020653)	87	FBgn0030026	FBgn0030026	FBtr0344985						NA
ManzF3Heat_REP1.mLb.clN_peak_3868	chr2R	21142193	21142315	+	20	NA	promoter-TSS (FBgn0034592)	-promoter-TSS (FBgn0034592)	-114	FBgn0034592	FBgn0034592	FBtr0071570						NA
ManzF3Heat_REP1.mLb.clN_peak_5306	chr3L	8968576	8968741	+	20	NA	TTS (FBgn0035944)	-TTS (FBgn0035944)	130	FBgn0035945	FBgn0035945	FBtr0076516						NA
ManzF3Heat_REP1.mLb.clN_peak_7192	chr3R	6564134	6564496	+	20	NA	intron (FBgn0053202, intron 2 of 7)	-intron (FBgn0053202, intron 2 of 7)	-3964	FBgn0037454	FBgn0037454	FBtr0081705						NA
ManzF3Heat_REP1.mLb.clN_peak_4559	chr3L	1516850	1517787	+	20	NA	promoter-TSS (FBgn0261243)	-promoter-TSS (FBgn0261243)	-47	FBgn0011204	FBgn0011204	FBtr0072706						NA
ManzF3Heat_REP1.mLb.clN_peak_4136	chr2R	23283534	23283909	+	20	NA	promoter-TSS (FBgn0034841)	-promoter-TSS (FBgn0034841)	392	FBgn0034840	FBgn0034840	FBtr0343198						NA
ManzF3Heat_REP1.mLb.clN_peak_7042	chr3R	5470826	5471001	+	20	NA	promoter-TSS (FBgn0011715)	-promoter-TSS (FBgn0011715)	-13	FBgn0011715	FBgn0011715	FBtr0078682						NA
ManzF3Heat_REP1.mLb.clN_peak_11629	chrX	19144217	19144387	+	20	NA	exon (FBgn0261461, exon 4 of 5)	-exon (FBgn0261461, exon 4 of 5)	-8434	FBgn0030985	FBgn0030985	FBtr0074701						NA
ManzF3Heat_REP1.mLb.clN_peak_8711	chr3R	23493094	23493293	+	20	NA	Intergenic	Intergenic	5692	FBgn0039080	FBgn0039080	FBtr0273205						NA
ManzF3Heat_REP1.mLb.clN_peak_6195	chr3L	18634903	18635334	+	20	NA	intron (FBgn0036801, intron 2 of 8)	-intron (FBgn0036801, intron 2 of 8)	9159	FBgn0036801	FBgn0036801	FBtr0331422						NA
ManzF3Heat_REP1.mLb.clN_peak_8453	chr3R	20565689	20565829	+	20	NA	promoter-TSS (FBgn0038803)	-promoter-TSS (FBgn0038803)	-1692	FBgn0038804	FBgn0038804	FBtr0083950						NA
ManzF3Heat_REP1.mLb.clN_peak_10369	chrX	5918772	5919102	+	19	NA	intron (FBgn0029824, intron 1 of 6)	-intron (FBgn0029824, intron 1 of 6)	1840	FBgn0029824	FBgn0029824	FBtr0343051						NA
ManzF3Heat_REP1.mLb.clN_peak_133	chr2L	1286714	1286883	+	19	NA	exon (FBgn0041097, exon 7 of 12)	-exon (FBgn0041097, exon 7 of 12)	30381	FBgn0041097	FBgn0041097	FBtr0479835						NA
ManzF3Heat_REP1.mLb.clN_peak_5187	chr3L	7865348	7865598	+	19	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	-3569	FBgn0052365	FBgn0052365	FBtr0339897						NA
ManzF3Heat_REP1.mLb.clN_peak_1219	chr2L	14391303	14391721	+	19	NA	exon (FBgn0004858, exon 3 of 3)	-exon (FBgn0004858, exon 3 of 3)	-10340	FBgn0020258	FBgn0020258	FBtr0080638						NA
ManzF3Heat_REP1.mLb.clN_peak_10	chr2L	109010	110381	+	19	NA	exon (FBgn0005278, exon 1 of 6)	-exon (FBgn0005278, exon 1 of 6)	1934	FBgn0005278	FBgn0005278	FBtr0089437						NA
ManzF3Heat_REP1.mLb.clN_peak_1092	chr2L	13069752	13070179	+	19	NA	Intergenic	Intergenic	-9825	FBgn0262160	FBgn0262160	FBtr0336617						NA
ManzF3Heat_REP1.mLb.clN_peak_3971	chr2R	22041993	22042219	+	19	NA	exon (FBgn0005778, exon 1 of 1)	-exon (FBgn0005778, exon 1 of 1)	839	FBgn0005778	FBgn0005778	FBtr0071806						NA
ManzF3Heat_REP1.mLb.clN_peak_5305	chr3L	8953824	8954488	+	19	NA	promoter-TSS (FBgn0040321)	-promoter-TSS (FBgn0040321)	-865	FBgn0040321	FBgn0040321	FBtr0076510						NA
ManzF3Heat_REP1.mLb.clN_peak_4423	chr3L	368393	368661	+	19	NA	exon (FBgn0262139, exon 10 of 10)	-exon (FBgn0262139, exon 10 of 10)	-2090	FBgn0035138	FBgn0035138	FBtr0072568						NA
ManzF3Heat_REP1.mLb.clN_peak_76	chr2L	701802	702338	+	19	NA	intron (FBgn0284247, intron 2 of 11)	-intron (FBgn0284247, intron 2 of 11)	-8498	FBgn0266323	FBgn0266323	FBtr0344054						NA
ManzF3Heat_REP1.mLb.clN_peak_7533	chr3R	9932391	9932596	+	19	NA	intron (FBgn0287598, intron 2 of 6)	-intron (FBgn0267336, intron 2 of 6)	53567	FBgn0037770	FBgn0037770	FBtr0333687						NA
ManzF3Heat_REP1.mLb.clN_peak_9988	chrX	2145247	2146268	+	19	NA	TTS (FBgn0023507)	-TTS (FBgn0023507)	394	FBgn0004654	FBgn0004654	FBtr0331410						NA
ManzF3Heat_REP1.mLb.clN_peak_3276	chr2R	15511748	15512112	+	19	NA	exon (FBgn0034025, exon 2 of 4)	-exon (FBgn0034025, exon 2 of 4)	-1637	FBgn0034025	FBgn0034025	FBtr0340001						NA
ManzF3Heat_REP1.mLb.clN_peak_2097	chr2R	5921729	5921855	+	19	NA	intron (FBgn0263109, intron 3 of 3)	-intron (FBgn0263109, intron 3 of 3)	-15608	FBgn0264957	FBgn0264957	FBtr0335265						NA
ManzF3Heat_REP1.mLb.clN_peak_7986	chr3R	14830483	14830681	+	19	NA	exon (FBgn0266756, exon 3 of 14)	-exon (FBgn0266756, exon 3 of 14)	10778	FBgn0267688	FBgn0267688	FBtr0347180						NA
ManzF3Heat_REP1.mLb.clN_peak_6017	chr3L	16698207	16698471	+	19	NA	TTS (FBgn0266689)	-TTS (FBgn0266689)	3130	FBgn0267557	FBgn0267557	FBtr0346964						NA
ManzF3Heat_REP1.mLb.clN_peak_418	chr2L	4846778	4847517	+	19	NA	promoter-TSS (FBgn0031638)	-promoter-TSS (FBgn0031638)	148	FBgn0031637	FBgn0031637	FBtr0332479						NA
ManzF3Heat_REP1.mLb.clN_peak_800	chr2L	8795650	8795800	+	19	NA	Intergenic	Intergenic	-13225	FBgn0261627	FBgn0261627	FBtr0302991						NA
ManzF3Heat_REP1.mLb.clN_peak_6860	chr3R	4253784	4254278	+	19	NA	promoter-TSS (FBgn0037227)	-promoter-TSS (FBgn0037227)	-677	FBgn0037227	FBgn0037227	FBtr0078976						NA
ManzF3Heat_REP1.mLb.clN_peak_5943	chr3L	15826817	15827178	+	19	NA	promoter-TSS (FBgn0036534)	-promoter-TSS (FBgn0036534)	109	FBgn0040230	FBgn0040230	FBtr0332133						NA
ManzF3Heat_REP1.mLb.clN_peak_5787	chr3L	14298826	14298953	+	19	NA	intron (FBgn0001085, intron 1 of 4)	-intron (FBgn0001085, intron 1 of 4)	24546	FBgn0001085	FBgn0001085	FBtr0330102						NA
ManzF3Heat_REP1.mLb.clN_peak_614	chr2L	7023859	7024026	+	19	NA	promoter-TSS (FBgn0000053)	-promoter-TSS (FBgn0000053)	-44	FBgn0000053	FBgn0000053	FBtr0339663						NA
ManzF3Heat_REP1.mLb.clN_peak_8502	chr3R	21187439	21187810	+	19	NA	intron (FBgn0264357, intron 7 of 12)	-intron (FBgn0264357, intron 7 of 12)	-19419	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF3Heat_REP1.mLb.clN_peak_566	chr2L	6455146	6456622	+	19	NA	promoter-TSS (FBgn0031815)	-promoter-TSS (FBgn0031815)	45	FBgn0031814	FBgn0031814	FBtr0339788						NA
ManzF3Heat_REP1.mLb.clN_peak_9231	chr3R	29641655	29641777	+	19	NA	exon (FBgn0266137, exon 3 of 5)	-exon (FBgn0266137, exon 3 of 5)	18268	FBgn0266137	FBgn0266137	FBtr0330293						NA
ManzF3Heat_REP1.mLb.clN_peak_886	chr2L	9888025	9888339	+	19	NA	promoter-TSS (FBgn0029174)	-promoter-TSS (FBgn0029174)	177	FBgn0029174	FBgn0029174	FBtr0342837						NA
ManzF3Heat_REP1.mLb.clN_peak_1605	chr2L	19329068	19329370	+	19	NA	Intergenic	Intergenic	1852	FBgn0266796	FBgn0266796	FBtr0345452						NA
ManzF3Heat_REP1.mLb.clN_peak_7590	chr3R	10596479	10596607	+	19	NA	intron (FBgn0001235, intron 3 of 5)	-intron (FBgn0001235, intron 3 of 13)	17733	FBgn0001235	FBgn0001235	FBtr0100454						NA
ManzF3Heat_REP1.mLb.clN_peak_5858	chr3L	14900587	14900767	+	19	NA	Intergenic	Intergenic	-3128	FBgn0259099	FBgn0259099	FBtr0331181						NA
ManzF3Heat_REP1.mLb.clN_peak_11864	chrX	21250171	21250938	+	19	NA	exon (FBgn0031168, exon 1 of 1)	-exon (FBgn0031168, exon 1 of 1)	594	FBgn0031168	FBgn0031168	FBtr0077237						NA
ManzF3Heat_REP1.mLb.clN_peak_8368	chr3R	19471545	19471676	+	19	NA	intron (FBgn0260003, intron 2 of 33)	-intron (FBgn0260003, intron 2 of 34)	-8544	FBgn0038708	FBgn0038708	FBtr0083769						NA
ManzF3Heat_REP1.mLb.clN_peak_857	chr2L	9506721	9506973	+	19	NA	intron (FBgn0032120, intron 3 of 15)	-intron (FBgn0032120, intron 2 of 14)	11373	FBgn0032120	FBgn0032120	FBtr0089853						NA
ManzF3Heat_REP1.mLb.clN_peak_6619	chr3L	22346678	22346956	+	19	NA	TTS (FBgn0267625)	-TTS (FBgn0267625)	1434	FBgn0267625	FBgn0267625	FBtr0347075						NA
ManzF3Heat_REP1.mLb.clN_peak_7143	chr3R	6239091	6239232	+	19	NA	Intergenic	Intergenic	4453	FBgn0027527	FBgn0027527	FBtr0346344						NA
ManzF3Heat_REP1.mLb.clN_peak_5472	chr3L	10856528	10856914	+	19	NA	intron (FBgn0026160, intron 1 of 10)	-intron (FBgn0026160, intron 1 of 10)	-6031	FBgn0266679	FBgn0266679	FBtr0345044						NA
ManzF3Heat_REP1.mLb.clN_peak_7235	chr3R	6893169	6893459	+	19	NA	exon (FBgn0267119, exon 1 of 1)	-exon (FBgn0267119, exon 1 of 1)	148	FBgn0267119	FBgn0267119	FBtr0346215						NA
ManzF3Heat_REP1.mLb.clN_peak_2030	chr2R	5293967	5294115	+	19	NA	promoter-TSS (FBgn0033015)	-promoter-TSS (FBgn0033015)	-22	FBgn0033015	FBgn0033015	FBtr0335258						NA
ManzF3Heat_REP1.mLb.clN_peak_21	chr2L	207282	207614	+	19	NA	promoter-TSS (FBgn0031233)	-promoter-TSS (FBgn0031233)	42	FBgn0031233	FBgn0031233	FBtr0332339						NA
ManzF3Heat_REP1.mLb.clN_peak_11792	chrX	20565905	20566169	+	19	NA	exon (FBgn0259162, exon 6 of 6)	-exon (FBgn0259162, exon 6 of 6)	-8245	FBgn0260870	FBgn0260870	FBtr0301564						NA
ManzF3Heat_REP1.mLb.clN_peak_2573	chr2R	9372306	9372853	+	19	NA	exon (FBgn0033405, exon 3 of 8)	-exon (FBgn0033405, exon 3 of 8)	-9673	FBgn0040775	FBgn0040775	FBtr0088557						NA
ManzF3Heat_REP1.mLb.clN_peak_11890	chrX	21421902	21422097	+	19	NA	TTS (FBgn0259245)	-TTS (FBgn0259245)	7257	FBgn0031178	FBgn0031178	FBtr0077218						NA
ManzF3Heat_REP1.mLb.clN_peak_4997	chr3L	6039417	6039592	+	19	NA	intron (FBgn0250815, intron 1 of 1)	-intron (FBgn0250815, intron 1 of 1)	349	FBgn0250815	FBgn0250815	FBtr0077040						NA
ManzF3Heat_REP1.mLb.clN_peak_7073	chr3R	5736622	5736785	+	19	NA	promoter-TSS (FBgn0037370)	-promoter-TSS (FBgn0037370)	-45	FBgn0037370	FBgn0037370	FBtr0078721						NA
ManzF3Heat_REP1.mLb.clN_peak_3734	chr2R	19968693	19969230	+	19	NA	Intergenic	Intergenic	-10281	FBgn0034479	FBgn0034479	FBtr0305677						NA
ManzF3Heat_REP1.mLb.clN_peak_4324	chr2R	24942304	24942496	+	19	NA	promoter-TSS (FBgn0035083)	-promoter-TSS (FBgn0035083)	-280	FBgn0035083	FBgn0035083	FBtr0072411						NA
ManzF3Heat_REP1.mLb.clN_peak_9428	chr3R	31361383	31361884	+	19	NA	exon (FBgn0085376, exon 15 of 17)	-exon (FBgn0085376, exon 15 of 17)	-10794	FBgn0046332	FBgn0046332	FBtr0085784						NA
ManzF3Heat_REP1.mLb.clN_peak_5371	chr3L	9748325	9748980	+	19	NA	exon (FBgn0259163, exon 6 of 12)	-exon (FBgn0259163, exon 6 of 12)	2924	FBgn0259163	FBgn0259163	FBtr0331537						NA
ManzF3Heat_REP1.mLb.clN_peak_4665	chr3L	2481465	2481893	+	19	NA	intron (FBgn0266696, intron 1 of 8)	-intron (FBgn0266696, intron 9 of 16)	-3231	FBgn0035344	FBgn0035344	FBtr0072967						NA
ManzF3Heat_REP1.mLb.clN_peak_8263	chr3R	18398635	18399268	+	19	NA	promoter-TSS (FBgn0264751)	-promoter-TSS (FBgn0264751)	1956	FBgn0264751	FBgn0264751	FBtr0334145						NA
ManzF3Heat_REP1.mLb.clN_peak_2116	chr2R	6013320	6013806	+	19	NA	TTS (FBgn0000043)	-TTS (FBgn0000043)	2126	FBgn0000043	FBgn0000043	FBtr0086029						NA
ManzF3Heat_REP1.mLb.clN_peak_4024	chr2R	22411713	22412003	+	19	NA	promoter-TSS (FBgn0034726)	-promoter-TSS (FBgn0034726)	69	FBgn0034726	FBgn0034726	FBtr0301243						NA
ManzF3Heat_REP1.mLb.clN_peak_568	chr2L	6473368	6473952	+	19	NA	TTS (FBgn0031818)	-TTS (FBgn0031818)	244	FBgn0259749	FBgn0259749	FBtr0079268						NA
