PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP2.mLb.clN_peak_5628	chr2R	19485683	19487366	+	23	NA	TTS (FBgn0034452)	-TTS (FBgn0034452)	313	FBgn0034451	FBgn0034451	FBtr0086502						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15907	chrX	14135960	14136241	+	23	NA	Intergenic	Intergenic	-5629	FBgn0265869	FBgn0265869	FBtr0342715						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12262	chr3R	22004275	22006400	+	23	NA	exon (FBgn0264490, exon 6 of 6)	-exon (FBgn0264490, exon 6 of 6)	-9360	FBgn0038921	FBgn0038921	FBtr0084170						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5120	chr2R	16319690	16320758	+	23	NA	TTS (FBgn0050096)	-TTS (FBgn0050096)	508	FBgn0034113	FBgn0034113	FBtr0087178						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15964	chrX	14777234	14777516	+	23	NA	exon (FBgn0030578, exon 1 of 1)	-exon (FBgn0030578, exon 1 of 1)	601	FBgn0030578	FBgn0030578	FBtr0073936						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4305	chr2R	11735315	11735691	+	23	NA	Intergenic	Intergenic	-21314	FBgn0033652	FBgn0033652	FBtr0304622						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14767	chrX	5217858	5218320	+	23	NA	intron (FBgn0029746, intron 7 of 31)	-intron (FBgn0029746, intron 5 of 28)	-29292	FBgn0266097	FBgn0266097	FBtr0343543						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7583	chr3L	7607332	7607537	+	23	NA	intron (FBgn0035802, intron 1 of 14)	-intron (FBgn0035802, intron 1 of 14)	10204	FBgn0035802	FBgn0035802	FBtr0334064						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9675	chr3L	22700887	22701550	+	23	NA	Intergenic	Intergenic	1785	FBgn0266591	FBgn0266591	FBtr0344814						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12726	chr3R	25577828	25578003	+	23	NA	intron (FBgn0011666, intron 1 of 4)	-intron (FBgn0011666, intron 4 of 6)	1637	FBgn0011666	FBgn0011666	FBtr0333664						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3741	chr2R	9065443	9065878	+	23	NA	intron (FBgn0011746, intron 1 of 4)	-intron (FBgn0011746, intron 1 of 4)	3365	FBgn0011746	FBgn0011746	FBtr0339284						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10229	chr3R	5632248	5632542	+	23	NA	promoter-TSS (FBgn0051549)	-promoter-TSS (FBgn0051549)	64	FBgn0051549	FBgn0051549	FBtr0335215						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10943	chr3R	11674010	11674425	+	23	NA	promoter-TSS (FBgn0037930)	-promoter-TSS (FBgn0037930)	-4	FBgn0037930	FBgn0037930	FBtr0082423						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2565	chr2L	21287231	21289517	+	23	NA	exon (FBgn0032940, exon 8 of 12)	-exon (FBgn0032940, exon 8 of 12)	-4101	FBgn0041336	FBgn0041336	FBtr0330681						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7145	chr3L	3409040	3409176	+	23	NA	intron (FBgn0014388, intron 1 of 1)	-intron (FBgn0014388, intron 1 of 1)	8853	FBgn0014388	FBgn0014388	FBtr0073145						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3983	chr2R	10350442	10350760	+	23	NA	TTS (FBgn0262791)	-TTS (FBgn0262791)	1389	FBgn0262791	FBgn0262791	FBtr0305907						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3	chr2L	13895	14169	+	23	NA	exon (FBgn0002121, exon 4 of 9)	-exon (FBgn0002121, exon 4 of 9)	6503	FBgn0031208	FBgn0031208	FBtr0475186						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2826	chr2R	2847515	2850200	+	23	NA	Intergenic	Intergenic	-2196	FBgn0085638	FBgn0085638	FBtr0301792						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9797	chr3L	24034406	24037406	+	23	NA	TTS (FBgn0058045)	-TTS (FBgn0058045)	7391	FBgn0058045	FBgn0058045	FBtr0331586						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13640	chr4	275718	276662	+	23	NA	promoter-TSS (FBgn0264793)	-promoter-TSS (FBgn0264793)	179	FBgn0042696	FBgn0042696	FBtr0333678						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11584	chr3R	16638096	16638377	+	22	NA	TTS (FBgn0285925)	-TTS (FBgn0285925)	-1969	FBgn0015520	FBgn0015520	FBtr0333727						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4817	chr2R	14576543	14577136	+	22	NA	intron (FBgn0265974, intron 5 of 9)	-intron (FBgn0265974, intron 5 of 9)	-1068	FBgn0010397	FBgn0010397	FBtr0333166						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8397	chr3L	14055833	14056195	+	22	NA	intron (FBgn0267795, intron 1 of 9)	-intron (FBgn0267795, intron 1 of 8)	-1710	FBgn0267736	FBgn0267736	FBtr0347296						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4418	chr2R	12321003	12321596	+	22	NA	promoter-TSS (FBgn0033712)	-promoter-TSS (FBgn0033712)	61	FBgn0033712	FBgn0033712	FBtr0472670						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10732	chr3R	9783088	9783693	+	22	NA	promoter-TSS (FBgn0051514)	-promoter-TSS (FBgn0051514)	-697	FBgn0051514	FBgn0051514	FBtr0304109						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12250	chr3R	21940758	21941374	+	22	NA	Intergenic	Intergenic	27319	FBgn0038919	FBgn0038919	FBtr0084150						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7070	chr3L	2886012	2886215	+	22	NA	exon (FBgn0035379, exon 5 of 6)	-exon (FBgn0035379, exon 5 of 6)	3299	FBgn0265724	FBgn0265724	FBtr0340667						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2064	chr2L	17439918	17440572	+	22	NA	exon (FBgn0260632, exon 6 of 6)	-exon (FBgn0260632, exon 6 of 6)	-3645	FBgn0053928	FBgn0053928	FBtr0091932						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12204	chr3R	21731419	21731548	+	22	NA	Intergenic	Intergenic	-1588	FBgn0262542	FBgn0262542	FBtr0304882						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1053	chr2L	8131884	8132090	+	22	NA	exon (FBgn0031988, exon 3 of 4)	-exon (FBgn0031988, exon 3 of 4)	4986	FBgn0031988	FBgn0031988	FBtr0339671						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10068	chr3R	4868543	4869231	+	22	NA	exon (FBgn0003002, exon 3 of 3)	-exon (FBgn0003002, exon 3 of 3)	9646	FBgn0020280	FBgn0020280	FBtr0345252						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_693	chr2L	5531875	5532488	+	22	NA	promoter-TSS (FBgn0031713)	-promoter-TSS (FBgn0031713)	42	FBgn0031713	FBgn0031713	FBtr0079128						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10309	chr3R	6331363	6331545	+	22	NA	exon (FBgn0037428, exon 2 of 2)	-exon (FBgn0037428, exon 2 of 2)	1206	FBgn0037428	FBgn0037428	FBtr0078611						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8590	chr3L	15729253	15729546	+	22	NA	promoter-TSS (FBgn0010105)	-promoter-TSS (FBgn0010105)	-969	FBgn0010105	FBgn0010105	FBtr0333023						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16755	chrX	21031775	21032233	+	22	NA	promoter-TSS (FBgn0031144)	-promoter-TSS (FBgn0031144)	-54	FBgn0031144	FBgn0031144	FBtr0340441						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13284	chr3R	30177232	30177994	+	22	NA	promoter-TSS (FBgn0039752)	-promoter-TSS (FBgn0039752)	87	FBgn0039751	FBgn0039751	FBtr0339185						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5437	chr2R	18391613	18391760	+	22	NA	Intergenic	Intergenic	-1057	FBgn0040733	FBgn0040733	FBtr0086727						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14743	chrX	5038009	5038608	+	22	NA	intron (FBgn0266096, intron 2 of 3)	-intron (FBgn0266096, intron 2 of 3)	-9965	FBgn0003028	FBgn0003028	FBtr0301914						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6361	chr2R	23971695	23972647	+	22	NA	promoter-TSS (FBgn0002791)	-promoter-TSS (FBgn0002791)	-260	FBgn0002791	FBgn0002791	FBtr0072156						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_913	chr2L	7143913	7144174	+	22	NA	exon (FBgn0265823, exon 1 of 1)	-exon (FBgn0265823, exon 1 of 1)	1739	FBgn0265823	FBgn0265823	FBtr0342653						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16716	chrX	20230995	20231608	+	22	NA	intron (FBgn0003654, intron 4 of 6)	-intron (FBgn0003654, intron 5 of 7)	4897	FBgn0003654	FBgn0003654	FBtr0089401						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1114	chr2L	8431600	8432354	+	22	NA	TTS (FBgn0027932)	-TTS (FBgn0027932)	1621	FBgn0001137	FBgn0001137	FBtr0079708						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7151	chr3L	3439747	3439958	+	22	NA	intron (FBgn0026259, intron 6 of 7)	-intron (FBgn0026259, intron 7 of 8)	21125	FBgn0026259	FBgn0026259	FBtr0309839						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11221	chr3R	14069320	14069510	+	22	NA	intron (FBgn0038197, intron 4 of 10)	-intron (FBgn0038197, intron 4 of 10)	12470	FBgn0038197	FBgn0038197	FBtr0346723						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16265	chrX	17113520	17113753	+	22	NA	intron (FBgn0260748, intron 1 of 10)	-intron (FBgn0260748, intron 1 of 10)	-7784	FBgn0065032	FBgn0065032	FBtr0074410						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9671	chr3L	22686551	22686816	+	22	NA	promoter-TSS (FBgn0037176)	-promoter-TSS (FBgn0037176)	404	FBgn0037175	FBgn0037175	FBtr0331777						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3200	chr2R	6482328	6482789	+	22	NA	Intergenic	Intergenic	19214	FBgn0267744	FBgn0267744	FBtr0347304						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6410	chr2R	24266258	24266497	+	22	NA	TTS (FBgn0034998)	-TTS (FBgn0034998)	2182	FBgn0034998	FBgn0034998	FBtr0300366						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11713	chr3R	17953373	17955038	+	22	NA	intron (FBgn0263995, intron 2 of 11)	-intron (FBgn0263995, intron 2 of 11)	10099	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16546	chrX	19135475	19136047	+	22	NA	TTS (FBgn0261461)	-TTS (FBgn0261461)	107	FBgn0030985	FBgn0030985	FBtr0074701						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4273	chr2R	11631190	11631826	+	22	NA	intron (FBgn0033638, intron 1 of 7)	-intron (FBgn0033638, intron 1 of 7)	9433	FBgn0033638	FBgn0033638	FBtr0479845						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13101	chr3R	28916533	28916897	+	22	NA	exon (FBgn0265998, exon 3 of 12)	-exon (FBgn0265998, exon 3 of 12)	-6329	FBgn0039616	FBgn0039616	FBtr0308601						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14849	chrX	5926725	5927013	+	22	NA	intron (FBgn0029824, intron 1 of 6)	-intron (FBgn0029824, intron 1 of 6)	9772	FBgn0029824	FBgn0029824	FBtr0343051						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13609	chr4	143515	144355	+	22	NA	TTS (FBgn0052000)	-TTS (FBgn0052000)	-6829	FBgn0052006	FBgn0052006	FBtr0089170						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14997	chrX	7152563	7153077	+	22	NA	intron (FBgn0029939, intron 1 of 4)	-intron (FBgn0029939, intron 1 of 5)	-2970	FBgn0047092	FBgn0047092	FBtr0071016						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15066	chrX	7703510	7703660	+	22	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-4190	FBgn0262979	FBgn0262979	FBtr0344596						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8167	chr3L	11986809	11987157	+	22	NA	exon (FBgn0036235, exon 4 of 13)	-exon (FBgn0036235, exon 4 of 13)	2077	FBgn0036235	FBgn0036235	FBtr0330171						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10321	chr3R	6388730	6388923	+	22	NA	TTS (FBgn0037442)	-TTS (FBgn0037442)	5912	FBgn0037442	FBgn0037442	FBtr0113198						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5720	chr2R	20143046	20143990	+	22	NA	Intergenic	Intergenic	-2600	FBgn0034481	FBgn0034481	FBtr0300692						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13644	chr4	303779	303915	+	22	NA	intron (FBgn0039900, intron 1 of 7)	-intron (FBgn0039900, intron 2 of 9)	1971	FBgn0039900	FBgn0039900	FBtr0089134						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15917	chrX	14193157	14193547	+	22	NA	exon (FBgn0004649, exon 1 of 4)	-exon (FBgn0004649, exon 1 of 4)	138	FBgn0004649	FBgn0004649	FBtr0073898						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_723	chr2L	5823846	5824018	+	22	NA	promoter-TSS (FBgn0085410)	-promoter-TSS (FBgn0085410)	-72	FBgn0085410	FBgn0085410	FBtr0342612						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8293	chr3L	12902358	12903460	+	22	NA	promoter-TSS (FBgn0036324)	-promoter-TSS (FBgn0036324)	-172	FBgn0036324	FBgn0036324	FBtr0343628						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6417	chr2R	24311813	24312354	+	22	NA	exon (FBgn0288686, exon 4 of 4)	-exon (FBgn0288686, exon 4 of 4)	6202	FBgn0288686	FBgn0288686	FBtr0343443						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2262	chr2L	19313471	19313672	+	22	NA	Intergenic	Intergenic	-9367	FBgn0267264	FBgn0267264	FBtr0346479						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13790	chr4	853289	853677	+	22	NA	TTS (FBgn0039936)	-TTS (FBgn0039936)	2309	FBgn0266616	FBgn0266616	FBtr0344899						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9232	chr3L	20324977	20325144	+	22	NA	Intergenic	Intergenic	-1851	FBgn0036972	FBgn0036972	FBtr0347193						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2841	chr2R	3909643	3910156	+	22	NA	intron (FBgn0262124, intron 9 of 9)	-intron (FBgn0262124, intron 9 of 9)	37816	FBgn0262124	FBgn0262124	FBtr0302227						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3903	chr2R	9937502	9938462	+	22	NA	intron (FBgn0011656, intron 1 of 9)	-intron (FBgn0011656, intron 2 of 9)	-8367	FBgn0011656	FBgn0011656	FBtr0330708						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14315	chrX	2149599	2149736	+	22	NA	promoter-TSS (FBgn0013432)	-promoter-TSS (FBgn0013432)	-20	FBgn0013432	FBgn0013432	FBtr0070431						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9153	chr3L	19683036	19683266	+	22	NA	TTS (FBgn0036900)	-TTS (FBgn0036900)	-3030	FBgn0265889	FBgn0265889	FBtr0342760						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11650	chr3R	17403765	17403976	+	22	NA	promoter-TSS (FBgn0085308)	-promoter-TSS (FBgn0085308)	-152	FBgn0085309	FBgn0085309	FBtr0112476						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5316	chr2R	17564806	17564986	+	22	NA	promoter-TSS (FBgn0034242)	-promoter-TSS (FBgn0034242)	41	FBgn0034242	FBgn0034242	FBtr0304733						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5576	chr2R	19165517	19165863	+	22	NA	exon (FBgn0034420, exon 2 of 16)	-intron (FBgn0034420, intron 2 of 15)	-4533	FBgn0034420	FBgn0034420	FBtr0481659						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13264	chr3R	30043285	30043677	+	22	NA	TTS (FBgn0003510)	-TTS (FBgn0003510)	140	FBgn0003512	FBgn0003512	FBtr0085558						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9564	chr3L	22202944	22203164	+	22	NA	intron (FBgn0037153, intron 2 of 10)	-intron (FBgn0037153, intron 2 of 10)	5271	FBgn0267634	FBgn0267634	FBtr0347087						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2594	chr2L	21593261	21594110	+	22	NA	Intergenic	Intergenic	-3092	FBgn0260719	FBgn0260719	FBtr0301172						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7242	chr3L	4205765	4205960	+	22	NA	intron (FBgn0263110, intron 14 of 23)	-intron (FBgn0263110, intron 16 of 25)	-1523	FBgn0035508	FBgn0035508	FBtr0073255						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2718	chr2L	22534116	22534378	+	22	NA	TTS (FBgn0064225)	-TTS (FBgn0064225)	1346	FBgn0082980	FBgn0082980	FBtr0309749						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2373	chr2L	20004412	20005162	+	22	NA	intron (FBgn0264443, intron 1 of 5)	-intron (FBgn0264443, intron 1 of 5)	-4339	FBgn0266213	FBgn0266213	FBtr0343851						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11254	chr3R	14353648	14354323	+	22	NA	intron (FBgn0024321, intron 2 of 5)	-intron (FBgn0024321, intron 1 of 3)	7801	FBgn0051320	FBgn0051320	FBtr0082943						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11562	chr3R	16448288	16448742	+	22	NA	intron (FBgn0044826, intron 1 of 1)	-intron (FBgn0044826, intron 1 of 1)	5306	FBgn0044826	FBgn0044826	FBtr0330047						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11281	chr3R	14557422	14558864	+	22	NA	promoter-TSS (FBgn0038237)	-promoter-TSS (FBgn0038237)	1911	FBgn0038238	FBgn0038238	FBtr0113233						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1788	chr2L	14220265	14220485	+	22	NA	intron (FBgn0016930, intron 3 of 10)	-intron (FBgn0016930, intron 2 of 9)	-14379	FBgn0265940	FBgn0265940	FBtr0342907						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2778	chr2R	1151835	1151970	+	22	NA	Intergenic	Intergenic	-55514	FBgn0261505	FBgn0261505	FBtr0334741						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13925	chrX	186124	186703	+	22	NA	intron (FBgn0284435, intron 1 of 6)	-intron (FBgn0284435, intron 1 of 7)	-34134	FBgn0264445	FBgn0264445	FBtr0332568						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4344	chr2R	11850633	11850850	+	22	NA	exon (FBgn0033657, exon 4 of 6)	-exon (FBgn0033657, exon 4 of 6)	-1876	FBgn0013756	FBgn0013756	FBtr0332464						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_743	chr2L	5956708	5957502	+	22	NA	promoter-TSS (FBgn0031753)	-promoter-TSS (FBgn0031753)	101	FBgn0003980	FBgn0003980	FBtr0345439						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1888	chr2L	15211180	15211384	+	22	NA	Intergenic	Intergenic	3432	FBgn0265085	FBgn0265085	FBtr0336858						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5980	chr2R	21976851	21977473	+	22	NA	TTS (FBgn0034674)	-TTS (FBgn0034674)	500	FBgn0041237	FBgn0041237	FBtr0071727						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4340	chr2R	11836679	11837147	+	22	NA	intron (FBgn0033654, intron 2 of 3)	-intron (FBgn0033654, intron 2 of 3)	2631	FBgn0033654	FBgn0033654	FBtr0088064						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4302	chr2R	11726620	11726994	+	22	NA	TTS (FBgn0033649)	-TTS (FBgn0033649)	14544	FBgn0033649	FBgn0033649	FBtr0113070						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12368	chr3R	22745560	22745931	+	22	NA	promoter-TSS (FBgn0263143)	-promoter-TSS (FBgn0263143)	125	FBgn0039019	FBgn0039019	FBtr0084309						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_446	chr2L	3469783	3470059	+	22	NA	promoter-TSS (FBgn0051776)	-promoter-TSS (FBgn0051776)	83	FBgn0031540	FBgn0031540	FBtr0343239						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9690	chr3L	22783541	22784229	+	22	NA	exon (FBgn0052451, exon 4 of 4)	-exon (FBgn0052451, exon 4 of 4)	-4554	FBgn0037191	FBgn0037191	FBtr0078534						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6158	chr2R	22985878	22986076	+	22	NA	promoter-TSS (FBgn0052833)	-promoter-TSS (FBgn0052833)	362	FBgn0034807	FBgn0034807	FBtr0475136						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3211	chr2R	6531027	6531511	+	22	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	2326	FBgn0264506	FBgn0264506	FBtr0332951						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14256	chrX	1840542	1841691	+	22	NA	intron (FBgn0283741, intron 1 of 2)	-intron (FBgn0283741, intron 1 of 2)	-1512	FBgn0283741	FBgn0283741	FBtr0332901						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16631	chrX	19573635	19573959	+	22	NA	promoter-TSS (FBgn0031030)	-promoter-TSS (FBgn0031030)	6003	FBgn0031030	FBgn0031030	FBtr0074772						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7327	chr3L	5139181	5140074	+	22	NA	promoter-TSS (FBgn0035589)	-promoter-TSS (FBgn0035589)	8	FBgn0035589	FBgn0035589	FBtr0077166						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_277	chr2L	2053009	2053510	+	22	NA	Intergenic	Intergenic	-1330	FBgn0026396	FBgn0026396	FBtr0077826						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9788	chr3L	23724097	23725732	+	22	NA	Intergenic	Intergenic	-1915	FBgn0058298	FBgn0058298	FBtr0111169						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6654	chr3L	295674	295889	+	22	NA	intron (FBgn0264707, intron 1 of 6)	-intron (FBgn0264707, intron 1 of 6)	-4260	FBgn0264707	FBgn0264707	FBtr0333962						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9052	chr3L	19020578	19020845	+	22	NA	intron (FBgn0002945, intron 1 of 3)	-intron (FBgn0002945, intron 1 of 4)	13189	FBgn0267602	FBgn0267602	FBtr0347048						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14769	chrX	5223918	5225838	+	22	NA	intron (FBgn0029746, intron 12 of 31)	-intron (FBgn0029746, intron 10 of 28)	-36081	FBgn0266097	FBgn0266097	FBtr0343543						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15054	chrX	7662446	7663638	+	22	NA	exon (FBgn0004198, exon 5 of 7)	-exon (FBgn0004198, exon 5 of 7)	16579	FBgn0267227	FBgn0267227	FBtr0346400						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16794	chrX	21243149	21243639	+	22	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	7754	FBgn0031168	FBgn0031168	FBtr0077237						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5804	chr2R	20945133	20945411	+	22	NA	promoter-TSS (FBgn0065059)	-promoter-TSS (FBgn0065059)	-698	FBgn0065059	FBgn0065059	FBtr0091781						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9619	chr3L	22463243	22463548	+	22	NA	Intergenic	Intergenic	-2224	FBgn0037164	FBgn0037164	FBtr0345586						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10853	chr3R	10849287	10850490	+	22	NA	promoter-TSS (FBgn0259740)	-promoter-TSS (FBgn0259740)	63	FBgn0259740	FBgn0259740	FBtr0302201						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4153	chr2R	11062525	11062850	+	22	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-22899	FBgn0262817	FBgn0262817	FBtr0306049						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11146	chr3R	13582792	13583204	+	22	NA	Intergenic	Intergenic	-4999	FBgn0038158	FBgn0038158	FBtr0082788						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11282	chr3R	14559382	14559544	+	22	NA	exon (FBgn0038238, exon 4 of 4)	-exon (FBgn0038238, exon 4 of 4)	591	FBgn0038238	FBgn0038238	FBtr0113233						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5649	chr2R	19601785	19602091	+	22	NA	intron (FBgn0003435, intron 2 of 10)	-intron (FBgn0003435, intron 2 of 9)	-1357	FBgn0265666	FBgn0265666	FBtr0340537						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9162	chr3L	19805913	19806119	+	22	NA	promoter-TSS (FBgn0036909)	-promoter-TSS (FBgn0036909)	20	FBgn0083952	FBgn0083952	FBtr0110816						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9931	chr3R	3842963	3843533	+	22	NA	Intergenic	Intergenic	-3481	FBgn0039955	FBgn0039955	FBtr0113989						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12770	chr3R	26030536	26031103	+	22	NA	Intergenic	Intergenic	-1084	FBgn0002631	FBgn0002631	FBtr0084979						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7366	chr3L	5591630	5593698	+	22	NA	promoter-TSS (FBgn0003486)	-promoter-TSS (FBgn0003486)	-93	FBgn0003486	FBgn0003486	FBtr0346640						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14713	chrX	4826155	4826507	+	22	NA	exon (FBgn0029729, exon 1 of 1)	-exon (FBgn0029729, exon 1 of 1)	357	FBgn0029729	FBgn0029729	FBtr0070716						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6286	chr2R	23595454	23595613	+	22	NA	intron (FBgn0015903, intron 2 of 5)	-intron (FBgn0015903, intron 1 of 4)	-1059	FBgn0015903	FBgn0015903	FBtr0332926						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11309	chr3R	14722346	14722601	+	22	NA	intron (FBgn0262127, intron 1 of 8)	-intron (FBgn0262127, intron 1 of 8)	1788	FBgn0262127	FBgn0262127	FBtr0344383						NA
