PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP1.mLb.clN_peak_7203	chr2R	23506165	23506744	+	16	NA	TTS (FBgn0264338)	-TTS (FBgn0264338)	1378	FBgn0264338	FBgn0264338	FBtr0331987						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16773	chrX	2691281	2691466	+	16	NA	exon (FBgn0003068, exon 5 of 8)	-exon (FBgn0003068, exon 5 of 8)	2513	FBgn0000092	FBgn0000092	FBtr0070504						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18610	chrX	13744684	13744905	+	16	NA	promoter-TSS (FBgn0001612)	-promoter-TSS (FBgn0001612)	-111	FBgn0001612	FBgn0001612	FBtr0073841						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2680	chr2L	20610375	20610486	+	16	NA	intron (FBgn0266214, intron 3 of 4)	-intron (FBgn0266214, intron 3 of 4)	-2583	FBgn0263583	FBgn0263583	FBtr0309809						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1176	chr2L	8117714	8118719	+	16	NA	exon (FBgn0031985, exon 11 of 13)	-exon (FBgn0031985, exon 11 of 13)	5794	FBgn0031985	FBgn0031985	FBtr0339674						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11869	chr3R	6081203	6081333	+	16	NA	Intergenic	Intergenic	-2985	FBgn0037399	FBgn0037399	FBtr0078620						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3428	chr2R	5973602	5974421	+	16	NA	TTS (FBgn0002774)	-TTS (FBgn0002774)	374	FBgn0263855	FBgn0263855	FBtr0086032						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11039	chr3L	22221722	22221851	+	16	NA	exon (FBgn0037153, exon 4 of 11)	-exon (FBgn0037153, exon 4 of 11)	4092	FBgn0266395	FBgn0266395	FBtr0344307						NA
ManzF3Ctrl_REP1.mLb.clN_peak_178	chr2L	1043111	1043252	+	16	NA	promoter-TSS (FBgn0031294)	-promoter-TSS (FBgn0031294)	5935	FBgn0031296	FBgn0031296	FBtr0077951						NA
ManzF3Ctrl_REP1.mLb.clN_peak_417	chr2L	2911025	2911163	+	16	NA	intron (FBgn0041111, intron 2 of 10)	-intron (FBgn0041111, intron 2 of 10)	25165	FBgn0041111	FBgn0041111	FBtr0077633						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15890	chr3R	31633758	31633919	+	16	NA	intron (FBgn0039862, intron 2 of 3)	-intron (FBgn0039862, intron 2 of 3)	11702	FBgn0039862	FBgn0039862	FBtr0330107						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7398	chr2R	24431466	24432573	+	16	NA	exon (FBgn0035004, exon 1 of 1)	-exon (FBgn0035004, exon 1 of 1)	714	FBgn0035004	FBgn0035004	FBtr0072356						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18347	chrX	11903984	11904874	+	16	NA	exon (FBgn0030354, exon 3 of 4)	-exon (FBgn0030354, exon 3 of 4)	942	FBgn0030354	FBgn0030354	FBtr0342744						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12266	chr3R	8560489	8561477	+	16	NA	TTS (FBgn0051450)	-TTS (FBgn0051450)	781	FBgn0051453	FBgn0051453	FBtr0339330						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2067	chr2L	14634854	14635034	+	16	NA	intron (FBgn0003016, intron 3 of 11)	-intron (FBgn0003016, intron 3 of 10)	17433	FBgn0000056	FBgn0000056	FBtr0343699						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13880	chr3R	18983683	18985078	+	16	NA	promoter-TSS (FBgn0261792)	-promoter-TSS (FBgn0261792)	355	FBgn0026239	FBgn0026239	FBtr0089768						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7066	chr2R	22838057	22838638	+	16	NA	exon (FBgn0034783, exon 3 of 4)	-exon (FBgn0034783, exon 3 of 4)	986	FBgn0034783	FBgn0034783	FBtr0071893						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15444	chr3R	29001718	29001984	+	16	NA	intron (FBgn0039620, intron 1 of 9)	-intron (FBgn0039620, intron 1 of 9)	18555	FBgn0039620	FBgn0039620	FBtr0085345						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14886	chr3R	24925672	24925987	+	16	NA	promoter-TSS (FBgn0267766)	-promoter-TSS (FBgn0267766)	403	FBgn0039251	FBgn0039251	FBtr0084718						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8827	chr3L	7973943	7974054	+	16	NA	exon (FBgn0027554, exon 4 of 6)	-exon (FBgn0027554, exon 4 of 6)	993	FBgn0027554	FBgn0027554	FBtr0076766						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13344	chr3R	15293373	15293561	+	16	NA	intron (FBgn0003721, intron 1 of 7)	-intron (FBgn0003721, intron 3 of 9)	-2668	FBgn0266745	FBgn0266745	FBtr0345248						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8968	chr3L	8688835	8689051	+	16	NA	Intergenic	Intergenic	-3760	FBgn0265719	FBgn0265719	FBtr0340661						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12387	chr3R	9160414	9160536	+	16	NA	intron (FBgn0003165, intron 8 of 12)	-intron (FBgn0003165, intron 8 of 12)	-2525	FBgn0003165	FBgn0003165	FBtr0081991						NA
ManzF3Ctrl_REP1.mLb.clN_peak_660	chr2L	4949482	4950178	+	16	NA	promoter-TSS (FBgn0031652)	-promoter-TSS (FBgn0031652)	-46	FBgn0031652	FBgn0031652	FBtr0110896						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13215	chr3R	14557463	14558668	+	16	NA	promoter-TSS (FBgn0038237)	-promoter-TSS (FBgn0038237)	-1967	FBgn0038237	FBgn0038237	FBtr0300330						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9144	chr3L	9682042	9682513	+	16	NA	exon (FBgn0087040, exon 2 of 2)	-exon (FBgn0087040, exon 2 of 2)	1009	FBgn0087040	FBgn0087040	FBtr0076393						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17798	chrX	8886273	8886648	+	16	NA	intron (FBgn0011661, intron 1 of 6)	-intron (FBgn0011661, intron 1 of 6)	11872	FBgn0011661	FBgn0011661	FBtr0331601						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7166	chr2R	23315825	23317042	+	16	NA	Intergenic	Intergenic	-2579	FBgn0263084	FBgn0263084	FBtr0307100						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18098	chrX	10604453	10604887	+	16	NA	exon (FBgn0263072, exon 9 of 9)	-exon (FBgn0263072, exon 9 of 9)	-3024	FBgn0030218	FBgn0030218	FBtr0071510						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5347	chr2R	14227420	14229569	+	16	NA	exon (FBgn0033913, exon 3 of 4)	-exon (FBgn0033913, exon 3 of 4)	6955	FBgn0261276	FBgn0261276	FBtr0339761						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18004	chrX	10089165	10089299	+	16	NA	intron (FBgn0083940, intron 2 of 7)	-intron (FBgn0083940, intron 2 of 6)	2705	FBgn0083940	FBgn0083940	FBtr0343017						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7511	chr2R	24948212	24948468	+	16	NA	promoter-TSS (FBgn0027599)	-promoter-TSS (FBgn0027599)	38	FBgn0027599	FBgn0027599	FBtr0072409						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1552	chr2L	10616429	10616607	+	16	NA	intron (FBgn0051721, intron 1 of 9)	-intron (FBgn0051721, intron 1 of 8)	21953	FBgn0032271	FBgn0032271	FBtr0331373						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8302	chr3L	4186639	4186750	+	16	NA	exon (FBgn0028664, exon 1 of 1)	-exon (FBgn0028664, exon 1 of 1)	171	FBgn0028664	FBgn0028664	FBtr0073256						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11054	chr3L	22279230	22279739	+	16	NA	exon (FBgn0025702, exon 4 of 9)	-exon (FBgn0025702, exon 4 of 9)	1771	FBgn0025702	FBgn0025702	FBtr0334750						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6151	chr2R	18234091	18235846	+	16	NA	exon (FBgn0000658, exon 1 of 1)	-exon (FBgn0000658, exon 1 of 1)	2207	FBgn0000658	FBgn0000658	FBtr0086754						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10221	chr3L	17385547	17386308	+	16	NA	exon (FBgn0036717, exon 3 of 3)	-exon (FBgn0036717, exon 3 of 3)	3029	FBgn0036717	FBgn0036717	FBtr0306800						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9436	chr3L	11790458	11790926	+	16	NA	promoter-TSS (FBgn0015278)	-promoter-TSS (FBgn0015278)	-679	FBgn0015278	FBgn0015278	FBtr0301816						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16424	chrX	1072725	1073292	+	16	NA	TTS (FBgn0040397)	-TTS (FBgn0040397)	21483	FBgn0040398	FBgn0040398	FBtr0070179						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9228	chr3L	10530152	10530358	+	16	NA	intron (FBgn0052062, intron 2 of 13)	-intron (FBgn0052062, intron 2 of 14)	-7363	FBgn0286730	FBgn0286730	FBtr0474085						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15781	chr3R	31051061	31052150	+	16	NA	exon (FBgn0016123, exon 3 of 4)	-exon (FBgn0016123, exon 3 of 4)	1796	FBgn0016123	FBgn0016123	FBtr0085734						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11584	chr3R	4789252	4791423	+	16	NA	exon (FBgn0260794, exon 9 of 12)	-exon (FBgn0260794, exon 9 of 12)	-5615	FBgn0037276	FBgn0037276	FBtr0078880						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12957	chr3R	12915736	12915848	+	16	NA	promoter-TSS (FBgn0038092)	-promoter-TSS (FBgn0038092)	-264	FBgn0038092	FBgn0038092	FBtr0337087						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17048	chrX	4381816	4382141	+	16	NA	exon (FBgn0288701, exon 11 of 12)	-exon (FBgn0288701, exon 11 of 12)	-8507	FBgn0263589	FBgn0263589	FBtr0309825						NA
ManzF3Ctrl_REP1.mLb.clN_peak_401	chr2L	2849751	2850448	+	16	NA	exon (FBgn0031473, exon 5 of 5)	-exon (FBgn0031473, exon 5 of 5)	2467	FBgn0031472	FBgn0031472	FBtr0335130						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2753	chr2L	20944655	20945683	+	16	NA	Intergenic	Intergenic	3001	FBgn0265817	FBgn0265817	FBtr0342649						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19602	chrX	19690877	19691289	+	16	NA	exon (FBgn0086384, exon 5 of 5)	-exon (FBgn0086384, exon 5 of 5)	-2135	FBgn0031058	FBgn0031058	FBtr0300350						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16633	chrX	2008844	2009383	+	16	NA	promoter-TSS (FBgn0267034)	-promoter-TSS (FBgn0267034)	251	FBgn0023545	FBgn0023545	FBtr0070347						NA
ManzF3Ctrl_REP1.mLb.clN_peak_426	chr2L	2961235	2961453	+	16	NA	exon (FBgn0010263, exon 4 of 9)	-exon (FBgn0010263, exon 4 of 9)	2197	FBgn0010263	FBgn0010263	FBtr0330213						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11896	chr3R	6210189	6210391	+	16	NA	promoter-TSS (FBgn0037410)	-promoter-TSS (FBgn0037410)	917	FBgn0037410	FBgn0037410	FBtr0310413						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17608	chrX	7800932	7801041	+	16	NA	Intergenic	Intergenic	22781	FBgn0052718	FBgn0052718	FBtr0332491						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10510	chr3L	19485515	19485872	+	16	NA	exon (FBgn0036874, exon 1 of 1)	-exon (FBgn0036874, exon 1 of 1)	805	FBgn0036874	FBgn0036874	FBtr0074982						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9962	chr3L	15896823	15897243	+	16	NA	intron (FBgn0264908, intron 1 of 13)	-intron (FBgn0264908, intron 1 of 15)	1996	FBgn0264908	FBgn0264908	FBtr0474162						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14022	chr3R	19716756	19716980	+	16	NA	promoter-TSS (FBgn0085315)	-promoter-TSS (FBgn0085315)	-941	FBgn0085315	FBgn0085315	FBtr0335422						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17054	chrX	4418438	4418564	+	16	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	5039	FBgn0000179	FBgn0000179	FBtr0331162						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1973	chr2L	13975228	13975349	+	16	NA	exon (FBgn0259896, exon 2 of 2)	-exon (FBgn0259896, exon 2 of 2)	966	FBgn0259896	FBgn0259896	FBtr0080615						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3962	chr2R	8240515	8240646	+	16	NA	TTS (FBgn0013726)	-TTS (FBgn0013726)	1437	FBgn0265303	FBgn0265303	FBtr0339314						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9697	chr3L	13863475	13863800	+	16	NA	intron (FBgn0036381, intron 2 of 3)	-intron (FBgn0036381, intron 2 of 3)	3268	FBgn0036381	FBgn0036381	FBtr0075801						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13703	chr3R	17722343	17722466	+	16	NA	exon (FBgn0261987, exon 7 of 8)	-exon (FBgn0261987, exon 7 of 8)	2659	FBgn0038539	FBgn0038539	FBtr0346730						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15222	chr3R	27006045	27006804	+	16	NA	promoter-TSS (FBgn0039470)	-promoter-TSS (FBgn0039470)	631	FBgn0039471	FBgn0039471	FBtr0085077						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4585	chr2R	10828736	10829770	+	16	NA	exon (FBgn0033558, exon 8 of 10)	-exon (FBgn0033558, exon 8 of 10)	5848	FBgn0033557	FBgn0033557	FBtr0345930						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17084	chrX	4587568	4587730	+	16	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	-15720	FBgn0029717	FBgn0029717	FBtr0070697						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16989	chrX	4082630	4082915	+	16	NA	intron (FBgn0263772, intron 3 of 10)	-intron (FBgn0263772, intron 2 of 10)	7029	FBgn0263772	FBgn0263772	FBtr0339681						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12816	chr3R	11900201	11900369	+	16	NA	exon (FBgn0037963, exon 8 of 16)	-exon (FBgn0037963, exon 8 of 16)	2703	FBgn0085336	FBgn0085336	FBtr0301079						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4185	chr2R	9179975	9180768	+	16	NA	promoter-TSS (FBgn0002567)	-promoter-TSS (FBgn0002567)	-1025	FBgn0002567	FBgn0002567	FBtr0089933						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17932	chrX	9645981	9646358	+	16	NA	promoter-TSS (FBgn0028341)	-promoter-TSS (FBgn0028341)	-5545	FBgn0028341	FBgn0028341	FBtr0071404						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5350	chr2R	14239480	14240554	+	16	NA	promoter-TSS (FBgn0033916)	-promoter-TSS (FBgn0033916)	85	FBgn0033916	FBgn0033916	FBtr0087535						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7951	chr3L	2043665	2044130	+	16	NA	exon (FBgn0086906, exon 33 of 41)	-exon (FBgn0086906, exon 33 of 41)	-5673	FBgn0259701	FBgn0259701	FBtr0344866						NA
ManzF3Ctrl_REP1.mLb.clN_peak_979	chr2L	6861744	6862282	+	16	NA	exon (FBgn0031865, exon 6 of 6)	-exon (FBgn0031865, exon 6 of 6)	7871	FBgn0086451	FBgn0086451	FBtr0079343						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17007	chrX	4186755	4187036	+	16	NA	intron (FBgn0000635, intron 2 of 8)	-intron (FBgn0000635, intron 2 of 9)	19198	FBgn0000635	FBgn0000635	FBtr0343524						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8446	chr3L	5242961	5243236	+	16	NA	intron (FBgn0052423, intron 2 of 11)	-intron (FBgn0052423, intron 2 of 10)	8615	FBgn0035598	FBgn0035598	FBtr0077171						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1922	chr2L	13597473	13597922	+	16	NA	promoter-TSS (FBgn0028513)	-promoter-TSS (FBgn0028513)	-511	FBgn0028513	FBgn0028513	FBtr0080512						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3662	chr2R	6973463	6973573	+	16	NA	TTS (FBgn0050157)	-TTS (FBgn0050157)	1508	FBgn0033121	FBgn0033121	FBtr0345802						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4881	chr2R	12177863	12177989	+	16	NA	TTS (FBgn0010621)	-TTS (FBgn0010621)	627	FBgn0033690	FBgn0033690	FBtr0088012						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18855	chrX	15479985	15480193	+	16	NA	exon (FBgn0030647, exon 2 of 4)	-exon (FBgn0030647, exon 2 of 4)	-2285	FBgn0030648	FBgn0030648	FBtr0074039						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15898	chr3R	31690500	31690633	+	16	NA	promoter-TSS (FBgn0267125)	-promoter-TSS (FBgn0267125)	-688	FBgn0267125	FBgn0267125	FBtr0346220						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11003	chr3L	22062150	22062859	+	16	NA	exon (FBgn0004514, exon 3 of 4)	-exon (FBgn0004514, exon 3 of 4)	-3403	FBgn0037149	FBgn0037149	FBtr0334111						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3906	chr2R	7986619	7987211	+	16	NA	intron (FBgn0033246, intron 1 of 13)	-intron (FBgn0033246, intron 1 of 13)	-2944	FBgn0033247	FBgn0033247	FBtr0088862						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7337	chr2R	24112335	24112966	+	16	NA	exon (FBgn0034976, exon 2 of 8)	-exon (FBgn0034976, exon 2 of 8)	1642	FBgn0034976	FBgn0034976	FBtr0072285						NA
ManzF3Ctrl_REP1.mLb.clN_peak_296	chr2L	2045457	2045704	+	16	NA	promoter-TSS (FBgn0028952)	-promoter-TSS (FBgn0028952)	86	FBgn0028952	FBgn0028952	FBtr0077825						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12154	chr3R	7906755	7907640	+	16	NA	promoter-TSS (FBgn0024909)	-promoter-TSS (FBgn0024909)	166	FBgn0037530	FBgn0037530	FBtr0339715						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11550	chr3R	4664922	4665070	+	16	NA	intron (FBgn0263346, intron 1 of 13)	-intron (FBgn0263346, intron 2 of 8)	-4057	FBgn0265039	FBgn0265039	FBtr0336464						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2832	chr2L	21268817	21269755	+	16	NA	intron (FBgn0032938, intron 2 of 10)	-intron (FBgn0032938, intron 2 of 10)	6330	FBgn0032938	FBgn0032938	FBtr0346464						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15299	chr3R	27679594	27679702	+	16	NA	TTS (FBgn0039537)	-TTS (FBgn0039537)	357	FBgn0039538	FBgn0039538	FBtr0085216						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16652	chrX	2109855	2110530	+	16	NA	exon (FBgn0000382, exon 7 of 11)	-exon (FBgn0000382, exon 7 of 11)	8265	FBgn0086043	FBgn0086043	FBtr0114319						NA
ManzF3Ctrl_REP1.mLb.clN_peak_26	chr2L	144789	145206	+	16	NA	TTS (FBgn0031224)	-TTS (FBgn0031224)	1674	FBgn0031224	FBgn0031224	FBtr0078116						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3079	chr2R	1340506	1341214	+	16	NA	Intergenic	Intergenic	4259	FBgn0267398	FBgn0267398	FBtr0344755						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14483	chr3R	22440489	22441009	+	16	NA	exon (FBgn0038968, exon 2 of 2)	-exon (FBgn0038968, exon 2 of 2)	-4599	FBgn0038967	FBgn0038967	FBtr0337045						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18265	chrX	11549037	11549202	+	16	NA	intron (FBgn0052666, intron 1 of 4)	-intron (FBgn0052666, intron 2 of 5)	7319	FBgn0030309	FBgn0030309	FBtr0073543						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19457	chrX	19031006	19031989	+	16	NA	Intergenic	Intergenic	-18945	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6917	chr2R	22169293	22171854	+	16	NA	exon (FBgn0000008, exon 6 of 10)	-exon (FBgn0000008, exon 6 of 10)	4118	FBgn0034703	FBgn0034703	FBtr0071787						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4402	chr2R	10148419	10149080	+	16	NA	exon (FBgn0033494, exon 10 of 19)	-exon (FBgn0033494, exon 10 of 19)	-5061	FBgn0266626	FBgn0266626	FBtr0344914						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19504	chrX	19245496	19245942	+	16	NA	TTS (FBgn0031003)	-TTS (FBgn0031003)	1531	FBgn0031004	FBgn0031004	FBtr0074690						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18109	chrX	10658875	10659121	+	16	NA	exon (FBgn0030223, exon 2 of 4)	-exon (FBgn0030223, exon 2 of 4)	1318	FBgn0030223	FBgn0030223	FBtr0071492						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18757	chrX	14847136	14848294	+	16	NA	exon (FBgn0030587, exon 2 of 2)	-exon (FBgn0030587, exon 2 of 2)	1093	FBgn0030587	FBgn0030587	FBtr0073986						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17958	chrX	9853847	9854342	+	16	NA	exon (FBgn0052698, exon 9 of 9)	-exon (FBgn0052698, exon 9 of 9)	-11139	FBgn0019929	FBgn0019929	FBtr0071387						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7620	chr3L	300966	302223	+	16	NA	exon (FBgn0264707, exon 3 of 7)	-exon (FBgn0264707, exon 3 of 7)	1553	FBgn0264707	FBgn0264707	FBtr0333962						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4173	chr2R	9123739	9124082	+	16	NA	TTS (FBgn0033381)	-TTS (FBgn0033381)	1785	FBgn0033381	FBgn0033381	FBtr0302495						NA
ManzF3Ctrl_REP1.mLb.clN_peak_474	chr2L	3345955	3346436	+	16	NA	intron (FBgn0020445, intron 2 of 8)	-intron (FBgn0020445, intron 2 of 8)	8634	FBgn0020445	FBgn0020445	FBtr0339548						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19181	chrX	17464221	17464828	+	16	NA	exon (FBgn0263706, exon 5 of 9)	-exon (FBgn0263706, exon 5 of 9)	10949	FBgn0263706	FBgn0263706	FBtr0310335						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10461	chr3L	19143728	19145872	+	16	NA	exon (FBgn0016797, exon 3 of 3)	-exon (FBgn0016797, exon 3 of 3)	-5825	FBgn0036851	FBgn0036851	FBtr0346533						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19302	chrX	18251674	18252318	+	16	NA	Intergenic	Intergenic	6011	FBgn0267173	FBgn0267173	FBtr0346295						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1090	chr2L	7643580	7644373	+	16	NA	exon (FBgn0264087, exon 13 of 13)	-exon (FBgn0264087, exon 13 of 13)	7025	FBgn0266035	FBgn0266035	FBtr0343252						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8741	chr3L	7530641	7530845	+	16	NA	intron (FBgn0028582, intron 1 of 7)	-intron (FBgn0028582, intron 1 of 8)	-2383	FBgn0028582	FBgn0028582	FBtr0331834						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5061	chr2R	13064254	13064401	+	16	NA	intron (FBgn0033791, intron 7 of 10)	-intron (FBgn0033791, intron 7 of 10)	-14671	FBgn0033789	FBgn0033789	FBtr0087796						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15901	chr3R	31702954	31703525	+	16	NA	Intergenic	Intergenic	2259	FBgn0266412	FBgn0266412	FBtr0344393						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17379	chrX	6535719	6536484	+	16	NA	exon (FBgn0000524, exon 2 of 4)	-exon (FBgn0000524, exon 2 of 4)	2102	FBgn0000524	FBgn0000524	FBtr0070914						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14339	chr3R	21690369	21691001	+	16	NA	intron (FBgn0051176, intron 1 of 2)	-intron (FBgn0051176, intron 1 of 2)	-18935	FBgn0259113	FBgn0259113	FBtr0084115						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9346	chr3L	11222793	11224151	+	16	NA	exon (FBgn0261553, exon 3 of 7)	-exon (FBgn0261553, exon 3 of 7)	5965	FBgn0267717	FBgn0267717	FBtr0347256						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17343	chrX	6255961	6256212	+	16	NA	promoter-TSS (FBgn0023458)	-promoter-TSS (FBgn0023458)	264	FBgn0015818	FBgn0015818	FBtr0070894						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1377	chr2L	9503973	9504495	+	16	NA	exon (FBgn0032120, exon 2 of 15)	-exon (FBgn0032120, exon 2 of 15)	8760	FBgn0032120	FBgn0032120	FBtr0089853						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2708	chr2L	20752590	20753006	+	16	NA	promoter-TSS (FBgn0032881)	-promoter-TSS (FBgn0032881)	322	FBgn0032882	FBgn0032882	FBtr0081409						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6209	chr2R	18537429	18538847	+	16	NA	exon (FBgn0003067, exon 2 of 2)	-exon (FBgn0003067, exon 2 of 2)	1371	FBgn0003067	FBgn0003067	FBtr0086701						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19794	chrX	21291189	21291671	+	16	NA	TTS (FBgn0031170)	-TTS (FBgn0031170)	6129	FBgn0031169	FBgn0031169	FBtr0332307						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5977	chr2R	17339809	17340090	+	16	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-32647	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7632	chr3L	361411	361783	+	16	NA	promoter-TSS (FBgn0265574)	-promoter-TSS (FBgn0265574)	125	FBgn0035137	FBgn0035137	FBtr0072549						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18029	chrX	10240804	10241365	+	16	NA	intron (FBgn0263220, intron 9 of 11)	-intron (FBgn0263220, intron 10 of 12)	3496	FBgn0263220	FBgn0263220	FBtr0307881						NA
ManzF3Ctrl_REP1.mLb.clN_peak_971	chr2L	6816358	6816579	+	16	NA	Intergenic	Intergenic	3828	FBgn0264890	FBgn0264890	FBtr0334840						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7414	chr2R	24494990	24496422	+	16	NA	exon (FBgn0029501, exon 2 of 2)	-exon (FBgn0029501, exon 2 of 2)	1188	FBgn0029501	FBgn0029501	FBtr0072299						NA
