PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP1.mLb.clN_peak_4073	chr2R	12849652	12850196	+	22	NA	promoter-TSS (FBgn0050486)	-promoter-TSS (FBgn0050486)	-931	FBgn0050486	FBgn0050486	FBtr0087817						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2078	chr2L	20849903	20850223	+	22	NA	TTS (FBgn0051676)	-TTS (FBgn0051676)	763	FBgn0032894	FBgn0032894	FBtr0081425						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4569	chr2R	15679859	15680190	+	22	NA	promoter-TSS (FBgn0050091)	-promoter-TSS (FBgn0050091)	60	FBgn0262512	FBgn0262512	FBtr0087341						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4987	chr2R	18337675	18337884	+	22	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	19517	FBgn0285917	FBgn0285917	FBtr0301550						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9088	chr3R	4182129	4182731	+	22	NA	exon (FBgn0037213, exon 3 of 4)	-exon (FBgn0037213, exon 3 of 4)	-4533	FBgn0053294	FBgn0053294	FBtr0308946						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6428	chr3L	2392886	2393099	+	22	NA	intron (FBgn0266696, intron 1 of 1)	-intron (FBgn0266696, intron 1 of 9)	-2003	FBgn0052299	FBgn0052299	FBtr0299808						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5611	chr2R	22545203	22545483	+	22	NA	intron (FBgn0003175, intron 1 of 12)	-intron (FBgn0003175, intron 3 of 13)	-4751	FBgn0034736	FBgn0034736	FBtr0071835						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6887	chr3L	6437357	6437548	+	22	NA	intron (FBgn0261801, intron 1 of 6)	-intron (FBgn0261801, intron 1 of 6)	36862	FBgn0261801	FBgn0261801	FBtr0303270						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6728	chr3L	4405857	4406131	+	22	NA	promoter-TSS (FBgn0035541)	-promoter-TSS (FBgn0035541)	65	FBgn0035541	FBgn0035541	FBtr0113139						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2868	chr2R	6687187	6688181	+	22	NA	exon (FBgn0050446, exon 4 of 8)	-exon (FBgn0050446, exon 4 of 8)	2290	FBgn0050446	FBgn0050446	FBtr0086142						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10529	chr3R	15367363	15367760	+	22	NA	promoter-TSS (FBgn0085433)	-promoter-TSS (FBgn0085433)	-739	FBgn0085433	FBgn0085433	FBtr0112667						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12512	chr4	145552	146502	+	22	NA	Intergenic	Intergenic	-4737	FBgn0052006	FBgn0052006	FBtr0089170						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1570	chr2L	14197045	14197893	+	22	NA	promoter-TSS (FBgn0016930)	-promoter-TSS (FBgn0016930)	98	FBgn0016930	FBgn0016930	FBtr0100447						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2459	chr2R	3939922	3940300	+	22	NA	intron (FBgn0262124, intron 3 of 9)	-intron (FBgn0262124, intron 3 of 9)	7604	FBgn0262124	FBgn0262124	FBtr0302227						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9974	chr3R	10379458	10380467	+	22	NA	Intergenic	Intergenic	-1894	FBgn0020379	FBgn0020379	FBtr0337107						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12902	chrX	496422	496702	+	22	NA	TTS (FBgn0023534)	-TTS (FBgn0023534)	812	FBgn0266196	FBgn0266196	FBtr0343793						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8604	chr3L	21348949	21349437	+	22	NA	promoter-TSS (FBgn0037076)	-promoter-TSS (FBgn0037076)	95	FBgn0037076	FBgn0037076	FBtr0305306						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6373	chr3L	1851775	1852421	+	22	NA	exon (FBgn0035282, exon 2 of 5)	-exon (FBgn0035282, exon 2 of 5)	3211	FBgn0035282	FBgn0035282	FBtr0303155						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4627	chr2R	16027662	16028032	+	22	NA	promoter-TSS (FBgn0034069)	-promoter-TSS (FBgn0034069)	196	FBgn0034068	FBgn0034068	FBtr0087260						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8896	chr3L	23611786	23612013	+	22	NA	intron (FBgn0250816, intron 4 of 6)	-intron (FBgn0250816, intron 4 of 7)	55974	FBgn0250816	FBgn0250816	FBtr0299882						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8369	chr3L	19701321	19702071	+	22	NA	exon (FBgn0260653, exon 4 of 4)	-exon (FBgn0260653, exon 4 of 4)	6004	FBgn0260653	FBgn0260653	FBtr0074953						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8170	chr3L	18005439	18005932	+	22	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	-2607	FBgn0086081	FBgn0086081	FBtr0114357						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1118	chr2L	9624752	9625031	+	22	NA	exon (FBgn0051882, exon 1 of 1)	-exon (FBgn0051882, exon 1 of 1)	394	FBgn0051882	FBgn0051882	FBtr0079853						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12693	chr4	852594	853731	+	22	NA	TTS (FBgn0039936)	-TTS (FBgn0039936)	1988	FBgn0266616	FBgn0266616	FBtr0344899						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3377	chr2R	9166931	9167576	+	22	NA	TTS (FBgn0015477)	-TTS (FBgn0015477)	255	FBgn0259728	FBgn0259728	FBtr0299994						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7712	chr3L	14022485	14023144	+	22	NA	exon (FBgn0052133, exon 5 of 7)	-exon (FBgn0052133, exon 5 of 7)	6307	FBgn0052133	FBgn0052133	FBtr0075784						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3506	chr2R	9931874	9932205	+	22	NA	intron (FBgn0011656, intron 2 of 9)	-intron (FBgn0011656, intron 2 of 9)	-2424	FBgn0011656	FBgn0011656	FBtr0330708						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15540	chrX	19594839	19595074	+	22	NA	exon (FBgn0031034, exon 8 of 9)	-exon (FBgn0031034, exon 8 of 9)	2347	FBgn0031034	FBgn0031034	FBtr0074730						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12421	chr3R	31617944	31618386	+	22	NA	promoter-TSS (FBgn0039861)	-promoter-TSS (FBgn0039861)	-263	FBgn0039861	FBgn0039861	FBtr0337032						NA
ManzF6Ctrl_REP1.mLb.clN_peak_719	chr2L	6396644	6397029	+	22	NA	exon (FBgn0259715, exon 1 of 1)	-exon (FBgn0259715, exon 1 of 1)	413	FBgn0259715	FBgn0259715	FBtr0299968						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13340	chrX	2742074	2742454	+	22	NA	intron (FBgn0024980, intron 2 of 6)	-intron (FBgn0024980, intron 2 of 6)	694	FBgn0024980	FBgn0024980	FBtr0070494						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10482	chr3R	15114485	15114827	+	22	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	17270	FBgn0261859	FBgn0261859	FBtr0303486						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3564	chr2R	10189594	10189801	+	22	NA	intron (FBgn0033494, intron 1 of 16)	-intron (FBgn0033494, intron 1 of 16)	10014	FBgn0085250	FBgn0085250	FBtr0345476						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5893	chr2R	24197734	24198277	+	22	NA	TTS (FBgn0034988)	-TTS (FBgn0034988)	181	FBgn0034989	FBgn0034989	FBtr0072262						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10297	chr3R	13655014	13655401	+	22	NA	TTS (FBgn0015778)	-TTS (FBgn0015778)	1187	FBgn0010258	FBgn0010258	FBtr0082853						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6042	chr2R	25056515	25056662	+	22	NA	Intergenic	Intergenic	-4257	FBgn0001147	FBgn0001147	FBtr0072461						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12628	chr4	603493	604213	+	22	NA	exon (FBgn0028996, exon 2 of 4)	-exon (FBgn0028996, exon 2 of 4)	3796	FBgn0028996	FBgn0028996	FBtr0310610						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14879	chrX	14906706	14908957	+	22	NA	exon (FBgn0030594, exon 2 of 2)	-exon (FBgn0030594, exon 2 of 2)	1877	FBgn0030594	FBgn0030594	FBtr0343380						NA
ManzF6Ctrl_REP1.mLb.clN_peak_93	chr2L	501751	502143	+	22	NA	exon (FBgn0267992, exon 1 of 1)	-exon (FBgn0267992, exon 1 of 1)	289	FBgn0267992	FBgn0267992	FBtr0347591						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4523	chr2R	15415324	15416886	+	22	NA	exon (FBgn0263980, exon 3 of 15)	-exon (FBgn0263980, exon 3 of 15)	7259	FBgn0014865	FBgn0014865	FBtr0087386						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13052	chrX	1194832	1195677	+	22	NA	exon (FBgn0040359, exon 3 of 3)	-exon (FBgn0040359, exon 3 of 3)	3946	FBgn0040359	FBgn0040359	FBtr0345506						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9796	chr3R	9213525	9215841	+	22	NA	intron (FBgn0003165, intron 6 of 12)	-intron (FBgn0003165, intron 6 of 12)	-13450	FBgn0266706	FBgn0266706	FBtr0345157						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1458	chr2L	12836252	12836470	+	22	NA	Intergenic	Intergenic	-4534	FBgn0266305	FBgn0266305	FBtr0344033						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2510	chr2R	4544397	4544875	+	22	NA	Intergenic	Intergenic	-2055	FBgn0046692	FBgn0046692	FBtr0111111						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7613	chr3L	12797395	12797828	+	22	NA	intron (FBgn0260945, intron 2 of 10)	-intron (FBgn0260945, intron 2 of 11)	7419	FBgn0261674	FBgn0261674	FBtr0344221						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8126	chr3L	17658233	17659627	+	22	NA	TTS (FBgn0036746)	-TTS (FBgn0036746)	4313	FBgn0036745	FBgn0036745	FBtr0075184						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5970	chr2R	24687917	24688191	+	22	NA	promoter-TSS (FBgn0035049)	-promoter-TSS (FBgn0035049)	-677	FBgn0035049	FBgn0035049	FBtr0304007						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3393	chr2R	9268429	9268609	+	22	NA	exon (FBgn0020621, exon 1 of 10)	-exon (FBgn0020621, exon 1 of 10)	1805	FBgn0020621	FBgn0020621	FBtr0339293						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9154	chr3R	4484969	4486448	+	22	NA	exon (FBgn0037255, exon 1 of 4)	-exon (FBgn0037255, exon 1 of 4)	700	FBgn0037255	FBgn0037255	FBtr0078928						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14442	chrX	11082924	11083922	+	22	NA	intron (FBgn0003366, intron 2 of 11)	-intron (FBgn0003366, intron 2 of 11)	2876	FBgn0003366	FBgn0003366	FBtr0073393						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6525	chr3L	3132577	3132850	+	22	NA	exon (FBgn0035400, exon 2 of 10)	-exon (FBgn0035400, exon 2 of 10)	1467	FBgn0035400	FBgn0035400	FBtr0073115						NA
ManzF6Ctrl_REP1.mLb.clN_peak_786	chr2L	6854101	6854764	+	22	NA	TTS (FBgn0017551)	-TTS (FBgn0017551)	290	FBgn0086451	FBgn0086451	FBtr0079343						NA
ManzF6Ctrl_REP1.mLb.clN_peak_856	chr2L	7484770	7485048	+	22	NA	intron (FBgn0260486, intron 1 of 13)	-intron (FBgn0260486, intron 2 of 13)	10205	FBgn0031920	FBgn0031920	FBtr0079451						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8471	chr3L	20426827	20427805	+	22	NA	TTS (FBgn0036988)	-TTS (FBgn0036988)	308	FBgn0036987	FBgn0036987	FBtr0078231						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12946	chrX	714549	715656	+	22	NA	intron (FBgn0021764, intron 2 of 13)	-intron (FBgn0021764, intron 2 of 14)	28268	FBgn0021764	FBgn0021764	FBtr0340197						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8662	chr3L	21699886	21700036	+	22	NA	intron (FBgn0052447, intron 1 of 2)	-intron (FBgn0052447, intron 1 of 2)	6404	FBgn0052447	FBgn0052447	FBtr0333970						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15331	chrX	18245336	18245498	+	22	NA	promoter-TSS (FBgn0267167)	-promoter-TSS (FBgn0267167)	-237	FBgn0267167	FBgn0267167	FBtr0346288						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6084	chr3L	90768	91259	+	22	NA	Intergenic	Intergenic	7362	FBgn0040688	FBgn0040688	FBtr0072540						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6599	chr3L	3578255	3579416	+	22	NA	intron (FBgn0005640, intron 4 of 10)	-intron (FBgn0005640, intron 3 of 10)	-14988	FBgn0053504	FBgn0053504	FBtr0100848						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4927	chr2R	17857351	17857582	+	22	NA	exon (FBgn0041585, exon 1 of 2)	-exon (FBgn0041585, exon 1 of 2)	-3294	FBgn0034281	FBgn0034281	FBtr0086801						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9762	chr3R	9031452	9032306	+	22	NA	intron (FBgn0002932, intron 1 of 2)	-intron (FBgn0002932, intron 1 of 2)	-6881	FBgn0037657	FBgn0037657	FBtr0300415						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13234	chrX	2196187	2196635	+	22	NA	intron (FBgn0023549, intron 1 of 8)	-intron (FBgn0023549, intron 1 of 8)	-2502	FBgn0029603	FBgn0029603	FBtr0331383						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13730	chrX	5694947	5695226	+	22	NA	exon (FBgn0027564, exon 1 of 4)	-exon (FBgn0027564, exon 1 of 4)	119	FBgn0027564	FBgn0027564	FBtr0070846						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6326	chr3L	1503711	1505627	+	22	NA	exon (FBgn0011204, exon 2 of 4)	-exon (FBgn0011204, exon 2 of 4)	-2079	FBgn0028577	FBgn0028577	FBtr0072709						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15745	chrX	21600882	21603135	+	22	NA	exon (FBgn0027588, exon 4 of 5)	-exon (FBgn0027588, exon 4 of 5)	2672	FBgn0027588	FBgn0027588	FBtr0070058						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9137	chr3R	4413079	4413807	+	22	NA	exon (FBgn0052944, exon 5 of 9)	-exon (FBgn0052944, exon 5 of 9)	-2995	FBgn0051528	FBgn0051528	FBtr0078923						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12917	chrX	573911	575361	+	22	NA	exon (FBgn0000108, exon 9 of 12)	-exon (FBgn0000108, exon 9 of 12)	-7485	FBgn0261930	FBgn0261930	FBtr0110929						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5502	chr2R	21866095	21866286	+	22	NA	exon (FBgn0034667, exon 1 of 1)	-exon (FBgn0034667, exon 1 of 1)	669	FBgn0034667	FBgn0034667	FBtr0071735						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5047	chr2R	18661472	18662122	+	22	NA	promoter-TSS (FBgn0034372)	-promoter-TSS (FBgn0034372)	-1183	FBgn0259202	FBgn0259202	FBtr0299688						NA
ManzF6Ctrl_REP1.mLb.clN_peak_182	chr2L	1461027	1461999	+	22	NA	Intergenic	Intergenic	18886	FBgn0263321	FBgn0263321	FBtr0343842						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8441	chr3L	20247925	20248131	+	22	NA	promoter-TSS (FBgn0265959)	-promoter-TSS (FBgn0265959)	6465	FBgn0036959	FBgn0036959	FBtr0074829						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11679	chr3R	25190331	25191021	+	22	NA	exon (FBgn0039286, exon 2 of 2)	-exon (FBgn0039286, exon 2 of 2)	3100	FBgn0083946	FBgn0083946	FBtr0110797						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4410	chr2R	14762163	14762766	+	22	NA	exon (FBgn0020767, exon 6 of 6)	-exon (FBgn0020767, exon 6 of 6)	-2862	FBgn0033963	FBgn0033963	FBtr0329881						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12130	chr3R	29599432	29600313	+	22	NA	TTS (FBgn0086361)	-TTS (FBgn0086361)	990	FBgn0039673	FBgn0039673	FBtr0330295						NA
ManzF6Ctrl_REP1.mLb.clN_peak_957	chr2L	8198676	8200122	+	22	NA	TTS (FBgn0031996)	-TTS (FBgn0031996)	517	FBgn0031997	FBgn0031997	FBtr0079588						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10167	chr3R	12269067	12269324	+	22	NA	exon (FBgn0264831, exon 2 of 2)	-exon (FBgn0264831, exon 2 of 2)	411	FBgn0264831	FBgn0264831	FBtr0334693						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10555	chr3R	15632760	15633135	+	22	NA	Intergenic	Intergenic	-2521	FBgn0263040	FBgn0263040	FBtr0306929						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8221	chr3L	18664429	18664991	+	22	NA	exon (FBgn0036801, exon 8 of 9)	-exon (FBgn0036801, exon 8 of 9)	-2651	FBgn0260027	FBgn0260027	FBtr0300582						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5098	chr2R	18899587	18899847	+	22	NA	TTS (FBgn0086022)	-TTS (FBgn0086022)	288	FBgn0086022	FBgn0086022	FBtr0114298						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2157	chr2L	21158633	21159080	+	22	NA	promoter-TSS (FBgn0032923)	-promoter-TSS (FBgn0032923)	-48	FBgn0032923	FBgn0032923	FBtr0343870						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13668	chrX	5037941	5038197	+	22	NA	intron (FBgn0266096, intron 2 of 3)	-intron (FBgn0266096, intron 2 of 3)	-10204	FBgn0003028	FBgn0003028	FBtr0301914						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8633	chr3L	21509750	21509957	+	22	NA	promoter-TSS (FBgn0037092)	-promoter-TSS (FBgn0037092)	2001	FBgn0037092	FBgn0037092	FBtr0332715						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7450	chr3L	11442101	11442411	+	22	NA	Intergenic	Intergenic	2848	FBgn0265742	FBgn0265742	FBtr0340699						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1720	chr2L	16650141	16650872	+	22	NA	intron (FBgn0259735, intron 4 of 6)	-intron (FBgn0259735, intron 2 of 4)	-21333	FBgn0265000	FBgn0265000	FBtr0335498						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7795	chr3L	14801634	14803382	+	22	NA	promoter-TSS (FBgn0029148)	-promoter-TSS (FBgn0029148)	-340	FBgn0029148	FBgn0029148	FBtr0333076						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14959	chrX	15484704	15487404	+	22	NA	promoter-TSS (FBgn0027287)	-promoter-TSS (FBgn0027287)	-868	FBgn0027287	FBgn0027287	FBtr0474150						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10462	chr3R	14875428	14876290	+	22	NA	promoter-TSS (FBgn0266756)	-promoter-TSS (FBgn0266756)	-371	FBgn0266756	FBgn0266756	FBtr0334293						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3223	chr2R	8369018	8369819	+	22	NA	exon (FBgn0033286, exon 1 of 1)	-exon (FBgn0033286, exon 1 of 1)	620	FBgn0033286	FBgn0033286	FBtr0088766						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5747	chr2R	23324213	23324785	+	22	NA	exon (FBgn0034844, exon 1 of 5)	-exon (FBgn0034844, exon 1 of 5)	840	FBgn0034844	FBgn0034844	FBtr0072002						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11461	chr3R	23534591	23534748	+	22	NA	promoter-TSS (FBgn0039085)	-promoter-TSS (FBgn0039085)	98	FBgn0039085	FBgn0039085	FBtr0084420						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11307	chr3R	22181991	22182214	+	22	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	27375	FBgn0266751	FBgn0266751	FBtr0345327						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13103	chrX	1476738	1477113	+	22	NA	promoter-TSS (FBgn0260986)	-promoter-TSS (FBgn0260986)	49	FBgn0025382	FBgn0025382	FBtr0070293						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2755	chr2R	6106750	6106916	+	22	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	-21208	FBgn0033062	FBgn0033062	FBtr0310667						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5692	chr2R	22955920	22956286	+	22	NA	Intergenic	Intergenic	1274	FBgn0266007	FBgn0266007	FBtr0343187						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15293	chrX	17828780	17828980	+	22	NA	intron (FBgn0265902, intron 1 of 1)	-intron (FBgn0265902, intron 1 of 1)	-1316	FBgn0030869	FBgn0030869	FBtr0310310						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9752	chr3R	8953254	8953867	+	22	NA	exon (FBgn0286204, exon 2 of 2)	-exon (FBgn0286204, exon 2 of 2)	-8540	FBgn0037644	FBgn0037644	FBtr0082015						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12636	chr4	645931	646816	+	22	NA	exon (FBgn0039916, exon 2 of 12)	-exon (FBgn0039916, exon 2 of 12)	183	FBgn0039916	FBgn0039916	FBtr0344874						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2136	chr2L	21070869	21071624	+	22	NA	promoter-TSS (FBgn0032910)	-promoter-TSS (FBgn0032910)	-965	FBgn0032910	FBgn0032910	FBtr0331376						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13128	chrX	1626201	1627452	+	22	NA	intron (FBgn0283451, intron 2 of 7)	-intron (FBgn0283451, intron 2 of 7)	4518	FBgn0283451	FBgn0283451	FBtr0070265						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11286	chr3R	22005274	22006437	+	22	NA	exon (FBgn0264490, exon 6 of 6)	-exon (FBgn0264490, exon 6 of 6)	-8842	FBgn0038921	FBgn0038921	FBtr0084170						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13354	chrX	2838795	2839351	+	22	NA	intron (FBgn0028369, intron 2 of 10)	-intron (FBgn0028369, intron 2 of 12)	29192	FBgn0040356	FBgn0040356	FBtr0070489						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6602	chr3L	3598333	3598565	+	22	NA	exon (FBgn0005640, exon 8 of 11)	-exon (FBgn0005640, exon 8 of 11)	4626	FBgn0053504	FBgn0053504	FBtr0100848						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11348	chr3R	22539850	22540101	+	22	NA	promoter-TSS (FBgn0038983)	-promoter-TSS (FBgn0038983)	-21	FBgn0267206	FBgn0267206	FBtr0346362						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8295	chr3L	19107250	19108208	+	22	NA	exon (FBgn0036851, exon 5 of 5)	-exon (FBgn0036851, exon 5 of 5)	-7366	FBgn0036850	FBgn0036850	FBtr0330093						NA
ManzF6Ctrl_REP1.mLb.clN_peak_603	chr2L	5421622	5421932	+	22	NA	Intergenic	Intergenic	-10065	FBgn0263866	FBgn0263866	FBtr0329835						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10750	chr3R	17572870	17573157	+	22	NA	Intergenic	Intergenic	14083	FBgn0264005	FBgn0264005	FBtr0330386						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5795	chr2R	23604505	23604733	+	22	NA	TTS (FBgn0034882)	-TTS (FBgn0034882)	2034	FBgn0034882	FBgn0034882	FBtr0072071						NA
ManzF6Ctrl_REP1.mLb.clN_peak_528	chr2L	4968754	4969161	+	22	NA	promoter-TSS (FBgn0031657)	-promoter-TSS (FBgn0031657)	-22	FBgn0262467	FBgn0262467	FBtr0079052						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4691	chr2R	16434006	16434904	+	22	NA	exon (FBgn0034127, exon 1 of 1)	-exon (FBgn0034127, exon 1 of 1)	1499	FBgn0034127	FBgn0034127	FBtr0087160						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9978	chr3R	10397518	10399283	+	22	NA	exon (FBgn0259938, exon 4 of 4)	-exon (FBgn0259938, exon 4 of 4)	-2632	FBgn0045443	FBgn0045443	FBtr0332553						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6907	chr3L	6730778	6731321	+	22	NA	exon (FBgn0261934, exon 10 of 10)	-exon (FBgn0261934, exon 10 of 10)	2848	FBgn0266966	FBgn0266966	FBtr0345864						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4477	chr2R	15145317	15145634	+	22	NA	promoter-TSS (FBgn0262954)	-promoter-TSS (FBgn0262954)	44	FBgn0262954	FBgn0262954	FBtr0112379						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13492	chrX	3889034	3889382	+	22	NA	exon (FBgn0029681, exon 2 of 3)	-exon (FBgn0029681, exon 2 of 3)	5040	FBgn0029681	FBgn0029681	FBtr0070612						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7932	chr3L	16233993	16234630	+	22	NA	TTS (FBgn0263606)	-TTS (FBgn0263606)	171	FBgn0263607	FBgn0263607	FBtr0075459						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9293	chr3R	5174863	5176201	+	22	NA	exon (FBgn0259212, exon 15 of 17)	-exon (FBgn0259212, exon 15 of 17)	11710	FBgn0286879	FBgn0286879	FBtr0475056						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13575	chrX	4428944	4429185	+	22	NA	exon (FBgn0000179, exon 2 of 8)	-exon (FBgn0000179, exon 2 of 8)	15602	FBgn0000179	FBgn0000179	FBtr0331162						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14004	chrX	7770331	7770502	+	22	NA	Intergenic	Intergenic	1679	FBgn0085367	FBgn0085367	FBtr0303204						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4972	chr2R	18261668	18262385	+	22	NA	Intergenic	Intergenic	4930	FBgn0265594	FBgn0265594	FBtr0340330						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3409	chr2R	9372310	9372741	+	22	NA	exon (FBgn0033405, exon 3 of 8)	-exon (FBgn0033405, exon 3 of 8)	-9619	FBgn0040775	FBgn0040775	FBtr0088557						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12209	chr3R	30151415	30152229	+	22	NA	promoter-TSS (FBgn0039748)	-promoter-TSS (FBgn0039748)	-237	FBgn0039748	FBgn0039748	FBtr0347342						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6170	chr3L	557369	558111	+	22	NA	intron (FBgn0035142, intron 2 of 10)	-intron (FBgn0035142, intron 2 of 10)	4524	FBgn0267458	FBgn0267458	FBtr0346829						NA
