PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP3.mLb.clN_peak_10390	chr3R	6826475	6827231	+	25	NA	intron (FBgn0003339, intron 2 of 2)	-intron (FBgn0003339, intron 2 of 2)	-3818	FBgn0011904	FBgn0011904	FBtr0081660						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15534	chrX	10536385	10536608	+	25	NA	intron (FBgn0085443, intron 3 of 10)	-intron (FBgn0085443, intron 3 of 9)	20866	FBgn0085443	FBgn0085443	FBtr0310296						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6546	chr2R	25165317	25165777	+	25	NA	Intergenic	Intergenic	-2112	FBgn0054038	FBgn0054038	FBtr0307197						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15032	chrX	7074453	7074720	+	25	NA	TTS (FBgn0264270)	-TTS (FBgn0264270)	4650	FBgn0029932	FBgn0029932	FBtr0071014						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14319	chrX	2351563	2351721	+	25	NA	intron (FBgn0003159, intron 1 of 3)	-intron (FBgn0003159, intron 1 of 3)	-6993	FBgn0040389	FBgn0040389	FBtr0333730						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10822	chr3R	10115936	10116090	+	25	NA	intron (FBgn0037788, intron 1 of 3)	-intron (FBgn0037788, intron 1 of 3)	3467	FBgn0037788	FBgn0037788	FBtr0344392						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9047	chr3L	18761645	18761874	+	25	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	3985	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1206	chr2L	8942898	8944883	+	25	NA	promoter-TSS (FBgn0032077)	-promoter-TSS (FBgn0032077)	-633	FBgn0032077	FBgn0032077	FBtr0340262						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9098	chr3L	19071351	19071572	+	25	NA	intron (FBgn0036844, intron 1 of 4)	-intron (FBgn0036844, intron 1 of 4)	8296	FBgn0036843	FBgn0036843	FBtr0075025						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8888	chr3L	17548941	17549460	+	25	NA	promoter-TSS (FBgn0036738)	-promoter-TSS (FBgn0036738)	-73	FBgn0023197	FBgn0023197	FBtr0473621						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_806	chr2L	6153232	6153415	+	25	NA	TTS (FBgn0051639)	-TTS (FBgn0051639)	1354	FBgn0040950	FBgn0040950	FBtr0079203						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4201	chr2R	11566357	11566788	+	25	NA	Intergenic	Intergenic	21759	FBgn0082993	FBgn0082993	FBtr0113499						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6731	chr3L	825074	826814	+	25	NA	TTS (FBgn0035162)	-TTS (FBgn0035162)	1200	FBgn0086062	FBgn0086062	FBtr0114338						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6494	chr2R	24860396	24860930	+	25	NA	TTS (FBgn0266087)	-TTS (FBgn0266087)	1403	FBgn0266087	FBgn0266087	FBtr0343499						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14514	chrX	3696896	3697155	+	25	NA	intron (FBgn0023215, intron 2 of 7)	-intron (FBgn0023215, intron 2 of 7)	-4832	FBgn0266549	FBgn0266549	FBtr0344655						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4326	chr2R	12178341	12178900	+	25	NA	promoter-TSS (FBgn0033690)	-promoter-TSS (FBgn0033690)	-67	FBgn0033690	FBgn0033690	FBtr0088012						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15285	chrX	8877401	8877561	+	25	NA	promoter-TSS (FBgn0011661)	-promoter-TSS (FBgn0011661)	20851	FBgn0011661	FBgn0011661	FBtr0331601						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7376	chr3L	5534385	5534542	+	25	NA	TTS (FBgn0035611)	-TTS (FBgn0035611)	1296	FBgn0035611	FBgn0035611	FBtr0306593						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2141	chr2L	18698656	18699101	+	25	NA	TTS (FBgn0032700)	-TTS (FBgn0032700)	164	FBgn0032701	FBgn0032701	FBtr0343109						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16727	chrX	18913241	18914123	+	25	NA	TTS (FBgn0265919)	-TTS (FBgn0265919)	1330	FBgn0265919	FBgn0265919	FBtr0342849						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_767	chr2L	5971859	5972056	+	25	NA	promoter-TSS (FBgn0263442)	-promoter-TSS (FBgn0263442)	-932	FBgn0263442	FBgn0263442	FBtr0309287						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10764	chr3R	9756301	9756812	+	25	NA	promoter-TSS (FBgn0037743)	-promoter-TSS (FBgn0037743)	-46	FBgn0037742	FBgn0037742	FBtr0332172						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13762	chr4	979597	980344	+	25	NA	Intergenic	Intergenic	3175	FBgn0083990	FBgn0083990	FBtr0334622						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13141	chr3R	29650715	29650976	+	25	NA	intron (FBgn0266137, intron 2 of 4)	-intron (FBgn0266137, intron 2 of 4)	9139	FBgn0266137	FBgn0266137	FBtr0330293						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1391	chr2L	10403112	10404095	+	25	NA	TTS (FBgn0051716)	-TTS (FBgn0051716)	418	FBgn0032240	FBgn0032240	FBtr0100253						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3387	chr2R	7603617	7603752	+	25	NA	intron (FBgn0033196, intron 3 of 10)	-intron (FBgn0033196, intron 3 of 10)	13565	FBgn0261385	FBgn0261385	FBtr0088912						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_629	chr2L	5080132	5080981	+	25	NA	intron (FBgn0031681, intron 1 of 8)	-intron (FBgn0031681, intron 2 of 9)	-9447	FBgn0266843	FBgn0266843	FBtr0345571						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4807	chr2R	14576556	14577136	+	25	NA	intron (FBgn0265974, intron 5 of 9)	-intron (FBgn0265974, intron 5 of 9)	-1075	FBgn0010397	FBgn0010397	FBtr0333166						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1275	chr2L	9556886	9557217	+	25	NA	exon (FBgn0032129, exon 2 of 10)	-exon (FBgn0032129, exon 2 of 10)	8387	FBgn0287599	FBgn0287599	FBtr0479943						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16052	chrX	14193164	14193648	+	25	NA	exon (FBgn0004649, exon 1 of 4)	-exon (FBgn0004649, exon 1 of 4)	192	FBgn0004649	FBgn0004649	FBtr0073898						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13396	chr3R	31469657	31469803	+	25	NA	exon (FBgn0267114, exon 1 of 1)	-exon (FBgn0267114, exon 1 of 1)	627	FBgn0267114	FBgn0267114	FBtr0346210						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6948	chr3L	2272354	2272950	+	25	NA	exon (FBgn0041709, exon 1 of 3)	-exon (FBgn0041709, exon 1 of 3)	117	FBgn0041709	FBgn0041709	FBtr0072902						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7274	chr3L	4353942	4354543	+	25	NA	intron (FBgn0035533, intron 2 of 10)	-intron (FBgn0035533, intron 2 of 10)	8441	FBgn0266649	FBgn0266649	FBtr0344951						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7209	chr3L	3899121	3899527	+	25	NA	promoter-TSS (FBgn0035470)	-promoter-TSS (FBgn0035470)	-168	FBgn0035470	FBgn0035470	FBtr0073180						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11187	chr3R	13806223	13806595	+	25	NA	Intergenic	Intergenic	-6700	FBgn0259733	FBgn0259733	FBtr0299996						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6360	chr2R	24145785	24146936	+	25	NA	promoter-TSS (FBgn0287831)	-promoter-TSS (FBgn0287831)	6797	FBgn0287831	FBgn0287831	FBtr0481628						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3777	chr2R	9493288	9495563	+	25	NA	exon (FBgn0004360, exon 1 of 5)	-exon (FBgn0004360, exon 1 of 5)	259	FBgn0004360	FBgn0004360	FBtr0339383						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13479	chr3R	31855879	31857100	+	25	NA	intron (FBgn0011224, intron 11 of 13)	-intron (FBgn0011224, intron 11 of 13)	43880	FBgn0039883	FBgn0039883	FBtr0343538						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5725	chr2R	20212219	20212376	+	25	NA	exon (FBgn0034483, exon 1 of 1)	-exon (FBgn0034483, exon 1 of 1)	322	FBgn0034483	FBgn0034483	FBtr0086324						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16771	chrX	19225496	19225854	+	25	NA	intron (FBgn0031001, intron 1 of 3)	-intron (FBgn0031001, intron 1 of 2)	5053	FBgn0031001	FBgn0031001	FBtr0332392						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5335	chr2R	17564802	17565081	+	25	NA	promoter-TSS (FBgn0034242)	-promoter-TSS (FBgn0034242)	86	FBgn0034242	FBgn0034242	FBtr0304733						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12775	chr3R	26058790	26059613	+	25	NA	promoter-TSS (FBgn0039407)	-promoter-TSS (FBgn0039407)	66	FBgn0039406	FBgn0039406	FBtr0302369						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13946	chrX	581882	582523	+	25	NA	promoter-TSS (FBgn0261930)	-promoter-TSS (FBgn0261930)	81	FBgn0261930	FBgn0261930	FBtr0110929						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9519	chr3L	21894670	21895215	+	25	NA	intron (FBgn0262737, intron 2 of 10)	-intron (FBgn0262737, intron 1 of 8)	-7903	FBgn0264470	FBgn0264470	FBtr0332737						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13240	chr3R	30345586	30347071	+	25	NA	intron (FBgn0010113, intron 2 of 5)	-intron (FBgn0010113, intron 2 of 5)	11810	FBgn0267783	FBgn0267783	FBtr0347347						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_654	chr2L	5223178	5223609	+	25	NA	intron (FBgn0003716, intron 2 of 3)	-intron (FBgn0003716, intron 2 of 3)	5601	FBgn0031692	FBgn0031692	FBtr0346458						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2334	chr2L	19871061	19871257	+	25	NA	intron (FBgn0263873, intron 1 of 13)	-intron (FBgn0263873, intron 3 of 15)	21391	FBgn0032827	FBgn0032827	FBtr0081312						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7758	chr3L	8523224	8523577	+	25	NA	TTS (FBgn0035907)	-TTS (FBgn0035907)	101	FBgn0035906	FBgn0035906	FBtr0076654						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_255	chr2L	1820587	1820793	+	25	NA	TTS (FBgn0051933)	-TTS (FBgn0051933)	2641	FBgn0051933	FBgn0051933	FBtr0077896						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5943	chr2R	21614418	21614769	+	25	NA	TTS (FBgn0042180)	-TTS (FBgn0042180)	-1522	FBgn0034639	FBgn0034639	FBtr0342900						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1591	chr2L	12427262	12428034	+	25	NA	promoter-TSS (FBgn0032430)	-promoter-TSS (FBgn0032430)	61	FBgn0032429	FBgn0032429	FBtr0333094						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8955	chr3L	17996932	17997202	+	25	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	6011	FBgn0086081	FBgn0086081	FBtr0114357						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5723	chr2R	20193740	20193992	+	25	NA	Intergenic	Intergenic	18753	FBgn0034483	FBgn0034483	FBtr0086324						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6711	chr3L	773264	773445	+	25	NA	Intergenic	Intergenic	2991	FBgn0052481	FBgn0052481	FBtr0072580						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9418	chr3L	21267579	21268218	+	25	NA	promoter-TSS (FBgn0037063)	-promoter-TSS (FBgn0037063)	437	FBgn0037063	FBgn0037063	FBtr0305708						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_443	chr2L	3469604	3470066	+	25	NA	promoter-TSS (FBgn0051776)	-promoter-TSS (FBgn0051776)	169	FBgn0031540	FBgn0031540	FBtr0343239						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3279	chr2R	7130722	7132917	+	25	NA	exon (FBgn0015039, exon 2 of 4)	-exon (FBgn0015039, exon 2 of 4)	320	FBgn0015039	FBgn0015039	FBtr0089055						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15902	chrX	13222178	13222657	+	25	NA	intron (FBgn0004456, intron 2 of 7)	-intron (FBgn0004456, intron 3 of 8)	10092	FBgn0029133	FBgn0029133	FBtr0310646						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_273	chr2L	1944557	1945473	+	25	NA	TTS (FBgn0040719)	-TTS (FBgn0040719)	694	FBgn0040719	FBgn0040719	FBtr0333008						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_164	chr2L	1009127	1009610	+	25	NA	exon (FBgn0031294, exon 12 of 12)	-exon (FBgn0031294, exon 12 of 12)	-10291	FBgn0287617	FBgn0287617	FBtr0479958						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_927	chr2L	6949996	6950600	+	25	NA	promoter-TSS (FBgn0020616)	-promoter-TSS (FBgn0020616)	-91	FBgn0031873	FBgn0031873	FBtr0079364						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5535	chr2R	18819344	18819832	+	25	NA	exon (FBgn0010551, exon 1 of 6)	-exon (FBgn0010551, exon 1 of 6)	121	FBgn0010551	FBgn0010551	FBtr0112862						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7067	chr3L	3052225	3052792	+	25	NA	promoter-TSS (FBgn0035392)	-promoter-TSS (FBgn0035392)	-6	FBgn0035392	FBgn0035392	FBtr0072988						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4240	chr2R	11748875	11749114	+	25	NA	Intergenic	Intergenic	-7823	FBgn0033652	FBgn0033652	FBtr0304622						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1262	chr2L	9506653	9506943	+	25	NA	intron (FBgn0032120, intron 3 of 15)	-intron (FBgn0032120, intron 2 of 14)	11324	FBgn0032120	FBgn0032120	FBtr0089853						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16451	chrX	17066737	17067053	+	25	NA	promoter-TSS (FBgn0266354)	-promoter-TSS (FBgn0266354)	-163	FBgn0266354	FBgn0266354	FBtr0344102						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4743	chr2R	14214630	14214969	+	25	NA	TTS (FBgn0033912)	-TTS (FBgn0033912)	1779	FBgn0033912	FBgn0033912	FBtr0087575						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_122	chr2L	656742	657522	+	25	NA	exon (FBgn0284247, exon 3 of 12)	-exon (FBgn0284247, exon 3 of 12)	28403	FBgn0266909	FBgn0266909	FBtr0345777						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4423	chr2R	12670017	12670304	+	25	NA	promoter-TSS (FBgn0261673)	-promoter-TSS (FBgn0261673)	5258	FBgn0261625	FBgn0261625	FBtr0302978						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7117	chr3L	3399838	3400069	+	25	NA	Intergenic	Intergenic	5865	FBgn0267301	FBgn0267301	FBtr0346556						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13076	chr3R	29054781	29056094	+	25	NA	promoter-TSS (FBgn0039631)	-promoter-TSS (FBgn0039631)	266	FBgn0267776	FBgn0267776	FBtr0347340						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5375	chr2R	17804222	17804658	+	25	NA	intron (FBgn0259211, intron 2 of 13)	-intron (FBgn0259211, intron 1 of 12)	3308	FBgn0259211	FBgn0259211	FBtr0300539						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10413	chr3R	7082111	7082393	+	25	NA	promoter-TSS (FBgn0037469)	-promoter-TSS (FBgn0037469)	70	FBgn0037469	FBgn0037469	FBtr0081638						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16963	chrX	20792166	20792496	+	25	NA	intron (FBgn0085387, intron 6 of 10)	-intron (FBgn0085387, intron 4 of 8)	-11111	FBgn0052507	FBgn0052507	FBtr0302987						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15269	chrX	8660502	8661244	+	25	NA	Intergenic	Intergenic	-10192	FBgn0004102	FBgn0004102	FBtr0331738						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5272	chr2R	17135832	17136580	+	25	NA	promoter-TSS (FBgn0034199)	-promoter-TSS (FBgn0034199)	-245	FBgn0034199	FBgn0034199	FBtr0086986						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7806	chr3L	8754218	8754818	+	25	NA	intron (FBgn0266084, intron 1 of 18)	-intron (FBgn0266084, intron 1 of 18)	375	FBgn0266084	FBgn0266084	FBtr0333889						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4896	chr2R	15035452	15036446	+	25	NA	intron (FBgn0287864, intron 1 of 11)	-intron (FBgn0287864, intron 1 of 11)	10845	FBgn0266791	FBgn0266791	FBtr0345421						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_715	chr2L	5681450	5681654	+	25	NA	Intergenic	Intergenic	2970	FBgn0031729	FBgn0031729	FBtr0343385						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9989	chr3R	4609504	4609743	+	25	NA	Intergenic	Intergenic	-3247	FBgn0087012	FBgn0087012	FBtr0339397						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15589	chrX	10833717	10835897	+	25	NA	intron (FBgn0003321, intron 3 of 6)	-intron (FBgn0003321, intron 6 of 9)	2672	FBgn0003321	FBgn0003321	FBtr0073411						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6470	chr2R	24779782	24780125	+	25	NA	promoter-TSS (FBgn0035063)	-promoter-TSS (FBgn0035063)	-52	FBgn0086908	FBgn0086908	FBtr0112777						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13995	chrX	784222	784826	+	25	NA	promoter-TSS (FBgn0086368)	-promoter-TSS (FBgn0086368)	-222	FBgn0086368	FBgn0086368	FBtr0335403						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15102	chrX	7569620	7571300	+	25	NA	Intergenic	Intergenic	-3830	FBgn0029951	FBgn0029951	FBtr0071067						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11243	chr3R	14278795	14279034	+	25	NA	intron (FBgn0003862, intron 1 of 7)	-intron (FBgn0003862, intron 1 of 7)	7989	FBgn0003862	FBgn0003862	FBtr0100277						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11155	chr3R	13554136	13554495	+	25	NA	Intergenic	Intergenic	-8915	FBgn0051337	FBgn0051337	FBtr0082790						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2875	chr2R	5095530	5095827	+	25	NA	TTS (FBgn0033005)	-TTS (FBgn0033005)	4674	FBgn0033005	FBgn0033005	FBtr0345009						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15038	chrX	7104477	7105067	+	25	NA	promoter-TSS (FBgn0029937)	-promoter-TSS (FBgn0029937)	-113	FBgn0029937	FBgn0029937	FBtr0071015						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13551	chr4	145241	146393	+	25	NA	Intergenic	Intergenic	-4947	FBgn0052006	FBgn0052006	FBtr0089170						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11463	chr3R	15899503	15899709	+	25	NA	intron (FBgn0027657, intron 1 of 3)	-intron (FBgn0027657, intron 1 of 3)	-3528	FBgn0038380	FBgn0038380	FBtr0083249						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2290	chr2L	19562302	19563581	+	25	NA	promoter-TSS (FBgn0032809)	-promoter-TSS (FBgn0032809)	-989	FBgn0032809	FBgn0032809	FBtr0081256						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15776	chrX	12003947	12004162	+	25	NA	promoter-TSS (FBgn0001083)	-promoter-TSS (FBgn0001083)	-1747	FBgn0001083	FBgn0001083	FBtr0073580						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12665	chr3R	25133221	25134637	+	25	NA	exon (FBgn0039282, exon 5 of 12)	-exon (FBgn0039282, exon 5 of 12)	2316	FBgn0039282	FBgn0039282	FBtr0345299						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17163	chrX	23068035	23068452	+	25	NA	promoter-TSS (FBgn0039941)	-promoter-TSS (FBgn0039941)	-3440	FBgn0039941	FBgn0039941	FBtr0340048						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11352	chr3R	15081226	15082878	+	25	NA	exon (FBgn0038286, exon 4 of 5)	-exon (FBgn0038286, exon 4 of 5)	-2767	FBgn0038285	FBgn0038285	FBtr0083042						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9731	chr3L	23090362	23093024	+	25	NA	Intergenic	Intergenic	3778	FBgn0024733	FBgn0024733	FBtr0333910						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5157	chr2R	16431817	16432424	+	25	NA	promoter-TSS (FBgn0034126)	-promoter-TSS (FBgn0034126)	-124	FBgn0034126	FBgn0034126	FBtr0087157						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13198	chr3R	30039321	30039763	+	25	NA	promoter-TSS (FBgn0003511)	-promoter-TSS (FBgn0003511)	-26	FBgn0001280	FBgn0001280	FBtr0085597						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15312	chrX	9076281	9076552	+	25	NA	intron (FBgn0265413, intron 1 of 2)	-intron (FBgn0265413, intron 1 of 1)	2083	FBgn0265413	FBgn0265413	FBtr0340357						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9682	chr3L	22749239	22750407	+	25	NA	exon (FBgn0052451, exon 1 of 5)	-exon (FBgn0052451, exon 1 of 5)	-6973	FBgn0267623	FBgn0267623	FBtr0347074						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2251	chr2L	19343126	19343489	+	25	NA	intron (FBgn0024245, intron 1 of 3)	-intron (FBgn0024245, intron 1 of 3)	15940	FBgn0266796	FBgn0266796	FBtr0345452						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11247	chr3R	14290284	14290632	+	25	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	1387	FBgn0285913	FBgn0285913	FBtr0344157						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13409	chr3R	31509297	31509654	+	25	NA	Intergenic	Intergenic	10084	FBgn0039851	FBgn0039851	FBtr0346230						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2816	chr2R	4260825	4262054	+	25	NA	Intergenic	Intergenic	-18505	FBgn0262117	FBgn0262117	FBtr0111268						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15229	chrX	8443081	8443333	+	25	NA	promoter-TSS (FBgn0030039)	-promoter-TSS (FBgn0030039)	-859	FBgn0030039	FBgn0030039	FBtr0071245						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11730	chr3R	18252002	18252828	+	25	NA	TTS (FBgn0038589)	-TTS (FBgn0038589)	319	FBgn0038590	FBgn0038590	FBtr0347215						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14007	chrX	840731	841352	+	25	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	-52	FBgn0264449	FBgn0264449	FBtr0332612						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9984	chr3R	4561325	4562640	+	25	NA	Intergenic	Intergenic	-3915	FBgn0085386	FBgn0085386	FBtr0474144						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12646	chr3R	25023278	25023552	+	25	NA	TTS (FBgn0039257)	-TTS (FBgn0039257)	159	FBgn0039258	FBgn0039258	FBtr0084755						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12762	chr3R	25996003	25996442	+	25	NA	TTS (FBgn0015269)	-TTS (FBgn0015269)	774	FBgn0262576	FBgn0262576	FBtr0305046						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13389	chr3R	31435782	31435931	+	25	NA	intron (FBgn0261988, intron 2 of 11)	-intron (FBgn0261988, intron 3 of 12)	24013	FBgn0039848	FBgn0039848	FBtr0085810						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14479	chrX	3446090	3446701	+	25	NA	intron (FBgn0029657, intron 3 of 6)	-intron (FBgn0029657, intron 1 of 3)	2548	FBgn0029657	FBgn0029657	FBtr0344078						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10389	chr3R	6824591	6825606	+	25	NA	exon (FBgn0003339, exon 3 of 3)	-exon (FBgn0003339, exon 3 of 3)	-2063	FBgn0011904	FBgn0011904	FBtr0081660						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9982	chr3R	4544389	4544691	+	25	NA	intron (FBgn0085386, intron 2 of 14)	-intron (FBgn0085386, intron 2 of 5)	3184	FBgn0037260	FBgn0037260	FBtr0303866						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17003	chrX	21221461	21222156	+	25	NA	intron (FBgn0052521, intron 1 of 2)	-intron (FBgn0052521, intron 2 of 4)	3930	FBgn0052523	FBgn0052523	FBtr0077183						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1968	chr2L	16600112	16600536	+	25	NA	intron (FBgn0259735, intron 2 of 4)	-intron (FBgn0259735, intron 2 of 4)	-1503	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12686	chr3R	25287296	25287576	+	25	NA	promoter-TSS (FBgn0039315)	-promoter-TSS (FBgn0039315)	-38	FBgn0039315	FBgn0039315	FBtr0273361						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15335	chrX	9189667	9189829	+	25	NA	TTS (FBgn0026206)	-TTS (FBgn0026206)	857	FBgn0030097	FBgn0030097	FBtr0071341						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15664	chrX	11401069	11401469	+	25	NA	intron (FBgn0001624, intron 10 of 13)	-intron (FBgn0001624, intron 10 of 13)	-8678	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13604	chr4	375728	376438	+	25	NA	TTS (FBgn0039904)	-TTS (FBgn0039904)	-4641	FBgn0266618	FBgn0266618	FBtr0344901						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2839	chr2R	4658090	4658656	+	25	NA	Intergenic	Intergenic	-13480	FBgn0040005	FBgn0040005	FBtr0334996						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2410	chr2L	20673966	20674273	+	25	NA	intron (FBgn0051678, intron 2 of 5)	-intron (FBgn0051678, intron 2 of 5)	-1926	FBgn0086657	FBgn0086657	FBtr0336824						NA
