PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP1.mLb.clN_peak_2926	chr2R	7836120	7837418	+	18	NA	exon (FBgn0085390, exon 10 of 10)	-exon (FBgn0085390, exon 10 of 10)	4598	FBgn0040780	FBgn0040780	FBtr0113331						NA
AkaaF6HSan_REP1.mLb.clN_peak_13079	chrX	13899740	13900185	+	18	NA	intron (FBgn0267033, intron 4 of 6)	-intron (FBgn0267033, intron 4 of 10)	-55274	FBgn0030536	FBgn0030536	FBtr0073854						NA
AkaaF6HSan_REP1.mLb.clN_peak_7768	chr3L	22503191	22504740	+	18	NA	promoter-TSS (FBgn0263036)	-promoter-TSS (FBgn0263036)	-135	FBgn0263036	FBgn0263036	FBtr0306916						NA
AkaaF6HSan_REP1.mLb.clN_peak_7243	chr3L	18886904	18887072	+	18	NA	intron (FBgn0036821, intron 4 of 8)	-intron (FBgn0036821, intron 3 of 7)	-2143	FBgn0036821	FBgn0036821	FBtr0075078						NA
AkaaF6HSan_REP1.mLb.clN_peak_1710	chr2L	15454949	15455091	+	18	NA	Intergenic	Intergenic	-8234	FBgn0266157	FBgn0266157	FBtr0343733						NA
AkaaF6HSan_REP1.mLb.clN_peak_10448	chr3R	27549206	27549745	+	18	NA	exon (FBgn0004387, exon 10 of 12)	-exon (FBgn0004387, exon 10 of 12)	3423	FBgn0046885	FBgn0046885	FBtr0085188						NA
AkaaF6HSan_REP1.mLb.clN_peak_11344	chrX	607430	607679	+	18	NA	intron (FBgn0025633, intron 11 of 11)	-intron (FBgn0025633, intron 11 of 11)	12641	FBgn0025633	FBgn0025633	FBtr0339434						NA
AkaaF6HSan_REP1.mLb.clN_peak_9336	chr3R	16602104	16602592	+	18	NA	intron (FBgn0027562, intron 1 of 6)	-intron (FBgn0027562, intron 1 of 6)	2513	FBgn0027562	FBgn0027562	FBtr0083360						NA
AkaaF6HSan_REP1.mLb.clN_peak_8136	chr3R	4973179	4973659	+	18	NA	Intergenic	Intergenic	7974	FBgn0037290	FBgn0037290	FBtr0078841						NA
AkaaF6HSan_REP1.mLb.clN_peak_2940	chr2R	7951975	7952275	+	18	NA	TTS (FBgn0050378)	-TTS (FBgn0050378)	1786	FBgn0050378	FBgn0050378	FBtr0088854						NA
AkaaF6HSan_REP1.mLb.clN_peak_7284	chr3L	19177770	19178383	+	18	NA	intron (FBgn0016797, intron 4 of 5)	-intron (FBgn0016797, intron 5 of 6)	6650	FBgn0267603	FBgn0267603	FBtr0347049						NA
AkaaF6HSan_REP1.mLb.clN_peak_8602	chr3R	9152493	9152863	+	18	NA	intron (FBgn0003165, intron 1 of 6)	-intron (FBgn0003165, intron 8 of 12)	5272	FBgn0003165	FBgn0003165	FBtr0081991						NA
AkaaF6HSan_REP1.mLb.clN_peak_2217	chr2L	21128614	21129045	+	18	NA	exon (FBgn0040297, exon 19 of 20)	-exon (FBgn0040297, exon 19 of 20)	13518	FBgn0023388	FBgn0023388	FBtr0333087						NA
AkaaF6HSan_REP1.mLb.clN_peak_3316	chr2R	10747775	10747934	+	18	NA	intron (FBgn0053144, intron 5 of 8)	-intron (FBgn0053144, intron 4 of 7)	-8025	FBgn0024956	FBgn0024956	FBtr0088255						NA
AkaaF6HSan_REP1.mLb.clN_peak_12445	chrX	8215373	8216427	+	18	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	-24784	FBgn0030025	FBgn0030025	FBtr0071166						NA
AkaaF6HSan_REP1.mLb.clN_peak_4721	chr2R	21614535	21614761	+	18	NA	TTS (FBgn0042180)	-TTS (FBgn0042180)	-1577	FBgn0034639	FBgn0034639	FBtr0342900						NA
AkaaF6HSan_REP1.mLb.clN_peak_4686	chr2R	21356984	21357385	+	18	NA	exon (FBgn0000395, exon 7 of 7)	-exon (FBgn0000395, exon 7 of 7)	-6606	FBgn0034624	FBgn0034624	FBtr0071611						NA
AkaaF6HSan_REP1.mLb.clN_peak_13977	chrX	22994831	22996308	+	18	NA	exon (FBgn0016976, exon 2 of 9)	-exon (FBgn0016976, exon 2 of 9)	9079	FBgn0016976	FBgn0016976	FBtr0344465						NA
AkaaF6HSan_REP1.mLb.clN_peak_5994	chr3L	7569640	7569858	+	18	NA	TTS (FBgn0035798)	-TTS (FBgn0035798)	7139	FBgn0035798	FBgn0035798	FBtr0331840						NA
AkaaF6HSan_REP1.mLb.clN_peak_10469	chr3R	27883950	27884216	+	18	NA	intron (FBgn0085382, intron 2 of 12)	-intron (FBgn0085382, intron 2 of 11)	-11693	FBgn0039552	FBgn0039552	FBtr0300050						NA
AkaaF6HSan_REP1.mLb.clN_peak_8068	chr3R	4609387	4609681	+	18	NA	Intergenic	Intergenic	-3336	FBgn0087012	FBgn0087012	FBtr0339397						NA
AkaaF6HSan_REP1.mLb.clN_peak_8235	chr3R	5491911	5492416	+	18	NA	exon (FBgn0051547, exon 5 of 10)	-exon (FBgn0051547, exon 5 of 10)	6620	FBgn0051550	FBgn0051550	FBtr0336770						NA
AkaaF6HSan_REP1.mLb.clN_peak_4310	chr2R	18312857	18313370	+	18	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	1291	FBgn0040737	FBgn0040737	FBtr0086763						NA
AkaaF6HSan_REP1.mLb.clN_peak_11128	chr4	715090	716186	+	18	NA	intron (FBgn0005558, intron 5 of 8)	-intron (FBgn0005558, intron 4 of 7)	-9718	FBgn0005666	FBgn0005666	FBtr0334483						NA
AkaaF6HSan_REP1.mLb.clN_peak_118	chr2L	809463	809640	+	18	NA	Intergenic	Intergenic	-1026	FBgn0051658	FBgn0051658	FBtr0078008						NA
AkaaF6HSan_REP1.mLb.clN_peak_9601	chr3R	19469712	19469900	+	18	NA	intron (FBgn0260003, intron 2 of 33)	-intron (FBgn0260003, intron 2 of 34)	-6740	FBgn0038708	FBgn0038708	FBtr0083769						NA
AkaaF6HSan_REP1.mLb.clN_peak_11807	chrX	3505024	3505530	+	18	NA	promoter-TSS (FBgn0029667)	-promoter-TSS (FBgn0029667)	-426	FBgn0029667	FBgn0029667	FBtr0344969						NA
AkaaF6HSan_REP1.mLb.clN_peak_12523	chrX	8874482	8874685	+	18	NA	exon (FBgn0011661, exon 5 of 7)	-exon (FBgn0011661, exon 5 of 7)	20966	FBgn0030065	FBgn0030065	FBtr0335035						NA
AkaaF6HSan_REP1.mLb.clN_peak_10269	chr3R	25400156	25400345	+	18	NA	exon (FBgn0051439, exon 2 of 2)	-exon (FBgn0051439, exon 2 of 2)	395	FBgn0051439	FBgn0051439	FBtr0084845						NA
AkaaF6HSan_REP1.mLb.clN_peak_5320	chr3L	557416	557656	+	18	NA	intron (FBgn0035142, intron 2 of 10)	-intron (FBgn0035142, intron 2 of 10)	4320	FBgn0267458	FBgn0267458	FBtr0346829						NA
AkaaF6HSan_REP1.mLb.clN_peak_1410	chr2L	12133967	12134579	+	18	NA	promoter-TSS (FBgn0032415)	-promoter-TSS (FBgn0032415)	-862	FBgn0032415	FBgn0032415	FBtr0342604						NA
AkaaF6HSan_REP1.mLb.clN_peak_13812	chrX	21105010	21105162	+	18	NA	exon (FBgn0031157, exon 2 of 2)	-exon (FBgn0031157, exon 2 of 2)	1283	FBgn0031157	FBgn0031157	FBtr0344414						NA
AkaaF6HSan_REP1.mLb.clN_peak_7217	chr3L	18745809	18746200	+	18	NA	TTS (FBgn0036810)	-TTS (FBgn0036810)	148	FBgn0036811	FBgn0036811	FBtr0075054						NA
AkaaF6HSan_REP1.mLb.clN_peak_5504	chr3L	2107430	2107636	+	18	NA	intron (FBgn0086906, intron 2 of 14)	-intron (FBgn0086906, intron 2 of 13)	8078	FBgn0086906	FBgn0086906	FBtr0332684						NA
AkaaF6HSan_REP1.mLb.clN_peak_1239	chr2L	10483218	10483511	+	18	NA	promoter-TSS (FBgn0026431)	-promoter-TSS (FBgn0026431)	69	FBgn0026431	FBgn0026431	FBtr0080033						NA
AkaaF6HSan_REP1.mLb.clN_peak_198	chr2L	1696352	1696859	+	18	NA	exon (FBgn0086758, exon 7 of 7)	-exon (FBgn0086758, exon 7 of 7)	-8526	FBgn0011570	FBgn0011570	FBtr0331630						NA
AkaaF6HSan_REP1.mLb.clN_peak_1880	chr2L	18347885	18348568	+	18	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	10802	FBgn0011559	FBgn0011559	FBtr0340581						NA
AkaaF6HSan_REP1.mLb.clN_peak_5653	chr3L	3521731	3521875	+	18	NA	intron (FBgn0005640, intron 1 of 10)	-intron (FBgn0005640, intron 1 of 10)	1817	FBgn0266403	FBgn0266403	FBtr0344345						NA
AkaaF6HSan_REP1.mLb.clN_peak_4794	chr2R	22217292	22217584	+	18	NA	TTS (FBgn0025186)	-TTS (FBgn0025186)	1062	FBgn0050278	FBgn0050278	FBtr0345469						NA
AkaaF6HSan_REP1.mLb.clN_peak_6280	chr3L	9840483	9840930	+	18	NA	exon (FBgn0004390, exon 5 of 5)	-exon (FBgn0004390, exon 5 of 5)	-2036	FBgn0015618	FBgn0015618	FBtr0076369						NA
AkaaF6HSan_REP1.mLb.clN_peak_11521	chrX	1535758	1536231	+	18	NA	intron (FBgn0025390, intron 7 of 7)	-intron (FBgn0025390, intron 7 of 7)	22406	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF6HSan_REP1.mLb.clN_peak_11421	chrX	997246	997619	+	18	NA	Intergenic	Intergenic	6914	FBgn0042146	FBgn0042146	FBtr0070171						NA
AkaaF6HSan_REP1.mLb.clN_peak_9679	chr3R	20174235	20174405	+	18	NA	exon (FBgn0038774, exon 2 of 3)	-exon (FBgn0038774, exon 2 of 3)	4885	FBgn0038774	FBgn0038774	FBtr0083866						NA
AkaaF6HSan_REP1.mLb.clN_peak_12689	chrX	10192148	10192647	+	18	NA	exon (FBgn0264503, exon 4 of 4)	-exon (FBgn0264503, exon 4 of 4)	-12003	FBgn0052690	FBgn0052690	FBtr0303456						NA
AkaaF6HSan_REP1.mLb.clN_peak_9496	chr3R	18467051	18467767	+	18	NA	intron (FBgn0004652, intron 2 of 8)	-intron (FBgn0004652, intron 2 of 7)	-54535	FBgn0051122	FBgn0051122	FBtr0474142						NA
AkaaF6HSan_REP1.mLb.clN_peak_2712	chr2R	6520017	6520999	+	18	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	-10213	FBgn0266620	FBgn0266620	FBtr0344903						NA
AkaaF6HSan_REP1.mLb.clN_peak_12926	chrX	12520055	12520801	+	18	NA	exon (FBgn0264542, exon 8 of 11)	-exon (FBgn0264542, exon 8 of 11)	22727	FBgn0086047	FBgn0086047	FBtr0114323						NA
AkaaF6HSan_REP1.mLb.clN_peak_12536	chrX	9016175	9016350	+	18	NA	exon (FBgn0261549, exon 5 of 16)	-exon (FBgn0261549, exon 5 of 16)	-13943	FBgn0259734	FBgn0259734	FBtr0343357						NA
AkaaF6HSan_REP1.mLb.clN_peak_10334	chr3R	26214517	26214693	+	18	NA	intron (FBgn0265379, intron 2 of 2)	-intron (FBgn0265379, intron 2 of 2)	-15643	FBgn0039419	FBgn0039419	FBtr0339612						NA
AkaaF6HSan_REP1.mLb.clN_peak_1722	chr2L	15772179	15772515	+	18	NA	exon (FBgn0051826, exon 2 of 4)	-exon (FBgn0051826, exon 2 of 4)	766	FBgn0051826	FBgn0051826	FBtr0331281						NA
AkaaF6HSan_REP1.mLb.clN_peak_7310	chr3L	19349862	19350549	+	18	NA	intron (FBgn0052206, intron 11 of 13)	-intron (FBgn0052206, intron 11 of 13)	-12596	FBgn0003089	FBgn0003089	FBtr0333897						NA
AkaaF6HSan_REP1.mLb.clN_peak_768	chr2L	6739028	6739537	+	18	NA	exon (FBgn0031854, exon 1 of 4)	-exon (FBgn0031854, exon 1 of 4)	906	FBgn0031854	FBgn0031854	FBtr0079305						NA
AkaaF6HSan_REP1.mLb.clN_peak_5439	chr3L	1456892	1457207	+	18	NA	intron (FBgn0267487, intron 3 of 7)	-intron (FBgn0267487, intron 3 of 7)	5752	FBgn0266116	FBgn0266116	FBtr0343630						NA
AkaaF6HSan_REP1.mLb.clN_peak_3283	chr2R	10518884	10519094	+	18	NA	TTS (FBgn0283521)	-TTS (FBgn0283521)	17671	FBgn0263466	FBgn0263466	FBtr0309765						NA
AkaaF6HSan_REP1.mLb.clN_peak_9342	chr3R	16643713	16643984	+	18	NA	TTS (FBgn0015520)	-TTS (FBgn0015520)	127	FBgn0038453	FBgn0038453	FBtr0333728						NA
AkaaF6HSan_REP1.mLb.clN_peak_4401	chr2R	18898185	18898397	+	18	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-1138	FBgn0086022	FBgn0086022	FBtr0114298						NA
AkaaF6HSan_REP1.mLb.clN_peak_2838	chr2R	7367313	7367712	+	18	NA	intron (FBgn0033159, intron 3 of 23)	-intron (FBgn0033159, intron 3 of 23)	14387	FBgn0033159	FBgn0033159	FBtr0334801						NA
AkaaF6HSan_REP1.mLb.clN_peak_12124	chrX	5709599	5709869	+	18	NA	exon (FBgn0053080, exon 5 of 6)	-exon (FBgn0053080, exon 5 of 6)	3793	FBgn0053080	FBgn0053080	FBtr0070844						NA
AkaaF6HSan_REP1.mLb.clN_peak_10706	chr3R	30214770	30215393	+	18	NA	Intergenic	Intergenic	-1284	FBgn0000278	FBgn0000278	FBtr0085640						NA
AkaaF6HSan_REP1.mLb.clN_peak_8396	chr3R	7199813	7200142	+	18	NA	promoter-TSS (FBgn0037483)	-promoter-TSS (FBgn0037483)	-993	FBgn0037483	FBgn0037483	FBtr0346144						NA
AkaaF6HSan_REP1.mLb.clN_peak_5402	chr3L	1128273	1128422	+	18	NA	Intergenic	Intergenic	-27258	FBgn0004870	FBgn0004870	FBtr0333270						NA
AkaaF6HSan_REP1.mLb.clN_peak_10752	chr3R	30564837	30565229	+	18	NA	intron (FBgn0082582, intron 1 of 6)	-intron (FBgn0082582, intron 2 of 7)	-4834	FBgn0083991	FBgn0083991	FBtr0111047						NA
AkaaF6HSan_REP1.mLb.clN_peak_11729	chrX	2869367	2869691	+	18	NA	intron (FBgn0028369, intron 3 of 10)	-intron (FBgn0028369, intron 3 of 12)	3324	FBgn0040352	FBgn0040352	FBtr0070567						NA
AkaaF6HSan_REP1.mLb.clN_peak_4832	chr2R	22514181	22515005	+	18	NA	promoter-TSS (FBgn0003175)	-promoter-TSS (FBgn0003175)	22396	FBgn0034735	FBgn0034735	FBtr0071834						NA
AkaaF6HSan_REP1.mLb.clN_peak_4132	chr2R	16909576	16909810	+	18	NA	Intergenic	Intergenic	11158	FBgn0004784	FBgn0004784	FBtr0087047						NA
AkaaF6HSan_REP1.mLb.clN_peak_5660	chr3L	3612083	3612230	+	18	NA	promoter-TSS (FBgn0035452)	-promoter-TSS (FBgn0035452)	-36	FBgn0035452	FBgn0035452	FBtr0290290						NA
AkaaF6HSan_REP1.mLb.clN_peak_7746	chr3L	22393953	22395357	+	18	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	12892	FBgn0267624	FBgn0267624	FBtr0347077						NA
AkaaF6HSan_REP1.mLb.clN_peak_13218	chrX	15162603	15163207	+	18	NA	exon (FBgn0030617, exon 1 of 10)	-exon (FBgn0030617, exon 1 of 10)	320	FBgn0030617	FBgn0030617	FBtr0340410						NA
AkaaF6HSan_REP1.mLb.clN_peak_4415	chr2R	18940577	18941081	+	18	NA	intron (FBgn0034408, intron 3 of 6)	-intron (FBgn0034408, intron 4 of 7)	-6488	FBgn0034408	FBgn0034408	FBtr0344564						NA
AkaaF6HSan_REP1.mLb.clN_peak_4662	chr2R	21145787	21147154	+	18	NA	TTS (FBgn0021872)	-TTS (FBgn0021872)	267	FBgn0026582	FBgn0026582	FBtr0071573						NA
AkaaF6HSan_REP1.mLb.clN_peak_5872	chr3L	6248922	6249255	+	18	NA	intron (FBgn0035696, intron 7 of 11)	-intron (FBgn0035696, intron 7 of 11)	-3342	FBgn0004513	FBgn0004513	FBtr0077011						NA
AkaaF6HSan_REP1.mLb.clN_peak_10989	chr3R	32029200	32029457	+	18	NA	Intergenic	Intergenic	6264	FBgn0286918	FBgn0286918	FBtr0475143						NA
AkaaF6HSan_REP1.mLb.clN_peak_8096	chr3R	4747273	4747738	+	18	NA	intron (FBgn0026620, intron 1 of 9)	-intron (FBgn0026620, intron 1 of 9)	1551	FBgn0026620	FBgn0026620	FBtr0302615						NA
AkaaF6HSan_REP1.mLb.clN_peak_5905	chr3L	6523153	6523755	+	18	NA	exon (FBgn0020251, exon 3 of 7)	-exon (FBgn0020251, exon 3 of 7)	424	FBgn0020251	FBgn0020251	FBtr0481733						NA
AkaaF6HSan_REP1.mLb.clN_peak_11519	chrX	1523557	1523911	+	18	NA	exon (FBgn0025390, exon 8 of 8)	-exon (FBgn0025390, exon 8 of 8)	-10931	FBgn0025393	FBgn0025393	FBtr0070285						NA
AkaaF6HSan_REP1.mLb.clN_peak_11065	chr4	397842	398046	+	18	NA	Intergenic	Intergenic	2548	FBgn0264819	FBgn0264819	FBtr0334480						NA
AkaaF6HSan_REP1.mLb.clN_peak_11045	chr4	274625	274975	+	18	NA	intron (FBgn0042696, intron 2 of 8)	-intron (FBgn0042696, intron 2 of 8)	1569	FBgn0042696	FBgn0042696	FBtr0333678						NA
AkaaF6HSan_REP1.mLb.clN_peak_8962	chr3R	12874076	12874391	+	18	NA	exon (FBgn0267938, exon 1 of 1)	-exon (FBgn0267938, exon 1 of 1)	1102	FBgn0267938	FBgn0267938	FBtr0347513						NA
AkaaF6HSan_REP1.mLb.clN_peak_8075	chr3R	4665745	4665948	+	18	NA	intron (FBgn0263346, intron 1 of 13)	-intron (FBgn0263346, intron 2 of 8)	-4907	FBgn0265039	FBgn0265039	FBtr0336464						NA
AkaaF6HSan_REP1.mLb.clN_peak_13066	chrX	13802954	13804825	+	18	NA	intron (FBgn0261244, intron 9 of 13)	-intron (FBgn0261244, intron 9 of 14)	-6251	FBgn0030525	FBgn0030525	FBtr0073836						NA
AkaaF6HSan_REP1.mLb.clN_peak_8031	chr3R	4364695	4365809	+	18	NA	exon (FBgn0037238, exon 4 of 5)	-exon (FBgn0037238, exon 4 of 5)	5369	FBgn0037238	FBgn0037238	FBtr0335203						NA
AkaaF6HSan_REP1.mLb.clN_peak_3486	chr2R	11850904	11851499	+	18	NA	exon (FBgn0033657, exon 5 of 6)	-exon (FBgn0033657, exon 5 of 6)	-1416	FBgn0013756	FBgn0013756	FBtr0332464						NA
AkaaF6HSan_REP1.mLb.clN_peak_9901	chr3R	21889817	21890027	+	17	NA	exon (FBgn0264426, exon 2 of 2)	-exon (FBgn0264426, exon 2 of 2)	383	FBgn0264426	FBgn0264426	FBtr0347290						NA
AkaaF6HSan_REP1.mLb.clN_peak_10096	chr3R	23693864	23694767	+	17	NA	TTS (FBgn0039104)	-TTS (FBgn0039104)	309	FBgn0264504	FBgn0264504	FBtr0332937						NA
AkaaF6HSan_REP1.mLb.clN_peak_701	chr2L	6198607	6198800	+	17	NA	intron (FBgn0085409, intron 5 of 12)	-intron (FBgn0085409, intron 5 of 12)	19570	FBgn0085409	FBgn0085409	FBtr0329980						NA
AkaaF6HSan_REP1.mLb.clN_peak_4381	chr2R	18811766	18812122	+	17	NA	promoter-TSS (FBgn0034394)	-promoter-TSS (FBgn0034394)	-484	FBgn0034394	FBgn0034394	FBtr0086632						NA
AkaaF6HSan_REP1.mLb.clN_peak_4424	chr2R	19023997	19024386	+	17	NA	exon (FBgn0263116, exon 8 of 9)	-exon (FBgn0263116, exon 8 of 9)	-5818	FBgn0263083	FBgn0263083	FBtr0307099						NA
AkaaF6HSan_REP1.mLb.clN_peak_6287	chr3L	9870420	9871810	+	17	NA	TTS (FBgn0027567)	-TTS (FBgn0027567)	-4616	FBgn0266955	FBgn0266955	FBtr0345851						NA
AkaaF6HSan_REP1.mLb.clN_peak_13793	chrX	20632171	20632410	+	17	NA	Intergenic	Intergenic	-8517	FBgn0083981	FBgn0083981	FBtr0331160						NA
AkaaF6HSan_REP1.mLb.clN_peak_4212	chr2R	17461866	17462354	+	17	NA	exon (FBgn0028953, exon 2 of 2)	-exon (FBgn0028953, exon 2 of 2)	4447	FBgn0028953	FBgn0028953	FBtr0345418						NA
AkaaF6HSan_REP1.mLb.clN_peak_10745	chr3R	30512707	30512936	+	17	NA	promoter-TSS (FBgn0039783)	-promoter-TSS (FBgn0039783)	-607	FBgn0039783	FBgn0039783	FBtr0085685						NA
AkaaF6HSan_REP1.mLb.clN_peak_9734	chr3R	20714389	20714684	+	17	NA	promoter-TSS (FBgn0024944)	-promoter-TSS (FBgn0024944)	41	FBgn0024944	FBgn0024944	FBtr0346759						NA
AkaaF6HSan_REP1.mLb.clN_peak_12387	chrX	7853352	7853977	+	17	NA	exon (FBgn0029963, exon 1 of 1)	-exon (FBgn0029963, exon 1 of 1)	580	FBgn0029963	FBgn0029963	FBtr0071150						NA
AkaaF6HSan_REP1.mLb.clN_peak_2548	chr2R	5338147	5338412	+	17	NA	Intergenic	Intergenic	2716	FBgn0033017	FBgn0033017	FBtr0086094						NA
AkaaF6HSan_REP1.mLb.clN_peak_4535	chr2R	19994433	19994681	+	17	NA	Intergenic	Intergenic	5811	FBgn0050212	FBgn0050212	FBtr0086326						NA
AkaaF6HSan_REP1.mLb.clN_peak_12732	chrX	10538910	10539094	+	17	NA	intron (FBgn0085443, intron 3 of 10)	-intron (FBgn0085443, intron 3 of 9)	18360	FBgn0085443	FBgn0085443	FBtr0310296						NA
AkaaF6HSan_REP1.mLb.clN_peak_13699	chrX	19435423	19436015	+	17	NA	intron (FBgn0031016, intron 3 of 4)	-intron (FBgn0031016, intron 3 of 5)	-39344	FBgn0031018	FBgn0031018	FBtr0074710						NA
AkaaF6HSan_REP1.mLb.clN_peak_5089	chr2R	24431989	24432595	+	17	NA	exon (FBgn0035004, exon 1 of 1)	-exon (FBgn0035004, exon 1 of 1)	441	FBgn0035004	FBgn0035004	FBtr0072356						NA
AkaaF6HSan_REP1.mLb.clN_peak_3790	chr2R	14088484	14089863	+	17	NA	intron (FBgn0040752, intron 3 of 9)	-intron (FBgn0040752, intron 3 of 11)	-1152	FBgn0259183	FBgn0259183	FBtr0299667						NA
AkaaF6HSan_REP1.mLb.clN_peak_8596	chr3R	9080516	9081354	+	17	NA	exon (FBgn0003165, exon 9 of 13)	-exon (FBgn0003165, exon 9 of 13)	15752	FBgn0037661	FBgn0037661	FBtr0081971						NA
AkaaF6HSan_REP1.mLb.clN_peak_2796	chr2R	7083450	7083814	+	17	NA	Intergenic	Intergenic	-9480	FBgn0033141	FBgn0033141	FBtr0345466						NA
AkaaF6HSan_REP1.mLb.clN_peak_3920	chr2R	15054132	15054889	+	17	NA	TTS (FBgn0053467)	-TTS (FBgn0053467)	1731	FBgn0053467	FBgn0053467	FBtr0339992						NA
AkaaF6HSan_REP1.mLb.clN_peak_2	chr2L	7634	8011	+	17	NA	exon (FBgn0031208, exon 1 of 2)	-exon (FBgn0031208, exon 1 of 2)	293	FBgn0031208	FBgn0031208	FBtr0475186						NA
AkaaF6HSan_REP1.mLb.clN_peak_6960	chr3L	16426723	16427133	+	17	NA	intron (FBgn0261799, intron 1 of 4)	-intron (FBgn0053158, intron 3 of 5)	7331	FBgn0053158	FBgn0053158	FBtr0075390						NA
AkaaF6HSan_REP1.mLb.clN_peak_4178	chr2R	17310273	17310526	+	17	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-3097	FBgn0263709	FBgn0263709	FBtr0310348						NA
AkaaF6HSan_REP1.mLb.clN_peak_13101	chrX	14065725	14065873	+	17	NA	Intergenic	Intergenic	-3982	FBgn0053236	FBgn0053236	FBtr0300085						NA
AkaaF6HSan_REP1.mLb.clN_peak_6795	chr3L	14873033	14873777	+	17	NA	intron (FBgn0036454, intron 11 of 18)	-intron (FBgn0036454, intron 11 of 18)	-11936	FBgn0265913	FBgn0265913	FBtr0342827						NA
AkaaF6HSan_REP1.mLb.clN_peak_4853	chr2R	22654320	22654668	+	17	NA	promoter-TSS (FBgn0034756)	-promoter-TSS (FBgn0034756)	36	FBgn0034756	FBgn0034756	FBtr0071928						NA
AkaaF6HSan_REP1.mLb.clN_peak_9932	chr3R	22153344	22153990	+	17	NA	intron (FBgn0051163, intron 3 of 18)	-intron (FBgn0051163, intron 3 of 18)	19832	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF6HSan_REP1.mLb.clN_peak_12002	chrX	4661429	4661802	+	17	NA	intron (FBgn0029720, intron 1 of 3)	-intron (FBgn0029720, intron 1 of 2)	5085	FBgn0029720	FBgn0029720	FBtr0332316						NA
AkaaF6HSan_REP1.mLb.clN_peak_7832	chr3L	22927689	22928662	+	17	NA	Intergenic	Intergenic	17684	FBgn0037206	FBgn0037206	FBtr0331398						NA
AkaaF6HSan_REP1.mLb.clN_peak_1324	chr2L	11206814	11207065	+	17	NA	promoter-TSS (FBgn0264441)	-promoter-TSS (FBgn0264441)	-847	FBgn0264441	FBgn0264441	FBtr0332563						NA
AkaaF6HSan_REP1.mLb.clN_peak_16	chr2L	91445	91728	+	17	NA	Intergenic	Intergenic	-3153	FBgn0031216	FBgn0031216	FBtr0078103						NA
AkaaF6HSan_REP1.mLb.clN_peak_12877	chrX	11758444	11758962	+	17	NA	intron (FBgn0002577, intron 2 of 7)	-intron (FBgn0002577, intron 2 of 7)	4430	FBgn0002577	FBgn0002577	FBtr0073555						NA
AkaaF6HSan_REP1.mLb.clN_peak_6234	chr3L	9490590	9490751	+	17	NA	exon (FBgn0052037, exon 3 of 5)	-exon (FBgn0052037, exon 3 of 5)	-1437	FBgn0052036	FBgn0052036	FBtr0114525						NA
AkaaF6HSan_REP1.mLb.clN_peak_8776	chr3R	10849186	10850508	+	17	NA	promoter-TSS (FBgn0259740)	-promoter-TSS (FBgn0259740)	22	FBgn0259740	FBgn0259740	FBtr0302201						NA
AkaaF6HSan_REP1.mLb.clN_peak_9686	chr3R	20242041	20242536	+	17	NA	intron (FBgn0083975, intron 13 of 13)	-intron (FBgn0083975, intron 13 of 13)	-3197	FBgn0267710	FBgn0267710	FBtr0347250						NA
AkaaF6HSan_REP1.mLb.clN_peak_5882	chr3L	6341824	6342791	+	17	NA	intron (FBgn0035699, intron 1 of 3)	-intron (FBgn0035699, intron 1 of 3)	-7969	FBgn0259969	FBgn0259969	FBtr0300314						NA
AkaaF6HSan_REP1.mLb.clN_peak_11297	chrX	356354	356501	+	17	NA	promoter-TSS (FBgn0004034)	-promoter-TSS (FBgn0004034)	-82	FBgn0004034	FBgn0004034	FBtr0070071						NA
AkaaF6HSan_REP1.mLb.clN_peak_12610	chrX	9545732	9546049	+	17	NA	intron (FBgn0267253, intron 1 of 2)	-intron (FBgn0267253, intron 1 of 2)	4948	FBgn0267253	FBgn0267253	FBtr0071373						NA
AkaaF6HSan_REP1.mLb.clN_peak_446	chr2L	4052193	4052708	+	17	NA	intron (FBgn0000547, intron 2 of 9)	-intron (FBgn0000547, intron 2 of 8)	21073	FBgn0000547	FBgn0000547	FBtr0334265						NA
