PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP3.mLb.clN_peak_15881	chr3R	26118772	26119138	+	18	NA	intron (FBgn0051324, intron 3 of 4)	-intron (FBgn0051324, intron 1 of 2)	6468	FBgn0267729	FBgn0267729	FBtr0347307						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10467	chr3L	15070072	15070575	+	18	NA	exon (FBgn0086690, exon 2 of 5)	-exon (FBgn0086690, exon 2 of 5)	-7701	FBgn0263767	FBgn0263767	FBtr0310484						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6078	chr2R	15829633	15829926	+	18	NA	intron (FBgn0003130, intron 4 of 4)	-intron (FBgn0003130, intron 4 of 4)	5276	FBgn0003130	FBgn0003130	FBtr0329908						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1995	chr2L	13228047	13228319	+	18	NA	exon (FBgn0032490, exon 1 of 1)	-exon (FBgn0032490, exon 1 of 1)	654	FBgn0032490	FBgn0032490	FBtr0334753						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7005	chr2R	20581665	20582201	+	18	NA	intron (FBgn0028622, intron 1 of 7)	-intron (FBgn0028622, intron 1 of 7)	1658	FBgn0028622	FBgn0028622	FBtr0342704						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14294	chr3R	16328508	16329236	+	18	NA	exon (FBgn0038416, exon 3 of 3)	-exon (FBgn0038416, exon 3 of 3)	1023	FBgn0038416	FBgn0038416	FBtr0083271						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18248	chrX	5286864	5287004	+	18	NA	Intergenic	Intergenic	-9132	FBgn0261803	FBgn0261803	FBtr0340474						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7367	chr2R	22163079	22163655	+	18	NA	TTS (FBgn0085235)	-TTS (FBgn0085235)	1227	FBgn0085235	FBgn0085235	FBtr0112399						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18407	chrX	6132776	6133024	+	18	NA	intron (FBgn0264386, intron 7 of 25)	-intron (FBgn0264386, intron 7 of 25)	-41429	FBgn0026060	FBgn0026060	FBtr0070884						NA
ManzF6Ctrl_REP3.mLb.clN_peak_438	chr2L	2878246	2878882	+	18	NA	promoter-TSS (FBgn0051950)	-promoter-TSS (FBgn0051950)	220	FBgn0051950	FBgn0051950	FBtr0332457						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9104	chr3L	5968044	5968495	+	18	NA	exon (FBgn0035656, exon 3 of 3)	-exon (FBgn0035656, exon 3 of 3)	7738	FBgn0035656	FBgn0035656	FBtr0332041						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14824	chr3R	19928200	19928519	+	18	NA	TTS (FBgn0038755)	-TTS (FBgn0038755)	285	FBgn0038753	FBgn0038753	FBtr0083849						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8619	chr3L	2720228	2723877	+	18	NA	exon (FBgn0052296, exon 5 of 5)	-exon (FBgn0052296, exon 5 of 5)	-10362	FBgn0264606	FBgn0264606	FBtr0333632						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8263	chr3L	811292	811473	+	18	NA	Intergenic	Intergenic	-1918	FBgn0265730	FBgn0265730	FBtr0340687						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10651	chr3L	16327718	16328239	+	18	NA	promoter-TSS (FBgn0036610)	-promoter-TSS (FBgn0036610)	-85	FBgn0040795	FBgn0040795	FBtr0075429						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8378	chr3L	1370147	1370619	+	18	NA	promoter-TSS (FBgn0003295)	-promoter-TSS (FBgn0003295)	-245	FBgn0003295	FBgn0003295	FBtr0072681						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3642	chr2R	6125047	6125251	+	18	NA	intron (FBgn0000546, intron 1 of 5)	-intron (FBgn0000546, intron 3 of 6)	6692	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19455	chrX	11908808	11910247	+	18	NA	exon (FBgn0250871, exon 6 of 7)	-exon (FBgn0250871, exon 6 of 7)	-2659	FBgn0262686	FBgn0262686	FBtr0305610						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16438	chr3R	30201106	30201214	+	18	NA	intron (FBgn0039756, intron 1 of 5)	-intron (FBgn0039756, intron 1 of 5)	1838	FBgn0039756	FBgn0039756	FBtr0085571						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18913	chrX	9016118	9016282	+	18	NA	exon (FBgn0261549, exon 5 of 16)	-exon (FBgn0261549, exon 5 of 16)	-14005	FBgn0259734	FBgn0259734	FBtr0343357						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8808	chr3L	3836753	3839263	+	18	NA	exon (FBgn0004875, exon 10 of 12)	-exon (FBgn0004875, exon 10 of 12)	-8198	FBgn0013751	FBgn0013751	FBtr0330070						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5787	chr2R	14515068	14515630	+	18	NA	promoter-TSS (FBgn0033942)	-promoter-TSS (FBgn0033942)	-138	FBgn0033942	FBgn0033942	FBtr0087514						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12835	chr3R	7275097	7275995	+	18	NA	exon (FBgn0267337, exon 2 of 3)	-exon (FBgn0267337, exon 2 of 3)	4503	FBgn0037493	FBgn0037493	FBtr0481636						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3826	chr2R	6914384	6914896	+	18	NA	exon (FBgn0050158, exon 6 of 8)	-exon (FBgn0050158, exon 6 of 8)	-8726	FBgn0033117	FBgn0033117	FBtr0336740						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10203	chr3L	12893730	12894207	+	18	NA	exon (FBgn0036323, exon 2 of 2)	-exon (FBgn0036323, exon 2 of 2)	1310	FBgn0036323	FBgn0036323	FBtr0075870						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11538	chr3L	21400953	21401122	+	18	NA	intron (FBgn0261258, intron 1 of 5)	-intron (FBgn0261258, intron 1 of 6)	2720	FBgn0267615	FBgn0267615	FBtr0347056						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12990	chr3R	8343199	8343478	+	18	NA	promoter-TSS (FBgn0037579)	-promoter-TSS (FBgn0037579)	178	FBgn0037578	FBgn0037578	FBtr0081854						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19024	chrX	9629047	9631016	+	18	NA	exon (FBgn0028341, exon 5 of 8)	-exon (FBgn0028341, exon 5 of 8)	10593	FBgn0028341	FBgn0028341	FBtr0071404						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13465	chr3R	11225967	11226610	+	18	NA	promoter-TSS (FBgn0037880)	-promoter-TSS (FBgn0037880)	-474	FBgn0037880	FBgn0037880	FBtr0082352						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6851	chr2R	19540166	19540287	+	18	NA	intron (FBgn0003435, intron 5 of 9)	-intron (FBgn0003435, intron 5 of 9)	-11845	FBgn0262571	FBgn0262571	FBtr0304898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19548	chrX	12686913	12687966	+	18	NA	exon (FBgn0265523, exon 10 of 10)	-exon (FBgn0265523, exon 10 of 10)	6752	FBgn0286868	FBgn0286868	FBtr0475041						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17836	chrX	3099290	3099575	+	18	NA	promoter-TSS (FBgn0028369)	-promoter-TSS (FBgn0028369)	-31950	FBgn0029649	FBgn0029649	FBtr0070561						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4925	chr2R	11093983	11094156	+	18	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	7775	FBgn0286890	FBgn0286890	FBtr0475066						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19045	chrX	9753232	9755231	+	18	NA	exon (FBgn0020378, exon 3 of 3)	-exon (FBgn0020378, exon 3 of 3)	-24511	FBgn0030151	FBgn0030151	FBtr0474138						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20836	chrX	19707387	19707520	+	18	NA	exon (FBgn0040089, exon 5 of 5)	-exon (FBgn0040089, exon 5 of 5)	-3194	FBgn0031061	FBgn0031061	FBtr0309218						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12674	chr3R	6300105	6300504	+	18	NA	exon (FBgn0040279, exon 3 of 3)	-exon (FBgn0040279, exon 3 of 3)	1176	FBgn0040279	FBgn0040279	FBtr0078606						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12077	chr3L	27298136	27298274	+	18	NA	intron (FBgn0024804, intron 4 of 11)	-intron (FBgn0024804, intron 4 of 9)	18889	FBgn0024804	FBgn0024804	FBtr0331782						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21027	chrX	21244415	21245022	+	18	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	6430	FBgn0031168	FBgn0031168	FBtr0077237						NA
ManzF6Ctrl_REP3.mLb.clN_peak_191	chr2L	951770	953131	+	18	NA	exon (FBgn0028481, exon 5 of 11)	-exon (FBgn0028481, exon 5 of 11)	29657	FBgn0028481	FBgn0028481	FBtr0305064						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15191	chr3R	22027272	22028139	+	18	NA	promoter-TSS (FBgn0019957)	-promoter-TSS (FBgn0019957)	-4	FBgn0019957	FBgn0019957	FBtr0335194						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2200	chr2L	14552578	14553077	+	18	NA	Intergenic	Intergenic	-1867	FBgn0266147	FBgn0266147	FBtr0343702						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11964	chr3L	23711224	23711677	+	18	NA	Intergenic	Intergenic	-3841	FBgn0039977	FBgn0039977	FBtr0333911						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15832	chr3R	25766124	25766565	+	18	NA	Intergenic	Intergenic	9025	FBgn0039366	FBgn0039366	FBtr0344619						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4819	chr2R	10643393	10643527	+	18	NA	exon (FBgn0033539, exon 5 of 8)	-exon (FBgn0033539, exon 5 of 8)	1967	FBgn0033539	FBgn0033539	FBtr0088258						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13027	chr3R	8663712	8664070	+	18	NA	promoter-TSS (FBgn0037606)	-promoter-TSS (FBgn0037606)	-224	FBgn0037606	FBgn0037606	FBtr0334318						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7564	chr2R	22955532	22956119	+	18	NA	Intergenic	Intergenic	1552	FBgn0266007	FBgn0266007	FBtr0343187						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5556	chr2R	13565707	13565933	+	18	NA	Intergenic	Intergenic	6939	FBgn0261989	FBgn0261989	FBtr0346185						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13755	chr3R	13076451	13077340	+	18	NA	exon (FBgn0004666, exon 8 of 8)	-exon (FBgn0004666, exon 8 of 8)	-8583	FBgn0266302	FBgn0266302	FBtr0344006						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19601	chrX	13069936	13070273	+	18	NA	exon (FBgn0265597, exon 14 of 19)	-exon (FBgn0265597, exon 14 of 19)	-14776	FBgn0030443	FBgn0030443	FBtr0343602						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14395	chr3R	17155397	17156189	+	18	NA	exon (FBgn0038492, exon 5 of 6)	-exon (FBgn0038492, exon 5 of 6)	3932	FBgn0038491	FBgn0038491	FBtr0337042						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6397	chr2R	17404122	17404632	+	18	NA	TTS (FBgn0034210)	-TTS (FBgn0034210)	2773	FBgn0034210	FBgn0034210	FBtr0086964						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15593	chr3R	24550042	24550357	+	18	NA	intron (FBgn0266758, intron 2 of 10)	-intron (FBgn0266758, intron 1 of 9)	1182	FBgn0266758	FBgn0266758	FBtr0334336						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17766	chrX	2648198	2648336	+	18	NA	intron (FBgn0003371, intron 1 of 10)	-intron (FBgn0003371, intron 2 of 9)	-19543	FBgn0003371	FBgn0003371	FBtr0331753						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12734	chr3R	6622440	6622674	+	18	NA	Intergenic	Intergenic	5343	FBgn0037460	FBgn0037460	FBtr0081701						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5685	chr2R	14091321	14091528	+	18	NA	TTS (FBgn0259183)	-TTS (FBgn0259183)	393	FBgn0259184	FBgn0259184	FBtr0307217						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3258	chr2R	2531772	2532024	+	18	NA	intron (FBgn0058263, intron 2 of 5)	-intron (FBgn0058263, intron 2 of 4)	33487	FBgn0058263	FBgn0058263	FBtr0334936						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15581	chr3R	24392437	24393337	+	18	NA	promoter-TSS (FBgn0039200)	-promoter-TSS (FBgn0039200)	-2	FBgn0039200	FBgn0039200	FBtr0084618						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19648	chrX	13281812	13281923	+	18	NA	intron (FBgn0041210, intron 1 of 12)	-intron (FBgn0041210, intron 2 of 13)	3765	FBgn0041210	FBgn0041210	FBtr0333334						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3151	chr2L	22662307	22662422	+	18	NA	intron (FBgn0058006, intron 7 of 9)	-intron (FBgn0058006, intron 7 of 9)	82614	FBgn0040011	FBgn0040011	FBtr0302387						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14865	chr3R	20372620	20372746	+	18	NA	Intergenic	Intergenic	12375	FBgn0038790	FBgn0038790	FBtr0083884						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14759	chr3R	19613980	19614181	+	18	NA	exon (FBgn0038719, exon 2 of 5)	-exon (FBgn0038719, exon 2 of 5)	699	FBgn0038719	FBgn0038719	FBtr0083780						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12942	chr3R	8084304	8085301	+	18	NA	exon (FBgn0037546, exon 4 of 4)	-exon (FBgn0037546, exon 4 of 4)	-2557	FBgn0037547	FBgn0037547	FBtr0339720						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11632	chr3L	21774982	21775500	+	18	NA	Intergenic	Intergenic	1919	FBgn0267620	FBgn0267620	FBtr0347071						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6990	chr2R	20494503	20495072	+	18	NA	Intergenic	Intergenic	-2492	FBgn0265854	FBgn0265854	FBtr0342698						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5605	chr2R	13802896	13803987	+	18	NA	intron (FBgn0033869, intron 2 of 4)	-intron (FBgn0033869, intron 2 of 4)	-2353	FBgn0261041	FBgn0261041	FBtr0304694						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6185	chr2R	16311499	16311677	+	18	NA	intron (FBgn0085428, intron 2 of 13)	-intron (FBgn0085428, intron 2 of 13)	2646	FBgn0085428	FBgn0085428	FBtr0345379						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19836	chrX	14267816	14268794	+	18	NA	exon (FBgn0002917, exon 2 of 16)	-exon (FBgn0002917, exon 2 of 16)	1938	FBgn0002917	FBgn0002917	FBtr0344822						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17060	chr4	1022275	1023241	+	18	NA	exon (FBgn0025741, exon 2 of 10)	-exon (FBgn0025741, exon 2 of 10)	4343	FBgn0025741	FBgn0025741	FBtr0089224						NA
ManzF6Ctrl_REP3.mLb.clN_peak_436	chr2L	2872961	2873243	+	18	NA	intron (FBgn0051694, intron 1 of 4)	-intron (FBgn0051694, intron 1 of 4)	1387	FBgn0051694	FBgn0051694	FBtr0077685						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5476	chr2R	13246974	13247405	+	18	NA	exon (FBgn0002789, exon 2 of 3)	-exon (FBgn0002789, exon 2 of 3)	519	FBgn0002789	FBgn0002789	FBtr0345532						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10331	chr3L	14073930	14074109	+	18	NA	exon (FBgn0013563, exon 5 of 9)	-exon (FBgn0013563, exon 5 of 9)	2127	FBgn0013563	FBgn0013563	FBtr0075777						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8033	chr2R	25061692	25062001	+	18	NA	promoter-TSS (FBgn0001148)	-promoter-TSS (FBgn0001148)	-118	FBgn0001148	FBgn0001148	FBtr0072444						NA
ManzF6Ctrl_REP3.mLb.clN_peak_984	chr2L	6528091	6530219	+	18	NA	exon (FBgn0000320, exon 3 of 5)	-exon (FBgn0000320, exon 3 of 5)	1354	FBgn0000320	FBgn0000320	FBtr0079334						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4156	chr2R	8170221	8170443	+	18	NA	promoter-TSS (FBgn0011659)	-promoter-TSS (FBgn0011659)	58	FBgn0011659	FBgn0011659	FBtr0331379						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2468	chr2L	18132229	18132398	+	18	NA	exon (FBgn0001301, exon 5 of 6)	-exon (FBgn0001301, exon 5 of 6)	5770	FBgn0001301	FBgn0001301	FBtr0081043						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20686	chrX	19075134	19075278	+	18	NA	Intergenic	Intergenic	-2514	FBgn0030980	FBgn0030980	FBtr0074664						NA
ManzF6Ctrl_REP3.mLb.clN_peak_714	chr2L	5006602	5007231	+	18	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	-1988	FBgn0053113	FBgn0053113	FBtr0301538						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15069	chr3R	21464874	21465047	+	18	NA	promoter-TSS (FBgn0263407)	-promoter-TSS (FBgn0263407)	-741	FBgn0263407	FBgn0263407	FBtr0309186						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2073	chr2L	13689640	13689782	+	18	NA	exon (FBgn0051814, exon 7 of 13)	-exon (FBgn0051814, exon 7 of 13)	-18504	FBgn0028848	FBgn0028848	FBtr0305567						NA
ManzF6Ctrl_REP3.mLb.clN_peak_893	chr2L	6062721	6063176	+	18	NA	promoter-TSS (FBgn0031772)	-promoter-TSS (FBgn0031772)	-41	FBgn0031772	FBgn0031772	FBtr0079188						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13834	chr3R	13699218	13699573	+	18	NA	promoter-TSS (FBgn0028487)	-promoter-TSS (FBgn0028487)	150	FBgn0028487	FBgn0028487	FBtr0334526						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19967	chrX	15210928	15211207	+	18	NA	exon (FBgn0030620, exon 1 of 1)	-exon (FBgn0030620, exon 1 of 1)	681	FBgn0030620	FBgn0030620	FBtr0346086						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1053	chr2L	6924900	6925407	+	18	NA	exon (FBgn0004838, exon 4 of 4)	-exon (FBgn0004838, exon 4 of 4)	4449	FBgn0004838	FBgn0004838	FBtr0079348						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19353	chrX	11443679	11445263	+	18	NA	exon (FBgn0030300, exon 2 of 2)	-exon (FBgn0030300, exon 2 of 2)	1294	FBgn0030300	FBgn0030300	FBtr0073497						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12651	chr3R	6190571	6190994	+	18	NA	intron (FBgn0037408, intron 2 of 5)	-intron (FBgn0037408, intron 2 of 4)	3467	FBgn0037408	FBgn0037408	FBtr0308318						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1744	chr2L	11029517	11030172	+	18	NA	intron (FBgn0032330, intron 5 of 6)	-intron (FBgn0032330, intron 5 of 6)	-4951	FBgn0040967	FBgn0040967	FBtr0080160						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17932	chrX	3770063	3770194	+	18	NA	intron (FBgn0283657, intron 2 of 8)	-intron (FBgn0283657, intron 3 of 9)	-19914	FBgn0029676	FBgn0029676	FBtr0333764						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17826	chrX	2984878	2985194	+	18	NA	intron (FBgn0028369, intron 4 of 10)	-intron (FBgn0028369, intron 4 of 12)	-4015	FBgn0028369	FBgn0028369	FBtr0309501						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5633	chr2R	13902222	13903412	+	18	NA	exon (FBgn0013733, exon 9 of 31)	-exon (FBgn0013733, exon 9 of 31)	8129	FBgn0013733	FBgn0013733	FBtr0304850						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20363	chrX	17360117	17360313	+	18	NA	Intergenic	Intergenic	18789	FBgn0263502	FBgn0263502	FBtr0309522						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18467	chrX	6539068	6539193	+	18	NA	TTS (FBgn0000524)	-TTS (FBgn0000524)	5131	FBgn0000524	FBgn0000524	FBtr0070914						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19779	chrX	13891963	13892080	+	18	NA	intron (FBgn0267033, intron 4 of 6)	-intron (FBgn0267033, intron 4 of 10)	-53923	FBgn0052626	FBgn0052626	FBtr0309245						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15164	chr3R	21869899	21870871	+	18	NA	promoter-TSS (FBgn0051431)	-promoter-TSS (FBgn0051431)	-296	FBgn0051431	FBgn0051431	FBtr0308827						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10135	chr3L	12484965	12485133	+	18	NA	promoter-TSS (FBgn0053725)	-promoter-TSS (FBgn0053725)	-14	FBgn0036287	FBgn0036287	FBtr0346570						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2481	chr2L	18327257	18327824	+	18	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	7438	FBgn0000636	FBgn0000636	FBtr0344782						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11308	chr3L	20222117	20222414	+	18	NA	exon (FBgn0036953, exon 2 of 2)	-exon (FBgn0036953, exon 2 of 2)	451	FBgn0036953	FBgn0036953	FBtr0332692						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13816	chr3R	13625198	13625451	+	18	NA	Intergenic	Intergenic	6055	FBgn0267154	FBgn0267154	FBtr0346238						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12584	chr3R	5776568	5777029	+	18	NA	intron (FBgn0027608, intron 1 of 8)	-intron (FBgn0027608, intron 2 of 8)	-2517	FBgn0037374	FBgn0037374	FBtr0078624						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19187	chrX	10538869	10539091	+	18	NA	intron (FBgn0085443, intron 3 of 10)	-intron (FBgn0085443, intron 3 of 9)	18382	FBgn0085443	FBgn0085443	FBtr0310296						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19183	chrX	10522451	10523907	+	18	NA	exon (FBgn0085443, exon 3 of 10)	-exon (FBgn0085443, exon 3 of 10)	34183	FBgn0085443	FBgn0085443	FBtr0310296						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19463	chrX	11942006	11942214	+	18	NA	intron (FBgn0263111, intron 25 of 30)	-intron (FBgn0263111, intron 26 of 31)	-11260	FBgn0030358	FBgn0030358	FBtr0073590						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6239	chr2R	16629277	16629824	+	18	NA	exon (FBgn0040505, exon 9 of 9)	-exon (FBgn0040505, exon 9 of 9)	10461	FBgn0040505	FBgn0040505	FBtr0331926						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10018	chr3L	11674433	11675123	+	18	NA	exon (FBgn0052085, exon 2 of 6)	-exon (FBgn0052085, exon 2 of 6)	2165	FBgn0267544	FBgn0267544	FBtr0346938						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14625	chr3R	18971980	18973040	+	18	NA	exon (FBgn0261262, exon 15 of 19)	-exon (FBgn0261262, exon 15 of 19)	6299	FBgn0038665	FBgn0038665	FBtr0304691						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3605	chr2R	6000379	6001177	+	18	NA	exon (FBgn0264959, exon 2 of 10)	-exon (FBgn0264959, exon 2 of 10)	7786	FBgn0264959	FBgn0264959	FBtr0481671						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9576	chr3L	8861978	8862131	+	18	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	-16240	FBgn0267473	FBgn0267473	FBtr0346845						NA
ManzF6Ctrl_REP3.mLb.clN_peak_147	chr2L	722964	723277	+	18	NA	exon (FBgn0267993, exon 2 of 2)	-exon (FBgn0267993, exon 2 of 2)	1713	FBgn0267993	FBgn0267993	FBtr0347592						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10557	chr3L	15708386	15708546	+	18	NA	Intergenic	Intergenic	-7987	FBgn0260777	FBgn0260777	FBtr0331799						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7147	chr2R	21211242	21212284	+	18	NA	TTS (FBgn0265191)	-TTS (FBgn0265191)	983	FBgn0265180	FBgn0265180	FBtr0339095						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13798	chr3R	13457602	13457891	+	18	NA	exon (FBgn0038156, exon 6 of 17)	-exon (FBgn0038156, exon 6 of 17)	7156	FBgn0038156	FBgn0038156	FBtr0309090						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5930	chr2R	15148654	15148837	+	18	NA	promoter-TSS (FBgn0033993)	-promoter-TSS (FBgn0033993)	885	FBgn0033994	FBgn0033994	FBtr0087417						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1356	chr2L	8495306	8496285	+	18	NA	exon (FBgn0032049, exon 1 of 1)	-exon (FBgn0032049, exon 1 of 1)	512	FBgn0032049	FBgn0032049	FBtr0343427						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17786	chrX	2742117	2742859	+	18	NA	intron (FBgn0024980, intron 2 of 6)	-intron (FBgn0024980, intron 2 of 6)	470	FBgn0024980	FBgn0024980	FBtr0070494						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7614	chr2R	23184575	23185163	+	18	NA	exon (FBgn0034833, exon 1 of 1)	-exon (FBgn0034833, exon 1 of 1)	892	FBgn0034833	FBgn0034833	FBtr0343195						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10374	chr3L	14363103	14363940	+	18	NA	intron (FBgn0001085, intron 4 of 4)	-intron (FBgn0001085, intron 4 of 4)	6186	FBgn0036421	FBgn0036421	FBtr0333022						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4514	chr2R	9493518	9495175	+	18	NA	exon (FBgn0004360, exon 1 of 5)	-exon (FBgn0004360, exon 1 of 5)	180	FBgn0004360	FBgn0004360	FBtr0339383						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6817	chr2R	19387842	19387978	+	18	NA	exon (FBgn0034441, exon 7 of 11)	-exon (FBgn0034441, exon 7 of 11)	1987	FBgn0034441	FBgn0034441	FBtr0334007						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21139	chrX	22464062	22465507	+	18	NA	exon (FBgn0031187, exon 5 of 12)	-exon (FBgn0031187, exon 5 of 12)	-1772	FBgn0031187	FBgn0031187	FBtr0339506						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11392	chr3L	20635932	20636234	+	18	NA	Intergenic	Intergenic	-1116	FBgn0037014	FBgn0037014	FBtr0078243						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11666	chr3L	21922601	21923197	+	18	NA	exon (FBgn0262737, exon 10 of 10)	-exon (FBgn0262737, exon 10 of 10)	-11805	FBgn0037140	FBgn0037140	FBtr0078471						NA
