PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP1.mLb.clN_peak_1079	chr2L	8131251	8132618	+	20	NA	intron (FBgn0031988, intron 2 of 3)	-intron (FBgn0031988, intron 2 of 3)	4933	FBgn0031988	FBgn0031988	FBtr0339671						NA
ManzF6HSan_REP1.mLb.clN_peak_16711	chrX	10423416	10423678	+	20	NA	intron (FBgn0052683, intron 4 of 6)	-intron (FBgn0052683, intron 5 of 7)	6118	FBgn0030200	FBgn0030200	FBtr0071448						NA
ManzF6HSan_REP1.mLb.clN_peak_151	chr2L	781433	781829	+	20	NA	exon (FBgn0041250, exon 1 of 4)	-exon (FBgn0041250, exon 1 of 4)	355	FBgn0041250	FBgn0041250	FBtr0331651						NA
ManzF6HSan_REP1.mLb.clN_peak_13768	chr3R	25709356	25709495	+	20	NA	exon (FBgn0051092, exon 6 of 11)	-exon (FBgn0051092, exon 6 of 11)	10692	FBgn0051092	FBgn0051092	FBtr0113388						NA
ManzF6HSan_REP1.mLb.clN_peak_6733	chr2R	23499774	23500283	+	20	NA	exon (FBgn0034869, exon 1 of 1)	-exon (FBgn0034869, exon 1 of 1)	377	FBgn0034869	FBgn0034869	FBtr0072056						NA
ManzF6HSan_REP1.mLb.clN_peak_4949	chr2R	13297865	13298522	+	20	NA	promoter-TSS (FBgn0033827)	-promoter-TSS (FBgn0033827)	274	FBgn0033826	FBgn0033826	FBtr0087754						NA
ManzF6HSan_REP1.mLb.clN_peak_1535	chr2L	11184622	11185042	+	20	NA	intron (FBgn0287724, intron 2 of 11)	-intron (FBgn0287724, intron 2 of 11)	5800	FBgn0032354	FBgn0032354	FBtr0080202						NA
ManzF6HSan_REP1.mLb.clN_peak_616	chr2L	4937920	4939117	+	20	NA	exon (FBgn0003372, exon 2 of 2)	-exon (FBgn0003372, exon 2 of 2)	1109	FBgn0003372	FBgn0003372	FBtr0077393						NA
ManzF6HSan_REP1.mLb.clN_peak_6122	chr2R	19626435	19626793	+	20	NA	intron (FBgn0003435, intron 2 of 10)	-intron (FBgn0003435, intron 2 of 9)	-6581	FBgn0265696	FBgn0265696	FBtr0340594						NA
ManzF6HSan_REP1.mLb.clN_peak_13098	chr3R	21172719	21173033	+	20	NA	intron (FBgn0264357, intron 2 of 12)	-intron (FBgn0264357, intron 3 of 12)	-4671	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF6HSan_REP1.mLb.clN_peak_15870	chrX	4698569	4698881	+	20	NA	exon (FBgn0011760, exon 3 of 3)	-exon (FBgn0011760, exon 3 of 3)	-3600	FBgn0028325	FBgn0028325	FBtr0070711						NA
ManzF6HSan_REP1.mLb.clN_peak_2524	chr2L	20869129	20870991	+	20	NA	TTS (FBgn0051675)	-TTS (FBgn0051675)	206	FBgn0032900	FBgn0032900	FBtr0081430						NA
ManzF6HSan_REP1.mLb.clN_peak_13270	chr3R	22212106	22213336	+	20	NA	exon (FBgn0038934, exon 1 of 3)	-exon (FBgn0038934, exon 1 of 3)	897	FBgn0038934	FBgn0038934	FBtr0310204						NA
ManzF6HSan_REP1.mLb.clN_peak_14293	chr3R	30105261	30105403	+	20	NA	intron (FBgn0266411, intron 8 of 11)	-intron (FBgn0266411, intron 2 of 5)	-1665	FBgn0267781	FBgn0267781	FBtr0347346						NA
ManzF6HSan_REP1.mLb.clN_peak_14428	chr3R	30898734	30899230	+	20	NA	intron (FBgn0015032, intron 5 of 7)	-intron (FBgn0015032, intron 5 of 7)	3179	FBgn0053483	FBgn0053483	FBtr0303425						NA
ManzF6HSan_REP1.mLb.clN_peak_11180	chr3R	6757692	6758313	+	20	NA	exon (FBgn0000166, exon 3 of 4)	-exon (FBgn0000166, exon 3 of 4)	1464	FBgn0000166	FBgn0000166	FBtr0081668						NA
ManzF6HSan_REP1.mLb.clN_peak_4644	chr2R	11822009	11822140	+	20	NA	Intergenic	Intergenic	-3271	FBgn0033653	FBgn0033653	FBtr0088031						NA
ManzF6HSan_REP1.mLb.clN_peak_5	chr2L	20463	20669	+	20	NA	intron (FBgn0002121, intron 1 of 8)	-intron (FBgn0002121, intron 1 of 8)	810	FBgn0002121	FBgn0002121	FBtr0078169						NA
ManzF6HSan_REP1.mLb.clN_peak_9159	chr3L	14996278	14996892	+	20	NA	exon (FBgn0036461, exon 4 of 4)	-exon (FBgn0036461, exon 4 of 4)	3081	FBgn0036462	FBgn0036462	FBtr0075672						NA
ManzF6HSan_REP1.mLb.clN_peak_1465	chr2L	10743577	10744154	+	20	NA	promoter-TSS (FBgn0032296)	-promoter-TSS (FBgn0032296)	70	FBgn0032296	FBgn0032296	FBtr0080119						NA
ManzF6HSan_REP1.mLb.clN_peak_2820	chr2L	23070300	23070589	+	20	NA	exon (FBgn0262887, exon 2 of 2)	-exon (FBgn0262887, exon 2 of 2)	1439	FBgn0262887	FBgn0262887	FBtr0306299						NA
ManzF6HSan_REP1.mLb.clN_peak_13081	chr3R	21089348	21089492	+	20	NA	intron (FBgn0265067, intron 1 of 1)	-intron (FBgn0038853, intron 2 of 13)	-5342	FBgn0265067	FBgn0265067	FBtr0344591						NA
ManzF6HSan_REP1.mLb.clN_peak_2755	chr2L	22161725	22162909	+	20	NA	TTS (FBgn0261802)	-TTS (FBgn0261802)	6826	FBgn0032979	FBgn0032979	FBtr0100407						NA
ManzF6HSan_REP1.mLb.clN_peak_9689	chr3L	18816192	18816389	+	20	NA	intron (FBgn0036814, intron 2 of 5)	-intron (FBgn0036814, intron 2 of 5)	4385	FBgn0036814	FBgn0036814	FBtr0332801						NA
ManzF6HSan_REP1.mLb.clN_peak_1907	chr2L	14589026	14589149	+	20	NA	promoter-TSS (FBgn0261566)	-promoter-TSS (FBgn0261566)	-853	FBgn0261566	FBgn0261566	FBtr0302802						NA
ManzF6HSan_REP1.mLb.clN_peak_11191	chr3R	6841706	6841955	+	20	NA	exon (FBgn0003339, exon 2 of 3)	-exon (FBgn0003339, exon 2 of 3)	5164	FBgn0267565	FBgn0267565	FBtr0346973						NA
ManzF6HSan_REP1.mLb.clN_peak_8897	chr3L	12705267	12706091	+	20	NA	intron (FBgn0014343, intron 3 of 4)	-intron (FBgn0014343, intron 3 of 4)	12040	FBgn0014343	FBgn0014343	FBtr0330077						NA
ManzF6HSan_REP1.mLb.clN_peak_9747	chr3L	19143966	19144734	+	20	NA	exon (FBgn0016797, exon 3 of 3)	-exon (FBgn0016797, exon 3 of 3)	-5375	FBgn0036851	FBgn0036851	FBtr0346533						NA
ManzF6HSan_REP1.mLb.clN_peak_4787	chr2R	12500076	12501012	+	20	NA	exon (FBgn0050044, exon 3 of 3)	-exon (FBgn0050044, exon 3 of 3)	4872	FBgn0050044	FBgn0050044	FBtr0113358						NA
ManzF6HSan_REP1.mLb.clN_peak_8881	chr3L	12585893	12586179	+	20	NA	exon (FBgn0015904, exon 2 of 5)	-exon (FBgn0015904, exon 2 of 5)	5364	FBgn0015904	FBgn0015904	FBtr0300551						NA
ManzF6HSan_REP1.mLb.clN_peak_11417	chr3R	8721933	8723514	+	20	NA	promoter-TSS (FBgn0037617)	-promoter-TSS (FBgn0037617)	-451	FBgn0037617	FBgn0037617	FBtr0346112						NA
ManzF6HSan_REP1.mLb.clN_peak_8517	chr3L	9735061	9735188	+	20	NA	exon (FBgn0259163, exon 12 of 12)	-exon (FBgn0259163, exon 12 of 12)	-1317	FBgn0036040	FBgn0036040	FBtr0076410						NA
ManzF6HSan_REP1.mLb.clN_peak_16842	chrX	11395455	11396498	+	20	NA	exon (FBgn0001624, exon 7 of 9)	-exon (FBgn0001624, exon 7 of 9)	-13971	FBgn0030296	FBgn0030296	FBtr0309222						NA
ManzF6HSan_REP1.mLb.clN_peak_15225	chrX	1082516	1082728	+	20	NA	promoter-TSS (FBgn0040397)	-promoter-TSS (FBgn0040397)	31097	FBgn0040398	FBgn0040398	FBtr0070179						NA
ManzF6HSan_REP1.mLb.clN_peak_16490	chrX	8973092	8973344	+	20	NA	exon (FBgn0030073, exon 2 of 2)	-exon (FBgn0030073, exon 2 of 2)	1037	FBgn0030073	FBgn0030073	FBtr0071263						NA
ManzF6HSan_REP1.mLb.clN_peak_9241	chr3L	15647105	15647394	+	20	NA	exon (FBgn0259236, exon 1 of 2)	-exon (FBgn0259236, exon 1 of 2)	-1322	FBgn0262529	FBgn0262529	FBtr0304969						NA
ManzF6HSan_REP1.mLb.clN_peak_14177	chr3R	29250413	29250600	+	20	NA	promoter-TSS (FBgn0263236)	-promoter-TSS (FBgn0263236)	-1602	FBgn0263236	FBgn0263236	FBtr0085399						NA
ManzF6HSan_REP1.mLb.clN_peak_14593	chr3R	31852043	31852746	+	20	NA	intron (FBgn0011224, intron 12 of 13)	-intron (FBgn0011224, intron 12 of 13)	39785	FBgn0039883	FBgn0039883	FBtr0343538						NA
ManzF6HSan_REP1.mLb.clN_peak_8737	chr3L	11621555	11621746	+	20	NA	exon (FBgn0086254, exon 4 of 7)	-exon (FBgn0086254, exon 4 of 7)	-1549	FBgn0036181	FBgn0036181	FBtr0076140						NA
ManzF6HSan_REP1.mLb.clN_peak_882	chr2L	6779357	6779642	+	20	NA	exon (FBgn0015776, exon 4 of 4)	-exon (FBgn0015776, exon 4 of 4)	3787	FBgn0031858	FBgn0031858	FBtr0332335						NA
ManzF6HSan_REP1.mLb.clN_peak_9944	chr3L	20467727	20468293	+	20	NA	intron (FBgn0036997, intron 2 of 5)	-intron (FBgn0036997, intron 2 of 5)	1066	FBgn0036997	FBgn0036997	FBtr0078197						NA
ManzF6HSan_REP1.mLb.clN_peak_13669	chr3R	25082486	25083075	+	20	NA	promoter-TSS (FBgn0004897)	-promoter-TSS (FBgn0004897)	96	FBgn0004897	FBgn0004897	FBtr0339246						NA
ManzF6HSan_REP1.mLb.clN_peak_18118	chrX	19935159	19935477	+	20	NA	promoter-TSS (FBgn0263210)	-promoter-TSS (FBgn0263210)	-753	FBgn0263210	FBgn0263210	FBtr0307584						NA
ManzF6HSan_REP1.mLb.clN_peak_101	chr2L	457655	458422	+	20	NA	TTS (FBgn0031258)	-TTS (FBgn0031258)	2507	FBgn0031257	FBgn0031257	FBtr0331230						NA
ManzF6HSan_REP1.mLb.clN_peak_623	chr2L	4967749	4968016	+	20	NA	promoter-TSS (FBgn0015834)	-promoter-TSS (FBgn0015834)	-107	FBgn0015834	FBgn0015834	FBtr0079053						NA
ManzF6HSan_REP1.mLb.clN_peak_13024	chr3R	20755063	20755480	+	20	NA	exon (FBgn0259222, exon 10 of 10)	-exon (FBgn0259222, exon 10 of 10)	-6197	FBgn0265606	FBgn0265606	FBtr0083928						NA
ManzF6HSan_REP1.mLb.clN_peak_8498	chr3L	9641145	9641794	+	20	NA	exon (FBgn0036024, exon 1 of 1)	-exon (FBgn0036024, exon 1 of 1)	456	FBgn0036024	FBgn0036024	FBtr0076389						NA
ManzF6HSan_REP1.mLb.clN_peak_14093	chr3R	28743453	28743725	+	20	NA	exon (FBgn0039595, exon 1 of 4)	-exon (FBgn0039595, exon 1 of 4)	1193	FBgn0039595	FBgn0039595	FBtr0336790						NA
ManzF6HSan_REP1.mLb.clN_peak_16665	chrX	10125509	10125983	+	20	NA	intron (FBgn0083940, intron 3 of 7)	-intron (FBgn0083940, intron 4 of 6)	1399	FBgn0086045	FBgn0086045	FBtr0114321						NA
ManzF6HSan_REP1.mLb.clN_peak_15574	chrX	2743745	2743920	+	20	NA	promoter-TSS (FBgn0024980)	-promoter-TSS (FBgn0024980)	-874	FBgn0024980	FBgn0024980	FBtr0070494						NA
ManzF6HSan_REP1.mLb.clN_peak_16226	chrX	7159636	7159789	+	20	NA	intron (FBgn0029939, intron 1 of 4)	-intron (FBgn0029939, intron 1 of 5)	-9862	FBgn0047092	FBgn0047092	FBtr0071016						NA
ManzF6HSan_REP1.mLb.clN_peak_7425	chr3L	1940984	1941945	+	20	NA	exon (FBgn0035294, exon 2 of 3)	-exon (FBgn0035294, exon 2 of 3)	396	FBgn0035294	FBgn0035294	FBtr0072841						NA
ManzF6HSan_REP1.mLb.clN_peak_3786	chr2R	8209746	8210620	+	20	NA	exon (FBgn0053087, exon 6 of 23)	-exon (FBgn0053087, exon 6 of 23)	-4477	FBgn0033275	FBgn0033275	FBtr0088804						NA
ManzF6HSan_REP1.mLb.clN_peak_10748	chr3R	4631721	4632222	+	20	NA	exon (FBgn0087012, exon 7 of 7)	-exon (FBgn0087012, exon 7 of 7)	-3004	FBgn0267233	FBgn0267233	FBtr0346413						NA
ManzF6HSan_REP1.mLb.clN_peak_8390	chr3L	8861978	8862213	+	20	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	-16281	FBgn0267473	FBgn0267473	FBtr0346845						NA
ManzF6HSan_REP1.mLb.clN_peak_16468	chrX	8769172	8769423	+	20	NA	intron (FBgn0026411, intron 3 of 6)	-intron (FBgn0026411, intron 3 of 6)	16056	FBgn0026411	FBgn0026411	FBtr0071279						NA
ManzF6HSan_REP1.mLb.clN_peak_14850	chr4	801154	803441	+	20	NA	intron (FBgn0039938, intron 3 of 3)	-intron (FBgn0039938, intron 2 of 2)	5050	FBgn0039938	FBgn0039938	FBtr0100600						NA
ManzF6HSan_REP1.mLb.clN_peak_12446	chr3R	16109852	16110109	+	20	NA	Intergenic	Intergenic	-6181	FBgn0003319	FBgn0003319	FBtr0344008						NA
ManzF6HSan_REP1.mLb.clN_peak_6475	chr2R	22075099	22075318	+	20	NA	promoter-TSS (FBgn0067102)	-promoter-TSS (FBgn0067102)	100	FBgn0034689	FBgn0034689	FBtr0071800						NA
ManzF6HSan_REP1.mLb.clN_peak_6352	chr2R	21276188	21276346	+	20	NA	exon (FBgn0085426, exon 5 of 9)	-exon (FBgn0085426, exon 5 of 9)	5389	FBgn0085232	FBgn0085232	FBtr0112396						NA
ManzF6HSan_REP1.mLb.clN_peak_11966	chr3R	12422779	12423243	+	20	NA	promoter-TSS (FBgn0038042)	-promoter-TSS (FBgn0038042)	243	FBgn0038043	FBgn0038043	FBtr0082587						NA
ManzF6HSan_REP1.mLb.clN_peak_5035	chr2R	13704549	13704872	+	20	NA	intron (FBgn0000633, intron 2 of 11)	-intron (FBgn0000633, intron 3 of 12)	-11341	FBgn0033865	FBgn0033865	FBtr0087650						NA
ManzF6HSan_REP1.mLb.clN_peak_2791	chr2L	22531275	22531414	+	20	NA	TTS (FBgn0064225)	-TTS (FBgn0064225)	4249	FBgn0082980	FBgn0082980	FBtr0309749						NA
ManzF6HSan_REP1.mLb.clN_peak_7686	chr3L	3555048	3556953	+	20	NA	exon (FBgn0267470, exon 1 of 1)	-exon (FBgn0267470, exon 1 of 1)	299	FBgn0267470	FBgn0267470	FBtr0346841						NA
ManzF6HSan_REP1.mLb.clN_peak_5518	chr2R	16056583	16057382	+	20	NA	exon (FBgn0034071, exon 12 of 13)	-exon (FBgn0034071, exon 12 of 13)	9334	FBgn0034071	FBgn0034071	FBtr0340020						NA
ManzF6HSan_REP1.mLb.clN_peak_9005	chr3L	13900497	13900953	+	20	NA	intron (FBgn0264006, intron 1 of 15)	-intron (FBgn0264006, intron 1 of 16)	2511	FBgn0264006	FBgn0264006	FBtr0333021						NA
ManzF6HSan_REP1.mLb.clN_peak_7738	chr3L	3836530	3839387	+	20	NA	exon (FBgn0004875, exon 10 of 12)	-exon (FBgn0004875, exon 10 of 12)	-8248	FBgn0013751	FBgn0013751	FBtr0330070						NA
ManzF6HSan_REP1.mLb.clN_peak_3620	chr2R	7508732	7510202	+	20	NA	TTS (FBgn0261397)	-TTS (FBgn0261397)	890	FBgn0033184	FBgn0033184	FBtr0088981						NA
ManzF6HSan_REP1.mLb.clN_peak_13497	chr3R	23929289	23929621	+	20	NA	promoter-TSS (FBgn0264741)	-promoter-TSS (FBgn0264741)	212	FBgn0047114	FBgn0047114	FBtr0084492						NA
ManzF6HSan_REP1.mLb.clN_peak_14346	chr3R	30423766	30424156	+	20	NA	promoter-TSS (FBgn0039765)	-promoter-TSS (FBgn0039765)	-13	FBgn0039765	FBgn0039765	FBtr0085625						NA
ManzF6HSan_REP1.mLb.clN_peak_8869	chr3L	12523532	12524884	+	20	NA	promoter-TSS (FBgn0020388)	-promoter-TSS (FBgn0020388)	-194	FBgn0020388	FBgn0020388	FBtr0075969						NA
ManzF6HSan_REP1.mLb.clN_peak_10047	chr3L	21120155	21120431	+	20	NA	TTS (FBgn0267607)	-TTS (FBgn0267607)	880	FBgn0267607	FBgn0267607	FBtr0347053						NA
ManzF6HSan_REP1.mLb.clN_peak_58	chr2L	271364	271816	+	20	NA	TTS (FBgn0031240)	-TTS (FBgn0031240)	2125	FBgn0086912	FBgn0086912	FBtr0078139						NA
ManzF6HSan_REP1.mLb.clN_peak_1463	chr2L	10735833	10736092	+	20	NA	TTS (FBgn0032294)	-TTS (FBgn0032294)	109	FBgn0027868	FBgn0027868	FBtr0080121						NA
ManzF6HSan_REP1.mLb.clN_peak_3191	chr2R	5750996	5751747	+	20	NA	Intergenic	Intergenic	-3146	FBgn0022288	FBgn0022288	FBtr0335269						NA
ManzF6HSan_REP1.mLb.clN_peak_16742	chrX	10656491	10656625	+	20	NA	intron (FBgn0052677, intron 2 of 13)	-intron (FBgn0052677, intron 2 of 14)	-1122	FBgn0030223	FBgn0030223	FBtr0071492						NA
ManzF6HSan_REP1.mLb.clN_peak_11808	chr3R	11348841	11349280	+	20	NA	promoter-TSS (FBgn0026063)	-promoter-TSS (FBgn0026063)	4071	FBgn0026063	FBgn0026063	FBtr0301427						NA
ManzF6HSan_REP1.mLb.clN_peak_10207	chr3L	21934572	21934818	+	20	NA	promoter-TSS (FBgn0037140)	-promoter-TSS (FBgn0037140)	-9	FBgn0037140	FBgn0037140	FBtr0078471						NA
ManzF6HSan_REP1.mLb.clN_peak_14633	chr3R	31973951	31974256	+	20	NA	intron (FBgn0011224, intron 2 of 16)	-intron (FBgn0011224, intron 2 of 13)	-12746	FBgn0039886	FBgn0039886	FBtr0085871						NA
ManzF6HSan_REP1.mLb.clN_peak_15095	chrX	538864	539858	+	20	NA	intron (FBgn0000108, intron 2 of 10)	-intron (FBgn0000108, intron 2 of 11)	8860	FBgn0000108	FBgn0000108	FBtr0307294						NA
ManzF6HSan_REP1.mLb.clN_peak_3160	chr2R	5640200	5641301	+	20	NA	TTS (FBgn0033028)	-TTS (FBgn0033028)	12065	FBgn0033028	FBgn0033028	FBtr0345359						NA
ManzF6HSan_REP1.mLb.clN_peak_10094	chr3L	21392476	21393051	+	20	NA	intron (FBgn0261258, intron 1 of 5)	-intron (FBgn0261258, intron 1 of 6)	-5554	FBgn0267615	FBgn0267615	FBtr0347056						NA
ManzF6HSan_REP1.mLb.clN_peak_18381	chrX	22853018	22853252	+	20	NA	intron (FBgn0000719, intron 1 of 2)	-intron (FBgn0000719, intron 1 of 2)	2059	FBgn0000719	FBgn0000719	FBtr0333181						NA
ManzF6HSan_REP1.mLb.clN_peak_6396	chr2R	21534679	21535620	+	20	NA	TTS (FBgn0050286)	-TTS (FBgn0050286)	1646	FBgn0050286	FBgn0050286	FBtr0300952						NA
ManzF6HSan_REP1.mLb.clN_peak_13263	chr3R	22183732	22184673	+	20	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	25275	FBgn0266751	FBgn0266751	FBtr0345327						NA
ManzF6HSan_REP1.mLb.clN_peak_6898	chr2R	24380981	24381671	+	20	NA	exon (FBgn0000037, exon 5 of 5)	-exon (FBgn0000037, exon 5 of 5)	3495	FBgn0035000	FBgn0035000	FBtr0072289						NA
ManzF6HSan_REP1.mLb.clN_peak_17684	chrX	17272449	17273128	+	20	NA	intron (FBgn0262111, intron 5 of 11)	-intron (FBgn0262111, intron 6 of 12)	-2726	FBgn0262111	FBgn0262111	FBtr0344942						NA
ManzF6HSan_REP1.mLb.clN_peak_12987	chr3R	20560893	20561138	+	20	NA	promoter-TSS (FBgn0040575)	-promoter-TSS (FBgn0040575)	-132	FBgn0038803	FBgn0038803	FBtr0345213						NA
ManzF6HSan_REP1.mLb.clN_peak_12075	chr3R	13483751	13484024	+	20	NA	Intergenic	Intergenic	5622	FBgn0267149	FBgn0267149	FBtr0346245						NA
ManzF6HSan_REP1.mLb.clN_peak_6616	chr2R	22758051	22758908	+	20	NA	exon (FBgn0259145, exon 5 of 12)	-exon (FBgn0259145, exon 5 of 12)	2314	FBgn0050267	FBgn0050267	FBtr0309275						NA
ManzF6HSan_REP1.mLb.clN_peak_6512	chr2R	22219284	22219413	+	20	NA	promoter-TSS (FBgn0050278)	-promoter-TSS (FBgn0050278)	-848	FBgn0050278	FBgn0050278	FBtr0345469						NA
ManzF6HSan_REP1.mLb.clN_peak_3878	chr2R	8607488	8608358	+	20	NA	intron (FBgn0267792, intron 1 of 4)	-intron (FBgn0267792, intron 1 of 4)	6232	FBgn0033312	FBgn0033312	FBtr0310502						NA
ManzF6HSan_REP1.mLb.clN_peak_11615	chr3R	9783076	9783781	+	20	NA	promoter-TSS (FBgn0051514)	-promoter-TSS (FBgn0051514)	-735	FBgn0051514	FBgn0051514	FBtr0304109						NA
ManzF6HSan_REP1.mLb.clN_peak_7694	chr3L	3612171	3612410	+	20	NA	promoter-TSS (FBgn0035452)	-promoter-TSS (FBgn0035452)	98	FBgn0035452	FBgn0035452	FBtr0290290						NA
ManzF6HSan_REP1.mLb.clN_peak_14072	chr3R	28623267	28623593	+	20	NA	intron (FBgn0039590, intron 1 of 5)	-intron (FBgn0039590, intron 1 of 5)	11669	FBgn0039590	FBgn0039590	FBtr0085319						NA
ManzF6HSan_REP1.mLb.clN_peak_5229	chr2R	14626576	14627053	+	20	NA	Intergenic	Intergenic	2561	FBgn0082919	FBgn0082919	FBtr0113511						NA
ManzF6HSan_REP1.mLb.clN_peak_17093	chrX	13265124	13265581	+	20	NA	exon (FBgn0041210, exon 10 of 12)	-exon (FBgn0041210, exon 10 of 12)	6331	FBgn0000346	FBgn0000346	FBtr0333329						NA
ManzF6HSan_REP1.mLb.clN_peak_6681	chr2R	23143354	23143739	+	20	NA	exon (FBgn0034827, exon 1 of 1)	-exon (FBgn0034827, exon 1 of 1)	1547	FBgn0034827	FBgn0034827	FBtr0071968						NA
ManzF6HSan_REP1.mLb.clN_peak_8334	chr3L	8574579	8576097	+	20	NA	TTS (FBgn0260442)	-TTS (FBgn0260442)	740	FBgn0035911	FBgn0035911	FBtr0076651						NA
ManzF6HSan_REP1.mLb.clN_peak_4245	chr2R	10132389	10133079	+	20	NA	intron (FBgn0284235, intron 6 of 11)	-intron (FBgn0050011, intron 6 of 11)	-4922	FBgn0033490	FBgn0033490	FBtr0290287						NA
ManzF6HSan_REP1.mLb.clN_peak_1254	chr2L	9446566	9446850	+	20	NA	intron (FBgn0002973, intron 1 of 3)	-intron (FBgn0002973, intron 1 of 3)	-3122	FBgn0002973	FBgn0002973	FBtr0339526						NA
ManzF6HSan_REP1.mLb.clN_peak_1234	chr2L	9237603	9238487	+	20	NA	intron (FBgn0041092, intron 4 of 12)	-intron (FBgn0041092, intron 5 of 14)	-1451	FBgn0051885	FBgn0051885	FBtr0079820						NA
ManzF6HSan_REP1.mLb.clN_peak_10927	chr3R	5292669	5293319	+	20	NA	intron (FBgn0013576, intron 8 of 12)	-intron (FBgn0013576, intron 14 of 18)	4522	FBgn0013576	FBgn0013576	FBtr0273431						NA
ManzF6HSan_REP1.mLb.clN_peak_5209	chr2R	14552184	14552532	+	20	NA	intron (FBgn0265974, intron 1 of 9)	-intron (FBgn0265974, intron 1 of 9)	1951	FBgn0264540	FBgn0264540	FBtr0333167						NA
ManzF6HSan_REP1.mLb.clN_peak_3328	chr2R	6251304	6253021	+	20	NA	exon (FBgn0286511, exon 5 of 9)	-exon (FBgn0286511, exon 5 of 9)	6650	FBgn0286511	FBgn0286511	FBtr0336520						NA
ManzF6HSan_REP1.mLb.clN_peak_14241	chr3R	29839589	29840483	+	20	NA	Intergenic	Intergenic	-1621	FBgn0039709	FBgn0039709	FBtr0303095						NA
ManzF6HSan_REP1.mLb.clN_peak_16794	chrX	10951956	10952216	+	20	NA	exon (FBgn0052670, exon 1 of 1)	-exon (FBgn0052670, exon 1 of 1)	400	FBgn0052670	FBgn0052670	FBtr0073401						NA
ManzF6HSan_REP1.mLb.clN_peak_14495	chr3R	31358934	31359247	+	20	NA	exon (FBgn0085376, exon 10 of 17)	-exon (FBgn0085376, exon 10 of 17)	-13337	FBgn0046332	FBgn0046332	FBtr0085784						NA
ManzF6HSan_REP1.mLb.clN_peak_8453	chr3L	9379814	9380201	+	20	NA	promoter-TSS (FBgn0001227)	-promoter-TSS (FBgn0001227)	-352	FBgn0263492	FBgn0263492	FBtr0347578						NA
ManzF6HSan_REP1.mLb.clN_peak_14054	chr3R	28530864	28531230	+	20	NA	exon (FBgn0003137, exon 4 of 12)	-exon (FBgn0003137, exon 4 of 12)	9277	FBgn0003137	FBgn0003137	FBtr0301839						NA
ManzF6HSan_REP1.mLb.clN_peak_14986	chr4	1270849	1271083	+	20	NA	exon (FBgn0053653, exon 24 of 24)	-exon (FBgn0053653, exon 24 of 24)	40129	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF6HSan_REP1.mLb.clN_peak_3371	chr2R	6532443	6533189	+	20	NA	exon (FBgn0264506, exon 1 of 1)	-exon (FBgn0264506, exon 1 of 1)	779	FBgn0264506	FBgn0264506	FBtr0332951						NA
ManzF6HSan_REP1.mLb.clN_peak_17239	chrX	14181299	14183110	+	20	NA	exon (FBgn0030541, exon 2 of 2)	-exon (FBgn0030541, exon 2 of 2)	512	FBgn0267657	FBgn0267657	FBtr0347114						NA
ManzF6HSan_REP1.mLb.clN_peak_7253	chr3L	823425	824518	+	20	NA	Intergenic	Intergenic	3173	FBgn0086062	FBgn0086062	FBtr0114338						NA
ManzF6HSan_REP1.mLb.clN_peak_5927	chr2R	18537765	18538151	+	20	NA	exon (FBgn0003067, exon 2 of 2)	-exon (FBgn0003067, exon 2 of 2)	1191	FBgn0003067	FBgn0003067	FBtr0086701						NA
ManzF6HSan_REP1.mLb.clN_peak_684	chr2L	5259011	5259271	+	20	NA	exon (FBgn0265957, exon 1 of 2)	-exon (FBgn0265957, exon 1 of 2)	199	FBgn0265957	FBgn0265957	FBtr0342932						NA
ManzF6HSan_REP1.mLb.clN_peak_6375	chr2R	21390239	21390535	+	20	NA	exon (FBgn0034629, exon 3 of 8)	-exon (FBgn0034629, exon 3 of 8)	982	FBgn0034629	FBgn0034629	FBtr0071607						NA
ManzF6HSan_REP1.mLb.clN_peak_3014	chr2R	4398036	4398299	+	20	NA	intron (FBgn0260798, intron 7 of 14)	-intron (FBgn0260798, intron 7 of 14)	72893	FBgn0260798	FBgn0260798	FBtr0302242						NA
ManzF6HSan_REP1.mLb.clN_peak_557	chr2L	4286693	4287965	+	20	NA	intron (FBgn0010473, intron 2 of 13)	-intron (FBgn0010473, intron 2 of 6)	4181	FBgn0010473	FBgn0010473	FBtr0333484						NA
ManzF6HSan_REP1.mLb.clN_peak_8702	chr3L	11318831	11319223	+	20	NA	TTS (FBgn0036154)	-TTS (FBgn0036154)	1323	FBgn0267960	FBgn0267960	FBtr0347536						NA
