PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP3.mLb.clN_peak_9412	chr3L	19562250	19562530	+	20	NA	promoter-TSS (FBgn0267576)	-promoter-TSS (FBgn0267576)	-246	FBgn0267576	FBgn0267576	FBtr0346990						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7381	chr3L	3670072	3670442	+	20	NA	Intergenic	Intergenic	11189	FBgn0262544	FBgn0262544	FBtr0304986						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_614	chr2L	5254474	5254631	+	20	NA	intron (FBgn0003716, intron 1 of 3)	-intron (FBgn0003716, intron 1 of 3)	-4390	FBgn0265957	FBgn0265957	FBtr0342932						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6028	chr2R	21149538	21149707	+	20	NA	exon (FBgn0050389, exon 11 of 11)	-exon (FBgn0050389, exon 11 of 11)	-1469	FBgn0034595	FBgn0034595	FBtr0342872						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15455	chrX	6579948	6580061	+	20	NA	exon (FBgn0085446, exon 11 of 11)	-exon (FBgn0085446, exon 11 of 11)	-9286	FBgn0029877	FBgn0029877	FBtr0070944						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2459	chr2L	20970931	20972064	+	20	NA	intron (FBgn0250867, intron 4 of 5)	-intron (FBgn0250867, intron 1 of 1)	-23327	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1324	chr2L	10700121	10700557	+	20	NA	exon (FBgn0023496, exon 3 of 5)	-exon (FBgn0023496, exon 3 of 5)	1205	FBgn0023496	FBgn0023496	FBtr0340248						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11486	chr3R	12751393	12751542	+	20	NA	intron (FBgn0038084, intron 4 of 6)	-intron (FBgn0038084, intron 4 of 6)	-6079	FBgn0267958	FBgn0267958	FBtr0347534						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13886	chr3R	30842959	30843231	+	20	NA	Intergenic	Intergenic	-9220	FBgn0003720	FBgn0003720	FBtr0085709						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13191	chr3R	25355040	25355266	+	20	NA	exon (FBgn0004509, exon 10 of 12)	-exon (FBgn0004509, exon 10 of 12)	-3132	FBgn0039331	FBgn0039331	FBtr0273265						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12742	chr3R	22176361	22176663	+	20	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	32965	FBgn0266751	FBgn0266751	FBtr0345327						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12152	chr3R	18130636	18132114	+	20	NA	exon (FBgn0003499, exon 5 of 5)	-exon (FBgn0003499, exon 5 of 5)	9314	FBgn0003499	FBgn0003499	FBtr0330050						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12561	chr3R	21064247	21064600	+	20	NA	promoter-TSS (FBgn0025865)	-promoter-TSS (FBgn0025865)	48	FBgn0025865	FBgn0025865	FBtr0306349						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9701	chr3L	21460551	21460806	+	20	NA	Intergenic	Intergenic	14844	FBgn0267849	FBgn0267849	FBtr0078352						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14959	chrX	3099260	3099554	+	20	NA	promoter-TSS (FBgn0028369)	-promoter-TSS (FBgn0028369)	-31925	FBgn0029649	FBgn0029649	FBtr0070561						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7981	chr3L	8269816	8270147	+	20	NA	intron (FBgn0263219, intron 14 of 31)	-intron (FBgn0263219, intron 14 of 31)	19497	FBgn0027569	FBgn0027569	FBtr0076717						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8396	chr3L	11406487	11406999	+	20	NA	TTS (FBgn0265470)	-TTS (FBgn0265470)	1208	FBgn0265470	FBgn0265470	FBtr0339929						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9164	chr3L	17783710	17784195	+	20	NA	TTS (FBgn0265879)	-TTS (FBgn0265879)	1332	FBgn0265879	FBgn0265879	FBtr0342747						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16577	chrX	14455231	14455410	+	20	NA	intron (FBgn0052600, intron 8 of 8)	-intron (FBgn0052600, intron 9 of 9)	24766	FBgn0030569	FBgn0030569	FBtr0073916						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17068	chrX	17920770	17921186	+	20	NA	exon (FBgn0030884, exon 4 of 7)	-exon (FBgn0030884, exon 4 of 7)	9516	FBgn0030884	FBgn0030884	FBtr0344233						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6611	chr2R	24319374	24319984	+	20	NA	Intergenic	Intergenic	-10051	FBgn0266045	FBgn0266045	FBtr0343308						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15334	chrX	5607621	5608330	+	20	NA	intron (FBgn0263511, intron 2 of 2)	-intron (FBgn0263511, intron 2 of 2)	6492	FBgn0085464	FBgn0085464	FBtr0112736						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12733	chr3R	22139172	22139570	+	20	NA	intron (FBgn0051163, intron 1 of 20)	-intron (FBgn0051163, intron 1 of 18)	5536	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11653	chr3R	14226068	14226669	+	20	NA	exon (FBgn0027563, exon 2 of 3)	-exon (FBgn0027563, exon 2 of 3)	394	FBgn0027563	FBgn0027563	FBtr0082898						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10616	chr3R	6373519	6374130	+	20	NA	promoter-TSS (FBgn0037440)	-promoter-TSS (FBgn0037440)	-651	FBgn0260766	FBgn0260766	FBtr0301268						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11260	chr3R	10881906	10882454	+	20	NA	promoter-TSS (FBgn0037852)	-promoter-TSS (FBgn0037852)	8	FBgn0037852	FBgn0037852	FBtr0082334						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16352	chrX	12783164	12783310	+	20	NA	exon (FBgn0052647, exon 3 of 6)	-exon (FBgn0052647, exon 3 of 6)	1721	FBgn0052647	FBgn0052647	FBtr0073702						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4018	chr2R	10549549	10549853	+	20	NA	Intergenic	Intergenic	-2441	FBgn0283426	FBgn0283426	FBtr0445179						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15204	chrX	4596353	4596865	+	20	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	14776	FBgn0052773	FBgn0052773	FBtr0344480						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_378	chr2L	3058588	3058696	+	20	NA	intron (FBgn0283427, intron 1 of 5)	-intron (FBgn0283427, intron 1 of 5)	1653	FBgn0283427	FBgn0283427	FBtr0335387						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_485	chr2L	4117621	4117904	+	20	NA	Intergenic	Intergenic	-2581	FBgn0020376	FBgn0020376	FBtr0077466						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7390	chr3L	3718367	3718784	+	20	NA	intron (FBgn0052264, intron 8 of 9)	-intron (FBgn0052264, intron 10 of 11)	4548	FBgn0262535	FBgn0262535	FBtr0340708						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2810	chr2R	4544264	4544806	+	20	NA	Intergenic	Intergenic	-2156	FBgn0046692	FBgn0046692	FBtr0111111						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13094	chr3R	24717481	24717655	+	20	NA	promoter-TSS (FBgn0039218)	-promoter-TSS (FBgn0039218)	57	FBgn0039218	FBgn0039218	FBtr0084688						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10744	chr3R	7154892	7155253	+	20	NA	TTS (FBgn0011020)	-TTS (FBgn0011020)	108	FBgn0037481	FBgn0037481	FBtr0081606						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15099	chrX	4006163	4006322	+	20	NA	Intergenic	Intergenic	-4635	FBgn0262990	FBgn0262990	FBtr0306828						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_148	chr2L	921933	922269	+	20	NA	promoter-TSS (FBgn0028481)	-promoter-TSS (FBgn0028481)	-692	FBgn0028481	FBgn0028481	FBtr0305064						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11865	chr3R	15741395	15741549	+	20	NA	Intergenic	Intergenic	-3182	FBgn0038355	FBgn0038355	FBtr0344379						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7179	chr3L	2369623	2369767	+	20	NA	exon (FBgn0035333, exon 2 of 2)	-exon (FBgn0035333, exon 2 of 2)	2244	FBgn0035333	FBgn0035333	FBtr0345587						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12475	chr3R	20399354	20399695	+	20	NA	TTS (FBgn0262869)	-TTS (FBgn0262869)	8347	FBgn0038795	FBgn0038795	FBtr0083894						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17075	chrX	18033844	18034098	+	20	NA	intron (FBgn0003380, intron 3 of 8)	-intron (FBgn0003380, intron 3 of 13)	-10020	FBgn0030889	FBgn0030889	FBtr0479777						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5431	chr2R	17976011	17976115	+	20	NA	exon (FBgn0034286, exon 7 of 7)	-exon (FBgn0034286, exon 7 of 7)	-19493	FBgn0003140	FBgn0003140	FBtr0344898						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15385	chrX	5918731	5919157	+	20	NA	intron (FBgn0029824, intron 1 of 6)	-intron (FBgn0029824, intron 1 of 6)	1847	FBgn0029824	FBgn0029824	FBtr0343051						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5192	chr2R	16485157	16485432	+	20	NA	exon (FBgn0034131, exon 1 of 2)	-exon (FBgn0034131, exon 1 of 2)	258	FBgn0034131	FBgn0034131	FBtr0087127						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10273	chr3R	4608792	4608933	+	20	NA	Intergenic	Intergenic	-4008	FBgn0087012	FBgn0087012	FBtr0339397						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7678	chr3L	5927780	5927948	+	20	NA	promoter-TSS (FBgn0053523)	-promoter-TSS (FBgn0053523)	4002	FBgn0053523	FBgn0053523	FBtr0330119						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5862	chr2R	20196488	20196729	+	20	NA	Intergenic	Intergenic	16011	FBgn0034483	FBgn0034483	FBtr0086324						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15926	chrX	9771056	9771274	+	20	NA	Intergenic	Intergenic	-7577	FBgn0030151	FBgn0030151	FBtr0474138						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12363	chr3R	19598152	19598457	+	20	NA	exon (FBgn0038714, exon 2 of 2)	-exon (FBgn0038714, exon 2 of 2)	651	FBgn0038714	FBgn0038714	FBtr0083811						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14103	chr4	115177	115927	+	20	NA	TTS (FBgn0011747)	-TTS (FBgn0011747)	14297	FBgn0011747	FBgn0011747	FBtr0300497						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17393	chrX	20147349	20147511	+	20	NA	promoter-TSS (FBgn0031089)	-promoter-TSS (FBgn0031089)	-694	FBgn0031089	FBgn0031089	FBtr0343173						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13626	chr3R	29089344	29089608	+	20	NA	intron (FBgn0039633, intron 1 of 7)	-intron (FBgn0039633, intron 2 of 8)	-5892	FBgn0266390	FBgn0266390	FBtr0344329						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17299	chrX	19468406	19469504	+	20	NA	exon (FBgn0031016, exon 6 of 6)	-exon (FBgn0031016, exon 6 of 6)	-6108	FBgn0031018	FBgn0031018	FBtr0074710						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10722	chr3R	7025005	7025147	+	20	NA	Intergenic	Intergenic	-12802	FBgn0266238	FBgn0266238	FBtr0343903						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16947	chrX	17134320	17134568	+	20	NA	exon (FBgn0260748, exon 9 of 11)	-exon (FBgn0260748, exon 9 of 11)	4021	FBgn0260748	FBgn0260748	FBtr0346797						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5566	chr2R	18657978	18658325	+	20	NA	promoter-TSS (FBgn0034371)	-promoter-TSS (FBgn0034371)	2463	FBgn0259202	FBgn0259202	FBtr0299688						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1786	chr2L	14731314	14731434	+	20	NA	Intergenic	Intergenic	-1197	FBgn0261571	FBgn0261571	FBtr0473612						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3200	chr2R	6904821	6904951	+	20	NA	intron (FBgn0050158, intron 2 of 7)	-intron (FBgn0050158, intron 2 of 7)	13126	FBgn0050158	FBgn0050158	FBtr0086165						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3747	chr2R	9294584	9294721	+	20	NA	promoter-TSS (FBgn0028408)	-promoter-TSS (FBgn0028408)	1043	FBgn0028408	FBgn0028408	FBtr0304798						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10107	chr3L	27070696	27070923	+	20	NA	Intergenic	Intergenic	13097	FBgn0063670	FBgn0063670	FBtr0333872						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14903	chrX	2714748	2715136	+	20	NA	promoter-TSS (FBgn0024998)	-promoter-TSS (FBgn0024998)	863	FBgn0024991	FBgn0024991	FBtr0310649						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2066	chr2L	18448342	18448994	+	20	NA	TTS (FBgn0284256)	-TTS (FBgn0284256)	289	FBgn0086707	FBgn0086707	FBtr0081088						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12740	chr3R	22163764	22163962	+	20	NA	intron (FBgn0051163, intron 4 of 20)	-intron (FBgn0051163, intron 3 of 18)	30028	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1994	chr2L	17405649	17405760	+	20	NA	exon (FBgn0020503, exon 13 of 17)	-exon (FBgn0020503, exon 13 of 17)	4702	FBgn0032634	FBgn0032634	FBtr0081011						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9323	chr3L	18920919	18921543	+	20	NA	promoter-TSS (FBgn0036832)	-promoter-TSS (FBgn0036832)	877	FBgn0036833	FBgn0036833	FBtr0333710						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15056	chrX	3786494	3786897	+	20	NA	TTS (FBgn0283657)	-TTS (FBgn0283657)	-3347	FBgn0029676	FBgn0029676	FBtr0333764						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11019	chr3R	9064780	9066010	+	20	NA	promoter-TSS (FBgn0037660)	-promoter-TSS (FBgn0037660)	212	FBgn0037661	FBgn0037661	FBtr0081971						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6429	chr2R	23341301	23341521	+	20	NA	Intergenic	Intergenic	-5224	FBgn0034846	FBgn0034846	FBtr0290285						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1840	chr2L	15461183	15461418	+	20	NA	Intergenic	Intergenic	-1954	FBgn0266157	FBgn0266157	FBtr0343733						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5945	chr2R	20699069	20699189	+	20	NA	exon (FBgn0040726, exon 1 of 8)	-exon (FBgn0040726, exon 1 of 8)	646	FBgn0040726	FBgn0040726	FBtr0086238						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14292	chr4	906798	907948	+	20	NA	exon (FBgn0263093, exon 2 of 2)	-exon (FBgn0263093, exon 2 of 2)	2194	FBgn0263093	FBgn0263093	FBtr0334486						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5339	chr2R	17371225	17371330	+	20	NA	intron (FBgn0265487, intron 8 of 9)	-intron (FBgn0265487, intron 6 of 7)	17804	FBgn0265444	FBgn0265444	FBtr0339754						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17147	chrX	18489634	18489792	+	20	NA	promoter-TSS (FBgn0030927)	-promoter-TSS (FBgn0030927)	-93	FBgn0030927	FBgn0030927	FBtr0074628						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1632	chr2L	13580360	13580468	+	20	NA	intron (FBgn0259984, intron 3 of 10)	-intron (FBgn0259984, intron 3 of 12)	-2155	FBgn0266308	FBgn0266308	FBtr0344037						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4336	chr2R	12033918	12034602	+	20	NA	promoter-TSS (FBgn0033677)	-promoter-TSS (FBgn0033677)	49	FBgn0033677	FBgn0033677	FBtr0344873						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8292	chr3L	10838023	10838155	+	20	NA	intron (FBgn0026160, intron 1 of 10)	-intron (FBgn0026160, intron 1 of 10)	2561	FBgn0026160	FBgn0026160	FBtr0301658						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4582	chr2R	13333531	13333779	+	20	NA	intron (FBgn0265104, intron 2 of 2)	-intron (FBgn0265104, intron 1 of 1)	11153	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17263	chrX	19289172	19289683	+	20	NA	intron (FBgn0031011, intron 1 of 3)	-intron (FBgn0031011, intron 1 of 3)	-4626	FBgn0031011	FBgn0031011	FBtr0074684						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6328	chr2R	22853524	22853789	+	20	NA	promoter-TSS (FBgn0010078)	-promoter-TSS (FBgn0010078)	171	FBgn0034786	FBgn0034786	FBtr0343182						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16652	chrX	15069354	15069616	+	20	NA	TTS (FBgn0030607)	-TTS (FBgn0030607)	2478	FBgn0030607	FBgn0030607	FBtr0073961						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4199	chr2R	11437134	11437313	+	20	NA	intron (FBgn0033635, intron 1 of 6)	-intron (FBgn0033635, intron 1 of 5)	980	FBgn0033635	FBgn0033635	FBtr0088137						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_930	chr2L	7711086	7711531	+	20	NA	promoter-TSS (FBgn0267326)	-promoter-TSS (FBgn0267326)	-168	FBgn0012018	FBgn0012018	FBtr0089297						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11588	chr3R	13638899	13639084	+	20	NA	exon (FBgn0263396, exon 5 of 5)	-exon (FBgn0263396, exon 5 of 5)	7049	FBgn0038163	FBgn0038163	FBtr0309093						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9090	chr3L	17160766	17160895	+	20	NA	intron (FBgn0260943, intron 6 of 14)	-intron (FBgn0260943, intron 6 of 14)	-6033	FBgn0263381	FBgn0263381	FBtr0309067						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8588	chr3L	13052803	13053035	+	20	NA	Intergenic	Intergenic	5942	FBgn0036342	FBgn0036342	FBtr0345366						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15684	chrX	7986994	7987639	+	20	NA	TTS (FBgn0003447)	-TTS (FBgn0003447)	-11859	FBgn0010329	FBgn0010329	FBtr0340409						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14725	chrX	1683581	1684181	+	20	NA	exon (FBgn0029587, exon 3 of 4)	-exon (FBgn0029587, exon 3 of 4)	2315	FBgn0029587	FBgn0029587	FBtr0308320						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12302	chr3R	19256619	19256777	+	20	NA	promoter-TSS (FBgn0038695)	-promoter-TSS (FBgn0038695)	-79	FBgn0038695	FBgn0038695	FBtr0346143						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15215	chrX	4658034	4658157	+	20	NA	TTS (FBgn0022942)	-TTS (FBgn0022942)	-3598	FBgn0029719	FBgn0029719	FBtr0070689						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12683	chr3R	21803703	21804333	+	20	NA	exon (FBgn0013759, exon 2 of 13)	-exon (FBgn0013759, exon 2 of 13)	10171	FBgn0013759	FBgn0013759	FBtr0330368						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14892	chrX	2648282	2648750	+	20	NA	intron (FBgn0003371, intron 1 of 10)	-intron (FBgn0003371, intron 2 of 9)	-19294	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8885	chr3L	15669707	15669916	+	20	NA	Intergenic	Intergenic	7944	FBgn0262528	FBgn0262528	FBtr0304968						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6044	chr2R	21241019	21241248	+	20	NA	intron (FBgn0034606, intron 1 of 7)	-intron (FBgn0034606, intron 1 of 7)	10017	FBgn0034606	FBgn0034606	FBtr0071622						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_560	chr2L	4794100	4794609	+	20	NA	promoter-TSS (FBgn0031628)	-promoter-TSS (FBgn0031628)	-195	FBgn0031628	FBgn0031628	FBtr0077381						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3264	chr2R	7193203	7193671	+	20	NA	exon (FBgn0003090, exon 2 of 7)	-exon (FBgn0003090, exon 2 of 7)	6204	FBgn0003090	FBgn0003090	FBtr0089044						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2252	chr2L	19582236	19582491	+	20	NA	TTS (FBgn0032813)	-TTS (FBgn0032813)	111	FBgn0032812	FBgn0032812	FBtr0331246						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12998	chr3R	23948420	23948535	+	20	NA	promoter-TSS (FBgn0039131)	-promoter-TSS (FBgn0039131)	-94	FBgn0039131	FBgn0039131	FBtr0084514						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4664	chr2R	13714113	13714799	+	20	NA	intron (FBgn0000633, intron 5 of 11)	-intron (FBgn0000633, intron 6 of 12)	-21087	FBgn0033865	FBgn0033865	FBtr0087650						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_164	chr2L	1075649	1075874	+	20	NA	intron (FBgn0003310, intron 1 of 4)	-intron (FBgn0003310, intron 1 of 4)	2050	FBgn0003310	FBgn0003310	FBtr0077994						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13370	chr3R	26732782	26733361	+	20	NA	Intergenic	Intergenic	3236	FBgn0039453	FBgn0039453	FBtr0339241						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14474	chrX	481488	481873	+	20	NA	promoter-TSS (FBgn0029524)	-promoter-TSS (FBgn0029524)	146	FBgn0029526	FBgn0029526	FBtr0339441						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1226	chr2L	9892882	9893474	+	20	NA	TTS (FBgn0063449)	-TTS (FBgn0063449)	268	FBgn0032154	FBgn0032154	FBtr0079911						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3350	chr2R	7545055	7545862	+	20	NA	exon (FBgn0033192, exon 1 of 14)	-exon (FBgn0033192, exon 1 of 14)	5347	FBgn0033192	FBgn0033192	FBtr0336996						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7788	chr3L	6863658	6863859	+	20	NA	Intergenic	Intergenic	2681	FBgn0266590	FBgn0266590	FBtr0344812						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7659	chr3L	5789749	5789864	+	20	NA	TTS (FBgn0086694)	-TTS (FBgn0086694)	-3088	FBgn0035636	FBgn0035636	FBtr0077117						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5646	chr2R	19021775	19022521	+	20	NA	TTS (FBgn0263116)	-TTS (FBgn0263116)	-7861	FBgn0263083	FBgn0263083	FBtr0307099						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13848	chr3R	30678407	30678529	+	20	NA	Intergenic	Intergenic	-12174	FBgn0039795	FBgn0039795	FBtr0085698						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16254	chrX	11891908	11892397	+	20	NA	exon (FBgn0030352, exon 1 of 4)	-exon (FBgn0030352, exon 1 of 4)	420	FBgn0030352	FBgn0030352	FBtr0346165						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1351	chr2L	10859871	10860068	+	20	NA	exon (FBgn0027363, exon 3 of 4)	-exon (FBgn0027363, exon 3 of 4)	1433	FBgn0027363	FBgn0027363	FBtr0080143						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10925	chr3R	8468170	8469035	+	20	NA	intron (FBgn0266801, intron 1 of 14)	-intron (FBgn0266801, intron 1 of 15)	-7402	FBgn0267800	FBgn0267800	FBtr0347369						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9510	chr3L	20283140	20283381	+	20	NA	intron (FBgn0052227, intron 1 of 9)	-intron (FBgn0052227, intron 1 of 9)	7892	FBgn0264482	FBgn0264482	FBtr0344582						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16704	chrX	15393097	15393535	+	20	NA	exon (FBgn0263257, exon 15 of 18)	-exon (FBgn0263257, exon 15 of 18)	-7875	FBgn0030634	FBgn0030634	FBtr0074012						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16106	chrX	10848710	10849132	+	20	NA	TTS (FBgn0030239)	-TTS (FBgn0030239)	164	FBgn0030240	FBgn0030240	FBtr0073380						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3775	chr2R	9430657	9430975	+	20	NA	intron (FBgn0017558, intron 1 of 5)	-intron (FBgn0017558, intron 1 of 4)	4377	FBgn0017558	FBgn0017558	FBtr0112892						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_491	chr2L	4187343	4188245	+	20	NA	promoter-TSS (FBgn0040102)	-promoter-TSS (FBgn0040102)	-1	FBgn0051961	FBgn0051961	FBtr0077484						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1973	chr2L	16814485	16814632	+	20	NA	exon (FBgn0086673, exon 3 of 3)	-exon (FBgn0086673, exon 3 of 3)	-2550	FBgn0004797	FBgn0004797	FBtr0347182						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12461	chr3R	20265039	20265152	+	20	NA	intron (FBgn0262582, intron 1 of 17)	-intron (FBgn0262582, intron 2 of 18)	-26004	FBgn0267710	FBgn0267710	FBtr0347250						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5295	chr2R	17119252	17119431	+	20	NA	exon (FBgn0000079, exon 1 of 1)	-exon (FBgn0000079, exon 1 of 1)	962	FBgn0000079	FBgn0000079	FBtr0345521						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5612	chr2R	18892186	18892719	+	20	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-6977	FBgn0086022	FBgn0086022	FBtr0114298						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4497	chr2R	12932064	12932535	+	20	NA	exon (FBgn0033783, exon 3 of 5)	-exon (FBgn0033783, exon 3 of 5)	1746	FBgn0033783	FBgn0033783	FBtr0339738						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4951	chr2R	15145153	15145587	+	20	NA	TTS (FBgn0015371)	-TTS (FBgn0015371)	149	FBgn0262954	FBgn0262954	FBtr0112379						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2457	chr2L	20960501	20960761	+	20	NA	Intergenic	Intergenic	-12461	FBgn0265817	FBgn0265817	FBtr0342649						NA
