PeakID (cmd=annotatePeaks.pl AkaaF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Heat_REP3.mLb.clN_peak_11447	chrX	1375463	1375872	+	17	NA	TTS (FBgn0024987)	-TTS (FBgn0024987)	131	FBgn0023169	FBgn0023169	FBtr0070218						NA
AkaaF3Heat_REP3.mLb.clN_peak_2118	chr2L	20382271	20382770	+	17	NA	promoter-TSS (FBgn0032856)	-promoter-TSS (FBgn0032856)	-164	FBgn0032856	FBgn0032856	FBtr0081371						NA
AkaaF3Heat_REP3.mLb.clN_peak_809	chr2L	7597958	7598264	+	17	NA	Intergenic	Intergenic	-6132	FBgn0266910	FBgn0266910	FBtr0345778						NA
AkaaF3Heat_REP3.mLb.clN_peak_5260	chr3L	1318390	1318507	+	17	NA	promoter-TSS (FBgn0010246)	-promoter-TSS (FBgn0010246)	4358	FBgn0035208	FBgn0035208	FBtr0072726						NA
AkaaF3Heat_REP3.mLb.clN_peak_5341	chr3L	1969731	1970118	+	17	NA	TTS (FBgn0035299)	-TTS (FBgn0035299)	1276	FBgn0035299	FBgn0035299	FBtr0072852						NA
AkaaF3Heat_REP3.mLb.clN_peak_6699	chr3L	13994207	13994472	+	17	NA	promoter-TSS (FBgn0036391)	-promoter-TSS (FBgn0036391)	108	FBgn0250848	FBgn0250848	FBtr0075766						NA
AkaaF3Heat_REP3.mLb.clN_peak_6805	chr3L	14939532	14940415	+	17	NA	exon (FBgn0259099, exon 5 of 11)	-exon (FBgn0259099, exon 5 of 11)	4358	FBgn0040809	FBgn0040809	FBtr0075674						NA
AkaaF3Heat_REP3.mLb.clN_peak_3589	chr2R	13388684	13389082	+	17	NA	TTS (FBgn0263774)	-TTS (FBgn0263774)	4478	FBgn0263774	FBgn0263774	FBtr0345942						NA
AkaaF3Heat_REP3.mLb.clN_peak_8145	chr3R	5297402	5297584	+	17	NA	promoter-TSS (FBgn0013576)	-promoter-TSS (FBgn0013576)	23	FBgn0013576	FBgn0013576	FBtr0273431						NA
AkaaF3Heat_REP3.mLb.clN_peak_9580	chr3R	18480680	18481379	+	17	NA	promoter-TSS (FBgn0004652)	-promoter-TSS (FBgn0004652)	64557	FBgn0004652	FBgn0004652	FBtr0330040						NA
AkaaF3Heat_REP3.mLb.clN_peak_6433	chr3L	11325508	11326237	+	17	NA	promoter-TSS (FBgn0265934)	-promoter-TSS (FBgn0265934)	-872	FBgn0265934	FBgn0265934	FBtr0343036						NA
AkaaF3Heat_REP3.mLb.clN_peak_10673	chr3R	28743483	28743982	+	17	NA	exon (FBgn0039595, exon 1 of 4)	-exon (FBgn0039595, exon 1 of 4)	1050	FBgn0039595	FBgn0039595	FBtr0336790						NA
AkaaF3Heat_REP3.mLb.clN_peak_176	chr2L	1491959	1492379	+	17	NA	promoter-TSS (FBgn0051928)	-promoter-TSS (FBgn0051928)	-126	FBgn0051928	FBgn0051928	FBtr0334817						NA
AkaaF3Heat_REP3.mLb.clN_peak_3760	chr2R	14561220	14562177	+	17	NA	intron (FBgn0265974, intron 2 of 9)	-intron (FBgn0265974, intron 2 of 9)	-7389	FBgn0264540	FBgn0264540	FBtr0333167						NA
AkaaF3Heat_REP3.mLb.clN_peak_10739	chr3R	29278153	29278602	+	17	NA	Intergenic	Intergenic	-1269	FBgn0267128	FBgn0267128	FBtr0346224						NA
AkaaF3Heat_REP3.mLb.clN_peak_8338	chr3R	6692913	6693134	+	17	NA	exon (FBgn0004780, exon 2 of 2)	-exon (FBgn0004780, exon 2 of 2)	291	FBgn0004780	FBgn0004780	FBtr0081690						NA
AkaaF3Heat_REP3.mLb.clN_peak_1197	chr2L	11474018	11474163	+	17	NA	Intergenic	Intergenic	7952	FBgn0287465	FBgn0287465	FBtr0479698						NA
AkaaF3Heat_REP3.mLb.clN_peak_3790	chr2R	14873799	14874059	+	17	NA	promoter-TSS (FBgn0015714)	-promoter-TSS (FBgn0015714)	-24	FBgn0015714	FBgn0015714	FBtr0345527						NA
AkaaF3Heat_REP3.mLb.clN_peak_9373	chr3R	16356457	16357039	+	17	NA	TTS (FBgn0038421)	-TTS (FBgn0038421)	267	FBgn0038420	FBgn0038420	FBtr0345202						NA
AkaaF3Heat_REP3.mLb.clN_peak_12123	chrX	6982850	6982991	+	17	NA	intron (FBgn0004646, intron 2 of 7)	-intron (FBgn0004646, intron 1 of 5)	-1051	FBgn0264893	FBgn0264893	FBtr0334882						NA
AkaaF3Heat_REP3.mLb.clN_peak_6351	chr3L	10775755	10776765	+	17	NA	Intergenic	Intergenic	4335	FBgn0262890	FBgn0262890	FBtr0334743						NA
AkaaF3Heat_REP3.mLb.clN_peak_6236	chr3L	9846974	9847166	+	17	NA	intron (FBgn0004390, intron 1 of 4)	-intron (FBgn0004390, intron 1 of 4)	8215	FBgn0004390	FBgn0004390	FBtr0330168						NA
AkaaF3Heat_REP3.mLb.clN_peak_6049	chr3L	8071900	8072124	+	17	NA	exon (FBgn0262579, exon 2 of 12)	-exon (FBgn0262579, exon 2 of 12)	-2052	FBgn0260968	FBgn0260968	FBtr0301743						NA
AkaaF3Heat_REP3.mLb.clN_peak_10190	chr3R	24193325	24194056	+	17	NA	promoter-TSS (FBgn0039165)	-promoter-TSS (FBgn0039165)	-142	FBgn0039165	FBgn0039165	FBtr0084555						NA
AkaaF3Heat_REP3.mLb.clN_peak_9362	chr3R	16244646	16244919	+	17	NA	intron (FBgn0040071, intron 1 of 1)	-intron (FBgn0040071, intron 1 of 1)	1966	FBgn0040071	FBgn0040071	FBtr0083258						NA
AkaaF3Heat_REP3.mLb.clN_peak_3456	chr2R	12259255	12259466	+	17	NA	promoter-TSS (FBgn0000253)	-promoter-TSS (FBgn0000253)	-49	FBgn0264501	FBgn0264501	FBtr0332931						NA
AkaaF3Heat_REP3.mLb.clN_peak_1573	chr2L	15185137	15185280	+	17	NA	intron (FBgn0028888, intron 1 of 5)	-intron (FBgn0028888, intron 1 of 5)	15251	FBgn0028888	FBgn0028888	FBtr0343105						NA
AkaaF3Heat_REP3.mLb.clN_peak_4811	chr2R	22971873	22972022	+	17	NA	Intergenic	Intergenic	12346	FBgn0052834	FBgn0052834	FBtr0303210						NA
AkaaF3Heat_REP3.mLb.clN_peak_6696	chr3L	13973337	13973458	+	17	NA	promoter-TSS (FBgn0001216)	-promoter-TSS (FBgn0001216)	80	FBgn0036390	FBgn0036390	FBtr0075790						NA
AkaaF3Heat_REP3.mLb.clN_peak_12973	chrX	14930023	14930174	+	17	NA	promoter-TSS (FBgn0264078)	-promoter-TSS (FBgn0264078)	-1154	FBgn0052591	FBgn0052591	FBtr0343378						NA
AkaaF3Heat_REP3.mLb.clN_peak_1930	chr2L	18695306	18695929	+	17	NA	promoter-TSS (FBgn0032700)	-promoter-TSS (FBgn0032700)	-15	FBgn0032699	FBgn0032699	FBtr0343117						NA
AkaaF3Heat_REP3.mLb.clN_peak_7875	chr3L	25018885	25019152	+	17	NA	Intergenic	Intergenic	42764	FBgn0058002	FBgn0058002	FBtr0113773						NA
AkaaF3Heat_REP3.mLb.clN_peak_12044	chrX	6170319	6170576	+	17	NA	intron (FBgn0264386, intron 2 of 26)	-intron (FBgn0264386, intron 2 of 25)	22036	FBgn0264386	FBgn0264386	FBtr0334984						NA
AkaaF3Heat_REP3.mLb.clN_peak_9709	chr3R	19641185	19641350	+	17	NA	promoter-TSS (FBgn0038721)	-promoter-TSS (FBgn0038721)	-39	FBgn0038721	FBgn0038721	FBtr0302492						NA
AkaaF3Heat_REP3.mLb.clN_peak_880	chr2L	8104202	8104560	+	17	NA	intron (FBgn0261822, intron 4 of 9)	-intron (FBgn0261822, intron 2 of 6)	16077	FBgn0261822	FBgn0261822	FBtr0079574						NA
AkaaF3Heat_REP3.mLb.clN_peak_10068	chr3R	22977444	22977852	+	17	NA	exon (FBgn0039031, exon 1 of 1)	-exon (FBgn0039031, exon 1 of 1)	378	FBgn0039031	FBgn0039031	FBtr0339164						NA
AkaaF3Heat_REP3.mLb.clN_peak_13153	chrX	16694592	16695113	+	17	NA	exon (FBgn0259923, exon 1 of 5)	-exon (FBgn0259923, exon 1 of 5)	-1279	FBgn0030778	FBgn0030778	FBtr0339828						NA
AkaaF3Heat_REP3.mLb.clN_peak_2201	chr2L	20996197	20996487	+	17	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-38433	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF3Heat_REP3.mLb.clN_peak_7962	chr3R	3794709	3794835	+	17	NA	Intergenic	Intergenic	44409	FBgn0069923	FBgn0069923	FBtr0301812						NA
AkaaF3Heat_REP3.mLb.clN_peak_6739	chr3L	14322043	14322585	+	17	NA	TTS (FBgn0266383)	-TTS (FBgn0266383)	3937	FBgn0266383	FBgn0266383	FBtr0344868						NA
AkaaF3Heat_REP3.mLb.clN_peak_570	chr2L	5301369	5301591	+	17	NA	intron (FBgn0016076, intron 1 of 2)	-intron (FBgn0016076, intron 1 of 2)	-3552	FBgn0267294	FBgn0267294	FBtr0346580						NA
AkaaF3Heat_REP3.mLb.clN_peak_9969	chr3R	21928368	21928528	+	17	NA	Intergenic	Intergenic	14701	FBgn0038919	FBgn0038919	FBtr0084150						NA
AkaaF3Heat_REP3.mLb.clN_peak_4661	chr2R	21870503	21870650	+	17	NA	Intergenic	Intergenic	-1454	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF3Heat_REP3.mLb.clN_peak_2849	chr2R	7837499	7837672	+	17	NA	intron (FBgn0085390, intron 17 of 19)	-intron (FBgn0085390, intron 7 of 9)	5414	FBgn0040780	FBgn0040780	FBtr0113331						NA
AkaaF3Heat_REP3.mLb.clN_peak_12825	chrX	13752773	13752926	+	17	NA	intron (FBgn0030520, intron 1 of 3)	-intron (FBgn0030520, intron 1 of 3)	-2473	FBgn0264381	FBgn0264381	FBtr0332276						NA
AkaaF3Heat_REP3.mLb.clN_peak_13619	chrX	20459023	20459156	+	17	NA	intron (FBgn0052506, intron 1 of 8)	-intron (FBgn0052506, intron 1 of 8)	-8366	FBgn0031117	FBgn0031117	FBtr0340044						NA
AkaaF3Heat_REP3.mLb.clN_peak_3014	chr2R	9027447	9027599	+	17	NA	intron (FBgn0033365, intron 2 of 7)	-intron (FBgn0033365, intron 2 of 8)	3522	FBgn0033365	FBgn0033365	FBtr0088665						NA
AkaaF3Heat_REP3.mLb.clN_peak_11726	chrX	3539112	3539245	+	17	NA	intron (FBgn0052791, intron 3 of 10)	-intron (FBgn0052791, intron 3 of 10)	6932	FBgn0267910	FBgn0267910	FBtr0307366						NA
AkaaF3Heat_REP3.mLb.clN_peak_4634	chr2R	21669858	21670196	+	17	NA	promoter-TSS (FBgn0034650)	-promoter-TSS (FBgn0034650)	-111	FBgn0259727	FBgn0259727	FBtr0299989						NA
AkaaF3Heat_REP3.mLb.clN_peak_3477	chr2R	12437335	12437793	+	17	NA	promoter-TSS (FBgn0033738)	-promoter-TSS (FBgn0033738)	219	FBgn0033739	FBgn0033739	FBtr0308613						NA
AkaaF3Heat_REP3.mLb.clN_peak_2720	chr2R	6923311	6923585	+	17	NA	promoter-TSS (FBgn0033117)	-promoter-TSS (FBgn0033117)	82	FBgn0033117	FBgn0033117	FBtr0336740						NA
AkaaF3Heat_REP3.mLb.clN_peak_5588	chr3L	4121271	4122561	+	17	NA	TTS (FBgn0264693)	-TTS (FBgn0264693)	-6164	FBgn0035499	FBgn0035499	FBtr0073270						NA
AkaaF3Heat_REP3.mLb.clN_peak_4459	chr2R	20257236	20257640	+	17	NA	promoter-TSS (FBgn0034491)	-promoter-TSS (FBgn0034491)	-48	FBgn0025720	FBgn0025720	FBtr0336634						NA
AkaaF3Heat_REP3.mLb.clN_peak_13615	chrX	20439459	20439974	+	17	NA	exon (FBgn0031116, exon 2 of 7)	-exon (FBgn0031116, exon 2 of 7)	5766	FBgn0031116	FBgn0031116	FBtr0332936						NA
AkaaF3Heat_REP3.mLb.clN_peak_12549	chrX	11013761	11014443	+	17	NA	intron (FBgn0259241, intron 2 of 5)	-intron (FBgn0259241, intron 2 of 5)	25799	FBgn0259241	FBgn0259241	FBtr0299862						NA
AkaaF3Heat_REP3.mLb.clN_peak_4836	chr2R	23180965	23181298	+	17	NA	intron (FBgn0085400, intron 2 of 13)	-intron (FBgn0085400, intron 2 of 13)	-2846	FBgn0034833	FBgn0034833	FBtr0343195						NA
AkaaF3Heat_REP3.mLb.clN_peak_6263	chr3L	10090913	10091079	+	17	NA	exon (FBgn0052053, exon 3 of 3)	-exon (FBgn0052053, exon 3 of 3)	1350	FBgn0052053	FBgn0052053	FBtr0076315						NA
AkaaF3Heat_REP3.mLb.clN_peak_368	chr2L	3416931	3417305	+	17	NA	exon (FBgn0051952, exon 1 of 1)	-exon (FBgn0051952, exon 1 of 1)	425	FBgn0051952	FBgn0051952	FBtr0343237						NA
AkaaF3Heat_REP3.mLb.clN_peak_3355	chr2R	11569192	11569376	+	17	NA	Intergenic	Intergenic	19047	FBgn0082993	FBgn0082993	FBtr0113499						NA
AkaaF3Heat_REP3.mLb.clN_peak_1890	chr2L	18375056	18375595	+	17	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	-3266	FBgn0085200	FBgn0085200	FBtr0305066						NA
AkaaF3Heat_REP3.mLb.clN_peak_3270	chr2R	10868842	10869134	+	17	NA	intron (FBgn0050015, intron 1 of 7)	-intron (FBgn0050015, intron 1 of 7)	6404	FBgn0050016	FBgn0050016	FBtr0088241						NA
AkaaF3Heat_REP3.mLb.clN_peak_13213	chrX	17258115	17258320	+	17	NA	intron (FBgn0262111, intron 1 of 11)	-intron (FBgn0262111, intron 1 of 11)	-8715	FBgn0030834	FBgn0030834	FBtr0074446						NA
AkaaF3Heat_REP3.mLb.clN_peak_11718	chrX	3472210	3472588	+	17	NA	exon (FBgn0029662, exon 2 of 5)	-exon (FBgn0029662, exon 2 of 5)	1051	FBgn0029662	FBgn0029662	FBtr0070527						NA
AkaaF3Heat_REP3.mLb.clN_peak_998	chr2L	9431071	9431825	+	17	NA	promoter-TSS (FBgn0011232)	-promoter-TSS (FBgn0011232)	43	FBgn0011232	FBgn0011232	FBtr0079809						NA
AkaaF3Heat_REP3.mLb.clN_peak_8675	chr3R	9515926	9516595	+	17	NA	promoter-TSS (FBgn0037702)	-promoter-TSS (FBgn0037702)	253	FBgn0037702	FBgn0037702	FBtr0334652						NA
AkaaF3Heat_REP3.mLb.clN_peak_1929	chr2L	18694126	18694691	+	17	NA	intron (FBgn0032699, intron 1 of 3)	-intron (FBgn0032699, intron 1 of 3)	1194	FBgn0032699	FBgn0032699	FBtr0343117						NA
AkaaF3Heat_REP3.mLb.clN_peak_2638	chr2R	6311663	6312013	+	17	NA	Intergenic	Intergenic	66326	FBgn0286511	FBgn0286511	FBtr0336520						NA
AkaaF3Heat_REP3.mLb.clN_peak_4168	chr2R	18044717	18045045	+	17	NA	exon (FBgn0034291, exon 2 of 3)	-exon (FBgn0034291, exon 2 of 3)	192	FBgn0034291	FBgn0034291	FBtr0086812						NA
AkaaF3Heat_REP3.mLb.clN_peak_8211	chr3R	5865409	5865579	+	17	NA	exon (FBgn0083949, exon 18 of 18)	-exon (FBgn0083949, exon 18 of 18)	-4197	FBgn0037391	FBgn0037391	FBtr0078662						NA
AkaaF3Heat_REP3.mLb.clN_peak_9012	chr3R	12915738	12916142	+	17	NA	promoter-TSS (FBgn0038092)	-promoter-TSS (FBgn0038092)	-116	FBgn0038092	FBgn0038092	FBtr0337087						NA
AkaaF3Heat_REP3.mLb.clN_peak_979	chr2L	9252691	9253192	+	17	NA	exon (FBgn0032105, exon 1 of 3)	-exon (FBgn0032105, exon 1 of 3)	177	FBgn0032105	FBgn0032105	FBtr0079818						NA
AkaaF3Heat_REP3.mLb.clN_peak_13829	chrX	22497704	22497817	+	17	NA	exon (FBgn0027279, exon 8 of 12)	-exon (FBgn0027279, exon 8 of 12)	-6888	FBgn0263504	FBgn0263504	FBtr0309524						NA
AkaaF3Heat_REP3.mLb.clN_peak_8485	chr3R	7847879	7848033	+	17	NA	exon (FBgn0085413, exon 9 of 12)	-exon (FBgn0085413, exon 9 of 12)	33595	FBgn0085413	FBgn0085413	FBtr0304918						NA
AkaaF3Heat_REP3.mLb.clN_peak_7600	chr3L	21617351	21617726	+	17	NA	promoter-TSS (FBgn0037105)	-promoter-TSS (FBgn0037105)	-133	FBgn0037106	FBgn0037106	FBtr0333391						NA
AkaaF3Heat_REP3.mLb.clN_peak_6025	chr3L	7862240	7862462	+	17	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	-6691	FBgn0052365	FBgn0052365	FBtr0339897						NA
AkaaF3Heat_REP3.mLb.clN_peak_8839	chr3R	11243473	11244574	+	17	NA	promoter-TSS (FBgn0037891)	-promoter-TSS (FBgn0037891)	-24	FBgn0037890	FBgn0037890	FBtr0308073						NA
AkaaF3Heat_REP3.mLb.clN_peak_7094	chr3L	17451077	17451234	+	17	NA	exon (FBgn0036725, exon 2 of 2)	-exon (FBgn0036725, exon 2 of 2)	4606	FBgn0036725	FBgn0036725	FBtr0333688						NA
AkaaF3Heat_REP3.mLb.clN_peak_10326	chr3R	25680577	25680835	+	17	NA	promoter-TSS (FBgn0039358)	-promoter-TSS (FBgn0039358)	-139	FBgn0039358	FBgn0039358	FBtr0113290						NA
AkaaF3Heat_REP3.mLb.clN_peak_3579	chr2R	13333473	13333678	+	17	NA	intron (FBgn0265104, intron 2 of 2)	-intron (FBgn0265104, intron 1 of 1)	11233	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF3Heat_REP3.mLb.clN_peak_13555	chrX	19963183	19963345	+	17	NA	promoter-TSS (FBgn0031081)	-promoter-TSS (FBgn0031081)	1967	FBgn0031081	FBgn0031081	FBtr0307555						NA
AkaaF3Heat_REP3.mLb.clN_peak_155	chr2L	1329385	1329664	+	17	NA	exon (FBgn0011294, exon 2 of 2)	-exon (FBgn0011294, exon 2 of 2)	363	FBgn0011294	FBgn0011294	FBtr0077922						NA
AkaaF3Heat_REP3.mLb.clN_peak_799	chr2L	7517435	7517819	+	17	NA	intron (FBgn0264895, intron 3 of 5)	-intron (FBgn0264895, intron 3 of 5)	-2052	FBgn0264891	FBgn0264891	FBtr0334845						NA
AkaaF3Heat_REP3.mLb.clN_peak_3320	chr2R	11252081	11252342	+	17	NA	TTS (FBgn0026386)	-TTS (FBgn0026386)	1187	FBgn0033597	FBgn0033597	FBtr0088190						NA
AkaaF3Heat_REP3.mLb.clN_peak_13575	chrX	20099125	20099251	+	17	NA	Intergenic	Intergenic	-2714	FBgn0260871	FBgn0260871	FBtr0301573						NA
AkaaF3Heat_REP3.mLb.clN_peak_6961	chr3L	16365164	16365428	+	17	NA	TTS (FBgn0036619)	-TTS (FBgn0036619)	397	FBgn0036618	FBgn0036618	FBtr0075383						NA
AkaaF3Heat_REP3.mLb.clN_peak_12365	chrX	9481948	9482806	+	17	NA	intron (FBgn0261260, intron 1 of 14)	-intron (FBgn0261260, intron 1 of 14)	13812	FBgn0261260	FBgn0261260	FBtr0302153						NA
AkaaF3Heat_REP3.mLb.clN_peak_11106	chr4	266606	267139	+	17	NA	Intergenic	Intergenic	9497	FBgn0042696	FBgn0042696	FBtr0333678						NA
AkaaF3Heat_REP3.mLb.clN_peak_5057	chr2R	24942314	24943266	+	17	NA	promoter-TSS (FBgn0035083)	-promoter-TSS (FBgn0035083)	-670	FBgn0035083	FBgn0035083	FBtr0072411						NA
AkaaF3Heat_REP3.mLb.clN_peak_13907	chrX	22874823	22875089	+	17	NA	exon (FBgn0263829, exon 1 of 1)	-exon (FBgn0263829, exon 1 of 1)	2144	FBgn0263829	FBgn0263829	FBtr0112536						NA
AkaaF3Heat_REP3.mLb.clN_peak_7334	chr3L	19370342	19370472	+	17	NA	intron (FBgn0052206, intron 8 of 13)	-intron (FBgn0052206, intron 8 of 13)	-17173	FBgn0036868	FBgn0036868	FBtr0330281						NA
AkaaF3Heat_REP3.mLb.clN_peak_7045	chr3L	17076673	17077438	+	17	NA	exon (FBgn0260943, exon 10 of 10)	-exon (FBgn0260943, exon 10 of 10)	21442	FBgn0036698	FBgn0036698	FBtr0075284						NA
AkaaF3Heat_REP3.mLb.clN_peak_12890	chrX	14233689	14234012	+	17	NA	TTS (FBgn0030555)	-TTS (FBgn0030555)	216	FBgn0259166	FBgn0259166	FBtr0299615						NA
AkaaF3Heat_REP3.mLb.clN_peak_3446	chr2R	12168605	12169226	+	17	NA	promoter-TSS (FBgn0014184)	-promoter-TSS (FBgn0014184)	184	FBgn0023167	FBgn0023167	FBtr0087986						NA
AkaaF3Heat_REP3.mLb.clN_peak_10550	chr3R	27630211	27631070	+	17	NA	intron (FBgn0039530, intron 5 of 10)	-intron (FBgn0039530, intron 5 of 10)	-4629	FBgn0039529	FBgn0039529	FBtr0085200						NA
AkaaF3Heat_REP3.mLb.clN_peak_11386	chrX	975750	975976	+	17	NA	Intergenic	Intergenic	-7122	FBgn0267032	FBgn0267032	FBtr0346000						NA
AkaaF3Heat_REP3.mLb.clN_peak_7050	chr3L	17118022	17118138	+	17	NA	intron (FBgn0260943, intron 7 of 14)	-intron (FBgn0260943, intron 7 of 14)	-48783	FBgn0263381	FBgn0263381	FBtr0309067						NA
AkaaF3Heat_REP3.mLb.clN_peak_3837	chr2R	15201193	15201737	+	17	NA	promoter-TSS (FBgn0033996)	-promoter-TSS (FBgn0033996)	212	FBgn0033996	FBgn0033996	FBtr0310140						NA
AkaaF3Heat_REP3.mLb.clN_peak_3084	chr2R	9508041	9508157	+	16	NA	exon (FBgn0259246, exon 3 of 22)	-exon (FBgn0259246, exon 3 of 22)	4334	FBgn0259246	FBgn0259246	FBtr0481665						NA
AkaaF3Heat_REP3.mLb.clN_peak_10586	chr3R	27926719	27926967	+	16	NA	TTS (FBgn0051053)	-TTS (FBgn0051053)	1178	FBgn0027579	FBgn0027579	FBtr0335011						NA
AkaaF3Heat_REP3.mLb.clN_peak_1942	chr2L	18788323	18788863	+	16	NA	intron (FBgn0045852, intron 1 of 7)	-intron (FBgn0045852, intron 1 of 7)	-5993	FBgn0045852	FBgn0045852	FBtr0332015						NA
AkaaF3Heat_REP3.mLb.clN_peak_13729	chrX	21209008	21210002	+	16	NA	exon (FBgn0052521, exon 5 of 5)	-exon (FBgn0052521, exon 5 of 5)	-6164	FBgn0031164	FBgn0031164	FBtr0077257						NA
AkaaF3Heat_REP3.mLb.clN_peak_6549	chr3L	12526496	12526780	+	16	NA	promoter-TSS (FBgn0004926)	-promoter-TSS (FBgn0004926)	93	FBgn0004926	FBgn0004926	FBtr0075968						NA
AkaaF3Heat_REP3.mLb.clN_peak_7418	chr3L	20138438	20138555	+	16	NA	TTS (FBgn0036942)	-TTS (FBgn0036942)	2111	FBgn0036942	FBgn0036942	FBtr0074864						NA
AkaaF3Heat_REP3.mLb.clN_peak_358	chr2L	3319403	3319979	+	16	NA	promoter-TSS (FBgn0031520)	-promoter-TSS (FBgn0031520)	181	FBgn0031519	FBgn0031519	FBtr0331372						NA
AkaaF3Heat_REP3.mLb.clN_peak_12354	chrX	9319047	9319380	+	16	NA	promoter-TSS (FBgn0040234)	-promoter-TSS (FBgn0040234)	10	FBgn0040235	FBgn0040235	FBtr0071324						NA
AkaaF3Heat_REP3.mLb.clN_peak_10746	chr3R	29333427	29333622	+	16	NA	Intergenic	Intergenic	-13926	FBgn0015622	FBgn0015622	FBtr0085437						NA
AkaaF3Heat_REP3.mLb.clN_peak_6504	chr3L	12011799	12011969	+	16	NA	exon (FBgn0041096, exon 7 of 8)	-exon (FBgn0041096, exon 7 of 8)	8729	FBgn0036240	FBgn0036240	FBtr0076050						NA
AkaaF3Heat_REP3.mLb.clN_peak_1429	chr2L	14023904	14024227	+	16	NA	promoter-TSS (FBgn0051840)	-promoter-TSS (FBgn0051840)	34	FBgn0051840	FBgn0051840	FBtr0345758						NA
AkaaF3Heat_REP3.mLb.clN_peak_3079	chr2R	9473809	9474423	+	16	NA	exon (FBgn0287478, exon 11 of 19)	-exon (FBgn0287478, exon 11 of 19)	-19168	FBgn0053757	FBgn0053757	FBtr0091758						NA
AkaaF3Heat_REP3.mLb.clN_peak_5173	chr3L	623254	623608	+	16	NA	Intergenic	Intergenic	-1115	FBgn0263042	FBgn0263042	FBtr0481707						NA
AkaaF3Heat_REP3.mLb.clN_peak_10193	chr3R	24220958	24221932	+	16	NA	promoter-TSS (FBgn0026257)	-promoter-TSS (FBgn0026257)	520	FBgn0011725	FBgn0011725	FBtr0084571						NA
AkaaF3Heat_REP3.mLb.clN_peak_12561	chrX	11086119	11086393	+	16	NA	promoter-TSS (FBgn0003366)	-promoter-TSS (FBgn0003366)	43	FBgn0003366	FBgn0003366	FBtr0073393						NA
AkaaF3Heat_REP3.mLb.clN_peak_10058	chr3R	22886097	22886377	+	16	NA	Intergenic	Intergenic	-13047	FBgn0017590	FBgn0017590	FBtr0084337						NA
AkaaF3Heat_REP3.mLb.clN_peak_2988	chr2R	8852234	8852595	+	16	NA	exon (FBgn0024189, exon 21 of 21)	-exon (FBgn0024189, exon 21 of 21)	-7950	FBgn0011286	FBgn0011286	FBtr0308083						NA
AkaaF3Heat_REP3.mLb.clN_peak_4238	chr2R	18625030	18625301	+	16	NA	promoter-TSS (FBgn0266671)	-promoter-TSS (FBgn0266671)	-84	FBgn0266671	FBgn0266671	FBtr0086709						NA
AkaaF3Heat_REP3.mLb.clN_peak_4525	chr2R	20778584	20779342	+	16	NA	exon (FBgn0263850, exon 1 of 1)	-exon (FBgn0263850, exon 1 of 1)	524	FBgn0263850	FBgn0263850	FBtr0321315						NA
AkaaF3Heat_REP3.mLb.clN_peak_9529	chr3R	17951266	17951719	+	16	NA	intron (FBgn0263995, intron 2 of 11)	-intron (FBgn0263995, intron 2 of 11)	7386	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF3Heat_REP3.mLb.clN_peak_1242	chr2L	12124957	12125639	+	16	NA	intron (FBgn0032414, intron 2 of 5)	-intron (FBgn0032414, intron 2 of 5)	8113	FBgn0032415	FBgn0032415	FBtr0342604						NA
AkaaF3Heat_REP3.mLb.clN_peak_11346	chrX	729376	729802	+	16	NA	intron (FBgn0021764, intron 4 of 13)	-intron (FBgn0021764, intron 4 of 14)	-20758	FBgn0040383	FBgn0040383	FBtr0343759						NA
AkaaF3Heat_REP3.mLb.clN_peak_8289	chr3R	6335969	6336128	+	16	NA	exon (FBgn0037429, exon 2 of 4)	-exon (FBgn0037429, exon 2 of 4)	686	FBgn0037429	FBgn0037429	FBtr0301493						NA
AkaaF3Heat_REP3.mLb.clN_peak_3729	chr2R	14302810	14302934	+	16	NA	promoter-TSS (FBgn0033921)	-promoter-TSS (FBgn0033921)	-519	FBgn0033921	FBgn0033921	FBtr0087562						NA
AkaaF3Heat_REP3.mLb.clN_peak_11234	chr4	1196645	1196930	+	16	NA	promoter-TSS (FBgn0039924)	-promoter-TSS (FBgn0039924)	61	FBgn0039924	FBgn0039924	FBtr0100544						NA
AkaaF3Heat_REP3.mLb.clN_peak_11456	chrX	1445876	1446608	+	16	NA	exon (FBgn0259108, exon 6 of 8)	-exon (FBgn0259108, exon 6 of 8)	-6188	FBgn0265139	FBgn0265139	FBtr0300224						NA
