PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP1.mLb.clN_peak_9638	chr3R	9008290	9008679	+	16	NA	promoter-TSS (FBgn0037654)	-promoter-TSS (FBgn0037654)	14	FBgn0037654	FBgn0037654	FBtr0336754						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8064	chr3L	18003174	18003362	+	16	NA	promoter-TSS (FBgn0086081)	-promoter-TSS (FBgn0086081)	-190	FBgn0086081	FBgn0086081	FBtr0114357						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14666	chrX	14134036	14135032	+	16	NA	Intergenic	Intergenic	-7195	FBgn0265869	FBgn0265869	FBtr0342715						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1517	chr2L	13135261	13136075	+	16	NA	TTS (FBgn0032471)	-TTS (FBgn0032471)	5077	FBgn0032471	FBgn0032471	FBtr0080431						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_89	chr2L	457695	458200	+	16	NA	TTS (FBgn0031258)	-TTS (FBgn0031258)	2416	FBgn0031257	FBgn0031257	FBtr0331230						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3432	chr2R	9753299	9753762	+	16	NA	promoter-TSS (FBgn0005614)	-promoter-TSS (FBgn0005614)	-167	FBgn0005614	FBgn0005614	FBtr0301662						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2311	chr2L	21608503	21609250	+	16	NA	Intergenic	Intergenic	15204	FBgn0032955	FBgn0032955	FBtr0345685						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1987	chr2L	19112959	19113287	+	16	NA	exon (FBgn0000075, exon 3 of 3)	-exon (FBgn0000075, exon 3 of 3)	-1278	FBgn0002036	FBgn0002036	FBtr0081155						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13957	chrX	8495121	8495295	+	16	NA	intron (FBgn0053181, intron 2 of 8)	-intron (FBgn0053181, intron 1 of 9)	3863	FBgn0053181	FBgn0053181	FBtr0333145						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14022	chrX	9082185	9082361	+	16	NA	promoter-TSS (FBgn0052707)	-promoter-TSS (FBgn0052707)	-664	FBgn0052707	FBgn0052707	FBtr0309872						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5677	chr2R	23264600	23265093	+	16	NA	exon (FBgn0034838, exon 2 of 2)	-exon (FBgn0034838, exon 2 of 2)	697	FBgn0034838	FBgn0034838	FBtr0072048						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6629	chr3L	4559924	4560097	+	16	NA	intron (FBgn0260657, intron 1 of 9)	-intron (FBgn0260657, intron 1 of 10)	2737	FBgn0260657	FBgn0260657	FBtr0344807						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8485	chr3L	21361114	21361336	+	16	NA	TTS (FBgn0052440)	-TTS (FBgn0052440)	1046	FBgn0052440	FBgn0052440	FBtr0078345						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_689	chr2L	5773030	5773356	+	16	NA	promoter-TSS (FBgn0031738)	-promoter-TSS (FBgn0031738)	405	FBgn0031738	FBgn0031738	FBtr0301234						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12340	chr3R	31911156	31911370	+	16	NA	intron (FBgn0011224, intron 4 of 13)	-intron (FBgn0011224, intron 4 of 13)	-75586	FBgn0039886	FBgn0039886	FBtr0085871						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14675	chrX	14181061	14181653	+	16	NA	exon (FBgn0030541, exon 2 of 2)	-exon (FBgn0030541, exon 2 of 2)	329	FBgn0030541	FBgn0030541	FBtr0073893						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5623	chr2R	22919384	22920011	+	16	NA	promoter-TSS (FBgn0050187)	-promoter-TSS (FBgn0050187)	-907	FBgn0050187	FBgn0050187	FBtr0473595						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13285	chrX	3562299	3562632	+	16	NA	intron (FBgn0052792, intron 2 of 5)	-intron (FBgn0052792, intron 2 of 5)	-7039	FBgn0052792	FBgn0052792	FBtr0307180						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4775	chr2R	17165584	17166201	+	16	NA	exon (FBgn0034204, exon 2 of 2)	-exon (FBgn0034204, exon 2 of 2)	751	FBgn0034204	FBgn0034204	FBtr0329878						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5261	chr2R	20767077	20767229	+	16	NA	TTS (FBgn0265876)	-TTS (FBgn0265876)	758	FBgn0265876	FBgn0265876	FBtr0345680						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3069	chr2R	7755858	7756281	+	16	NA	intron (FBgn0286778, intron 2 of 2)	-intron (FBgn0286778, intron 2 of 2)	2808	FBgn0286778	FBgn0286778	FBtr0474228						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11014	chr3R	21022823	21024184	+	16	NA	exon (FBgn0046763, exon 1 of 3)	-exon (FBgn0046763, exon 1 of 3)	660	FBgn0046763	FBgn0046763	FBtr0084047						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6753	chr3L	6318919	6319400	+	16	NA	Intergenic	Intergenic	-1452	FBgn0041625	FBgn0041625	FBtr0077004						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12601	chr4	1005895	1006385	+	16	NA	exon (FBgn0019650, exon 9 of 9)	-exon (FBgn0019650, exon 9 of 9)	16415	FBgn0019650	FBgn0019650	FBtr0479793						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1573	chr2L	13634314	13636051	+	16	NA	exon (FBgn0259984, exon 10 of 13)	-exon (FBgn0259984, exon 10 of 13)	-2016	FBgn0263329	FBgn0263329	FBtr0308752						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12231	chr3R	31372823	31373788	+	16	NA	exon (FBgn0046332, exon 1 of 1)	-exon (FBgn0046332, exon 1 of 1)	878	FBgn0046332	FBgn0046332	FBtr0085784						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15097	chrX	17314346	17315863	+	16	NA	exon (FBgn0004854, exon 1 of 3)	-exon (FBgn0004854, exon 1 of 3)	523	FBgn0004854	FBgn0004854	FBtr0334458						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11719	chr3R	26804810	26805121	+	16	NA	TTS (FBgn0086060)	-TTS (FBgn0086060)	453	FBgn0086060	FBgn0086060	FBtr0114336						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4622	chr2R	16148545	16148756	+	16	NA	promoter-TSS (FBgn0029175)	-promoter-TSS (FBgn0029175)	69	FBgn0029175	FBgn0029175	FBtr0100513						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10699	chr3R	18360625	18360945	+	16	NA	promoter-TSS (FBgn0038606)	-promoter-TSS (FBgn0038606)	-57	FBgn0038606	FBgn0038606	FBtr0345256						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15119	chrX	17508452	17509015	+	16	NA	intron (FBgn0263706, intron 4 of 8)	-intron (FBgn0263706, intron 4 of 8)	12064	FBgn0265903	FBgn0265903	FBtr0342804						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1468	chr2L	12523417	12524219	+	16	NA	intron (FBgn0259176, intron 5 of 7)	-intron (FBgn0259176, intron 5 of 7)	15710	FBgn0263458	FBgn0263458	FBtr0309757						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2900	chr2R	6931887	6932481	+	16	NA	exon (FBgn0053558, exon 10 of 16)	-exon (FBgn0053558, exon 10 of 16)	8818	FBgn0033117	FBgn0033117	FBtr0336740						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10570	chr3R	16991657	16992157	+	16	NA	promoter-TSS (FBgn0038461)	-promoter-TSS (FBgn0038461)	-29	FBgn0038461	FBgn0038461	FBtr0337064						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2222	chr2L	21002054	21002291	+	16	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-32603	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5357	chr2R	21332461	21332707	+	16	NA	TTS (FBgn0086025)	-TTS (FBgn0086025)	1011	FBgn0086025	FBgn0086025	FBtr0114301						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2475	chr2R	2529787	2530794	+	16	NA	intron (FBgn0058263, intron 2 of 5)	-intron (FBgn0058263, intron 2 of 4)	35095	FBgn0058263	FBgn0058263	FBtr0334936						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1222	chr2L	10065714	10066290	+	16	NA	exon (FBgn0265002, exon 20 of 21)	-exon (FBgn0265002, exon 20 of 21)	5186	FBgn0032178	FBgn0032178	FBtr0079938						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4805	chr2R	17410140	17410293	+	16	NA	promoter-TSS (FBgn0050101)	-promoter-TSS (FBgn0050101)	-12	FBgn0050101	FBgn0050101	FBtr0086963						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13078	chrX	2141318	2141995	+	16	NA	intron (FBgn0023507, intron 1 of 4)	-intron (FBgn0023507, intron 1 of 4)	-1031	FBgn0023507	FBgn0023507	FBtr0070383						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6152	chr3L	826418	826686	+	16	NA	TTS (FBgn0035162)	-TTS (FBgn0035162)	592	FBgn0086062	FBgn0086062	FBtr0114338						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10323	chr3R	15071586	15071871	+	16	NA	exon (FBgn0038282, exon 3 of 8)	-exon (FBgn0038282, exon 3 of 8)	5478	FBgn0038282	FBgn0038282	FBtr0346114						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9365	chr3R	6714783	6715347	+	16	NA	intron (FBgn0051481, intron 2 of 7)	-intron (FBgn0051481, intron 3 of 8)	10981	FBgn0004783	FBgn0004783	FBtr0081691						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12527	chr4	708634	709311	+	16	NA	intron (FBgn0005558, intron 2 of 8)	-intron (FBgn0005558, intron 1 of 7)	4321	FBgn0005558	FBgn0005558	FBtr0100396						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10745	chr3R	18733777	18734101	+	16	NA	TTS (FBgn0038647)	-TTS (FBgn0038647)	1258	FBgn0038647	FBgn0038647	FBtr0083673						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5282	chr2R	20866203	20866900	+	16	NA	exon (FBgn0034554, exon 2 of 2)	-exon (FBgn0034554, exon 2 of 2)	2770	FBgn0034554	FBgn0034554	FBtr0335284						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14878	chrX	15752453	15752787	+	16	NA	TTS (FBgn0030683)	-TTS (FBgn0030683)	3454	FBgn0030683	FBgn0030683	FBtr0346188						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14120	chrX	9900108	9900320	+	16	NA	promoter-TSS (FBgn0030161)	-promoter-TSS (FBgn0030161)	-848	FBgn0030161	FBgn0030161	FBtr0112966						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4871	chr2R	17804228	17804562	+	16	NA	intron (FBgn0259211, intron 2 of 13)	-intron (FBgn0259211, intron 1 of 12)	3263	FBgn0259211	FBgn0259211	FBtr0300539						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11467	chr3R	24717444	24717719	+	16	NA	promoter-TSS (FBgn0039218)	-promoter-TSS (FBgn0039218)	70	FBgn0039218	FBgn0039218	FBtr0084688						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4053	chr2R	12970401	12970556	+	16	NA	exon (FBgn0005624, exon 4 of 5)	-exon (FBgn0005624, exon 4 of 5)	10516	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6669	chr3L	5179139	5179576	+	16	NA	intron (FBgn0052423, intron 3 of 11)	-intron (FBgn0052423, intron 3 of 10)	5440	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15348	chrX	19066189	19066824	+	16	NA	exon (FBgn0030979, exon 2 of 2)	-exon (FBgn0030979, exon 2 of 2)	2467	FBgn0085359	FBgn0085359	FBtr0346017						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15205	chrX	18224574	18224766	+	16	NA	intron (FBgn0053639, intron 1 of 6)	-intron (FBgn0053639, intron 1 of 6)	1406	FBgn0053639	FBgn0053639	FBtr0302908						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13736	chrX	6878040	6878259	+	16	NA	exon (FBgn0263993, exon 1 of 2)	-exon (FBgn0263993, exon 1 of 2)	9922	FBgn0263993	FBgn0263993	FBtr0330267						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2418	chr2L	22551842	22552297	+	16	NA	TTS (FBgn0040010)	-TTS (FBgn0040010)	1829	FBgn0040010	FBgn0040010	FBtr0332632						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14693	chrX	14256668	14258296	+	16	NA	exon (FBgn0002873, exon 8 of 8)	-exon (FBgn0002873, exon 8 of 8)	1754	FBgn0287604	FBgn0287604	FBtr0479953						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14256	chrX	10904451	10905061	+	16	NA	Intergenic	Intergenic	-1011	FBgn0264502	FBgn0264502	FBtr0332932						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4278	chr2R	14201968	14202357	+	16	NA	promoter-TSS (FBgn0033911)	-promoter-TSS (FBgn0033911)	-913	FBgn0033911	FBgn0033911	FBtr0087577						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_281	chr2L	2153798	2154549	+	16	NA	exon (FBgn0031392, exon 6 of 7)	-exon (FBgn0031392, exon 6 of 7)	-1580	FBgn0031393	FBgn0031393	FBtr0077832						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13001	chrX	1726838	1727535	+	16	NA	Intergenic	Intergenic	-17004	FBgn0025378	FBgn0025378	FBtr0344154						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8503	chr3L	21453587	21454680	+	16	NA	Intergenic	Intergenic	8299	FBgn0267849	FBgn0267849	FBtr0078352						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3698	chr2R	10989449	10990516	+	16	NA	exon (FBgn0040765, exon 3 of 5)	-exon (FBgn0040765, exon 3 of 5)	43673	FBgn0266763	FBgn0266763	FBtr0345362						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12218	chr3R	31305307	31305746	+	16	NA	promoter-TSS (FBgn0039840)	-promoter-TSS (FBgn0039840)	-142	FBgn0039840	FBgn0039840	FBtr0347502						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7360	chr3L	11681947	11682509	+	16	NA	intron (FBgn0015828, intron 1 of 2)	-intron (FBgn0015828, intron 1 of 2)	190	FBgn0015828	FBgn0015828	FBtr0076108						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2993	chr2R	7365508	7365647	+	16	NA	intron (FBgn0033159, intron 3 of 23)	-intron (FBgn0033159, intron 4 of 23)	16322	FBgn0033159	FBgn0033159	FBtr0334801						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_832	chr2L	6751029	6751249	+	16	NA	intron (FBgn0031855, intron 1 of 1)	-intron (FBgn0031855, intron 1 of 1)	-3225	FBgn0265257	FBgn0265257	FBtr0339238						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9011	chr3R	4750869	4752537	+	16	NA	exon (FBgn0264907, exon 5 of 5)	-exon (FBgn0264907, exon 5 of 5)	1668	FBgn0010750	FBgn0010750	FBtr0334899						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2353	chr2L	21923740	21923946	+	16	NA	Intergenic	Intergenic	-5221	FBgn0266873	FBgn0266873	FBtr0345727						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9841	chr3R	10397660	10398709	+	16	NA	exon (FBgn0259938, exon 4 of 4)	-exon (FBgn0259938, exon 4 of 4)	-2848	FBgn0045443	FBgn0045443	FBtr0332553						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14136	chrX	10040400	10041110	+	16	NA	exon (FBgn0263132, exon 12 of 15)	-exon (FBgn0263132, exon 12 of 15)	7401	FBgn0267495	FBgn0267495	FBtr0345084						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5859	chr2R	24452560	24452958	+	16	NA	exon (FBgn0035006, exon 2 of 4)	-exon (FBgn0035006, exon 2 of 4)	281	FBgn0035006	FBgn0035006	FBtr0072355						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14767	chrX	15031695	15032645	+	16	NA	exon (FBgn0052594, exon 5 of 7)	-exon (FBgn0052594, exon 5 of 7)	7734	FBgn0052594	FBgn0052594	FBtr0073957						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2283	chr2L	21296528	21296725	+	16	NA	exon (FBgn0264556, exon 1 of 4)	-exon (FBgn0264556, exon 1 of 4)	312	FBgn0264556	FBgn0264556	FBtr0081511						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5440	chr2R	21802123	21802380	+	16	NA	Intergenic	Intergenic	-1151	FBgn0046297	FBgn0046297	FBtr0344884						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5473	chr2R	22039535	22039732	+	16	NA	promoter-TSS (FBgn0085399)	-promoter-TSS (FBgn0085399)	-202	FBgn0085399	FBgn0085399	FBtr0299544						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6984	chr3L	8549163	8549867	+	16	NA	intron (FBgn0260442, intron 1 of 17)	-intron (FBgn0260442, intron 1 of 16)	2840	FBgn0260442	FBgn0260442	FBtr0333108						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11774	chr3R	27205418	27205620	+	16	NA	Intergenic	Intergenic	-11252	FBgn0004197	FBgn0004197	FBtr0344121						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6476	chr3L	3430529	3430712	+	16	NA	intron (FBgn0026259, intron 7 of 7)	-intron (FBgn0026259, intron 8 of 8)	-12659	FBgn0014388	FBgn0014388	FBtr0073145						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2777	chr2R	6204263	6204714	+	16	NA	exon (FBgn0050431, exon 2 of 2)	-exon (FBgn0050431, exon 2 of 2)	1763	FBgn0050431	FBgn0050431	FBtr0085991						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7166	chr3L	9838019	9838496	+	16	NA	TTS (FBgn0004390)	-TTS (FBgn0004390)	413	FBgn0015618	FBgn0015618	FBtr0076369						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6500	chr3L	3612178	3612361	+	16	NA	promoter-TSS (FBgn0035452)	-promoter-TSS (FBgn0035452)	77	FBgn0035452	FBgn0035452	FBtr0290290						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9079	chr3R	5055817	5056543	+	16	NA	Intergenic	Intergenic	-2442	FBgn0267148	FBgn0267148	FBtr0346246						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6220	chr3L	1323866	1324231	+	16	NA	promoter-TSS (FBgn0010246)	-promoter-TSS (FBgn0010246)	173	FBgn0266676	FBgn0266676	FBtr0345041						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11175	chr3R	22153809	22153985	+	16	NA	intron (FBgn0051163, intron 3 of 18)	-intron (FBgn0051163, intron 3 of 18)	20062	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13152	chrX	2574299	2574488	+	16	NA	intron (FBgn0260753, intron 4 of 10)	-intron (FBgn0260753, intron 3 of 8)	6167	FBgn0040377	FBgn0040377	FBtr0345706						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15102	chrX	17420221	17420837	+	16	NA	exon (FBgn0027602, exon 2 of 5)	-exon (FBgn0027602, exon 2 of 5)	1616	FBgn0027602	FBgn0027602	FBtr0340619						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6070	chr3L	451212	451632	+	16	NA	exon (FBgn0001316, exon 9 of 19)	-exon (FBgn0001316, exon 9 of 19)	-13648	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2687	chr2R	5851733	5852035	+	16	NA	intron (FBgn0085414, intron 2 of 7)	-intron (FBgn0085414, intron 3 of 9)	28511	FBgn0265631	FBgn0265631	FBtr0340497						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3258	chr2R	8804435	8804939	+	16	NA	intron (FBgn0024189, intron 1 of 20)	-intron (FBgn0024189, intron 1 of 20)	6198	FBgn0024189	FBgn0024189	FBtr0339277						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2412	chr2L	22531062	22531242	+	16	NA	Intergenic	Intergenic	4441	FBgn0082980	FBgn0082980	FBtr0309749						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15530	chrX	20268050	20269454	+	16	NA	intron (FBgn0027107, intron 1 of 1)	-intron (FBgn0027107, intron 1 of 1)	1017	FBgn0027107	FBgn0027107	FBtr0077339						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3568	chr2R	10388416	10388728	+	16	NA	exon (FBgn0261698, exon 2 of 29)	-exon (FBgn0261698, exon 2 of 29)	-8463	FBgn0033515	FBgn0033515	FBtr0088323						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6902	chr3L	7937726	7938118	+	16	NA	TTS (FBgn0035827)	-TTS (FBgn0035827)	1549	FBgn0035827	FBgn0035827	FBtr0076750						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10203	chr3R	14052588	14052739	+	16	NA	Intergenic	Intergenic	-4282	FBgn0038197	FBgn0038197	FBtr0346723						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9373	chr3R	6764047	6764808	+	16	NA	promoter-TSS (FBgn0267153)	-promoter-TSS (FBgn0267153)	1023	FBgn0000071	FBgn0000071	FBtr0081620						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13042	chrX	1965574	1966545	+	16	NA	intron (FBgn0264562, intron 3 of 11)	-intron (FBgn0264562, intron 3 of 11)	-11579	FBgn0287217	FBgn0287217	FBtr0475315						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2835	chr2R	6595878	6597137	+	16	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	4471	FBgn0033076	FBgn0033076	FBtr0305958						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11819	chr3R	27840463	27840624	+	16	NA	intron (FBgn0085382, intron 2 of 12)	-intron (FBgn0085382, intron 2 of 11)	-4546	FBgn0067407	FBgn0067407	FBtr0085225						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10075	chr3R	12949504	12949659	+	16	NA	TTS (FBgn0040493)	-TTS (FBgn0040493)	-12164	FBgn0087021	FBgn0087021	FBtr0082690						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4440	chr2R	15072148	15072715	+	16	NA	Intergenic	Intergenic	-16190	FBgn0053467	FBgn0053467	FBtr0339992						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9569	chr3R	8519758	8520314	+	16	NA	exon (FBgn0037592, exon 2 of 5)	-exon (FBgn0037592, exon 2 of 5)	995	FBgn0037592	FBgn0037592	FBtr0310048						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12424	chr4	267100	267357	+	16	NA	TTS (FBgn0042696)	-TTS (FBgn0042696)	9141	FBgn0042696	FBgn0042696	FBtr0333678						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11149	chr3R	21878478	21879183	+	16	NA	promoter-TSS (FBgn0083984)	-promoter-TSS (FBgn0083984)	-144	FBgn0083984	FBgn0083984	FBtr0301007						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5294	chr2R	20938265	20939211	+	16	NA	Intergenic	Intergenic	-5283	FBgn0000044	FBgn0000044	FBtr0071519						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2114	chr2L	20287504	20287886	+	16	NA	Intergenic	Intergenic	-6998	FBgn0040996	FBgn0040996	FBtr0346419						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2347	chr2L	21863531	21863803	+	16	NA	intron (FBgn0266222, intron 1 of 3)	-intron (FBgn0266222, intron 1 of 3)	2624	FBgn0266223	FBgn0266223	FBtr0343887						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9963	chr3R	11799438	11801131	+	16	NA	exon (FBgn0051116, exon 9 of 16)	-exon (FBgn0051116, exon 9 of 16)	-3336	FBgn0025802	FBgn0025802	FBtr0082530						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_879	chr2L	7106627	7106806	+	16	NA	intron (FBgn0085407, intron 3 of 4)	-intron (FBgn0085407, intron 4 of 5)	12201	FBgn0267915	FBgn0267915	FBtr0347474						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9093	chr3R	5113476	5113658	+	16	NA	Intergenic	Intergenic	-4389	FBgn0262605	FBgn0262605	FBtr0305279						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1041	chr2L	8389001	8390270	+	16	NA	promoter-TSS (FBgn0041717)	-promoter-TSS (FBgn0041717)	-89	FBgn0041717	FBgn0041717	FBtr0079659						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1770	chr2L	16447252	16447452	+	16	NA	promoter-TSS (FBgn0020415)	-promoter-TSS (FBgn0020415)	-1673	FBgn0020415	FBgn0020415	FBtr0308080						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7442	chr3L	12400392	12401580	+	16	NA	exon (FBgn0036282, exon 2 of 5)	-exon (FBgn0036282, exon 2 of 5)	949	FBgn0036282	FBgn0036282	FBtr0075985						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_849	chr2L	6854120	6854652	+	16	NA	TTS (FBgn0017551)	-TTS (FBgn0017551)	244	FBgn0086451	FBgn0086451	FBtr0079343						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10279	chr3R	14669325	14669628	+	16	NA	exon (FBgn0265140, exon 6 of 8)	-exon (FBgn0265140, exon 6 of 8)	6026	FBgn0038252	FBgn0038252	FBtr0082969						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15505	chrX	19903853	19905502	+	16	NA	exon (FBgn0052529, exon 8 of 9)	-exon (FBgn0052529, exon 8 of 9)	5440	FBgn0267042	FBgn0267042	FBtr0346035						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11080	chr3R	21456856	21457169	+	16	NA	Intergenic	Intergenic	-8689	FBgn0263407	FBgn0263407	FBtr0309186						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4725	chr2R	16840064	16840648	+	16	NA	TTS (FBgn0263659)	-TTS (FBgn0263659)	4682	FBgn0026754	FBgn0026754	FBtr0481635						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11782	chr3R	27273312	27273916	+	16	NA	promoter-TSS (FBgn0039505)	-promoter-TSS (FBgn0039505)	-91	FBgn0039505	FBgn0039505	FBtr0085158						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5351	chr2R	21291967	21292414	+	16	NA	promoter-TSS (FBgn0050392)	-promoter-TSS (FBgn0050392)	-9	FBgn0050392	FBgn0050392	FBtr0342889						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8607	chr3L	22026814	22027922	+	16	NA	exon (FBgn0037147, exon 1 of 1)	-exon (FBgn0037147, exon 1 of 1)	957	FBgn0037147	FBgn0037147	FBtr0114546						NA
