PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP2.mLb.clN_peak_13297	chrX	692761	693013	+	20	NA	intron (FBgn0021764, intron 2 of 13)	-intron (FBgn0021764, intron 2 of 14)	6053	FBgn0021764	FBgn0021764	FBtr0340197						NA
AkaaF6HSan_REP2.mLb.clN_peak_12380	chr3R	28316857	28317409	+	20	NA	Intergenic	Intergenic	-12528	FBgn0039577	FBgn0039577	FBtr0301672						NA
AkaaF6HSan_REP2.mLb.clN_peak_6905	chr3L	5163057	5163549	+	20	NA	intron (FBgn0052423, intron 6 of 8)	-intron (FBgn0052423, intron 8 of 10)	10625	FBgn0010747	FBgn0010747	FBtr0077169						NA
AkaaF6HSan_REP2.mLb.clN_peak_11817	chr3R	22724471	22724599	+	20	NA	promoter-TSS (FBgn0024958)	-promoter-TSS (FBgn0024958)	52	FBgn0024958	FBgn0024958	FBtr0084327						NA
AkaaF6HSan_REP2.mLb.clN_peak_8826	chr3L	20711296	20712370	+	20	NA	Intergenic	Intergenic	-2267	FBgn0085289	FBgn0085289	FBtr0333482						NA
AkaaF6HSan_REP2.mLb.clN_peak_14220	chrX	5965385	5965881	+	20	NA	promoter-TSS (FBgn0029830)	-promoter-TSS (FBgn0029830)	-830	FBgn0029830	FBgn0029830	FBtr0343414						NA
AkaaF6HSan_REP2.mLb.clN_peak_7057	chr3L	6473266	6473779	+	20	NA	intron (FBgn0261801, intron 3 of 6)	-intron (FBgn0261801, intron 3 of 6)	14902	FBgn0035702	FBgn0035702	FBtr0333060						NA
AkaaF6HSan_REP2.mLb.clN_peak_5035	chr2R	18521379	18521927	+	20	NA	exon (FBgn0262476, exon 5 of 11)	-exon (FBgn0262476, exon 5 of 11)	7079	FBgn0262476	FBgn0262476	FBtr0304867						NA
AkaaF6HSan_REP2.mLb.clN_peak_9821	chr3R	6286496	6287005	+	20	NA	promoter-TSS (FBgn0037421)	-promoter-TSS (FBgn0037421)	-983	FBgn0037421	FBgn0037421	FBtr0078604						NA
AkaaF6HSan_REP2.mLb.clN_peak_1020	chr2L	8685786	8686433	+	20	NA	promoter-TSS (FBgn0260861)	-promoter-TSS (FBgn0260861)	-122	FBgn0260861	FBgn0260861	FBtr0079730						NA
AkaaF6HSan_REP2.mLb.clN_peak_4644	chr2R	15766967	15767461	+	20	NA	exon (FBgn0265991, exon 12 of 15)	-intron (FBgn0265991, intron 10 of 13)	-26786	FBgn0034046	FBgn0034046	FBtr0308814						NA
AkaaF6HSan_REP2.mLb.clN_peak_10775	chr3R	13722095	13722729	+	20	NA	intron (FBgn0085412, intron 2 of 12)	-intron (FBgn0085412, intron 2 of 12)	-4236	FBgn0267383	FBgn0267383	FBtr0082838						NA
AkaaF6HSan_REP2.mLb.clN_peak_13474	chrX	1447623	1448187	+	20	NA	exon (FBgn0259108, exon 7 of 8)	-exon (FBgn0259108, exon 7 of 8)	-4525	FBgn0265139	FBgn0265139	FBtr0300224						NA
AkaaF6HSan_REP2.mLb.clN_peak_2944	chr2R	6513998	6515227	+	20	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	-4317	FBgn0266620	FBgn0266620	FBtr0344903						NA
AkaaF6HSan_REP2.mLb.clN_peak_4183	chr2R	12966356	12967396	+	20	NA	exon (FBgn0005624, exon 5 of 5)	-exon (FBgn0005624, exon 5 of 5)	13764	FBgn0033787	FBgn0033787	FBtr0345371						NA
AkaaF6HSan_REP2.mLb.clN_peak_11538	chr3R	20714051	20714684	+	20	NA	intron (FBgn0024944, intron 1 of 6)	-intron (FBgn0024944, intron 1 of 6)	210	FBgn0024944	FBgn0024944	FBtr0346759						NA
AkaaF6HSan_REP2.mLb.clN_peak_15862	chrX	17774716	17774924	+	20	NA	intron (FBgn0024184, intron 1 of 3)	-intron (FBgn0024184, intron 1 of 3)	6251	FBgn0024184	FBgn0024184	FBtr0340627						NA
AkaaF6HSan_REP2.mLb.clN_peak_6387	chr3L	1533822	1534353	+	20	NA	promoter-TSS (FBgn0035227)	-promoter-TSS (FBgn0035227)	-53	FBgn0035227	FBgn0035227	FBtr0333402						NA
AkaaF6HSan_REP2.mLb.clN_peak_9105	chr3L	22444393	22444863	+	20	NA	Intergenic	Intergenic	-9745	FBgn0037162	FBgn0037162	FBtr0078503						NA
AkaaF6HSan_REP2.mLb.clN_peak_14537	chrX	8227860	8228150	+	20	NA	exon (FBgn0261873, exon 6 of 12)	-exon (FBgn0261873, exon 6 of 12)	-12679	FBgn0030025	FBgn0030025	FBtr0071166						NA
AkaaF6HSan_REP2.mLb.clN_peak_1205	chr2L	10402121	10404052	+	20	NA	TTS (FBgn0051716)	-TTS (FBgn0051716)	935	FBgn0032240	FBgn0032240	FBtr0100253						NA
AkaaF6HSan_REP2.mLb.clN_peak_13328	chrX	810275	811758	+	20	NA	intron (FBgn0264449, intron 8 of 8)	-intron (FBgn0264449, intron 11 of 11)	4940	FBgn0260855	FBgn0260855	FBtr0310162						NA
AkaaF6HSan_REP2.mLb.clN_peak_15867	chrX	17813296	17813777	+	20	NA	exon (FBgn0026058, exon 4 of 4)	-exon (FBgn0026058, exon 4 of 4)	6149	FBgn0030868	FBgn0030868	FBtr0074474						NA
AkaaF6HSan_REP2.mLb.clN_peak_8499	chr3L	18657661	18657976	+	20	NA	intron (FBgn0036801, intron 3 of 9)	-intron (FBgn0036801, intron 2 of 8)	-9543	FBgn0260027	FBgn0260027	FBtr0300582						NA
AkaaF6HSan_REP2.mLb.clN_peak_4155	chr2R	12741617	12743299	+	20	NA	intron (FBgn0261545, intron 4 of 8)	-intron (FBgn0261545, intron 3 of 7)	10478	FBgn0033773	FBgn0033773	FBtr0087865						NA
AkaaF6HSan_REP2.mLb.clN_peak_445	chr2L	4043288	4043506	+	20	NA	intron (FBgn0000547, intron 2 of 9)	-intron (FBgn0000547, intron 2 of 8)	12020	FBgn0000547	FBgn0000547	FBtr0334265						NA
AkaaF6HSan_REP2.mLb.clN_peak_9585	chr3R	4902173	4902465	+	20	NA	Intergenic	Intergenic	-4303	FBgn0004913	FBgn0004913	FBtr0100159						NA
AkaaF6HSan_REP2.mLb.clN_peak_12954	chr4	431823	432152	+	20	NA	TTS (FBgn0264794)	-TTS (FBgn0264794)	4656	FBgn0264794	FBgn0264794	FBtr0334481						NA
AkaaF6HSan_REP2.mLb.clN_peak_14728	chrX	9617315	9617469	+	20	NA	promoter-TSS (FBgn0261931)	-promoter-TSS (FBgn0261931)	1334	FBgn0261931	FBgn0261931	FBtr0303710						NA
AkaaF6HSan_REP2.mLb.clN_peak_2817	chr2R	5879646	5883078	+	20	NA	promoter-TSS (FBgn0265631)	-promoter-TSS (FBgn0265631)	-967	FBgn0265631	FBgn0265631	FBtr0340497						NA
AkaaF6HSan_REP2.mLb.clN_peak_9171	chr3L	22868068	22868305	+	20	NA	promoter-TSS (FBgn0037199)	-promoter-TSS (FBgn0037199)	57	FBgn0037199	FBgn0037199	FBtr0347060						NA
AkaaF6HSan_REP2.mLb.clN_peak_7416	chr3L	9056522	9056789	+	20	NA	intron (FBgn0000116, intron 2 of 2)	-intron (FBgn0000116, intron 3 of 3)	-6299	FBgn0000116	FBgn0000116	FBtr0112791						NA
AkaaF6HSan_REP2.mLb.clN_peak_11911	chr3R	23678828	23679426	+	20	NA	promoter-TSS (FBgn0040227)	-promoter-TSS (FBgn0040227)	232	FBgn0039099	FBgn0039099	FBtr0084435						NA
AkaaF6HSan_REP2.mLb.clN_peak_5040	chr2R	18544679	18545617	+	20	NA	exon (FBgn0085419, exon 3 of 7)	-exon (FBgn0085419, exon 3 of 7)	4004	FBgn0283428	FBgn0283428	FBtr0445172						NA
AkaaF6HSan_REP2.mLb.clN_peak_7531	chr3L	9882858	9883792	+	20	NA	exon (FBgn0085411, exon 4 of 4)	-exon (FBgn0085411, exon 4 of 4)	4340	FBgn0085411	FBgn0085411	FBtr0332687						NA
AkaaF6HSan_REP2.mLb.clN_peak_3127	chr2R	7311224	7311465	+	20	NA	promoter-TSS (FBgn0033158)	-promoter-TSS (FBgn0033158)	-51	FBgn0033158	FBgn0033158	FBtr0345800						NA
AkaaF6HSan_REP2.mLb.clN_peak_11003	chr3R	15379111	15379374	+	20	NA	intron (FBgn0262483, intron 1 of 17)	-intron (FBgn0262483, intron 1 of 18)	3709	FBgn0038334	FBgn0038334	FBtr0083107						NA
AkaaF6HSan_REP2.mLb.clN_peak_781	chr2L	6799681	6800407	+	20	NA	TTS (FBgn0051631)	-TTS (FBgn0051631)	300	FBgn0051631	FBgn0051631	FBtr0079338						NA
AkaaF6HSan_REP2.mLb.clN_peak_5541	chr2R	22004902	22005146	+	20	NA	exon (FBgn0085399, exon 3 of 9)	-exon (FBgn0085399, exon 3 of 9)	-18086	FBgn0050401	FBgn0050401	FBtr0345794						NA
AkaaF6HSan_REP2.mLb.clN_peak_9254	chr3L	23613249	23613668	+	20	NA	intron (FBgn0250816, intron 4 of 6)	-intron (FBgn0250816, intron 4 of 7)	57533	FBgn0250816	FBgn0250816	FBtr0299882						NA
AkaaF6HSan_REP2.mLb.clN_peak_3094	chr2R	7130511	7132855	+	20	NA	exon (FBgn0015039, exon 2 of 4)	-exon (FBgn0015039, exon 2 of 4)	456	FBgn0015039	FBgn0015039	FBtr0089055						NA
AkaaF6HSan_REP2.mLb.clN_peak_13104	chr4	1007665	1007803	+	20	NA	exon (FBgn0019650, exon 9 of 9)	-exon (FBgn0019650, exon 9 of 9)	18009	FBgn0019650	FBgn0019650	FBtr0479793						NA
AkaaF6HSan_REP2.mLb.clN_peak_6085	chr2R	25038397	25039330	+	20	NA	intron (FBgn0035092, intron 4 of 4)	-intron (FBgn0035092, intron 3 of 3)	6486	FBgn0035092	FBgn0035092	FBtr0290092						NA
AkaaF6HSan_REP2.mLb.clN_peak_6489	chr3L	2361018	2362488	+	20	NA	exon (FBgn0035332, exon 1 of 1)	-exon (FBgn0035332, exon 1 of 1)	1196	FBgn0035332	FBgn0035332	FBtr0072888						NA
AkaaF6HSan_REP2.mLb.clN_peak_11036	chr3R	15834614	15835393	+	20	NA	promoter-TSS (FBgn0263022)	-promoter-TSS (FBgn0263022)	355	FBgn0038369	FBgn0038369	FBtr0334594						NA
AkaaF6HSan_REP2.mLb.clN_peak_14217	chrX	5954269	5954721	+	20	NA	TTS (FBgn0029827)	-TTS (FBgn0029827)	-1134	FBgn0029828	FBgn0029828	FBtr0070864						NA
AkaaF6HSan_REP2.mLb.clN_peak_12210	chr3R	26438163	26438415	+	20	NA	Intergenic	Intergenic	-2489	FBgn0263118	FBgn0263118	FBtr0339598						NA
AkaaF6HSan_REP2.mLb.clN_peak_12706	chr3R	31268867	31269359	+	20	NA	TTS (FBgn0039839)	-TTS (FBgn0039839)	3383	FBgn0039839	FBgn0039839	FBtr0085764						NA
AkaaF6HSan_REP2.mLb.clN_peak_9823	chr3R	6291927	6292075	+	20	NA	exon (FBgn0037422, exon 1 of 2)	-exon (FBgn0037422, exon 1 of 2)	264	FBgn0037422	FBgn0037422	FBtr0078605						NA
AkaaF6HSan_REP2.mLb.clN_peak_1782	chr2L	16729463	16729760	+	20	NA	promoter-TSS (FBgn0051812)	-promoter-TSS (FBgn0051812)	70	FBgn0263746	FBgn0263746	FBtr0310391						NA
AkaaF6HSan_REP2.mLb.clN_peak_9850	chr3R	6413806	6414269	+	20	NA	intron (FBgn0264495, intron 1 of 6)	-intron (FBgn0264495, intron 2 of 8)	-4459	FBgn0264787	FBgn0264787	FBtr0334323						NA
AkaaF6HSan_REP2.mLb.clN_peak_13710	chrX	2648239	2648735	+	20	NA	intron (FBgn0003371, intron 1 of 10)	-intron (FBgn0003371, intron 2 of 9)	-19323	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF6HSan_REP2.mLb.clN_peak_6633	chr3L	3315381	3315576	+	20	NA	promoter-TSS (FBgn0052282)	-promoter-TSS (FBgn0052282)	-142	FBgn0052282	FBgn0052282	FBtr0073061						NA
AkaaF6HSan_REP2.mLb.clN_peak_14732	chrX	9635680	9635977	+	20	NA	intron (FBgn0028341, intron 3 of 7)	-intron (FBgn0028341, intron 3 of 7)	4796	FBgn0028341	FBgn0028341	FBtr0071404						NA
AkaaF6HSan_REP2.mLb.clN_peak_7121	chr3L	6997588	6998023	+	20	NA	Intergenic	Intergenic	-1038	FBgn0260660	FBgn0260660	FBtr0339905						NA
AkaaF6HSan_REP2.mLb.clN_peak_8944	chr3L	21460360	21460790	+	20	NA	Intergenic	Intergenic	14741	FBgn0267849	FBgn0267849	FBtr0078352						NA
AkaaF6HSan_REP2.mLb.clN_peak_5222	chr2R	19662680	19663507	+	20	NA	TTS (FBgn0015949)	-TTS (FBgn0015949)	657	FBgn0034464	FBgn0034464	FBtr0086472						NA
AkaaF6HSan_REP2.mLb.clN_peak_13476	chrX	1460610	1461230	+	20	NA	promoter-TSS (FBgn0027794)	-promoter-TSS (FBgn0027794)	-303	FBgn0027794	FBgn0027794	FBtr0070230						NA
AkaaF6HSan_REP2.mLb.clN_peak_15888	chrX	17880596	17880750	+	20	NA	intron (FBgn0259168, intron 1 of 8)	-intron (FBgn0259168, intron 1 of 8)	-3045	FBgn0030881	FBgn0030881	FBtr0074494						NA
AkaaF6HSan_REP2.mLb.clN_peak_2834	chr2R	5935306	5935859	+	20	NA	Intergenic	Intergenic	-1818	FBgn0264957	FBgn0264957	FBtr0335265						NA
AkaaF6HSan_REP2.mLb.clN_peak_1744	chr2L	16498711	16498878	+	20	NA	intron (FBgn0032586, intron 2 of 4)	-intron (FBgn0032586, intron 1 of 3)	7254	FBgn0032586	FBgn0032586	FBtr0333487						NA
AkaaF6HSan_REP2.mLb.clN_peak_15742	chrX	16974153	16975848	+	20	NA	exon (FBgn0266354, exon 6 of 9)	-exon (FBgn0266354, exon 6 of 9)	-6321	FBgn0030809	FBgn0030809	FBtr0346190						NA
AkaaF6HSan_REP2.mLb.clN_peak_2259	chr2L	21017854	21018736	+	20	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-16480	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF6HSan_REP2.mLb.clN_peak_3345	chr2R	8480162	8480446	+	20	NA	exon (FBgn0050361, exon 9 of 13)	-exon (FBgn0050361, exon 9 of 13)	8350	FBgn0033297	FBgn0033297	FBtr0088752						NA
AkaaF6HSan_REP2.mLb.clN_peak_1510	chr2L	13412844	13413935	+	20	NA	TTS (FBgn0032523)	-TTS (FBgn0032523)	870	FBgn0032522	FBgn0032522	FBtr0080501						NA
AkaaF6HSan_REP2.mLb.clN_peak_4258	chr2R	13344643	13345064	+	20	NA	promoter-TSS (FBgn0265104)	-promoter-TSS (FBgn0265104)	-45	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF6HSan_REP2.mLb.clN_peak_9688	chr3R	5317731	5318430	+	20	NA	intron (FBgn0013576, intron 2 of 16)	-intron (FBgn0013576, intron 2 of 18)	17935	FBgn0037310	FBgn0037310	FBtr0078784						NA
AkaaF6HSan_REP2.mLb.clN_peak_5030	chr2R	18497835	18498559	+	20	NA	promoter-TSS (FBgn0028496)	-promoter-TSS (FBgn0028496)	-171	FBgn0028496	FBgn0028496	FBtr0086719						NA
AkaaF6HSan_REP2.mLb.clN_peak_9671	chr3R	5242899	5243551	+	20	NA	TTS (FBgn0260462)	-TTS (FBgn0260462)	-2490	FBgn0053293	FBgn0053293	FBtr0078824						NA
AkaaF6HSan_REP2.mLb.clN_peak_13489	chrX	1516070	1516218	+	20	NA	exon (FBgn0025394, exon 5 of 5)	-exon (FBgn0025394, exon 5 of 5)	-3341	FBgn0025393	FBgn0025393	FBtr0070285						NA
AkaaF6HSan_REP2.mLb.clN_peak_10621	chr3R	12297641	12297915	+	20	NA	intron (FBgn0003651, intron 3 of 4)	-intron (FBgn0003651, intron 3 of 4)	-13575	FBgn0038011	FBgn0038011	FBtr0082566						NA
AkaaF6HSan_REP2.mLb.clN_peak_13768	chrX	3081439	3081777	+	20	NA	intron (FBgn0028369, intron 5 of 10)	-intron (FBgn0028369, intron 7 of 12)	-14126	FBgn0029649	FBgn0029649	FBtr0070561						NA
AkaaF6HSan_REP2.mLb.clN_peak_11441	chr3R	19614838	19615465	+	20	NA	TTS (FBgn0038720)	-TTS (FBgn0038720)	1770	FBgn0038719	FBgn0038719	FBtr0083780						NA
AkaaF6HSan_REP2.mLb.clN_peak_10625	chr3R	12321236	12321423	+	20	NA	Intergenic	Intergenic	1305	FBgn0051432	FBgn0051432	FBtr0082616						NA
AkaaF6HSan_REP2.mLb.clN_peak_10404	chr3R	10311138	10312097	+	20	NA	promoter-TSS (FBgn0037807)	-promoter-TSS (FBgn0037807)	-4	FBgn0037807	FBgn0037807	FBtr0337051						NA
AkaaF6HSan_REP2.mLb.clN_peak_14079	chrX	4982782	4983163	+	20	NA	intron (FBgn0266096, intron 3 of 3)	-intron (FBgn0266096, intron 3 of 3)	-2699	FBgn0267442	FBgn0267442	FBtr0346780						NA
AkaaF6HSan_REP2.mLb.clN_peak_4614	chr2R	15530186	15530553	+	20	NA	intron (FBgn0019968, intron 1 of 16)	-intron (FBgn0019968, intron 2 of 16)	1890	FBgn0019968	FBgn0019968	FBtr0346265						NA
AkaaF6HSan_REP2.mLb.clN_peak_9766	chr3R	5845161	5846227	+	20	NA	exon (FBgn0037387, exon 4 of 4)	-exon (FBgn0037387, exon 4 of 4)	-1526	FBgn0037388	FBgn0037388	FBtr0078645						NA
AkaaF6HSan_REP2.mLb.clN_peak_14698	chrX	9329178	9329935	+	20	NA	exon (FBgn0085479, exon 1 of 1)	-exon (FBgn0085479, exon 1 of 1)	931	FBgn0085479	FBgn0085479	FBtr0112756						NA
AkaaF6HSan_REP2.mLb.clN_peak_13823	chrX	3472028	3472429	+	20	NA	exon (FBgn0029662, exon 2 of 5)	-exon (FBgn0029662, exon 2 of 5)	1222	FBgn0029662	FBgn0029662	FBtr0070527						NA
AkaaF6HSan_REP2.mLb.clN_peak_5547	chr2R	22075065	22075327	+	20	NA	promoter-TSS (FBgn0067102)	-promoter-TSS (FBgn0067102)	112	FBgn0034689	FBgn0034689	FBtr0071800						NA
AkaaF6HSan_REP2.mLb.clN_peak_10656	chr3R	12516738	12518197	+	20	NA	exon (FBgn0250910, exon 7 of 10)	-exon (FBgn0250910, exon 7 of 10)	8391	FBgn0013279	FBgn0013279	FBtr0082638						NA
AkaaF6HSan_REP2.mLb.clN_peak_1628	chr2L	14528343	14528591	+	20	NA	Intergenic	Intergenic	2149	FBgn0011865	FBgn0011865	FBtr0080664						NA
AkaaF6HSan_REP2.mLb.clN_peak_12489	chr3R	29219952	29220214	+	20	NA	promoter-TSS (FBgn0029176)	-promoter-TSS (FBgn0029176)	-89	FBgn0029176	FBgn0029176	FBtr0302442						NA
AkaaF6HSan_REP2.mLb.clN_peak_8573	chr3L	19072417	19072546	+	20	NA	promoter-TSS (FBgn0036844)	-promoter-TSS (FBgn0036844)	9316	FBgn0036843	FBgn0036843	FBtr0075025						NA
AkaaF6HSan_REP2.mLb.clN_peak_14050	chrX	4786599	4786787	+	20	NA	TTS (FBgn0029727)	-TTS (FBgn0029727)	2618	FBgn0029727	FBgn0029727	FBtr0070715						NA
AkaaF6HSan_REP2.mLb.clN_peak_16461	chrX	23098745	23098926	+	20	NA	exon (FBgn0003559, exon 4 of 9)	-exon (FBgn0003559, exon 4 of 9)	2064	FBgn0003559	FBgn0003559	FBtr0306544						NA
AkaaF6HSan_REP2.mLb.clN_peak_6202	chr3L	452743	453397	+	20	NA	exon (FBgn0001316, exon 8 of 19)	-exon (FBgn0001316, exon 8 of 19)	-15296	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6HSan_REP2.mLb.clN_peak_1573	chr2L	14158077	14159028	+	20	NA	intron (FBgn0283651, intron 7 of 7)	-intron (FBgn0283651, intron 4 of 4)	4670	FBgn0263037	FBgn0263037	FBtr0306928						NA
AkaaF6HSan_REP2.mLb.clN_peak_3994	chr2R	11923434	11923656	+	20	NA	Intergenic	Intergenic	5670	FBgn0265364	FBgn0265364	FBtr0339554						NA
AkaaF6HSan_REP2.mLb.clN_peak_13013	chr4	708619	709032	+	20	NA	intron (FBgn0005558, intron 2 of 8)	-intron (FBgn0005558, intron 1 of 7)	4174	FBgn0005558	FBgn0005558	FBtr0100396						NA
AkaaF6HSan_REP2.mLb.clN_peak_9579	chr3R	4868589	4869195	+	20	NA	exon (FBgn0003002, exon 3 of 3)	-exon (FBgn0003002, exon 3 of 3)	9641	FBgn0020280	FBgn0020280	FBtr0345252						NA
AkaaF6HSan_REP2.mLb.clN_peak_15854	chrX	17732114	17732673	+	20	NA	intron (FBgn0261570, intron 1 of 7)	-intron (FBgn0261570, intron 3 of 7)	-6020	FBgn0261570	FBgn0261570	FBtr0302834						NA
AkaaF6HSan_REP2.mLb.clN_peak_14807	chrX	10202458	10202958	+	20	NA	intron (FBgn0266199, intron 1 of 3)	-intron (FBgn0266199, intron 1 of 3)	-1692	FBgn0052690	FBgn0052690	FBtr0303456						NA
AkaaF6HSan_REP2.mLb.clN_peak_15472	chrX	15069442	15069615	+	20	NA	TTS (FBgn0030607)	-TTS (FBgn0030607)	2521	FBgn0030607	FBgn0030607	FBtr0073961						NA
AkaaF6HSan_REP2.mLb.clN_peak_1952	chr2L	18900208	18901758	+	20	NA	promoter-TSS (FBgn0265952)	-promoter-TSS (FBgn0265952)	-489	FBgn0265952	FBgn0265952	FBtr0342930						NA
AkaaF6HSan_REP2.mLb.clN_peak_5244	chr2R	19794947	19795152	+	20	NA	Intergenic	Intergenic	-7542	FBgn0011897	FBgn0011897	FBtr0086334						NA
AkaaF6HSan_REP2.mLb.clN_peak_12933	chr4	382127	382423	+	20	NA	TTS (FBgn0266618)	-TTS (FBgn0266618)	1551	FBgn0266618	FBgn0266618	FBtr0344901						NA
AkaaF6HSan_REP2.mLb.clN_peak_2540	chr2R	1339434	1340001	+	20	NA	Intergenic	Intergenic	5402	FBgn0267398	FBgn0267398	FBtr0344755						NA
AkaaF6HSan_REP2.mLb.clN_peak_9780	chr3R	5997900	5998801	+	20	NA	Intergenic	Intergenic	-2533	FBgn0266233	FBgn0266233	FBtr0343896						NA
AkaaF6HSan_REP2.mLb.clN_peak_16103	chrX	19310115	19310382	+	20	NA	TTS (FBgn0259834)	-TTS (FBgn0259834)	-4949	FBgn0031012	FBgn0031012	FBtr0074683						NA
AkaaF6HSan_REP2.mLb.clN_peak_6298	chr3L	886286	886625	+	20	NA	intron (FBgn0052479, intron 4 of 9)	-intron (FBgn0052479, intron 4 of 9)	-3815	FBgn0263476	FBgn0263476	FBtr0309775						NA
AkaaF6HSan_REP2.mLb.clN_peak_1771	chr2L	16686618	16686818	+	20	NA	intron (FBgn0261278, intron 1 of 6)	-intron (FBgn0261278, intron 1 of 6)	-2710	FBgn0051807	FBgn0051807	FBtr0344410						NA
AkaaF6HSan_REP2.mLb.clN_peak_14779	chrX	10048101	10048281	+	20	NA	promoter-TSS (FBgn0267495)	-promoter-TSS (FBgn0267495)	-35	FBgn0267495	FBgn0267495	FBtr0345084						NA
AkaaF6HSan_REP2.mLb.clN_peak_11597	chr3R	21136122	21136389	+	20	NA	promoter-TSS (FBgn0038862)	-promoter-TSS (FBgn0038862)	-227	FBgn0038862	FBgn0038862	FBtr0304714						NA
AkaaF6HSan_REP2.mLb.clN_peak_3227	chr2R	7836272	7837706	+	20	NA	exon (FBgn0085390, exon 9 of 10)	-exon (FBgn0085390, exon 9 of 10)	4818	FBgn0040780	FBgn0040780	FBtr0113331						NA
AkaaF6HSan_REP2.mLb.clN_peak_7086	chr3L	6696477	6696707	+	20	NA	intron (FBgn0035710, intron 1 of 5)	-intron (FBgn0035710, intron 2 of 6)	-3938	FBgn0035710	FBgn0035710	FBtr0076960						NA
AkaaF6HSan_REP2.mLb.clN_peak_604	chr2L	5346786	5346976	+	20	NA	exon (FBgn0016920, exon 1 of 16)	-exon (FBgn0016920, exon 1 of 16)	681	FBgn0016920	FBgn0016920	FBtr0347409						NA
AkaaF6HSan_REP2.mLb.clN_peak_8567	chr3L	19046748	19047225	+	20	NA	Intergenic	Intergenic	-1537	FBgn0002945	FBgn0002945	FBtr0332650						NA
AkaaF6HSan_REP2.mLb.clN_peak_9687	chr3R	5308183	5308311	+	20	NA	promoter-TSS (FBgn0013576)	-promoter-TSS (FBgn0013576)	8102	FBgn0037310	FBgn0037310	FBtr0078784						NA
AkaaF6HSan_REP2.mLb.clN_peak_16305	chrX	21130948	21131187	+	20	NA	intron (FBgn0083956, intron 1 of 14)	-intron (FBgn0083956, intron 1 of 14)	7433	FBgn0083956	FBgn0083956	FBtr0343018						NA
AkaaF6HSan_REP2.mLb.clN_peak_14058	chrX	4894731	4895554	+	20	NA	intron (FBgn0260971, intron 3 of 7)	-intron (FBgn0260971, intron 3 of 7)	-11758	FBgn0029733	FBgn0029733	FBtr0070721						NA
AkaaF6HSan_REP2.mLb.clN_peak_1320	chr2L	11473970	11474106	+	20	NA	Intergenic	Intergenic	7900	FBgn0287465	FBgn0287465	FBtr0479698						NA
AkaaF6HSan_REP2.mLb.clN_peak_1949	chr2L	18876021	18876433	+	20	NA	intron (FBgn0003896, intron 1 of 8)	-intron (FBgn0003896, intron 1 of 8)	5034	FBgn0003896	FBgn0003896	FBtr0342921						NA
AkaaF6HSan_REP2.mLb.clN_peak_2891	chr2R	6179897	6180273	+	20	NA	TTS (FBgn0033067)	-TTS (FBgn0033067)	359	FBgn0040502	FBgn0040502	FBtr0085988						NA
AkaaF6HSan_REP2.mLb.clN_peak_1179	chr2L	10278743	10278891	+	20	NA	promoter-TSS (FBgn0260749)	-promoter-TSS (FBgn0260749)	-1656	FBgn0260749	FBgn0260749	FBtr0303903						NA
AkaaF6HSan_REP2.mLb.clN_peak_14155	chrX	5611365	5611627	+	20	NA	exon (FBgn0263511, exon 3 of 3)	-exon (FBgn0263511, exon 3 of 3)	2971	FBgn0085464	FBgn0085464	FBtr0112736						NA
AkaaF6HSan_REP2.mLb.clN_peak_6261	chr3L	729565	729840	+	20	NA	Intergenic	Intergenic	7777	FBgn0264310	FBgn0264310	FBtr0331772						NA
AkaaF6HSan_REP2.mLb.clN_peak_7417	chr3L	9057570	9058357	+	20	NA	promoter-TSS (FBgn0000116)	-promoter-TSS (FBgn0000116)	-7607	FBgn0000116	FBgn0000116	FBtr0112791						NA
AkaaF6HSan_REP2.mLb.clN_peak_15637	chrX	16244883	16245566	+	20	NA	Intergenic	Intergenic	8893	FBgn0003933	FBgn0003933	FBtr0074249						NA
AkaaF6HSan_REP2.mLb.clN_peak_9071	chr3L	22273849	22274050	+	20	NA	promoter-TSS (FBgn0025702)	-promoter-TSS (FBgn0025702)	1767	FBgn0267622	FBgn0267622	FBtr0347073						NA
AkaaF6HSan_REP2.mLb.clN_peak_2836	chr2R	5940527	5941073	+	20	NA	Intergenic	Intergenic	3400	FBgn0264957	FBgn0264957	FBtr0335265						NA
AkaaF6HSan_REP2.mLb.clN_peak_1806	chr2L	16869467	16869684	+	20	NA	promoter-TSS (FBgn0051781)	-promoter-TSS (FBgn0051781)	229	FBgn0051781	FBgn0051781	FBtr0308929						NA
